Fecha,P3 TDV Control (µm),P14 TDV Control (µm),P7 TDV 60RDI (µm),P9 TDV 60RDI (µm),P10 TDV 30RDI (µm),P11 TDV 30RDI (µm)
2011-06-26 18:15:37,-819.9,,-850,-612.6,-512.7,-669.3
2011-06-26 18:30:37,-799.2,,-844.3,-593.7,-501.4,-656.3
2011-06-26 18:45:37,-761.5,,-838.7,-576.7,-491.9,-643.4
2011-06-26 19:00:37,-729.4,,-834.9,-557.9,-482.5,-634.2
2011-06-26 19:15:37,-684.2,,-834.9,-539.1,-469.3,-624.9
2011-06-26 19:30:37,-639,,-831.1,-524,-456.1,-617.5
2011-06-26 19:45:37,-586.2,,-829.2,-505.1,-442.9,-613.8
2011-06-26 20:00:37,-544.7,,-825.5,-486.3,-429.8,-602.7
2011-06-26 20:15:37,-499.5,,-823.6,-473.1,-418.4,-591.6
2011-06-26 20:30:37,-463.7,,-821.7,-458,-409,-584.2
2011-06-26 20:45:37,-418.5,,-821.7,-444.8,-397.7,-573.1
2011-06-26 21:00:37,-382.7,,-819.8,-431.6,-386.4,-562
2011-06-26 21:15:37,-360,,-819.8,-422.2,-377,-552.8
2011-06-26 21:30:37,-333.7,,-817.9,-410.9,-365.7,-545.4
2011-06-26 21:45:37,-311,,-817.9,-401.5,-358.1,-534.3
2011-06-26 22:00:37,-288.4,,-816,-390.2,-350.6,-526.9
2011-06-26 22:15:37,-269.6,,-814.2,-382.6,-341.2,-519.5
2011-06-26 22:30:37,-250.7,,-816,-373.2,-335.5,-512.1
2011-06-26 22:45:37,-248.8,,-814.2,-365.7,-328,-502.9
2011-06-26 23:00:37,-230,,-812.3,-356.2,-320.4,-497.3
2011-06-26 23:15:37,-218.7,,-810.4,-346.8,-314.8,-489.9
2011-06-26 23:30:37,-203.6,,-810.4,-339.3,-309.1,-480.7
2011-06-26 23:45:37,-199.8,,-808.5,-333.6,-301.6,-475.1
2011-06-27 00:00:37,-186.6,,-804.7,-326.1,-294.1,-464.1
2011-06-27 00:15:37,-179.1,,-804.7,-318.5,-288.4,-456.7
2011-06-27 00:30:37,-165.9,,-801,-311,-280.9,-453
2011-06-27 00:45:37,-164,,-799.1,-303.5,-273.3,-445.6
2011-06-27 01:00:37,-154.6,,-797.2,-295.9,-267.7,-438.2
2011-06-27 01:15:37,-147.1,,-795.3,-292.2,-262,-432.6
2011-06-27 01:30:37,-141.4,,-793.4,-284.6,-254.5,-425.2
2011-06-27 01:45:37,-130.1,,-793.4,-277.1,-248.8,-419.7
2011-06-27 02:00:37,-124.4,,-789.6,-271.4,-243.2,-412.3
2011-06-27 02:15:37,-122.6,,-785.9,-263.9,-237.5,-406.7
2011-06-27 02:30:37,-120.7,,-782.1,-258.2,-231.9,-399.3
2011-06-27 02:45:37,-109.4,,-782.1,-252.6,-226.2,-393.8
2011-06-27 03:00:37,-99.9,,-778.3,-245,-218.7,-384.6
2011-06-27 03:15:37,-101.8,,-776.5,-241.3,-213,-382.7
2011-06-27 03:30:37,-96.2,,-774.6,-235.6,-209.2,-377.2
2011-06-27 03:45:37,-81.1,,-770.8,-226.2,-203.6,-371.6
2011-06-27 04:00:37,-84.9,,-768.9,-222.4,-197.9,-366.1
2011-06-27 04:15:37,-84.9,,-765.1,-214.9,-192.3,-360.5
2011-06-27 04:30:37,-71.7,,-761.4,-209.2,-184.7,-353.1
2011-06-27 04:45:37,-64.1,,-759.5,-203.6,-181,-345.7
2011-06-27 05:00:37,-64.1,,-755.7,-196,-175.3,-340.2
2011-06-27 05:15:37,-58.5,,-752,-190.4,-169.7,-332.8
2011-06-27 05:30:37,-49.1,,-748.2,-184.7,-162.1,-330.9
2011-06-27 05:45:37,-39.6,,-740.6,-179.1,-156.5,-319.8
2011-06-27 06:00:37,-43.4,,-731.2,-175.3,-152.7,-310.6
2011-06-27 06:15:37,-39.6,,-729.3,-173.4,-148.9,-308.8
2011-06-27 06:30:37,-50.9,,-725.6,-181,-150.8,-308.8
2011-06-27 06:45:37,-66,,-729.3,-184.7,-158.3,-310.6
2011-06-27 07:00:37,-66,,-729.3,-196,-164,-316.1
2011-06-27 07:15:37,-62.3,,-735,-205.5,-169.7,-319.8
2011-06-27 07:30:37,-75.4,,-736.9,-220.5,-181,-330.9
2011-06-27 07:45:37,-73.6,,-740.6,-235.6,-197.9,-336.5
2011-06-27 08:00:37,-86.8,,-752,-248.8,-213,-345.7
2011-06-27 08:15:37,-111.3,,-761.4,-267.6,-228.1,-356.8
2011-06-27 08:30:37,-135.8,,-772.7,-284.6,-243.2,-369.8
2011-06-27 08:45:37,-150.8,,-782.1,-303.5,-252.6,-380.9
2011-06-27 09:00:37,-171.6,,-787.8,-316.7,-265.8,-384.6
2011-06-27 09:15:37,-171.6,,-793.4,-328,-273.3,-395.6
2011-06-27 09:30:37,-199.8,,-797.2,-337.4,-279,-399.3
2011-06-27 09:45:37,-224.3,,-804.7,-346.8,-288.4,-410.4
2011-06-27 10:00:37,-247,,-816,-354.3,-292.2,-417.8
2011-06-27 10:15:37,-277.1,,-827.3,-361.9,-303.5,-428.9
2011-06-27 10:30:37,-297.8,,-840.5,-371.3,-312.9,-438.2
2011-06-27 10:45:37,-311,,-850,-375.1,-320.4,-447.4
2011-06-27 11:00:37,-335.5,,-866.9,-388.3,-326.1,-458.5
2011-06-27 11:15:37,-350.6,,-878.2,-395.8,-335.5,-465.9
2011-06-27 11:30:37,-367.6,,-885.8,-409,-348.7,-478.8
2011-06-27 11:45:37,-392.1,,-889.5,-420.3,-361.9,-491.8
2011-06-27 12:00:37,-409,,-887.7,-429.7,-373.2,-508.4
2011-06-27 12:15:37,-431.7,,-885.8,-441,-386.4,-525.1
2011-06-27 12:30:37,-459.9,,-887.7,-450.5,-395.8,-536.2
2011-06-27 12:45:37,-475,,-885.8,-461.8,-407.1,-549.1
2011-06-27 13:00:38,-495.7,,-883.9,-475,-422.2,-569.4
2011-06-27 13:15:38,-518.4,,-880.1,-484.4,-435.4,-582.4
2011-06-27 13:30:38,-531.6,,-876.3,-495.7,-444.8,-593.5
2011-06-27 13:45:38,-556.1,,-876.3,-508.9,-461.8,-604.6
2011-06-27 14:00:38,-582.4,,-876.3,-525.9,-473.1,-617.5
2011-06-27 14:15:38,-595.6,,-874.5,-537.2,-486.3,-636
2011-06-27 14:30:38,-610.7,,-866.9,-542.8,-490.1,-645.2
2011-06-27 14:45:38,-648.4,,-859.4,-554.1,-493.8,-654.5
2011-06-27 15:00:38,-657.8,,-848.1,-567.3,-488.2,-660
2011-06-27 15:15:38,-678.6,,-833,-578.6,-490.1,-665.6
2011-06-27 15:30:38,-691.8,,-823.6,-595.6,-490.1,-671.1
2011-06-27 15:45:38,-699.3,,-814.2,-606.9,-493.8,-673
2011-06-27 16:00:38,-712.5,,-810.4,-612.6,-497.6,-673
2011-06-27 16:15:38,-731.3,,-806.6,-618.2,-503.3,-673
2011-06-27 16:30:38,-746.4,,-799.1,-620.1,-503.3,-671.1
2011-06-27 16:45:38,-765.3,,-791.5,-614.4,-501.4,-669.3
2011-06-27 17:00:38,-772.8,,-776.5,-608.8,-499.5,-663.7
2011-06-27 17:15:38,-780.3,,-759.5,-595.6,-482.5,-654.5
2011-06-27 17:30:38,-786,,-733.1,-582.4,-467.4,-647.1
2011-06-27 17:45:38,-780.3,,-706.7,-563.6,-452.4,-634.2
2011-06-27 18:00:38,-757.7,,-686,-542.8,-435.4,-619.4
2011-06-27 18:15:38,-750.2,,-667.1,-520.2,-416.6,-602.7
2011-06-27 18:30:38,-740.8,,-646.4,-493.8,-399.6,-586.1
2011-06-27 18:45:38,-714.4,,-627.6,-465.5,-378.9,-565.7
2011-06-27 19:00:38,-684.2,,-606.8,-435.4,-360,-549.1
2011-06-27 19:15:38,-640.9,,-586.1,-409,-337.4,-534.3
2011-06-27 19:30:38,-588.1,,-565.4,-375.1,-316.7,-517.7
2011-06-27 19:45:38,-544.7,,-540.9,-350.6,-297.8,-497.3
2011-06-27 20:00:38,-503.3,,-520.1,-318.5,-275.2,-480.7
2011-06-27 20:15:38,-465.6,,-499.4,-292.2,-258.2,-458.5
2011-06-27 20:30:38,-424.1,,-478.7,-267.6,-239.4,-436.3
2011-06-27 20:45:38,-397.7,,-459.8,-241.3,-224.3,-417.8
2011-06-27 21:00:38,-363.8,,-442.9,-214.9,-209.2,-395.6
2011-06-27 21:15:38,-337.4,,-425.9,-194.1,-194.2,-377.2
2011-06-27 21:30:38,-311,,-408.9,-169.6,-182.9,-358.7
2011-06-27 21:45:38,-301.6,,-393.9,-148.9,-169.7,-342
2011-06-27 22:00:38,-271.5,,-380.7,-128.2,-158.3,-325.4
2011-06-27 22:15:38,-262,,-367.5,-111.2,-150.8,-312.5
2011-06-27 22:30:38,-248.8,,-356.2,-92.4,-139.5,-295.8
2011-06-27 22:45:38,-230,,-344.9,-77.3,-130.1,-279.2
2011-06-27 23:00:38,-222.5,,-335.4,-60.3,-120.7,-273.6
2011-06-27 23:15:38,-209.3,,-322.2,-47.1,-113.1,-257
2011-06-27 23:30:38,-196.1,,-314.7,-33.9,-103.7,-240.3
2011-06-27 23:45:38,-184.8,,-305.3,-22.6,-98,-234.8
2011-06-28 00:00:38,-181,,-295.8,-11.3,-90.5,-221.9
2011-06-28 00:15:38,-175.3,,-288.3,-1.9,-86.7,-210.8
2011-06-28 00:30:38,-162.1,,-278.9,11.3,-79.2,-201.5
2011-06-28 00:45:38,-154.6,,-273.2,20.7,-73.5,-192.3
2011-06-28 01:00:38,-143.3,,-265.7,30.1,-67.9,-183
2011-06-28 01:15:38,-132,,-254.4,39.6,-64.1,-173.8
2011-06-28 01:30:38,-128.2,,-248.7,47.1,-58.5,-162.7
2011-06-28 01:45:38,-122.6,,-241.2,54.6,-52.8,-157.1
2011-06-28 02:00:38,-122.6,,-233.7,62.2,-47.2,-146.1
2011-06-28 02:15:38,-98.1,,-226.1,67.8,-45.3,-138.7
2011-06-28 02:30:38,-99.9,,-222.3,73.5,-41.5,-135
2011-06-28 02:45:38,-111.3,,-218.6,81,-39.6,-129.4
2011-06-28 03:00:38,-90.5,,-212.9,84.8,-37.7,-125.7
2011-06-28 03:15:38,-94.3,,-209.2,94.2,-32.1,-116.5
2011-06-28 03:30:38,-92.4,,-203.5,101.8,-28.3,-112.8
2011-06-28 03:45:38,-98.1,,-199.7,107.4,-24.5,-109.1
2011-06-28 04:00:38,-75.4,,-194.1,115,-22.6,-99.8
2011-06-28 04:15:38,-90.5,,-188.4,122.5,-17,-94.3
2011-06-28 04:30:38,-77.3,,-182.8,130,-13.2,-86.9
2011-06-28 04:45:38,-56.6,,-175.2,139.5,-5.7,-81.3
2011-06-28 05:00:38,-71.7,,-169.6,145.1,-3.8,-74
2011-06-28 05:15:38,-54.7,,-165.8,148.9,0,-70.3
2011-06-28 05:30:38,-60.4,,-158.3,154.5,3.7,-64.7
2011-06-28 05:45:38,-52.8,,-150.7,160.2,7.5,-57.3
2011-06-28 06:00:38,-56.6,,-143.2,162.1,11.3,-55.5
2011-06-28 06:15:38,-60.4,,-143.2,158.3,9.4,-53.6
2011-06-28 06:30:38,-79.2,,-148.8,156.4,3.7,-55.5
2011-06-28 06:45:38,-79.2,,-148.8,148.9,0,-59.2
2011-06-28 07:00:38,-79.2,,-152.6,137.6,-5.7,-64.7
2011-06-28 07:15:38,-90.5,,-158.3,128.1,-13.2,-72.1
2011-06-28 07:30:38,-98.1,,-163.9,111.2,-22.6,-86.9
2011-06-28 07:45:38,-115,,-177.1,92.3,-39.6,-103.5
2011-06-28 08:00:38,-101.8,,-182.8,88.6,-45.3,-114.6
2011-06-28 08:15:38,-113.1,,-188.4,73.5,-50.9,-116.5
2011-06-28 08:30:38,-133.9,,-203.5,47.1,-66,-131.3
2011-06-28 08:45:38,-158.4,,-216.7,22.6,-83,-147.9
2011-06-28 09:00:38,-196.1,,-233.7,0,-101.8,-166.4
2011-06-28 09:15:38,-214.9,,-250.6,-20.7,-116.9,-181.2
2011-06-28 09:30:38,-230,,-263.8,-37.7,-128.2,-197.8
2011-06-28 09:45:38,-254.5,,-288.3,-54.7,-145.2,-218.2
2011-06-28 10:00:38,-273.3,,-309,-75.4,-162.1,-236.6
2011-06-28 10:15:38,-303.5,,-333.5,-98,-177.2,-260.7
2011-06-28 10:30:38,-331.8,,-361.8,-120.6,-196,-284.7
2011-06-28 10:45:38,-352.5,,-393.9,-148.9,-214.9,-310.6
2011-06-28 11:00:38,-380.8,,-425.9,-175.3,-235.6,-338.3
2011-06-28 11:15:38,-405.3,,-459.8,-201.7,-252.6,-366.1
2011-06-28 11:30:38,-420.4,,-484.3,-231.8,-275.2,-388.3
2011-06-28 11:45:38,-443,,-501.3,-263.9,-297.8,-414.1
2011-06-28 12:00:38,-465.6,,-518.2,-294,-320.4,-440
2011-06-28 12:15:38,-497.6,,-537.1,-320.4,-346.8,-467.8
2011-06-28 12:30:38,-525.9,,-554.1,-350.6,-369.4,-497.3
2011-06-28 12:45:38,-552.3,,-569.1,-382.6,-399.6,-523.2
2011-06-28 13:00:38,-569.2,,-589.9,-412.8,-427.9,-551
2011-06-28 13:15:38,-599.4,,-608.7,-441,-454.3,-573.1
2011-06-28 13:30:38,-612.6,,-621.9,-471.2,-476.9,-597.2
2011-06-28 13:45:38,-648.4,,-640.8,-507,-499.5,-619.4
2011-06-28 14:00:38,-659.7,,-661.5,-540.9,-529.6,-647.1
2011-06-28 14:15:38,-693.6,,-674.7,-567.3,-552.3,-667.4
2011-06-28 14:30:38,-718.1,,-686,-586.2,-565.5,-687.8
2011-06-28 14:45:38,-740.8,,-691.6,-608.8,-578.6,-702.6
2011-06-28 15:00:38,-767.1,,-699.2,-633.3,-588.1,-722.9
2011-06-28 15:15:38,-795.4,,-704.8,-663.4,-601.3,-739.5
2011-06-28 15:30:38,-812.4,,-710.5,-680.4,-610.7,-748.8
2011-06-28 15:45:38,-819.9,,-708.6,-701.1,-618.2,-758
2011-06-28 16:00:38,-844.4,,-716.1,-714.3,-623.9,-769.1
2011-06-28 16:15:38,-859.5,,-727.5,-731.3,-637.1,-771
2011-06-28 16:30:38,-885.9,,-735,-738.8,-644.6,-776.5
2011-06-28 16:45:38,-891.5,,-742.5,-744.5,-648.4,-776.5
2011-06-28 17:00:38,-917.9,,-742.5,-750.1,-648.4,-780.2
2011-06-28 17:15:38,-929.2,,-736.9,-748.3,-642.7,-782.1
2011-06-28 17:30:38,-931.1,,-727.5,-746.4,-639,-780.2
2011-06-28 17:45:38,-925.5,,-712.4,-736.9,-627.6,-772.8
2011-06-28 18:00:38,-921.7,,-701.1,-727.5,-618.2,-763.6
2011-06-28 18:15:38,-899.1,,-693.5,-714.3,-605,-750.6
2011-06-28 18:30:38,-887.8,,-686,-699.3,-591.8,-741.4
2011-06-28 18:45:38,-865.1,,-684.1,-680.4,-578.6,-732.1
2011-06-28 19:00:38,-836.9,,-680.3,-663.4,-561.7,-724.7
2011-06-28 19:15:38,-791.6,,-678.5,-648.4,-546.6,-719.2
2011-06-28 19:30:38,-750.2,,-674.7,-627.6,-533.4,-713.7
2011-06-28 19:45:38,-708.7,,-670.9,-608.8,-514.6,-704.4
2011-06-28 20:00:38,-655.9,,-669,-586.2,-493.8,-687.8
2011-06-28 20:15:38,-603.2,,-665.3,-569.2,-475,-674.8
2011-06-28 20:30:38,-563.6,,-661.5,-550.4,-456.1,-658.2
2011-06-28 20:45:38,-516.5,,-655.8,-531.5,-439.2,-643.4
2011-06-28 21:00:38,-484.4,,-652.1,-514.5,-424.1,-628.6
2011-06-28 21:15:38,-435.4,,-648.3,-497.6,-407.1,-615.7
2011-06-28 21:30:38,-412.8,,-642.6,-480.6,-392.1,-599
2011-06-28 21:45:38,-380.8,,-638.9,-463.7,-378.9,-587.9
2011-06-28 22:00:38,-356.3,,-635.1,-448.6,-361.9,-575
2011-06-28 22:15:38,-333.7,,-631.3,-435.4,-350.6,-560.2
2011-06-28 22:30:38,-307.3,,-627.6,-424.1,-341.2,-549.1
2011-06-28 22:45:38,-288.4,,-623.8,-410.9,-328,-536.2
2011-06-28 23:00:38,-273.3,,-618.1,-397.7,-318.6,-530.6
2011-06-28 23:15:38,-256.4,,-616.3,-388.3,-309.1,-519.5
2011-06-28 23:30:38,-248.8,,-614.4,-382.6,-301.6,-512.1
2011-06-28 23:45:38,-243.2,,-610.6,-373.2,-295.9,-506.6
2011-06-29 00:00:38,-233.8,,-610.6,-365.7,-290.3,-495.5
2011-06-29 00:15:38,-226.2,,-610.6,-358.1,-284.6,-491.8
2011-06-29 00:30:38,-214.9,,-606.8,-352.5,-279,-486.2
2011-06-29 00:45:38,-207.4,,-608.7,-343,-273.3,-478.8
2011-06-29 01:00:38,-182.9,,-606.8,-337.4,-265.8,-471.5
2011-06-29 01:15:38,-181,,-604.9,-329.8,-262,-464.1
2011-06-29 01:30:38,-190.4,,-604.9,-322.3,-254.5,-460.4
2011-06-29 01:45:38,-182.9,,-601.2,-314.8,-248.8,-454.8
2011-06-29 02:00:38,-167.8,,-597.4,-305.3,-243.2,-445.6
2011-06-29 02:15:38,-165.9,,-597.4,-295.9,-233.7,-440
2011-06-29 02:30:38,-156.5,,-589.9,-288.4,-226.2,-432.6
2011-06-29 02:45:38,-154.6,,-586.1,-279,-218.7,-421.5
2011-06-29 03:00:38,-141.4,,-584.2,-269.5,-213,-414.1
2011-06-29 03:15:38,-133.9,,-582.3,-263.9,-205.5,-406.7
2011-06-29 03:30:38,-128.2,,-576.7,-256.3,-199.8,-399.3
2011-06-29 03:45:38,-122.6,,-574.8,-248.8,-196,-390.1
2011-06-29 04:00:38,-124.4,,-572.9,-239.4,-188.5,-384.6
2011-06-29 04:15:38,-113.1,,-569.1,-233.7,-182.9,-380.9
2011-06-29 04:30:38,-107.5,,-565.4,-224.3,-179.1,-371.6
2011-06-29 04:45:38,-99.9,,-561.6,-216.8,-171.5,-364.2
2011-06-29 05:00:38,-107.5,,-557.8,-209.2,-165.9,-356.8
2011-06-29 05:15:38,-94.3,,-554.1,-201.7,-162.1,-349.4
2011-06-29 05:30:38,-86.8,,-548.4,-196,-154.6,-342
2011-06-29 05:45:38,-77.3,,-540.9,-192.3,-148.9,-338.3
2011-06-29 06:00:38,-83,,-539,-190.4,-147,-332.8
2011-06-29 06:15:38,-88.6,,-539,-194.1,-147,-329.1
2011-06-29 06:30:38,-107.5,,-539,-201.7,-152.7,-330.9
2011-06-29 06:45:38,-92.4,,-544.6,-211.1,-162.1,-336.5
2011-06-29 07:00:38,-116.9,,-554.1,-226.2,-175.3,-342
2011-06-29 07:15:38,-115,,-563.5,-243.1,-188.5,-351.3
2011-06-29 07:30:38,-137.6,,-580.4,-262,-205.5,-367.9
2011-06-29 07:45:38,-139.5,,-593.6,-271.4,-214.9,-375.3
2011-06-29 08:00:38,-124.4,,-603.1,-279,-220.5,-384.6
2011-06-29 08:15:38,-132,,-612.5,-286.5,-220.5,-386.4
2011-06-29 08:30:38,-126.3,,-620,-294,-224.3,-390.1
2011-06-29 08:45:38,-128.2,,-627.6,-303.5,-228.1,-392
2011-06-29 09:00:38,-141.4,,-640.8,-312.9,-239.4,-399.3
2011-06-29 09:15:38,-137.6,,-652.1,-322.3,-252.6,-406.7
2011-06-29 09:30:38,-150.8,,-669,-339.3,-263.9,-417.8
2011-06-29 09:45:38,-179.1,,-695.4,-356.2,-280.9,-427.1
2011-06-29 10:00:38,-190.4,,-714.3,-371.3,-294.1,-436.3
2011-06-29 10:15:38,-207.4,,-729.3,-388.3,-309.1,-447.4
2011-06-29 10:30:38,-243.2,,-753.8,-407.1,-328,-458.5
2011-06-29 10:45:38,-277.1,,-784,-431.6,-350.6,-477
2011-06-29 11:00:38,-296,,-816,-452.4,-373.2,-495.5
2011-06-29 11:15:38,-331.8,,-846.2,-471.2,-392.1,-512.1
2011-06-29 11:30:38,-346.8,,-870.7,-493.8,-414.7,-530.6
2011-06-29 11:45:38,-371.3,,-887.7,-514.5,-431.6,-547.3
2011-06-29 12:00:38,-403.4,,-899,-535.3,-454.3,-565.7
2011-06-29 12:15:38,-424.1,,-917.8,-556,-478.8,-587.9
2011-06-29 12:30:38,-446.7,,-931,-578.6,-499.5,-612
2011-06-29 12:45:38,-473.1,,-938.5,-597.5,-522.1,-630.5
2011-06-29 13:00:38,-501.4,,-949.9,-620.1,-546.6,-650.8
2011-06-29 13:15:38,-527.8,,-961.2,-642.7,-565.5,-671.1
2011-06-29 13:30:38,-559.8,,-972.5,-661.6,-584.3,-695.2
2011-06-29 13:45:38,-578.7,,-983.8,-680.4,-603.1,-702.6
2011-06-29 14:00:38,-595.6,,-997,-703,-620.1,-719.2
2011-06-29 14:15:38,-629.6,,-1006.4,-723.8,-640.8,-743.2
2011-06-29 14:30:38,-646.5,,-1010.2,-736.9,-650.3,-756.2
2011-06-29 14:45:38,-667.3,,-1017.7,-746.4,-663.5,-767.3
2011-06-29 15:00:38,-684.2,,-1019.6,-763.3,-665.3,-780.2
2011-06-29 15:15:38,-708.7,,-1023.4,-778.4,-667.2,-785.8
2011-06-29 15:30:38,-729.4,,-1021.5,-793.5,-672.9,-791.3
2011-06-29 15:45:38,-752.1,,-1027.1,-806.7,-684.2,-798.7
2011-06-29 16:00:38,-774.7,,-1030.9,-816.1,-689.8,-802.4
2011-06-29 16:15:38,-787.9,,-1040.3,-825.5,-697.4,-802.4
2011-06-29 16:30:38,-804.8,,-1046,-827.4,-703,-804.2
2011-06-29 16:45:38,-833.1,,-1049.7,-829.3,-708.7,-806.1
2011-06-29 17:00:38,-846.3,,-1057.3,-831.2,-708.7,-806.1
2011-06-29 17:15:38,-853.8,,-1057.3,-827.4,-704.9,-802.4
2011-06-29 17:30:38,-855.7,,-1049.7,-819.9,-701.2,-798.7
2011-06-29 17:45:38,-842.5,,-1046,-812.3,-697.4,-793.2
2011-06-29 18:00:38,-833.1,,-1044.1,-797.3,-686.1,-783.9
2011-06-29 18:15:38,-806.7,,-1036.6,-784.1,-672.9,-771
2011-06-29 18:30:38,-787.9,,-1027.1,-765.2,-657.8,-759.9
2011-06-29 18:45:38,-769,,-1023.4,-744.5,-646.5,-743.2
2011-06-29 19:00:38,-720,,-1019.6,-727.5,-629.5,-734
2011-06-29 19:15:38,-672.9,,-1013.9,-704.9,-616.3,-721
2011-06-29 19:30:38,-625.8,,-1008.3,-686.1,-599.4,-713.7
2011-06-29 19:45:38,-569.2,,-1006.4,-667.2,-584.3,-702.6
2011-06-29 20:00:38,-522.1,,-1000.7,-655.9,-571.1,-693.3
2011-06-29 20:15:38,-484.4,,-1000.7,-640.8,-556,-685.9
2011-06-29 20:30:38,-446.7,,-997,-627.6,-546.6,-674.8
2011-06-29 20:45:38,-412.8,,-997,-618.2,-535.3,-663.7
2011-06-29 21:00:38,-361.9,,-997,-606.9,-524,-656.3
2011-06-29 21:15:38,-345,,-998.9,-593.7,-514.6,-645.2
2011-06-29 21:30:38,-318.6,,-995.1,-584.3,-505.1,-637.8
2011-06-29 21:45:38,-299.7,,-995.1,-574.9,-493.8,-628.6
2011-06-29 22:00:38,-280.9,,-993.2,-563.6,-486.3,-619.4
2011-06-29 22:15:38,-258.3,,-993.2,-556,-476.9,-612
2011-06-29 22:30:38,-245.1,,-993.2,-548.5,-463.7,-602.7
2011-06-29 22:45:38,-235.6,,-991.3,-537.2,-454.3,-597.2
2011-06-29 23:00:38,-218.7,,-989.4,-529.6,-444.8,-589.8
2011-06-29 23:15:38,-203.6,,-987.5,-522.1,-437.3,-580.5
2011-06-29 23:30:38,-186.6,,-985.7,-512.7,-427.9,-573.1
2011-06-29 23:45:38,-182.9,,-981.9,-505.1,-416.6,-563.9
2011-06-30 00:00:38,-179.1,,-980,-497.6,-407.1,-556.5
2011-06-30 00:15:38,-156.5,,-978.1,-488.2,-401.5,-547.3
2011-06-30 00:30:38,-154.6,,-974.4,-480.6,-393.9,-541.7
2011-06-30 00:45:38,-135.8,,-970.6,-473.1,-382.6,-532.5
2011-06-30 01:00:38,-139.5,,-966.8,-467.4,-377,-526.9
2011-06-30 01:15:38,-122.6,,-966.8,-458,-367.6,-517.7
2011-06-30 01:30:38,-126.3,,-963,-454.2,-363.8,-514
2011-06-30 01:45:38,-120.7,,-961.2,-448.6,-356.2,-508.4
2011-06-30 02:00:38,-113.1,,-957.4,-444.8,-350.6,-502.9
2011-06-30 02:15:38,-103.7,,-957.4,-439.2,-343.1,-497.3
2011-06-30 02:30:38,-103.7,,-957.4,-435.4,-339.3,-491.8
2011-06-30 02:45:38,-101.8,,-957.4,-429.7,-335.5,-488.1
2011-06-30 03:00:38,-99.9,,-955.5,-420.3,-328,-482.5
2011-06-30 03:15:38,-96.2,,-953.6,-416.5,-322.3,-477
2011-06-30 03:30:38,-92.4,,-949.9,-410.9,-314.8,-469.6
2011-06-30 03:45:38,-83,,-948,-403.4,-309.1,-462.2
2011-06-30 04:00:38,-75.4,,-944.2,-395.8,-301.6,-454.8
2011-06-30 04:15:38,-71.7,,-942.3,-392,-295.9,-451.1
2011-06-30 04:30:38,-60.4,,-938.5,-384.5,-288.4,-445.6
2011-06-30 04:45:38,-73.6,,-936.7,-378.8,-282.7,-436.3
2011-06-30 05:00:38,-62.3,,-934.8,-371.3,-277.1,-432.6
2011-06-30 05:15:38,-66,,-931,-367.5,-269.5,-425.2
2011-06-30 05:30:38,-45.3,,-927.2,-358.1,-263.9,-419.7
2011-06-30 05:45:38,-32.1,,-921.6,-354.3,-258.2,-414.1
2011-06-30 06:00:38,-43.4,,-917.8,-348.7,-250.7,-408.6
2011-06-30 06:15:38,-39.6,,-914,-346.8,-248.8,-404.9
2011-06-30 06:30:38,-43.4,,-912.2,-346.8,-246.9,-401.2
2011-06-30 06:45:38,-47.2,,-908.4,-352.5,-246.9,-399.3
2011-06-30 07:00:38,-52.8,,-908.4,-358.1,-254.5,-403
2011-06-30 07:15:38,-50.9,,-914,-367.5,-260.1,-406.7
2011-06-30 07:30:38,-66,,-912.2,-377,-265.8,-412.3
2011-06-30 07:45:38,-69.8,,-917.8,-392,-280.9,-421.5
2011-06-30 08:00:38,-79.2,,-925.4,-401.5,-288.4,-434.5
2011-06-30 08:15:38,-84.9,,-931,-405.2,-295.9,-438.2
2011-06-30 08:30:38,-92.4,,-931,-409,-301.6,-441.9
2011-06-30 08:45:38,-75.4,,-929.1,-410.9,-305.4,-445.6
2011-06-30 09:00:38,-84.9,,-929.1,-414.7,-307.2,-449.3
2011-06-30 09:15:38,-73.6,,-927.2,-414.7,-312.9,-451.1
2011-06-30 09:30:38,-81.1,,-923.5,-416.5,-316.7,-454.8
2011-06-30 09:45:38,-88.6,,-919.7,-420.3,-324.2,-460.4
2011-06-30 10:00:38,-103.7,,-919.7,-422.2,-339.3,-467.8
2011-06-30 10:15:38,-128.2,,-923.5,-422.2,-354.4,-478.8
2011-06-30 10:30:38,-143.3,,-923.5,-422.2,-363.8,-489.9
2011-06-30 10:45:38,-139.5,,-915.9,-412.8,-367.6,-488.1
2011-06-30 11:00:38,-139.5,,-899,-409,-369.4,-484.4
2011-06-30 11:15:38,-182.9,,-893.3,-426,-384.5,-497.3
2011-06-30 11:30:38,-220.6,,-900.8,-441,-410.9,-515.8
2011-06-30 11:45:38,-239.4,,-908.4,-446.7,-429.8,-538
2011-06-30 12:00:38,-262,,-906.5,-452.4,-446.7,-549.1
2011-06-30 12:15:38,-279,,-902.7,-461.8,-459.9,-560.2
2011-06-30 12:30:38,-320.5,,-904.6,-475,-476.9,-580.5
2011-06-30 12:45:38,-337.4,,-910.3,-482.5,-499.5,-604.6
2011-06-30 13:00:38,-358.2,,-906.5,-495.7,-512.7,-619.4
2011-06-30 13:15:38,-384.5,,-908.4,-507,-535.3,-636
2011-06-30 13:30:38,-395.8,,-912.2,-522.1,-554.1,-652.6
