Fecha,TDV Control-2L(µm) P14,TDV Control-2L (µm) P15,TDV 45SDI-2L (µm) P6,TDV 45SDI-2L (µm) P11
2016-07-30 14:29:59.933,99.5,870.8000000000002,-312.7999999999997,-168.0999999999999
2016-07-30 14:44:59.933,79.09999999999991,847,-320.5,-197.5
2016-07-30 14:59:59.933,57.5,817.6000000000004,-330.5999999999999,-222.80000000000018
2016-07-30 15:14:59.933,41.399999999999636,795,-335.6999999999998,-241.5
2016-07-30 15:29:59.933,22.299999999999727,761,-340.0999999999999,-251.5
2016-07-30 15:44:59.933,3,729.6000000000004,-336.2999999999997,-261.5999999999999
2016-07-30 15:59:59.933,-8.100000000000364,703.1999999999998,-330,-269.5999999999999
2016-07-30 16:14:59.933,-17.40000000000009,675.6000000000004,-316.0999999999999,-280.1999999999998
2016-07-30 16:29:59.933,-19.800000000000182,660.1999999999998,-309,-290.1999999999998
2016-07-30 16:44:59.933,-14.200000000000273,659.6000000000004,-294.4000000000001,-290.1999999999998
2016-07-30 16:59:59.933,-7.400000000000091,667.3000000000002,-281,-284.8000000000002
2016-07-30 17:14:59.933,4.899999999999636,678.1999999999998,-266.5,-275.5999999999999
2016-07-30 17:29:59.933,14.899999999999636,688.5,-249.29999999999973,-258.8000000000002
2016-07-30 17:44:59.933,35.79999999999973,703.8999999999996,-239.79999999999973,-238.80000000000018
2016-07-30 17:59:59.933,58.09999999999991,717.3999999999996,-227,-217.5
2016-07-30 18:14:59.933,80.89999999999964,734,-216.0999999999999,-199.5
2016-07-30 18:29:59.933,91.5,748.8000000000002,-209.79999999999973,-183.5
2016-07-30 18:44:59.933,113.69999999999982,762.3000000000002,-196.5,-161.5
2016-07-30 18:59:59.933,137.19999999999982,786.6999999999998,-187.5,-140.0999999999999
2016-07-30 19:14:59.933,159.5,806,-176.0999999999999,-110.69999999999982
2016-07-30 19:29:59.933,182.89999999999964,825.3000000000002,-166,-85.40000000000009
2016-07-30 19:44:59.933,199.5999999999999,844.5,-157,-65.40000000000009
2016-07-30 19:59:59.933,218.0999999999999,865,-149.4000000000001,-42.69999999999982
2016-07-30 20:14:59.933,239.79999999999973,879.1999999999998,-142.5,-21.40000000000009
2016-07-30 20:29:59.933,257.0999999999999,894.6000000000004,-134.79999999999973,-9.400000000000091
2016-07-30 20:44:59.933,268.89999999999964,907.3999999999996,-131,5.400000000000091
2016-07-30 20:59:59.933,281.89999999999964,918.3000000000002,-129.0999999999999,17.40000000000009
2016-07-30 21:14:59.933,293,929.3000000000002,-124,25.40000000000009
2016-07-30 21:29:59.933,302.2999999999997,932.3999999999996,-120.19999999999982,35.40000000000009
2016-07-30 21:44:59.933,311.5,945.3000000000002,-118.90000000000009,42
2016-07-30 21:59:59.933,316.39999999999964,954.3000000000002,-118.90000000000009,48.59999999999991
2016-07-30 22:14:59.933,328.1999999999998,962,-117.69999999999982,57.40000000000009
2016-07-30 22:29:59.933,335.5999999999999,967.8000000000002,-116.40000000000009,63.40000000000009
2016-07-30 22:44:59.933,341.1999999999998,978,-113.09999999999991,66.69999999999982
2016-07-30 22:59:59.933,347.89999999999964,986.3000000000002,-111.19999999999982,70.69999999999982
2016-07-30 23:14:59.933,356,994.6999999999998,-113.90000000000009,76.69999999999982
2016-07-30 23:29:59.933,359.0999999999999,998.6000000000004,-113.09999999999991,78
2016-07-30 23:44:59.933,362.7999999999997,1003.1000000000004,-111.90000000000009,78
2016-07-30 23:59:59.933,366.5,1006.8999999999996,-115.79999999999973,80
2016-07-31 00:14:59.933,370.1999999999998,1010.8000000000002,-113.90000000000009,86.69999999999982
2016-07-31 00:29:59.933,373.89999999999964,1015.8999999999996,-115.79999999999973,86
2016-07-31 00:44:59.933,373.89999999999964,1015.8999999999996,-117.69999999999982,89.40000000000009
2016-07-31 00:59:59.933,375.1999999999998,1020.3999999999996,-117,91.40000000000009
2016-07-31 01:14:59.933,378.89999999999964,1024.1999999999998,-117.69999999999982,95.40000000000009
2016-07-31 01:29:59.933,382,1026.1999999999998,-117.69999999999982,98
2016-07-31 01:44:59.933,383.89999999999964,1027.5,-117,102
2016-07-31 01:59:59.933,387.5999999999999,1035.1999999999998,-116.40000000000009,103.40000000000009
2016-07-31 02:14:59.933,392.39999999999964,1034.5,-110.59999999999991,110.09999999999991
2016-07-31 02:29:59.933,395,1038.3000000000002,-113.90000000000009,111.40000000000009
2016-07-31 02:44:59.933,397.39999999999964,1039.6999999999998,-108.09999999999991,120.09999999999991
2016-07-31 02:59:59.933,401.6999999999998,1044.8000000000002,-108.69999999999982,123.40000000000009
2016-07-31 03:14:59.933,403.5999999999999,1048.6999999999998,-106.79999999999973,124.09999999999991
2016-07-31 03:29:59.933,406.0999999999999,1050.6000000000004,-104.90000000000009,124.69999999999982
2016-07-31 03:44:59.933,409.0999999999999,1052.5,-105.5,128.69999999999982
2016-07-31 03:59:59.933,408.5,1055.6999999999998,-98.59999999999991,130.69999999999982
2016-07-31 04:14:59.933,414.0999999999999,1058.8999999999996,-99.79999999999973,134.69999999999982
2016-07-31 04:29:59.933,413.5,1057,-96.69999999999982,135.4000000000001
2016-07-31 04:44:59.933,420.1999999999998,1059.5,-94.09999999999991,142.0999999999999
2016-07-31 04:59:59.933,421.5,1062.8000000000002,-92.19999999999982,146.0999999999999
2016-07-31 05:14:59.933,425.1999999999998,1065.3000000000002,-87.69999999999982,152.0999999999999
2016-07-31 05:29:59.933,428.39999999999964,1069.1000000000004,-82.59999999999991,157.5
2016-07-31 05:44:59.933,435.7999999999997,1073.6999999999998,-79.5,160.0999999999999
2016-07-31 05:59:59.933,439.5,1081.3999999999996,-76.90000000000009,163.5
2016-07-31 06:14:59.933,441.2999999999997,1086.5,-76.29999999999973,166.69999999999982
2016-07-31 06:29:59.933,442.5,1091.1000000000004,-75.69999999999982,166.0999999999999
2016-07-31 06:44:59.933,444.39999999999964,1091.6999999999998,-78.19999999999982,162.0999999999999
2016-07-31 06:59:59.933,442.5,1090.3000000000002,-85.19999999999982,157.5
2016-07-31 07:14:59.933,440.0999999999999,1094.1999999999998,-91,155.5
2016-07-31 07:29:59.933,433.89999999999964,1089.6999999999998,-99.19999999999982,151.5
2016-07-31 07:44:59.933,423.39999999999964,1080.6999999999998,-109.29999999999973,142.0999999999999
2016-07-31 07:59:59.933,417.7999999999997,1083.3000000000002,-122.69999999999982,130.0999999999999
2016-07-31 08:14:59.933,406.0999999999999,1075.6000000000004,-136,118.69999999999982
2016-07-31 08:29:59.933,395,1076.8000000000002,-150.0999999999999,109.40000000000009
2016-07-31 08:44:59.933,387.5999999999999,1069.8999999999996,-170.4000000000001,94.69999999999982
2016-07-31 08:59:59.933,382.5999999999999,1074.8999999999996,-177.4000000000001,98.69999999999982
2016-07-31 09:14:59.933,386.2999999999997,1075.6000000000004,-180.5999999999999,108.69999999999982
2016-07-31 09:29:59.933,370.1999999999998,1078.1999999999998,-188.19999999999982,100
2016-07-31 09:44:59.933,369.5999999999999,1073.6999999999998,-186.29999999999973,111.40000000000009
2016-07-31 09:59:59.933,360.89999999999964,1074.3000000000002,-188.19999999999982,111.40000000000009
2016-07-31 10:14:59.933,351.0999999999999,1071.8000000000002,-183.69999999999982,114.09999999999991
2016-07-31 10:29:59.933,345.5,1066.6000000000004,-185,117.40000000000009
2016-07-31 10:44:59.933,336.7999999999997,1058.3000000000002,-191.29999999999973,114.69999999999982
2016-07-31 10:59:59.933,325.6999999999998,1056.3999999999996,-196.5,112.69999999999982
2016-07-31 11:14:59.933,309.6999999999998,1042.8999999999996,-205.4000000000001,104.69999999999982
2016-07-31 11:29:59.933,290.39999999999964,1028.6999999999998,-218.0999999999999,92.69999999999982
2016-07-31 11:44:59.933,270.0999999999999,1010.1999999999998,-232.69999999999982,76
2016-07-31 11:59:59.933,248.5,990.1999999999998,-255,52.59999999999991
2016-07-31 12:14:59.933,226.19999999999982,970.3000000000002,-273.4000000000001,25.40000000000009
2016-07-31 12:29:59.933,197.19999999999982,941.3999999999996,-290.5,-9.400000000000091
2016-07-31 12:44:59.933,169.29999999999973,915.8000000000002,-318,-43.40000000000009
2016-07-31 12:59:59.933,136.5,883.6000000000004,-340.7999999999997,-77.40000000000009
2016-07-31 13:14:59.933,107.59999999999991,852.1999999999998,-361.0999999999999,-119.5
2016-07-31 13:29:59.933,76,828.3999999999996,-384,-164.0999999999999
2016-07-31 13:44:59.933,34.59999999999991,789.8999999999996,-413.2999999999997,-215.5
2016-07-31 13:59:59.933,-3.100000000000364,755.1999999999998,-438.6999999999998,-264.8000000000002
2016-07-31 14:14:59.933,-38.90000000000009,727,-457.7999999999997,-301.5999999999999
2016-07-31 14:29:59.933,-79.70000000000027,688.5,-482,-343.5999999999999
2016-07-31 14:44:59.933,-121.20000000000027,644.8000000000002,-496,-369.5999999999999
2016-07-31 14:59:59.933,-163.80000000000018,594.6999999999998,-516.2999999999997,-396.9000000000001
2016-07-31 15:14:59.933,-192.20000000000027,548.5,-526.5,-411.5999999999999
2016-07-31 15:29:59.933,-227.5,491.3000000000002,-534.0999999999999,-426.9000000000001
2016-07-31 15:44:59.933,-255.9000000000001,442,-535.4000000000001,-438.9000000000001
2016-07-31 15:59:59.933,-285.5,391.1999999999998,-535.4000000000001,-451.6999999999998
2016-07-31 16:14:59.933,-306.60000000000036,354.60000000000036,-530.9000000000001,-468.9000000000001
2016-07-31 16:29:59.933,-327,317.39999999999964,-530.2999999999997,-485.6999999999998
2016-07-31 16:44:59.933,-343,290.39999999999964,-527.7999999999997,-500.3000000000002
2016-07-31 16:59:59.933,-354.10000000000036,281.39999999999964,-526.5,-504.3000000000002
2016-07-31 17:14:59.933,-359.10000000000036,282.10000000000036,-512.5,-503.6999999999998
2016-07-31 17:29:59.933,-362.3000000000002,284.60000000000036,-501.0999999999999,-505.6999999999998
2016-07-31 17:44:59.933,-356,294.89999999999964,-490.1999999999998,-505
2016-07-31 17:59:59.933,-340.60000000000036,303.89999999999964,-473.0999999999999,-491.6999999999998
2016-07-31 18:14:59.933,-313.4000000000001,323.8000000000002,-457.7999999999997,-478.3000000000002
2016-07-31 18:29:59.933,-286.8000000000002,342.39999999999964,-440,-456.3000000000002
2016-07-31 18:44:59.933,-259,363,-427.9000000000001,-433.6999999999998
2016-07-31 18:59:59.933,-226.20000000000027,393.10000000000036,-411.4000000000001,-406.3000000000002
2016-07-31 19:14:59.933,-189.10000000000036,422.6999999999998,-396.1999999999998,-377.5999999999999
2016-07-31 19:29:59.933,-148.30000000000018,456.6999999999998,-383.4000000000001,-339.5999999999999
2016-07-31 19:44:59.933,-113.80000000000018,492.6999999999998,-365.5999999999999,-302.8000000000002
2016-07-31 19:59:59.933,-74.10000000000036,533.1000000000004,-347.7999999999997,-269.5999999999999
2016-07-31 20:14:59.933,-38.30000000000018,563.8999999999996,-332.5,-234.80000000000018
2016-07-31 20:29:59.933,-6.800000000000182,596.6999999999998,-310.2999999999997,-204.80000000000018
2016-07-31 20:44:59.933,21.59999999999991,628.1000000000004,-302,-182.80000000000018
2016-07-31 20:59:59.933,53.79999999999973,660.8000000000002,-289.9000000000001,-155.5
2016-07-31 21:14:59.933,74.19999999999982,682,-273.4000000000001,-137.5
2016-07-31 21:29:59.933,102,708.3999999999996,-263.1999999999998,-119.5
2016-07-31 21:44:59.933,122.39999999999964,732.1000000000004,-253.0999999999999,-107.5
2016-07-31 21:59:59.933,139.69999999999982,750.6999999999998,-246.0999999999999,-91.40000000000009
2016-07-31 22:14:59.933,161.29999999999973,768.6999999999998,-238.4000000000001,-78.69999999999982
2016-07-31 22:29:59.933,174.89999999999964,782.1999999999998,-230.79999999999973,-64.69999999999982
2016-07-31 22:44:59.933,189.69999999999982,799.5,-221.29999999999973,-53.40000000000009
2016-07-31 22:59:59.933,205.19999999999982,814.3000000000002,-216.9000000000001,-44
2016-07-31 23:14:59.933,215.69999999999982,827.1999999999998,-212.29999999999973,-31.40000000000009
2016-07-31 23:29:59.933,227.39999999999964,841.8999999999996,-205.4000000000001,-24.699999999999818
2016-07-31 23:44:59.933,237.39999999999964,852.8000000000002,-199.69999999999982,-14
2016-07-31 23:59:59.933,247.79999999999973,861.8999999999996,-195.19999999999982,-4.599999999999909
2016-08-01 00:14:59.933,260.1999999999998,872.6999999999998,-187.5,0
2016-08-01 00:29:59.933,267.5999999999999,884.1999999999998,-186.29999999999973,8
2016-08-01 00:44:59.933,275.5999999999999,890.6999999999998,-184.4000000000001,12
2016-08-01 00:59:59.933,284.89999999999964,895.1999999999998,-178,20.59999999999991
2016-08-01 01:14:59.933,289.2999999999997,902.8999999999996,-175.5,26
2016-08-01 01:29:59.933,297.2999999999997,907.3999999999996,-174.19999999999982,32.59999999999991
2016-08-01 01:44:59.933,303.39999999999964,917,-169.79999999999973,40.59999999999991
2016-08-01 01:59:59.933,309.6999999999998,924.1000000000004,-168.5,47.40000000000009
2016-08-01 02:14:59.933,317.6999999999998,926.6000000000004,-160.19999999999982,51.40000000000009
2016-08-01 02:29:59.933,325.6999999999998,937,-155.0999999999999,60.59999999999991
2016-08-01 02:44:59.933,330.0999999999999,943.3000000000002,-151.29999999999973,66
2016-08-01 02:59:59.933,338.6999999999998,947.8000000000002,-149.4000000000001,74
