,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP 45RDI-PB_2,2015-09-18,1.0,2.0,-1.0,0.13186579469764081,0.7143376666976912,0.15379653860466797
LTP 45RDI-PB_2,2015-09-19,3.0,1.0,2.0,0.7100397852806205,0.2841385723324305,0.005821642386949007
LTP 45RDI-PB_2,2015-09-20,3.0,3.0,0.0,1.5448345211386486e-05,0.010303737164928146,0.9896808144898604
LTP 45RDI-PB_2,2015-09-21,2.0,3.0,-1.0,5.633107787609891e-05,0.023453345710565673,0.9764903232115582
LTP 45RDI-PB_2,2015-09-22,2.0,1.0,1.0,0.656661492137627,0.3366458176330282,0.006692690229344709
LTP 45RDI-PB_2,2015-09-23,2.0,2.0,0.0,0.11833264926719432,0.8451412518664044,0.03652609886640141
LTP 45RDI-PB_2,2015-09-24,1.0,3.0,-2.0,0.00013619514773233971,0.04828751801610164,0.951576286836166
LTP 45RDI-PB_2,2015-09-25,2.0,1.0,1.0,0.5002961422983219,0.47542221762603093,0.024281640075647228
LTP 45RDI-PB_2,2015-09-26,2.0,3.0,-1.0,0.0009576702627309857,0.24559189976209345,0.7534504299751755
LTP 45RDI-PB_2,2015-09-27,2.0,2.0,0.0,0.33870303411749736,0.5706330740534493,0.09066389182905325
LTP 45RDI-PB_2,2015-09-28,1.0,3.0,-2.0,6.025648644207571e-05,0.022953776780749783,0.9769859667328082
LTP 45RDI-PB_2,2015-09-29,2.0,1.0,1.0,0.8865952790426059,0.11300468081505965,0.0004000401423344372
LTP 45RDI-PB_2,2015-09-30,1.0,1.0,0.0,0.7443860097637128,0.2470098117883839,0.008604178447903168
LTP 45RDI-PB_2,2015-10-01,2.0,3.0,-1.0,0.00019592008371046874,0.05832947923151548,0.9414746006847741
LTP 45RDI-PB_2,2015-10-02,2.0,2.0,0.0,0.32065463772094144,0.6500960650985673,0.029249297180491154
LTP 45RDI-PB_2,2015-10-03,1.0,2.0,-1.0,0.35985447108729757,0.6153453607596931,0.024800168153009193
LTP 45RDI-PB_2,2015-10-04,2.0,1.0,1.0,0.5090083532558208,0.4815165288677486,0.009475117876430579
LTP 45RDI-PB_2,2015-10-05,3.0,2.0,1.0,0.2942711460755769,0.5517223784411449,0.15400647548327823
LTP 45RDI-PB_2,2015-10-06,3.0,3.0,0.0,7.385287682552828e-05,0.02937898893379636,0.9705471581893781
LTP 45RDI-PB_2,2015-10-07,3.0,3.0,0.0,0.00028105306449682045,0.10654974939276554,0.8931691975427375
LTP 45RDI-PB_2,2015-10-08,2.0,3.0,-1.0,0.00011454799419004965,0.05236361017140014,0.9475218418344098
LTP 45RDI-PB_2,2015-10-09,3.0,3.0,0.0,0.03489236576966979,0.3835705108811966,0.5815371233491337
LTP 45RDI-PB_2,2015-10-10,3.0,3.0,0.0,0.0001903509639067524,0.06005090696941536,0.939758742066678
LTP 45RDI-PB_2,2015-10-11,3.0,2.0,1.0,0.009724813085606916,0.5973100990444544,0.3929650878699386
