Fecha,TDV Control1,TDV Control2,TDV 45RDI-PB1,TDV 45RDI-PB2,TDV 45RDI-CC1,TDV 45RDI-CC2
2015-06-17 21:59,-81.1,-26.3,42172.9,-81.1,-46,-21.8
2015-06-17 22:14,-72.7,-22.5,42172.9,-72.7,-34,-15.9
2015-06-17 22:29,-61,-11.5,42172.9,-61,-27.8,-18.5
2015-06-17 22:44,-50.6,-7.7,42172.9,-50.6,-15.1,-13.2
2015-06-17 22:59,-43.5,6.4,42173,-43.5,-7.8,-15.1
2015-06-17 23:14,-27.3,11.6,42173,-27.3,1.3,-7.2
2015-06-17 23:29,-25.3,21.2,42173,-25.3,11.5,-9.2
2015-06-17 23:44,-15,27.6,42173,-15,18.8,-7.2
2015-06-17 23:59,-5.3,32.1,42173,-5.3,23.1,-2
2015-06-18 0:14,0.6,41.7,42173,0.6,30.9,2
2015-06-18 0:29,9.7,47.5,42173,9.7,40,7.3
2015-06-18 0:44,17.5,55.2,42173,17.5,41.8,9.9
2015-06-18 0:59,26.5,61.7,42173,26.5,52.2,8.7
2015-06-18 1:14,36.9,68.7,42173.1,36.9,58.2,13.9
2015-06-18 1:29,42,72.5,42173.1,42,67.3,15.9
2015-06-18 1:44,49.8,77.1,42173.1,49.8,73.3,20.6
2015-06-18 1:59,55.6,82.1,42173.1,55.6,78.8,21.8
2015-06-18 2:14,62.2,84.8,42173.1,62.2,83.1,30.5
2015-06-18 2:29,66.7,91.8,42173.1,66.7,87.9,26.6
2015-06-18 2:44,72.5,96.3,42173.1,72.5,94.6,33.1
2015-06-18 2:59,77.7,99.5,42173.1,77.7,97.6,29.8
2015-06-18 3:14,85.5,103.3,42173.1,85.5,103.1,30.5
2015-06-18 3:29,88.1,109.8,42173.1,88.1,106.1,37.1
2015-06-18 3:44,93.9,115.6,42173.2,93.9,107.3,39.7
2015-06-18 3:59,101.7,119.5,42173.2,101.7,109.1,41.1
2015-06-18 4:14,104.9,122.6,42173.2,104.9,114,39.7
2015-06-18 4:29,104.9,122.6,42173.2,104.9,115.1,41.7
2015-06-18 4:44,107.5,128.4,42173.2,107.5,115.8,44.4
2015-06-18 4:59,113.9,129.1,42173.2,113.9,119.5,48.4
2015-06-18 5:14,119.2,134.9,42173.2,119.2,122.4,53.6
2015-06-18 5:29,123.7,138,42173.2,123.7,122.4,57
2015-06-18 5:44,123.1,139.3,42173.2,123.1,115.1,60.9
2015-06-18 5:59,113.9,130.3,42173.2,113.9,108.6,56.3
2015-06-18 6:14,110.1,127.8,42173.3,110.1,103.1,57.6
2015-06-18 6:29,97.2,121.4,42173.3,97.2,90.9,50.4
2015-06-18 6:44,87.4,125.8,42173.3,87.4,80,53
2015-06-18 6:59,84.2,118.7,42173.3,84.2,64.9,59.6
2015-06-18 7:14,71.9,109.8,42173.3,71.9,52.2,45
2015-06-18 7:29,60.2,97.5,42173.3,60.2,37.6,41.7
2015-06-18 7:44,47.8,86,42173.3,47.8,22.4,33.1
2015-06-18 7:59,38.8,74.4,42173.3,38.8,7.3,29.8
2015-06-18 8:14,22.6,59.7,42173.3,22.6,-10.9,18.6
2015-06-18 8:29,1.2,56.5,42173.4,1.2,-20,-4.6
2015-06-18 8:44,-29.9,44.3,42173.4,-29.9,-29.6,-16.5
2015-06-18 8:59,-64.2,32.8,42173.4,-64.2,-36.4,-33.8
2015-06-18 9:14,-88.9,20.5,42173.4,-88.9,-40.6,-35
2015-06-18 9:29,-110.8,9.7,42173.4,-110.8,-46,-37
2015-06-18 9:44,-118,-3.8,42173.4,-118,-55.8,-44.3
2015-06-18 9:59,-121.9,-13.4,42173.4,-121.9,-74,-51.6
2015-06-18 10:14,-131.6,-24.4,42173.4,-131.6,-88.5,-55.6
2015-06-18 10:29,-147.2,-32.1,42173.4,-147.2,-105.5,-62.2
2015-06-18 10:44,-160.2,-44.3,42173.4,-160.2,-122.4,-70.8
2015-06-18 10:59,-173.1,-66.8,42173.5,-173.1,-137.6,-86
2015-06-18 11:14,-186.7,-84.7,42173.5,-186.7,-161.8,-92.6
2015-06-18 11:29,-201,-100.8,42173.5,-201,-182.4,-99.9
2015-06-18 11:44,-217.8,-122.6,42173.5,-217.8,-204.2,-112.5
2015-06-18 11:59,-237.9,-149,42173.5,-237.9,-226.7,-119.8
2015-06-18 12:14,-255.4,-167.5,42173.5,-255.4,-245.5,-127.1
2015-06-18 12:29,-274.2,-190,42173.5,-274.2,-267.9,-135
2015-06-18 12:44,-292.4,-210.6,42173.5,-292.4,-283.7,-141.6
2015-06-18 12:59,-311.1,-234.3,42173.5,-311.1,-300.6,-159.5
2015-06-18 13:14,-329.9,-253,42173.6,-329.9,-320,-160.1
2015-06-18 13:29,-343.5,-285,42173.6,-343.5,-329.7,-162.1
2015-06-18 13:44,-367.5,-308.8,42173.6,-367.5,-346.7,-182.7
2015-06-18 13:59,-386.3,-338.9,42173.6,-386.3,-367.9,-189.3
2015-06-18 14:14,-402.5,-361.5,42173.6,-402.5,-387.9,-192.6
2015-06-18 14:29,-411.6,-371.1,42173.6,-411.6,-389.7,-195.9
2015-06-18 14:44,-421.3,-382,42173.6,-421.3,-397,-193.9
2015-06-18 14:59,-427.1,-389.7,42173.6,-427.1,-408.6,-174.8
2015-06-18 15:14,-434.3,-399.4,42173.6,-434.3,-421.9,-185.3
2015-06-18 15:29,-425.8,-390.3,42173.6,-425.8,-429.1,-193.9
2015-06-18 15:44,-425.8,-384.6,42173.7,-425.8,-437.6,-176.7
2015-06-18 15:59,-430.4,-381.3,42173.7,-430.4,-449.7,-169.4
2015-06-18 16:14,-421.3,-376.9,42173.7,-421.3,-457,-153.5
2015-06-18 16:29,-428.5,-358.9,42173.7,-428.5,-466.1,-137
2015-06-18 16:44,-423.9,-333.9,42173.7,-423.9,-461.9,-125.1
2015-06-18 16:59,-431,-319.1,42173.7,-431,-458.2,-111.8
2015-06-18 17:14,-433,-319.7,42173.7,-433,-446.1,-94.6
2015-06-18 17:29,-434.3,-329.3,42173.7,-434.3,-434,-100.5
2015-06-18 17:44,-433,-335.1,42173.7,-433,-423.1,-114.4
2015-06-18 17:59,-436.2,-333.9,42173.7,-436.2,-405.5,-159.5
2015-06-18 18:14,-426.5,-329.3,42173.8,-426.5,-387.9,-172.8
2015-06-18 18:29,-418.7,-321.6,42173.8,-418.7,-370.9,-180
2015-06-18 18:44,-403.2,-310.1,42173.8,-403.2,-349.1,-170
2015-06-18 18:59,-377.2,-294,42173.8,-377.2,-321.3,-160.9
2015-06-18 19:14,-359.1,-270.9,42173.8,-359.1,-295.1,-151.6
2015-06-18 19:29,-328.6,-245.3,42173.8,-328.6,-262.4,-129.7
2015-06-18 19:44,-303.3,-219.5,42173.8,-303.3,-230.9,-121.1
2015-06-18 19:59,-271,-197.7,42173.8,-271,-199.4,-105.9
2015-06-18 20:14,-249.6,-170.8,42173.8,-249.6,-173.3,-99.9
2015-06-18 20:29,-226.3,-152.8,42173.9,-226.3,-148.5,-90.6
2015-06-18 20:44,-204.9,-133.6,42173.9,-204.9,-126.7,-81.4
2015-06-18 20:59,-188.6,-117.4,42173.9,-188.6,-111.5,-76.7
2015-06-18 21:14,-171.1,-102,42173.9,-171.1,-96.9,-68.1
2015-06-18 21:29,-157.5,-89.3,42173.9,-157.5,-80.6,-66.2
2015-06-18 21:44,-141.3,-74.5,42173.9,-141.3,-70.9,-60.2
2015-06-18 21:59,-129.7,-58.5,42173.9,-129.7,-55.8,-52.3
2015-06-18 22:14,-113.5,-43.7,42173.9,-113.5,-44.9,-31
2015-06-18 22:29,-105.7,-32.1,42173.9,-105.7,-37.6,-27.8
2015-06-18 22:44,-94.7,-23.1,42173.9,-94.7,-28.5,-26.4
2015-06-18 22:59,-88.3,-14.2,42174,-88.3,-22.4,-23.8
2015-06-18 23:14,-79.7,-1.9,42174,-79.7,-11.5,-17.1
2015-06-18 23:29,-72,0.6,42174,-72,-6,-16.5
2015-06-18 23:44,-63.6,7,42174,-63.6,-4.9,-11.2
2015-06-18 23:59,-56.4,12.2,42174,-56.4,4.2,-13.9
2015-06-19 0:14,-51.9,19.9,42174,-51.9,8.5,-7.9
2015-06-19 0:29,-44.1,23.8,42174,-44.1,14,-1.2
2015-06-19 0:44,-36.4,30.9,42174,-36.4,19.5,-1.2
2015-06-19 0:59,-26.6,35.3,42174,-26.6,27.9,3.3
2015-06-19 1:14,-20.8,42.4,42174.1,-20.8,32.2,2
2015-06-19 1:29,-11.7,47.5,42174.1,-11.7,38.2,6.7
2015-06-19 1:44,-2,54,42174.1,-2,43.1,23.2
2015-06-19 1:59,-0.8,60.4,42174.1,-0.8,49.1,25.2
2015-06-19 2:14,7,65.5,42174.1,7,52.2,22.6
2015-06-19 2:29,8.3,64.8,42174.1,8.3,56.4,22.6
2015-06-19 2:44,18.1,70,42174.1,18.1,58.8,21.8
2015-06-19 2:59,26.5,78.3,42174.1,26.5,70.4,21.8
2015-06-19 3:14,30.3,77.7,42174.1,30.3,75.8,23.8
2015-06-19 3:29,35.6,84.8,42174.1,35.6,81.3,21.8
2015-06-19 3:44,45.3,92.5,42174.2,45.3,87.3,25.8
2015-06-19 3:59,55,99.5,42174.2,55,91.5,33.8
2015-06-19 4:14,61.4,106.6,42174.2,61.4,98.2,35.1
2015-06-19 4:29,66.7,109.1,42174.2,66.7,102.4,33.1
2015-06-19 4:44,71.2,113.7,42174.2,71.2,107.3,40.5
2015-06-19 4:59,78.3,118.7,42174.2,78.3,111.5,41.1
2015-06-19 5:14,80.9,125.8,42174.2,80.9,114,44.4
2015-06-19 5:29,88.1,128.4,42174.2,88.1,119.5,49.6
2015-06-19 5:44,93.3,134.9,42174.2,93.3,116.4,52.4
2015-06-19 5:59,93.3,133.5,42174.2,93.3,120,49.6
2015-06-19 6:14,85.5,131.6,42174.3,85.5,112.8,59
2015-06-19 6:29,81.6,125.8,42174.3,81.6,104.2,55
2015-06-19 6:44,80.9,124.5,42174.3,80.9,94,55
2015-06-19 6:59,73.8,117.5,42174.3,73.8,84.2,58.3
2015-06-19 7:14,64.1,114.3,42174.3,64.1,70.4,53.6
2015-06-19 7:29,49.8,103.3,42174.3,49.8,54.6,41.1
2015-06-19 7:44,35.6,92.5,42174.3,35.6,35.8,38.5
2015-06-19 7:59,23.9,84.1,42174.3,23.9,18.2,35.1
2015-06-19 8:14,8.3,68.1,42174.3,8.3,-1.2,19.2
2015-06-19 8:29,-11.1,63.6,42174.4,-11.1,-11.5,1.4
2015-06-19 8:44,-37,48.8,42174.4,-37,-19.4,-15.9
2015-06-19 8:59,-70,38.6,42174.4,-70,-24.2,-21.1
2015-06-19 9:14,-92.1,33.4,42174.4,-92.1,-29.6,-21.8
2015-06-19 9:29,-105.7,23.2,42174.4,-105.7,-21.8,-30.4
2015-06-19 9:44,-117.4,18,42174.4,-117.4,-30.3,-24.5
2015-06-19 9:59,-121.9,9,42174.4,-121.9,-41.8,-23.1
2015-06-19 10:14,-130.3,0,42174.4,-130.3,-57.6,-29.8
2015-06-19 10:29,-147.8,-8.4,42174.4,-147.8,-72.7,-34.4
2015-06-19 10:44,-158.8,-21.1,42174.4,-158.8,-85.4,-39.7
2015-06-19 10:59,-170.5,-42.3,42174.5,-170.5,-106,-51.6
2015-06-19 11:14,-184.1,-62.3,42174.5,-184.1,-130.9,-53.6
2015-06-19 11:29,-201,-84.1,42174.5,-201,-155.8,-66.2
2015-06-19 11:44,-224.9,-105.9,42174.5,-224.9,-180,-74.1
2015-06-19 11:59,-238.6,-129,42174.5,-238.6,-206,-90
2015-06-19 12:14,-262.5,-157.9,42174.5,-262.5,-233.3,-104.5
2015-06-19 12:29,-285.2,-186.8,42174.5,-285.2,-259.4,-109.8
2015-06-19 12:44,-309.2,-214.5,42174.5,-309.2,-279.4,-128.3
2015-06-19 12:59,-335.2,-249.7,42174.5,-335.2,-300.6,-139.6
2015-06-19 13:14,-359.1,-282.5,42174.6,-359.1,-322.4,-158.9
2015-06-19 13:29,-383,-313.9,42174.6,-383,-347.3,-173.4
2015-06-19 13:44,-405.1,-346.6,42174.6,-405.1,-365.5,-182.7
2015-06-19 13:59,-433.6,-379.4,42174.6,-433.6,-392.2,-195.2
2015-06-19 14:14,-454.4,-405.8,42174.6,-454.4,-413.3,-202.6
2015-06-19 14:29,-471.8,-432.7,42174.6,-471.8,-437.6,-199.8
2015-06-19 14:44,-489.3,-459.7,42174.6,-489.3,-454,-189.9
2015-06-19 14:59,-504.3,-478.9,42174.6,-504.3,-471.5,-194.6
2015-06-19 15:14,-510.1,-488.6,42174.6,-510.1,-491.5,-189.9
2015-06-19 15:29,-505.5,-493,42174.6,-505.5,-509.7,-204.5
2015-06-19 15:44,-508.8,-491.1,42174.7,-508.8,-520.6,-201.8
2015-06-19 15:59,-517.9,-493,42174.7,-517.9,-534.6,-191.3
2015-06-19 16:14,-511.3,-486.6,42174.7,-511.3,-547.9,-174
2015-06-19 16:29,-516,-475.7,42174.7,-516,-558.8,-162.1
2015-06-19 16:44,-521.8,-459.7,42174.7,-521.8,-561.9,-143.6
2015-06-19 16:59,-536.6,-443.7,42174.7,-536.6,-562.4,-119.8
2015-06-19 17:14,-541.8,-453.3,42174.7,-541.8,-561.9,-124.4
2015-06-19 17:29,-547.1,-460.3,42174.7,-547.1,-554.6,-123.8
2015-06-19 17:44,-559.3,-472.6,42174.7,-559.3,-552.8,-147.6
2015-06-19 17:59,-568.4,-475.7,42174.7,-568.4,-548.6,-209.1
2015-06-19 18:14,-564.6,-480.3,42174.8,-564.6,-520,-229
2015-06-19 18:29,-548.3,-458.4,42174.8,-548.3,-492.8,-213.1
2015-06-19 18:44,-525.7,-437.2,42174.8,-525.7,-464.2,-205.2
2015-06-19 18:59,-500.4,-401.9,42174.8,-500.4,-426.1,-189.3
2015-06-19 19:14,-469.9,-376.3,42174.8,-469.9,-390.4,-178.7
2015-06-19 19:29,-437.5,-350.5,42174.8,-437.5,-357,-163.5
2015-06-19 19:44,-407.7,-313.9,42174.8,-407.7,-323.1,-147.6
2015-06-19 19:59,-379.1,-286.9,42174.8,-379.1,-293.3,-136.3
2015-06-19 20:14,-350.7,-261.3,42174.8,-350.7,-264.2,-125.1
2015-06-19 20:29,-327.4,-240.1,42174.9,-327.4,-244.9,-108.5
2015-06-19 20:44,-305.3,-219.5,42174.9,-305.3,-220.6,-103.3
2015-06-19 20:59,-284.6,-199.7,42174.9,-284.6,-201.3,-94
2015-06-19 21:14,-267.1,-187.5,42174.9,-267.1,-181.8,-88
2015-06-19 21:29,-252.8,-170.2,42174.9,-252.8,-170.3,-80.1
2015-06-19 21:44,-239.9,-152.8,42174.9,-239.9,-155.1,-67.5
2015-06-19 21:59,-223.6,-138.6,42174.9,-223.6,-138.7,-66.2
2015-06-19 22:14,-212.7,-125.2,42174.9,-212.7,-124.2,-54.2
2015-06-19 22:29,-195.2,-113.6,42174.9,-195.2,-112.2,-47.7
2015-06-19 22:44,-183.5,-97,42174.9,-183.5,-100,-44.3
2015-06-19 22:59,-169.9,-84.7,42175,-169.9,-87.8,-41
2015-06-19 23:14,-158.2,-73.9,42175,-158.2,-76.9,-34.4
2015-06-19 23:29,-143.3,-60.4,42175,-143.3,-64.2,-25.1
2015-06-19 23:44,-127.7,-47.5,42175,-127.7,-52.7,-16.5
2015-06-19 23:59,-115.5,-40.4,42175,-115.5,-42.4,-13.2
2015-06-20 0:14,-103.1,-26.9,42175,-103.1,-32.7,-9.2
2015-06-20 0:29,-94.7,-14.8,42175,-94.7,-22.4,-2
2015-06-20 0:44,-81.7,-6.5,42175,-81.7,-16.3,3.3
2015-06-20 0:59,-73.9,2,42175,-73.9,-5.4,2
2015-06-20 1:14,-63,19.9,42175.1,-63,-1.8,7.9
2015-06-20 1:29,-52.5,24.4,42175.1,-52.5,7.3,10.7
2015-06-20 1:44,-43.5,30.1,42175.1,-43.5,15.8,11.3
2015-06-20 1:59,-31.1,40.5,42175.1,-31.1,23.1,17.9
2015-06-20 2:14,-23.4,47.5,42175.1,-23.4,29.1,21.8
2015-06-20 2:29,-15,55.2,42175.1,-15,37,24.6
2015-06-20 2:44,-5.3,62.9,42175.1,-5.3,43.1,27.2
2015-06-20 2:59,6.4,71.9,42175.1,6.4,50.4,28.5
2015-06-20 3:14,11.6,79.6,42175.1,11.6,55.1,29.2
2015-06-20 3:29,18.1,83.5,42175.1,18.1,62.4,34.5
2015-06-20 3:44,26.5,91.8,42175.2,26.5,63.7,39.1
2015-06-20 3:59,35.6,95.6,42175.2,35.6,73.3,51
2015-06-20 4:14,38.1,104.6,42175.2,38.1,78.8,43.7
2015-06-20 4:29,47.8,108.5,42175.2,47.8,82.4,48.4
2015-06-20 4:44,54.4,110.4,42175.2,54.4,85.5,48.4
2015-06-20 4:59,55,114.3,42175.2,55,89.1,50.4
2015-06-20 5:14,65.3,121.4,42175.2,65.3,91.5,55
2015-06-20 5:29,71.2,125.8,42175.2,71.2,94.6,54.4
2015-06-20 5:44,74.4,128.4,42175.2,74.4,97,59
2015-06-20 5:59,73.8,132.2,42175.2,73.8,96.4,61.6
2015-06-20 6:14,72.5,130.3,42175.3,72.5,90.9,64.9
2015-06-20 6:29,65.3,125.2,42175.3,65.3,81.8,60.9
2015-06-20 6:44,59.5,120.1,42175.3,59.5,64.2,57.6
2015-06-20 6:59,39.5,112.4,42175.3,39.5,52.2,60.3
2015-06-20 7:14,29.7,104,42175.3,29.7,38.8,55
2015-06-20 7:29,16.1,92.5,42175.3,16.1,19.5,49.6
2015-06-20 7:44,5.1,78.3,42175.3,5.1,0.6,39.1
2015-06-20 7:59,-18.9,63.6,42175.3,-18.9,-21.2,31.1
2015-06-20 8:14,-39.6,48.8,42175.3,-39.6,-44.2,13.9
2015-06-20 8:29,-62.2,35.9,42175.4,-62.2,-58.2,-4.6
2015-06-20 8:44,-94.7,25.7,42175.4,-94.7,-66.7,-21.1
2015-06-20 8:59,-133,12.2,42175.4,-133,-75.8,-35.8
2015-06-20 9:14,-162.1,0,42175.4,-162.1,-80.6,-39
2015-06-20 9:29,-178.9,-8.4,42175.4,-178.9,-84.2,-44.3
2015-06-20 9:44,-185.5,-25,42175.4,-185.5,-95.8,-48.9
2015-06-20 9:59,-191.9,-40.4,42175.4,-191.9,-116.9,-60.8
2015-06-20 10:14,-203.6,-57.1,42175.4,-203.6,-138.2,-66.8
2015-06-20 10:29,-224.3,-75.1,42175.4,-224.3,-154.5,-80.1
2015-06-20 10:44,-236,-96.3,42175.4,-236,-180.6,-90.6
2015-06-20 10:59,-254.7,-121.3,42175.5,-254.7,-205.5,-107.9
2015-06-20 11:14,-274.2,-146.3,42175.5,-274.2,-230.9,-110.5
2015-06-20 11:29,-296.3,-179.1,42175.5,-296.3,-261.3,-134.3
2015-06-20 11:44,-316.9,-209.3,42175.5,-316.9,-287.9,-144.2
2015-06-20 11:59,-341.6,-239.5,42175.5,-341.6,-314.6,-162.1
2015-06-20 12:14,-359.1,-272.3,42175.5,-359.1,-338.8,-179.4
2015-06-20 12:29,-384.4,-309.5,42175.5,-384.4,-358.8,-195.2
2015-06-20 12:44,-404.4,-335.8,42175.5,-404.4,-385.5,-210.5
2015-06-20 12:59,-427.7,-378.8,42175.5,-427.7,-403.1,-231.6
2015-06-20 13:14,-446.6,-411.5,42175.6,-446.6,-427.3,-246.9
2015-06-20 13:29,-473.2,-443.7,42175.6,-473.2,-444.9,-255.4
2015-06-20 13:44,-491.9,-474.5,42175.6,-491.9,-465.5,-276
2015-06-20 13:59,-513.3,-500.7,42175.6,-513.3,-487.3,-286
2015-06-20 14:14,-534.1,-531.5,42175.6,-534.1,-507.9,-294.5
2015-06-20 14:29,-547.7,-557.3,42175.6,-547.7,-527.3,-295.2
2015-06-20 14:44,-566.5,-573.3,42175.6,-566.5,-545.5,-285.2
2015-06-20 14:59,-574.9,-592.6,42175.6,-574.9,-563.7,-288
2015-06-20 15:14,-582.1,-606.1,42175.6,-582.1,-578.2,-293.9
2015-06-20 15:29,-581.3,-605.5,42175.6,-581.3,-591,-299.9
2015-06-20 15:44,-586.6,-600.9,42175.7,-586.6,-604.9,-302.5
2015-06-20 15:59,-598.2,-600.3,42175.7,-598.2,-621.3,-295.2
2015-06-20 16:14,-594.3,-598.4,42175.7,-594.3,-637,-292.5
2015-06-20 16:29,-599.6,-588.1,42175.7,-599.6,-643.1,-281.3
2015-06-20 16:44,-596.9,-577.2,42175.7,-596.9,-641.3,-264.1
2015-06-20 16:59,-612.4,-561.8,42175.7,-612.4,-637,-248.2
2015-06-20 17:14,-615.7,-565.6,42175.7,-615.7,-634,-254.8
2015-06-20 17:29,-618.3,-563.1,42175.7,-618.3,-615.2,-251.5
2015-06-20 17:44,-619.6,-555.4,42175.7,-619.6,-601.9,-263.4
2015-06-20 17:59,-611.8,-543.1,42175.7,-611.8,-585.5,-278.6
2015-06-20 18:14,-605.4,-530.9,42175.8,-605.4,-562.4,-284
2015-06-20 18:29,-589.1,-514.2,42175.8,-589.1,-537,-276.7
2015-06-20 18:44,-572.9,-495.7,42175.8,-572.9,-510.4,-267.4
2015-06-20 18:59,-550.2,-466.8,42175.8,-550.2,-478.2,-258.8
2015-06-20 19:14,-526.9,-439.8,42175.8,-526.9,-450.4,-246.3
2015-06-20 19:29,-498.5,-412.9,42175.8,-498.5,-420.6,-221.1
2015-06-20 19:44,-472.5,-376.3,42175.8,-472.5,-386.1,-211.7
2015-06-20 19:59,-443.3,-348,42175.8,-443.3,-353.3,-201.8
2015-06-20 20:14,-416.8,-317.2,42175.8,-416.8,-326,-182.7
2015-06-20 20:29,-390.8,-290.8,42175.9,-390.8,-299.4,-166.1
2015-06-20 20:44,-374.6,-264.5,42175.9,-374.6,-273.3,-151.6
2015-06-20 20:59,-351.3,-245.3,42175.9,-351.3,-250.9,-145.6
2015-06-20 21:14,-328,-223.4,42175.9,-328,-234,-131.7
2015-06-20 21:29,-313,-205.4,42175.9,-313,-217.6,-121.1
2015-06-20 21:44,-299.4,-186.2,42175.9,-299.4,-199.4,-113.2
2015-06-20 21:59,-284.6,-166.3,42175.9,-284.6,-185.5,-99.9
2015-06-20 22:14,-271.6,-156,42175.9,-271.6,-170.3,-101.9
2015-06-20 22:29,-259.3,-150.2,42175.9,-259.3,-158.8,-88
2015-06-20 22:44,-252.2,-129.7,42175.9,-252.2,-149.1,-88
2015-06-20 22:59,-241.8,-114.9,42176,-241.8,-134.5,-85.4
2015-06-20 23:14,-224.9,-105.3,42176,-224.9,-124.9,-79.4
2015-06-20 23:29,-209.4,-94.3,42176,-209.4,-113.3,-70.8
2015-06-20 23:44,-193.2,-85.4,42176,-193.2,-101.8,-61.6
2015-06-20 23:59,-182.8,-71.9,42176,-182.8,-94,-60.2
2015-06-21 0:14,-174.4,-58.5,42176,-174.4,-81.2,-52.3
2015-06-21 0:29,-161.4,-45.6,42176,-161.4,-72.2,-51.6
2015-06-21 0:44,-147.8,-39.8,42176,-147.8,-64.9,-40.3
2015-06-21 0:59,-143.9,-30.8,42176,-143.9,-52.1,-41.7
2015-06-21 1:14,-131,-19.2,42176.1,-131,-49.1,-33.8
2015-06-21 1:29,-123.2,-12.8,42176.1,-123.2,-37.6,-38.4
2015-06-21 1:44,-114.1,-4.5,42176.1,-114.1,-32.1,-33.8
2015-06-21 1:59,-104.4,4.5,42176.1,-104.4,-25.4,-26.4
2015-06-21 2:14,-95.3,10.9,42176.1,-95.3,-14.5,-20.5
2015-06-21 2:29,-86.3,22.4,42176.1,-86.3,-12.7,-15.9
2015-06-21 2:44,-73.9,28.2,42176.1,-73.9,-6,-9.9
2015-06-21 2:59,-70.8,34,42176.1,-70.8,-0.6,-6.6
2015-06-21 3:14,-64.2,36.6,42176.1,-64.2,7.9,-5.2
2015-06-21 3:29,-57.8,43,42176.1,-57.8,10.9,5.3
2015-06-21 3:44,-52.5,46.9,42176.2,-52.5,15.1,0.7
2015-06-21 3:59,-46.1,52,42176.2,-46.1,18.2,0.7
2015-06-21 4:14,-38.3,57.8,42176.2,-38.3,23.7,6.7
2015-06-21 4:29,-34.4,62.9,42176.2,-34.4,29.7,7.9
2015-06-21 4:44,-25.3,66.7,42176.2,-25.3,33.3,9.3
2015-06-21 4:59,-24.1,76.4,42176.2,-24.1,38.8,14.6
2015-06-21 5:14,-16.3,80.9,42176.2,-16.3,43.7,16.6
2015-06-21 5:29,-6.6,88.6,42176.2,-6.6,46,19.2
2015-06-21 5:44,0,90.6,42176.2,0,49.1,24.6
2015-06-21 5:59,-3.9,91.8,42176.2,-3.9,48.5,31.8
2015-06-21 6:14,-6.6,87.9,42176.3,-6.6,39.5,30.5
2015-06-21 6:29,-12.4,82.9,42176.3,-12.4,30.4,31.8
2015-06-21 6:44,-20.8,84.8,42176.3,-20.8,16.9,37.7
2015-06-21 6:59,-33.1,69.4,42176.3,-33.1,1.3,27.8
2015-06-21 7:14,-46.7,65.5,42176.3,-46.7,-7.8,21.8
2015-06-21 7:29,-53.9,50.1,42176.3,-53.9,-29.1,12.7
2015-06-21 7:44,-65.5,44.9,42176.3,-65.5,-49.6,6
2015-06-21 7:59,-81.7,35.9,42176.3,-81.7,-63.6,3.3
2015-06-21 8:14,-96,22.4,42176.3,-96,-84.2,-11.9
2015-06-21 8:29,-112.2,16.1,42176.4,-112.2,-96.4,-33.8
2015-06-21 8:44,-139.4,7.7,42176.4,-139.4,-100.6,-49.7
2015-06-21 8:59,-168,-1.9,42176.4,-168,-106.7,-56.9
2015-06-21 9:14,-195.8,-15.4,42176.4,-195.8,-109.7,-57.6
2015-06-21 9:29,-211.3,-21.1,42176.4,-211.3,-106.7,-61.6
2015-06-21 9:44,-221.1,-32.1,42176.4,-221.1,-111.5,-67.5
2015-06-21 9:59,-228.8,-42.3,42176.4,-228.8,-126.7,-64.8
2015-06-21 10:14,-234.7,-45.6,42176.4,-234.7,-140.6,-72.7
2015-06-21 10:29,-232.7,-41.1,42176.4,-232.7,-136.4,-72.1
2015-06-21 10:44,-236,-46.2,42176.4,-236,-146.7,-66.2
2015-06-21 10:59,-246.3,-57.1,42176.5,-246.3,-163.1,-68.1
2015-06-21 11:14,-252.2,-68.1,42176.5,-252.2,-169.7,-82
2015-06-21 11:29,-233.3,-43.7,42176.5,-233.3,-156.4,-63.6
2015-06-21 11:44,-256.7,-67.4,42176.5,-256.7,-187.3,-64.2
2015-06-21 11:59,-279.4,-95.7,42176.5,-279.4,-212.7,-90
2015-06-21 12:14,-243.8,-97,42176.5,-243.8,-196.9,-103.3
2015-06-21 12:29,-203.6,-53.3,42176.5,-203.6,-160.6,-61.6
2015-06-21 12:44,-211.9,-55.2,42176.5,-211.9,-173.3,-53.6
2015-06-21 12:59,-233.3,-75.8,42176.5,-233.3,-200,-68.1
2015-06-21 13:14,-251.6,-93.7,42176.6,-251.6,-216.4,-76.7
2015-06-21 13:29,-270.3,-113,42176.6,-270.3,-235.1,-78.1
2015-06-21 13:44,-290.4,-129.7,42176.6,-290.4,-248.5,-88
2015-06-21 13:59,-311.1,-147.1,42176.6,-311.1,-260,-93.3
2015-06-21 14:14,-316.3,-156.7,42176.6,-316.3,-269.7,-97.3
2015-06-21 14:29,-317.7,-155.4,42176.6,-317.7,-271.5,-87.4
2015-06-21 14:44,-317.7,-156,42176.6,-317.7,-274,-67.5
2015-06-21 14:59,-324.1,-159.8,42176.6,-324.1,-283.7,-61.6
2015-06-21 15:14,-326,-161.7,42176.6,-326,-292.7,-52.3
2015-06-21 15:29,-329.9,-154,42176.6,-329.9,-299.4,-31.8
2015-06-21 15:44,-323.5,-147.1,42176.7,-323.5,-298.2,-58.8
2015-06-21 15:59,-321.5,-126.5,42176.7,-321.5,-294,-59.6
2015-06-21 16:14,-306,-106.6,42176.7,-306,-289.1,-31
2015-06-21 16:29,-291.7,-89.3,42176.7,-291.7,-288.5,-11.2
