,LTP_1,LTP_2,LTP_3,LTP_1_std,LTP_2_std,LTP_3_std,DIFF_1,DIFF_2,DIFF_3,DIFF_1_std,DIFF_2_std,DIFF_3_std
4.9,-0.9270156686038254,-0.3602672701337359,0.49902222828414833,0.2906226988085784,1.207753001939335,1.4999918784008293,0.0020626217031332853,3.651992464764864e-05,-0.000640284061530579,0.0011413787008920364,0.003516894006676298,0.0031559827295667216
5.0,-0.9169021175607129,-0.3606484199197046,0.4979624857526853,0.2925224802727797,1.2056872661692248,1.4963501233326686,0.0022136004704470073,8.941794261185055e-05,-0.0006896289866568268,0.0011503867382674196,0.0036059680766952554,0.0033432491701271415
5.1000000000000005,-0.905525633213968,-0.3603151297850475,0.4968657535415458,0.29466347359008177,1.2046130479731325,1.490365058822891,0.0023688246630140454,0.0001447653667717846,-0.0007442867095099475,0.0011619396702533087,0.0036957010001654068,0.0035463076162567234
5.2,-0.8929165596129014,-0.3595307014001675,0.4957406078071146,0.29703180567334975,1.2044831356609744,1.4821953091318893,0.002527186392223279,0.00020193463331645217,-0.0008037404739258388,0.0011762435264890002,0.00378471248028586,0.0037599287999641813
5.300000000000001,-0.8789877496878655,-0.35869336797470375,0.4948455887633859,0.30015683233809676,1.2009700292635488,1.4710390542876897,0.0026891550560609497,0.0002623186362745413,-0.0008668111742135027,0.001196012379004295,0.003897804341659777,0.003987801124635375
5.4,-0.8636348441111695,-0.3579413371306411,0.49407818240713963,0.3034840731656442,1.1942548840511216,1.4566409880931541,0.002854741342215523,0.00032491522849489445,-0.0009340511635379002,0.0012191105394289794,0.004075022534676337,0.004220206584530601
5.5,-0.8467521714099279,-0.35737536301491046,0.49304910906555505,0.3070178839981064,1.1887518822603946,1.4377372629480967,0.0030234680640452783,0.00038865162087677144,-0.0010060118849421283,0.0012420450092891298,0.004279935891081954,0.004454054480874431
5.6000000000000005,-0.8281974188721033,-0.3571731630241503,0.4913649869384066,0.3106108021613689,1.1813924939791958,1.414656356833345,0.0031946947175933113,0.0004545075775763736,-0.0010825594284533213,0.0012670008283306724,0.0045158811004051705,0.004692645077220247
5.7,-0.8079458713754758,-0.3567825030704894,0.48930755547540816,0.31422340685564054,1.1711950234747563,1.3904612016973046,0.0033688946232343924,0.000524835913787354,-0.0011643268271574725,0.0012978137435035906,0.0047543192916772005,0.0049457795346371835
5.800000000000001,-0.7861379043692951,-0.3566990492977866,0.48685220592098044,0.3177450352185049,1.159891414123897,1.3661473848358008,0.0035448120438780844,0.0005999078211284051,-0.0012522156780932284,0.001334656394062923,0.004990548781055895,0.005208576098340913
