Fecha,TDV Control_1,TDV Control_2,TDV Control_3,TDV RDI45_1,TDV RDI45_2,TDV RDI45_3,TDV RDI30_1,TDV RDI30_2,TDV RDI30_3,TDV BOSCH_1,TDV BOSCH_2,TDV BOSCH_3
2019-06-05 5:45,856.84696,4207.2576,721.66416,429.34496,787.42896,969.6896,783.264,4.6716,665.9232,296.9876,2507.1536,822.4272
2019-06-05 6:00,856.84696,4207.2576,721.66416,433.13776,790.82976,969.6896,783.264,7.004,669.0496,296.9876,2509.3684,822.4272
2019-06-05 6:15,856.84696,4207.2576,721.66416,433.13776,794.23056,969.6896,783.264,7.004,669.0496,296.9876,2509.3684,822.4272
2019-06-05 6:30,853.52456,4203.8864,721.66416,429.34496,790.82976,967.1904,780.0004,7.004,669.0496,293.724,2504.9388,819.1636
2019-06-05 6:45,843.55736,4200.5152,716.88176,425.55216,787.42896,962.192,776.7368,4.6716,665.9232,290.4604,2500.5092,812.6364
2019-06-05 7:00,836.91256,4193.7728,714.49056,417.96656,784.02816,954.6944,770.2096,-2.3256,659.6704,283.9332,2493.8648,806.1092
2019-06-05 7:15,830.26776,4187.0304,709.70816,406.58816,773.82576,947.1968,760.4188,-6.9904,653.4176,274.1424,2482.7908,796.3184
2019-06-05 7:30,826.94536,4183.6592,704.92576,399.00256,767.02416,942.1984,750.628,-11.6552,644.0384,267.6152,2473.9316,786.5276
2019-06-05 7:45,813.65576,4176.9168,702.53456,387.62416,756.82176,939.6992,747.3644,-13.9876,637.7856,261.088,2465.0724,780.0004
2019-06-05 8:00,803.68856,4170.1744,695.36096,376.24576,746.61936,929.7024,734.31,-18.6524,631.5328,251.2972,2453.9984,770.2096
2019-06-05 8:15,797.04376,4160.0608,692.96976,364.86736,739.81776,927.2032,721.2556,-23.3172,631.5328,238.2428,2438.4948,770.2096
2019-06-05 8:30,797.04376,4149.9472,697.75216,353.48896,743.21856,927.2032,717.992,-27.982,628.4064,225.1884,2429.6356,773.4732
2019-06-05 8:45,797.04376,4146.576,707.31696,345.90336,746.61936,917.2064,721.2556,-32.6468,625.28,225.1884,2420.7764,780.0004
2019-06-05 9:00,797.04376,4146.576,714.49056,338.31776,736.41696,902.2112,724.5192,-34.9792,625.28,228.452,2411.9172,793.0548
2019-06-05 9:15,797.04376,4146.576,719.27296,334.52496,709.21056,904.7104,727.7828,-34.9792,628.4064,234.9792,2407.4876,809.3728
2019-06-05 9:30,793.72136,4156.6896,726.44656,326.93936,712.61136,889.7152,727.7828,-34.9792,631.5328,234.9792,2403.058,819.1636
2019-06-05 9:45,800.36616,4166.8032,733.62016,319.35376,722.81376,882.2176,727.7828,-32.6468,637.7856,228.452,2398.6284,825.6908
2019-06-05 10:00,800.36616,4173.5456,738.40256,315.56096,719.41296,879.7184,731.0464,-27.982,644.0384,228.452,2396.4136,835.4816
2019-06-05 10:15,803.68856,4173.5456,740.79376,319.35376,726.21456,879.7184,740.8372,-25.6496,647.1648,231.7156,2394.1988,842.0088
2019-06-05 10:30,800.36616,4170.1744,740.79376,315.56096,712.61136,874.72,747.3644,-25.6496,650.2912,228.452,2389.7692,845.2724
2019-06-05 10:45,793.72136,4156.6896,738.40256,307.97536,699.00816,862.224,737.5736,-27.982,650.2912,225.1884,2383.1248,842.0088
2019-06-05 11:00,783.75416,4136.4624,731.22896,296.59696,688.80576,839.7312,724.5192,-32.6468,644.0384,221.9248,2374.2656,832.218
2019-06-05 11:15,777.10936,4126.3488,728.83776,289.01136,682.00416,829.7344,721.2556,-34.9792,640.912,221.9248,2369.836,825.6908
2019-06-05 11:30,777.10936,4112.864,724.05536,289.01136,671.80176,809.7408,711.4648,-41.9764,634.6592,218.6612,2360.9768,812.6364
2019-06-05 11:45,760.49736,4099.3792,716.88176,281.42576,661.59936,799.744,704.9376,-48.9736,628.4064,215.3976,2349.9028,799.582
2019-06-05 12:00,747.20776,4082.5232,709.70816,273.84016,644.59536,784.7488,691.8832,-55.9708,619.0272,208.8704,2338.8288,786.5276
2019-06-05 12:15,740.56296,4069.0384,700.14336,270.04736,634.39296,774.752,678.8288,-62.968,612.7744,202.3432,2327.7548,776.7368
2019-06-05 12:30,727.27336,4052.1824,692.96976,258.66896,620.78976,757.2576,665.7744,-69.9652,600.2688,192.5524,2316.6808,763.6824
2019-06-05 12:45,713.98376,4038.6976,683.40496,254.87616,607.18656,744.7616,652.72,-79.2948,587.7632,182.7616,2305.6068,750.628
2019-06-05 13:00,697.37176,4021.8416,673.84016,243.49776,593.58336,727.2672,636.402,-86.292,575.2576,172.9708,2294.5328,737.5736
2019-06-05 13:15,674.11496,4001.6144,661.88416,232.11936,576.57936,709.7728,616.8204,-97.954,556.4992,159.9164,2279.0292,721.2556
2019-06-05 13:30,654.18056,3974.6448,647.53696,216.94816,556.17456,687.28,593.9752,-109.616,537.7408,143.5984,2263.5256,701.674
2019-06-05 13:45,634.24616,3951.0464,635.58096,205.56976,539.17056,664.7872,571.13,-121.278,522.1088,127.2804,2250.2368,682.0924
2019-06-05 14:00,617.63416,3930.8192,623.62496,194.19136,522.16656,647.2928,551.5484,-132.94,503.3504,110.9624,2234.7332,665.7744
2019-06-05 14:15,594.37736,3910.592,609.27776,179.39944,501.76176,629.7984,522.176,-144.602,481.4656,91.3808,2219.2296,649.4564
2019-06-05 14:30,581.08776,3893.736,594.93056,170.676,484.75776,617.3024,502.5944,-153.9316,462.7072,71.7992,2205.9408,629.8748
2019-06-05 14:45,561.15336,3876.88,585.36576,161.57328,467.75376,609.8048,483.0128,-165.5936,440.8224,58.7448,2192.652,613.5568
2019-06-05 15:00,541.21896,3860.024,573.40976,158.91832,454.15056,597.3088,469.9584,-174.9232,418.9376,45.6904,2181.578,600.5024
2019-06-05 15:15,534.57416,3846.5392,566.23616,160.05616,450.74976,592.3104,450.3768,-181.9204,403.3056,32.636,2172.7188,587.448
2019-06-05 15:30,524.60696,3836.4256,561.45376,158.53904,457.55136,589.8112,440.586,-191.25,384.5472,22.8452,2166.0744,577.6572
2019-06-05 15:45,521.28456,3826.312,554.28016,157.02192,457.55136,587.312,434.0588,-195.9148,375.168,19.5816,2155.0004,567.8664
2019-06-05 16:00,521.28456,3829.6832,556.67136,159.67688,454.15056,594.8096,430.7952,-198.2472,368.9152,16.318,2155.0004,567.8664
2019-06-05 16:15,517.96216,3822.9408,551.88896,163.46968,450.74976,602.3072,430.7952,-202.912,365.7888,16.318,2155.0004,564.6028
2019-06-05 16:30,511.31736,3816.1984,547.10656,169.91744,447.34896,597.3088,427.5316,-207.5768,362.6624,13.0544,2152.7856,564.6028
2019-06-05 16:45,511.31736,3812.8272,549.49776,171.81384,450.74976,604.8064,421.0044,-209.9092,365.7888,13.0544,2148.356,551.5484
2019-06-05 17:00,514.63976,3812.8272,554.28016,179.39944,464.35296,609.8048,421.0044,-207.5768,378.2944,16.318,2152.7856,545.0212
2019-06-05 17:15,521.28456,3812.8272,551.88896,186.60576,477.95616,612.304,424.268,-205.2444,381.4208,22.8452,2157.2152,541.7576
2019-06-05 17:30,527.92936,3816.1984,556.67136,186.60576,484.75776,619.8016,434.0588,-198.2472,384.5472,29.3724,2166.0744,538.494
2019-06-05 17:45,534.57416,3822.9408,561.45376,197.98416,491.55936,624.8,447.1132,-188.9176,387.6736,42.4268,2172.7188,538.494
2019-06-05 18:00,544.54136,3833.0544,563.84496,209.36256,501.76176,632.2976,456.904,-181.9204,387.6736,48.954,2183.7928,538.494
2019-06-05 18:15,554.50856,3846.5392,571.01856,220.74096,511.96416,642.2944,473.222,-172.5908,393.9264,58.7448,2194.8668,541.7576
2019-06-05 18:30,571.12056,3866.7664,578.19216,235.91216,528.96816,654.7904,489.54,-163.2612,403.3056,75.0628,2208.1556,551.5484
2019-06-05 18:45,591.05496,3886.9936,590.14816,251.08336,549.37296,672.2848,509.1216,-151.5992,418.9376,94.6444,2225.874,567.8664
2019-06-05 19:00,610.98936,3913.9632,602.10416,273.84016,569.77776,692.2784,535.2304,-137.6048,434.5696,110.9624,2245.8072,580.9208
2019-06-05 19:15,630.92376,3937.5616,614.06016,289.01136,593.58336,712.272,558.0756,-125.9428,450.2016,130.544,2265.7404,600.5024
2019-06-05 19:30,657.50296,3964.5312,628.40736,307.97536,617.38896,734.7648,584.1844,-111.9484,472.0864,150.1256,2287.8884,620.084
2019-06-05 19:45,680.75976,3988.1296,642.75456,326.93936,641.19456,752.2592,603.766,-97.954,490.8448,166.4436,2310.0364,636.402
2019-06-05 20:00,700.69416,4008.3568,652.31936,342.11056,661.59936,769.7536,620.084,-86.292,506.4768,179.498,2329.9696,652.72
2019-06-05 20:15,717.30616,4031.9552,659.49296,357.28176,678.60336,784.7488,639.6656,-76.9624,518.9824,195.816,2349.9028,669.038
2019-06-05 20:30,733.91816,4048.8112,669.05776,372.45296,695.60736,802.2432,655.9836,-65.3004,534.6144,205.6068,2367.6212,685.356
2019-06-05 20:45,747.20776,4065.6672,678.62256,383.83136,712.61136,814.7392,669.038,-58.3032,547.12,218.6612,2383.1248,698.4104
2019-06-05 21:00,757.17496,4082.5232,685.79616,395.20976,726.21456,827.2352,682.0924,-48.9736,559.6256,225.1884,2396.4136,708.2012
2019-06-05 21:15,770.46456,4092.6368,692.96976,402.79536,736.41696,837.232,688.6196,-41.9764,572.1312,234.9792,2409.7024,721.2556
2019-06-05 21:30,780.43176,4106.1216,697.75216,410.38096,746.61936,847.2288,698.4104,-37.3116,578.384,241.5064,2420.7764,727.7828
2019-06-05 21:45,790.39896,4116.2352,702.53456,417.96656,756.82176,854.7264,708.2012,-30.3144,584.6368,248.0336,2431.8504,737.5736
2019-06-05 22:00,797.04376,4126.3488,707.31696,421.75936,767.02416,864.7232,717.992,-23.3172,594.016,254.5608,2442.9244,744.1008
2019-06-05 22:15,810.33336,4136.4624,716.88176,429.34496,777.22656,872.2208,724.5192,-18.6524,606.5216,261.088,2451.7836,757.1552
2019-06-05 22:30,823.62296,4143.2048,721.66416,436.93056,787.42896,879.7184,727.7828,-13.9876,612.7744,264.3516,2460.6428,766.946
2019-06-05 22:45,826.94536,4153.3184,724.05536,440.72336,794.23056,887.216,734.31,-9.3228,622.1536,270.8788,2469.502,773.4732
2019-06-05 23:00,833.59016,4160.0608,728.83776,448.30896,801.03216,892.2144,737.5736,-4.658,628.4064,274.1424,2476.1464,780.0004
2019-06-05 23:15,836.91256,4166.8032,733.62016,452.10176,807.83376,899.712,744.1008,-2.3256,634.6592,280.6696,2482.7908,786.5276
2019-06-05 23:30,846.87976,4173.5456,736.01136,455.89456,814.63536,904.7104,747.3644,2.3392,640.912,283.9332,2489.4352,793.0548
2019-06-05 23:45,850.20216,4176.9168,738.40256,459.68736,818.03616,907.2096,750.628,4.6716,644.0384,287.1968,2496.0796,796.3184
2019-06-06 0:00,853.52456,4180.288,740.79376,459.68736,824.83776,912.208,753.8916,7.004,650.2912,290.4604,2500.5092,802.8456
2019-06-06 0:15,853.52456,4187.0304,743.18496,467.27296,828.23856,917.2064,760.4188,11.6688,653.4176,293.724,2504.9388,806.1092
2019-06-06 0:30,860.16936,4190.4016,745.57616,467.27296,831.63936,919.7056,763.6824,14.0012,656.544,293.724,2509.3684,812.6364
2019-06-06 0:45,863.49176,4193.7728,745.57616,471.06576,835.04016,922.2048,763.6824,16.3336,659.6704,296.9876,2513.798,815.9
2019-06-06 1:00,866.81416,4197.144,747.96736,474.85856,838.44096,927.2032,766.946,20.9984,665.9232,300.2512,2518.2276,819.1636
2019-06-06 1:15,866.81416,4203.8864,750.35856,478.65136,845.24256,932.2016,773.4732,23.3308,669.0496,303.5148,2522.6572,825.6908
2019-06-06 1:30,873.45896,4207.2576,755.14096,478.65136,848.64336,937.2,776.7368,27.9956,675.3024,306.7784,2524.872,828.9544
2019-06-06 1:45,876.78136,4210.6288,757.53216,482.44416,852.04416,939.6992,780.0004,30.328,678.4288,310.042,2529.3016,835.4816
2019-06-06 2:00,880.10376,4217.3712,759.92336,486.23696,855.44496,944.6976,786.5276,34.9928,681.5552,313.3056,2533.7312,838.7452
2019-06-06 2:15,886.74856,4224.1136,762.31456,490.02976,858.84576,947.1968,789.7912,37.3252,687.808,319.8328,2538.1608,842.0088
2019-06-06 2:30,893.39336,4230.856,767.09696,493.82256,862.24656,952.1952,793.0548,39.6576,690.9344,323.0964,2544.8052,848.536
2019-06-06 2:45,903.36056,4237.5984,769.48816,501.40816,869.04816,957.1936,799.582,44.3224,697.1872,326.36,2549.2348,855.0632
2019-06-06 3:00,900.03816,4244.3408,774.27056,508.99376,875.84976,964.6912,809.3728,51.3196,703.44,336.1508,2555.8792,861.5904
2019-06-06 3:15,906.68296,4247.712,776.66176,512.78656,882.65136,967.1904,809.3728,51.3196,709.6928,339.4144,2560.3088,868.1176
2019-06-06 3:30,906.68296,4247.712,779.05296,512.78656,886.05216,969.6896,806.1092,51.3196,712.8192,336.1508,2562.5236,871.3812
2019-06-06 3:45,903.36056,4244.3408,776.66176,508.99376,886.05216,967.1904,806.1092,51.3196,709.6928,336.1508,2562.5236,871.3812
2019-06-06 4:00,900.03816,4244.3408,774.27056,505.20096,882.65136,967.1904,802.8456,51.3196,709.6928,332.8872,2562.5236,871.3812
2019-06-06 4:15,900.03816,4244.3408,774.27056,501.40816,882.65136,967.1904,802.8456,51.3196,709.6928,332.8872,2562.5236,871.3812
2019-06-06 4:30,903.36056,4244.3408,774.27056,501.40816,882.65136,969.6896,802.8456,53.652,709.6928,332.8872,2562.5236,871.3812
2019-06-06 4:45,906.68296,4244.3408,776.66176,505.20096,886.05216,972.1888,806.1092,55.9844,712.8192,336.1508,2566.9532,874.6448
2019-06-06 5:00,906.68296,4247.712,776.66176,508.99376,886.05216,974.688,806.1092,58.3168,715.9456,339.4144,2569.168,881.172
2019-06-06 5:15,906.68296,4251.0832,779.05296,508.99376,889.45296,977.1872,809.3728,60.6492,719.072,342.678,2571.3828,884.4356
2019-06-06 5:30,906.68296,4254.4544,781.44416,512.78656,892.85376,982.1856,815.9,62.9816,722.1984,345.9416,2573.5976,887.6992
2019-06-06 5:45,910.00536,4261.1968,783.83536,520.37216,896.25456,987.184,819.1636,67.6464,725.3248,352.4688,2575.8124,894.2264
2019-06-06 6:00,913.32776,4261.1968,786.22656,524.16496,899.65536,987.184,819.1636,69.9788,728.4512,352.4688,2578.0272,897.49
2019-06-06 6:15,910.00536,4261.1968,786.22656,524.16496,875.84976,987.184,819.1636,69.9788,731.5776,355.7324,2578.0272,897.49
2019-06-06 6:30,903.36056,4254.4544,781.44416,520.37216,872.44896,982.1856,815.9,65.314,728.4512,349.2052,2573.5976,894.2264
2019-06-06 6:45,890.07096,4247.712,774.27056,508.99376,862.24656,972.1888,806.1092,58.3168,719.072,339.4144,2564.7384,884.4356
2019-06-06 7:00,880.10376,4237.5984,767.09696,497.61536,852.04416,962.192,793.0548,51.3196,709.6928,329.6236,2551.4496,874.6448
2019-06-06 7:15,873.45896,4227.4848,762.31456,486.23696,841.84176,954.6944,783.264,44.3224,700.3136,319.8328,2542.5904,868.1176
2019-06-06 7:30,860.16936,4220.7424,755.14096,471.06576,831.63936,947.1968,770.2096,37.3252,690.9344,313.3056,2529.3016,858.3268
2019-06-06 7:45,843.55736,4207.2576,747.96736,455.89456,818.03616,937.2,757.1552,27.9956,678.4288,303.5148,2516.0128,851.7996
2019-06-06 8:00,826.94536,4193.7728,736.01136,436.93056,797.63136,922.2048,740.8372,18.666,662.7968,290.4604,2500.5092,838.7452
2019-06-06 8:15,813.65576,4180.288,728.83776,410.38096,784.02816,914.7072,717.992,9.3364,653.4176,277.406,2482.7908,838.7452
2019-06-06 8:30,807.01096,4163.432,731.22896,395.20976,780.62736,912.208,701.674,-2.3256,644.0384,261.088,2469.502,848.536
2019-06-06 8:45,803.68856,4153.3184,731.22896,376.24576,777.22656,907.2096,691.8832,-9.3228,634.6592,254.5608,2458.428,855.0632
2019-06-06 9:00,793.72136,4146.576,733.62016,361.07456,767.02416,902.2112,688.6196,-13.9876,628.4064,254.5608,2447.354,874.6448
2019-06-06 9:15,793.72136,4143.2048,733.62016,349.69616,746.61936,894.7136,682.0924,-20.9848,625.28,257.8244,2440.7096,894.2264
2019-06-06 9:30,790.39896,4146.576,738.40256,338.31776,739.81776,884.7168,675.5652,-23.3172,625.28,267.6152,2436.28,904.0172
2019-06-06 9:45,787.07656,4149.9472,740.79376,326.93936,743.21856,877.2192,675.5652,-23.3172,625.28,274.1424,2429.6356,913.808
2019-06-06 10:00,783.75416,4149.9472,740.79376,315.56096,736.41696,869.7216,675.5652,-23.3172,628.4064,274.1424,2422.9912,920.3352
2019-06-06 10:15,777.10936,4146.576,740.79376,311.76816,729.61536,864.7232,682.0924,-25.6496,631.5328,274.1424,2418.5616,926.8624
2019-06-06 10:30,773.78696,4136.4624,736.01136,304.18256,709.21056,854.7264,685.356,-27.982,631.5328,274.1424,2409.7024,930.126
2019-06-06 10:45,767.14216,4122.9776,731.22896,296.59696,695.60736,852.2272,688.6196,-32.6468,628.4064,274.1424,2400.8432,923.5988
2019-06-06 11:00,757.17496,4109.4928,724.05536,289.01136,685.40496,842.2304,682.0924,-41.9764,622.1536,270.8788,2391.984,917.0716
2019-06-06 11:15,747.20776,4092.6368,716.88176,281.42576,671.80176,832.2336,675.5652,-48.9736,612.7744,264.3516,2380.91,900.7536
2019-06-06 11:30,737.24056,4072.4096,707.31696,273.84016,654.79776,817.2384,662.5108,-60.6356,603.3952,257.8244,2367.6212,884.4356
2019-06-06 11:45,720.62856,4052.1824,695.36096,266.25456,637.79376,802.2432,649.4564,-72.2976,590.8896,251.2972,2352.1176,868.1176
2019-06-06 12:00,704.01656,4035.3264,683.40496,258.66896,617.38896,789.7472,633.1384,-83.9596,575.2576,241.5064,2338.8288,851.7996
2019-06-06 12:15,687.40456,4015.0992,671.44896,247.29056,596.98416,772.2528,616.8204,-95.6216,559.6256,234.9792,2323.3252,832.218
2019-06-06 12:30,670.79256,3994.872,659.49296,235.91216,579.98016,754.7584,600.5024,-109.616,543.9936,225.1884,2307.8216,815.9
2019-06-06 12:45,654.18056,3978.016,649.92816,228.32656,559.57536,739.7632,584.1844,-118.9456,528.3616,215.3976,2294.5328,802.8456
2019-06-06 13:00,634.24616,3961.16,633.18976,220.74096,545.97216,727.2672,571.13,-130.6076,515.856,208.8704,2283.4588,789.7912
2019-06-06 13:15,614.31176,3944.304,621.23376,209.36256,528.96816,709.7728,554.812,-142.2696,503.3504,199.0796,2270.17,776.7368
2019-06-06 13:30,594.37736,3924.0768,609.27776,197.98416,511.96416,692.2784,535.2304,-153.9316,487.7184,182.7616,2256.8812,763.6824
2019-06-06 13:45,577.76536,3903.8496,602.10416,190.39856,505.16256,677.2832,515.6488,-165.5936,472.0864,169.7072,2243.5924,750.628
2019-06-06 14:00,561.15336,3883.6224,590.14816,181.29584,491.55936,659.7888,496.0672,-177.2556,456.4544,156.6528,2230.3036,737.5736
2019-06-06 14:15,544.54136,3866.7664,578.19216,172.19312,474.55536,647.2928,476.4856,-188.9176,437.696,143.5984,2214.8,724.5192
2019-06-06 14:30,534.57416,3853.2816,571.01856,167.26248,454.15056,639.7952,460.1676,-198.2472,425.1904,127.2804,2205.9408,711.4648
2019-06-06 14:45,521.28456,3839.7968,561.45376,166.12464,443.94816,629.7984,450.3768,-207.5768,415.8112,117.4896,2199.2964,701.674
2019-06-06 15:00,511.31736,3833.0544,556.67136,171.43456,426.94416,622.3008,440.586,-216.9064,400.1792,107.6988,2194.8668,691.8832
2019-06-06 15:15,507.99496,3819.5696,554.28016,179.77872,413.34096,617.3024,430.7952,-223.9036,387.6736,101.1716,2190.4372,682.0924
2019-06-06 15:30,507.99496,3816.1984,554.28016,186.60576,403.13856,614.8032,424.268,-233.2332,378.2944,94.6444,2186.0076,675.5652
2019-06-06 15:45,507.99496,3812.8272,551.88896,194.19136,396.33696,617.3024,421.0044,-240.2304,372.0416,88.1172,2183.7928,672.3016
2019-06-06 16:00,511.31736,3809.456,554.28016,197.98416,399.73776,624.8,417.7408,-242.5628,365.7888,88.1172,2183.7928,678.8288
2019-06-06 16:15,517.96216,3809.456,556.67136,201.77696,403.13856,637.296,417.7408,-244.8952,365.7888,88.1172,2183.7928,682.0924
2019-06-06 16:30,527.92936,3812.8272,559.06256,216.94816,413.34096,649.792,424.268,-242.5628,375.168,91.3808,2190.4372,688.6196
2019-06-06 16:45,544.54136,3819.5696,568.62736,232.11936,430.34496,662.288,430.7952,-240.2304,390.8,104.4352,2205.9408,695.1468
2019-06-06 17:00,554.50856,3829.6832,580.58336,254.87616,437.14656,677.2832,443.8496,-233.2332,415.8112,117.4896,2221.4444,695.1468
2019-06-06 17:15,571.12056,3839.7968,590.14816,273.84016,454.15056,694.7776,463.4312,-223.9036,434.5696,137.0712,2236.948,698.4104
2019-06-06 17:30,591.05496,3856.6528,599.71296,296.59696,474.55536,707.2736,486.2764,-212.2416,450.2016,156.6528,2256.8812,704.9376
2019-06-06 17:45,607.66696,3873.5088,611.66896,315.56096,491.55936,722.2688,509.1216,-195.9148,465.8336,176.2344,2276.8144,714.7284
2019-06-06 18:00,630.92376,3897.1072,623.62496,334.52496,511.96416,737.264,531.9668,-181.9204,478.3392,195.816,2296.7476,727.7828
2019-06-06 18:15,647.53576,3920.7056,635.58096,357.28176,535.76976,752.2592,554.812,-167.926,490.8448,218.6612,2318.8956,737.5736
2019-06-06 18:30,667.47016,3940.9328,647.53696,372.45296,562.97616,769.7536,577.6572,-153.9316,503.3504,234.9792,2338.8288,750.628
2019-06-06 18:45,694.04936,3967.9024,659.49296,383.83136,586.78176,784.7488,597.2388,-139.9372,518.9824,254.5608,2358.762,763.6824
2019-06-06 19:00,710.66136,3991.5008,669.05776,402.79536,610.58736,802.2432,616.8204,-128.2752,531.488,270.8788,2378.6952,780.0004
2019-06-06 19:15,727.27336,4011.728,678.62256,414.17376,634.39296,817.2384,636.402,-116.6132,543.9936,287.1968,2398.6284,793.0548
2019-06-06 19:30,747.20776,4035.3264,690.57856,429.34496,658.19856,834.7328,655.9836,-102.6188,559.6256,300.2512,2416.3468,806.1092
2019-06-06 19:45,763.81976,4055.5536,700.14336,440.72336,678.60336,847.2288,669.038,-93.2892,572.1312,313.3056,2434.0652,815.9
2019-06-06 20:00,777.10936,4072.4096,707.31696,455.89456,699.00816,859.7248,685.356,-81.6272,584.6368,323.0964,2451.7836,828.9544
2019-06-06 20:15,790.39896,4092.6368,716.88176,467.27296,716.01216,872.2208,701.674,-72.2976,594.016,336.1508,2467.2872,842.0088
2019-06-06 20:30,800.36616,4106.1216,724.05536,471.06576,733.01616,879.7184,711.4648,-62.968,603.3952,342.678,2480.576,855.0632
2019-06-06 20:45,810.33336,4122.9776,728.83776,482.44416,746.61936,892.2144,721.2556,-55.9708,615.9008,352.4688,2491.65,864.854
2019-06-06 21:00,816.97816,4133.0912,733.62016,490.02976,760.22256,899.712,731.0464,-48.9736,622.1536,358.996,2502.724,874.6448
2019-06-06 21:15,823.62296,4143.2048,738.40256,493.82256,773.82576,907.2096,737.5736,-41.9764,631.5328,365.5232,2513.798,881.172
2019-06-06 21:30,830.26776,4153.3184,743.18496,501.40816,784.02816,912.208,744.1008,-37.3116,637.7856,368.7868,2522.6572,887.6992
2019-06-06 21:45,836.91256,4163.432,745.57616,505.20096,794.23056,917.2064,750.628,-32.6468,640.912,375.314,2529.3016,894.2264
2019-06-06 22:00,840.23496,4170.1744,750.35856,508.99376,801.03216,922.2048,753.8916,-25.6496,647.1648,378.5776,2535.946,900.7536
2019-06-06 22:15,850.20216,4176.9168,752.74976,512.78656,807.83376,927.2032,757.1552,-23.3172,650.2912,381.8412,2542.5904,904.0172
2019-06-06 22:30,856.84696,4180.288,755.14096,512.78656,814.63536,929.7024,757.1552,-18.6524,656.544,385.1048,2549.2348,907.2808
2019-06-06 22:45,860.16936,4187.0304,757.53216,516.57936,821.43696,934.7008,760.4188,-16.32,659.6704,388.3684,2553.6644,910.5444
2019-06-06 23:00,866.81416,4193.7728,759.92336,516.57936,828.23856,937.2,766.946,-11.6552,662.7968,391.632,2558.094,917.0716
2019-06-06 23:15,870.13656,4197.144,762.31456,516.57936,835.04016,942.1984,770.2096,-9.3228,665.9232,394.8956,2562.5236,920.3352
2019-06-06 23:30,873.45896,4203.8864,764.70576,520.37216,838.44096,944.6976,770.2096,-4.658,669.0496,398.1592,2566.9532,923.5988
2019-06-06 23:45,876.78136,4210.6288,767.09696,520.37216,845.24256,947.1968,773.4732,-2.3256,672.176,401.4228,2571.3828,930.126
2019-06-07 0:00,876.78136,4214,767.09696,524.16496,848.64336,952.1952,776.7368,6.80E-03,675.3024,404.6864,2573.5976,933.3896
2019-06-07 0:15,880.10376,4217.3712,769.48816,524.16496,852.04416,954.6944,780.0004,4.6716,678.4288,407.95,2578.0272,936.6532
2019-06-07 0:30,883.42616,4220.7424,771.87936,524.16496,855.44496,957.1936,780.0004,7.004,681.5552,407.95,2580.242,939.9168
2019-06-07 0:45,886.74856,4224.1136,771.87936,527.95776,858.84576,962.192,783.264,9.3364,684.6816,411.2136,2584.6716,946.444
2019-06-07 1:00,890.07096,4227.4848,774.27056,527.95776,862.24656,962.192,783.264,11.6688,687.808,414.4772,2586.8864,946.444
2019-06-07 1:15,890.07096,4230.856,776.66176,527.95776,865.64736,967.1904,786.5276,14.0012,690.9344,417.7408,2589.1012,949.7076
2019-06-07 1:30,890.07096,4234.2272,776.66176,531.75056,869.04816,969.6896,789.7912,16.3336,694.0608,421.0044,2591.316,956.2348
2019-06-07 1:45,893.39336,4237.5984,779.05296,531.75056,872.44896,969.6896,789.7912,18.666,697.1872,424.268,2593.5308,959.4984
2019-06-07 2:00,893.39336,4237.5984,781.44416,531.75056,875.84976,972.1888,789.7912,20.9984,697.1872,424.268,2593.5308,962.762
2019-06-07 2:15,893.39336,4240.9696,781.44416,531.75056,879.25056,972.1888,789.7912,20.9984,697.1872,427.5316,2593.5308,962.762
2019-06-07 2:30,893.39336,4240.9696,781.44416,531.75056,879.25056,974.688,789.7912,23.3308,697.1872,427.5316,2593.5308,966.0256
2019-06-07 2:45,893.39336,4240.9696,781.44416,531.75056,879.25056,974.688,786.5276,23.3308,697.1872,427.5316,2593.5308,966.0256
2019-06-07 3:00,890.07096,4244.3408,781.44416,531.75056,882.65136,974.688,786.5276,25.6632,697.1872,430.7952,2593.5308,969.2892
2019-06-07 3:15,893.39336,4244.3408,781.44416,527.95776,882.65136,974.688,783.264,25.6632,697.1872,430.7952,2593.5308,969.2892
2019-06-07 3:30,893.39336,4244.3408,781.44416,527.95776,882.65136,974.688,783.264,27.9956,700.3136,430.7952,2593.5308,969.2892
2019-06-07 3:45,893.39336,4244.3408,781.44416,527.95776,882.65136,974.688,783.264,27.9956,700.3136,430.7952,2593.5308,972.5528
2019-06-07 4:00,893.39336,4247.712,783.83536,527.95776,886.05216,977.1872,783.264,30.328,700.3136,434.0588,2593.5308,975.8164
2019-06-07 4:15,893.39336,4247.712,783.83536,527.95776,889.45296,977.1872,783.264,32.6604,700.3136,434.0588,2593.5308,975.8164
2019-06-07 4:30,896.71576,4247.712,783.83536,527.95776,889.45296,977.1872,783.264,32.6604,703.44,434.0588,2593.5308,979.08
2019-06-07 4:45,896.71576,4251.0832,783.83536,527.95776,892.85376,977.1872,783.264,32.6604,703.44,434.0588,2591.316,979.08
2019-06-07 5:00,893.39336,4251.0832,786.22656,527.95776,892.85376,979.6864,783.264,34.9928,703.44,437.3224,2593.5308,982.3436
2019-06-07 5:15,890.07096,4251.0832,786.22656,527.95776,892.85376,979.6864,783.264,34.9928,703.44,437.3224,2593.5308,985.6072
2019-06-07 5:30,883.42616,4251.0832,783.83536,527.95776,892.85376,982.1856,783.264,37.3252,703.44,437.3224,2591.316,988.8708
