Fecha,TDV Control-2L_1,TDV Control-2L_2,TDV 45SDI-2L_1,TDV 45SDI-2L_2,
2016-10-16 1:30,1105.0,1750.9,-169.5,551.3,
2016-10-16 1:45,1108.1,1754.0,-166.4,554.6,
2016-10-16 2:00,1111.1,1757.2,-163.3,557.9,
2016-10-16 2:15,1114.1,1763.5,-157.0,561.2,
2016-10-16 2:30,1117.2,1763.5,-153.9,567.7,
2016-10-16 2:45,1120.2,1766.7,-150.8,571.0,
2016-10-16 3:00,1126.3,1769.8,-144.5,574.3,
2016-10-16 3:15,1126.3,1773.0,-141.4,577.6,
2016-10-16 3:30,1129.3,1776.1,-138.3,580.8,
2016-10-16 3:45,1135.4,1779.3,-132.0,584.1,
2016-10-16 4:00,1138.4,1785.6,-128.9,590.7,
2016-10-16 4:15,1141.5,1788.7,-125.8,590.7,
2016-10-16 4:30,1144.5,1791.9,-122.7,594.0,
2016-10-16 4:45,1147.6,1795.1,-119.5,597.2,
2016-10-16 5:00,1150.6,1798.2,-116.4,600.5,
2016-10-16 5:15,1153.6,1801.4,-113.3,603.8,
2016-10-16 5:30,1156.7,1804.5,-110.2,607.1,
2016-10-16 5:45,1159.7,1807.7,-107.0,607.1,
2016-10-16 6:00,1162.7,1810.8,-107.0,610.4,
2016-10-16 6:15,1165.8,1814.0,-103.9,610.4,
2016-10-16 6:30,1165.8,1814.0,-103.9,613.6,
2016-10-16 6:45,1168.8,1814.0,-100.8,613.6,
2016-10-16 7:00,1168.8,1817.1,-97.7,616.9,
2016-10-16 7:15,1171.9,1820.3,-97.7,620.2,
2016-10-16 7:30,1177.9,1823.5,-94.5,623.5,
2016-10-16 7:45,1181.0,1826.6,-91.4,626.7,
2016-10-16 8:00,1181.0,1829.8,-94.5,630.0,
2016-10-16 8:15,1174.9,1826.6,-103.9,626.7,
2016-10-16 8:30,1165.8,1820.3,-119.5,613.6,
2016-10-16 8:45,1156.7,1817.1,-138.3,600.5,
2016-10-16 9:00,1147.6,1810.8,-153.9,580.8,
2016-10-16 9:15,1135.4,1804.5,-169.5,561.2,
2016-10-16 9:30,1126.3,1791.9,-185.2,538.2,
2016-10-16 9:45,1111.1,1779.3,-200.8,515.3,
2016-10-16 10:00,1102.0,1769.8,-213.3,495.6,
2016-10-16 10:15,1089.8,1760.3,-225.8,475.9,
2016-10-16 10:30,1077.7,1750.9,-235.2,453.0,
2016-10-16 10:45,1065.5,1741.4,-250.8,430.0,
2016-10-16 11:00,1047.3,1725.6,-263.3,400.5,
2016-10-16 11:15,1029.1,1709.9,-278.9,371.0,
2016-10-16 11:30,1013.9,1694.1,-294.5,344.8,
2016-10-16 11:45,992.6,1675.1,-310.2,318.5,
2016-10-16 12:00,977.4,1659.4,-325.8,298.9,
2016-10-16 12:15,959.2,1640.4,-338.3,279.2,
2016-10-16 12:30,944.0,1621.5,-353.9,262.8,
2016-10-16 12:45,928.8,1605.7,-375.8,246.4,
2016-10-16 13:00,907.6,1593.1,-403.9,233.3,
2016-10-16 13:15,883.2,1577.3,-432.1,220.2,
2016-10-16 13:30,858.9,1558.4,-457.1,210.3,
2016-10-16 13:45,837.7,1545.8,-472.7,203.8,
2016-10-16 14:00,819.5,1533.1,-482.1,197.2,
2016-10-16 14:15,795.1,1514.2,-491.4,177.5,
2016-10-16 14:30,767.8,1492.1,-500.8,157.9,
2016-10-16 14:45,743.5,1476.3,-510.2,139.8,
2016-10-16 15:00,725.3,1466.9,-519.6,130.0,
2016-10-16 15:15,710.1,1457.4,-525.8,120.5,
2016-10-16 15:30,694.9,1432.2,-528.9,104.8,
2016-10-16 15:45,688.8,1406.9,-528.9,94.9,
2016-10-16 16:00,685.8,1400.6,-535.2,92.6,
2016-10-16 16:15,691.9,1400.6,-532.1,97.2,
2016-10-16 16:30,704.0,1410.1,-522.7,111.6,
2016-10-16 16:45,716.2,1422.7,-513.3,126.4,
2016-10-16 17:00,728.3,1432.2,-503.9,137.9,
2016-10-16 17:15,743.5,1441.6,-497.7,151.3,
2016-10-16 17:30,755.7,1454.2,-485.2,167.7,
2016-10-16 17:45,773.9,1470.0,-472.7,190.7,
2016-10-16 18:00,792.1,1489.0,-460.2,210.3,
2016-10-16 18:15,810.3,1507.9,-444.6,233.3,
2016-10-16 18:30,831.6,1526.8,-432.1,253.0,
2016-10-16 18:45,849.8,1542.6,-416.4,275.9,
2016-10-16 19:00,868.1,1558.4,-403.9,295.6,
2016-10-16 19:15,886.3,1574.2,-391.4,312.0,
2016-10-16 19:30,901.5,1589.9,-378.9,331.7,
2016-10-16 19:45,916.7,1602.6,-369.6,348.0,
2016-10-16 20:00,931.9,1618.3,-357.0,364.4,
2016-10-16 20:15,944.0,1627.8,-344.5,377.6,
2016-10-16 20:30,956.2,1640.4,-332.0,394.0,
2016-10-16 20:45,971.4,1649.9,-319.5,407.1,
2016-10-16 21:00,983.5,1662.5,-310.2,423.5,
2016-10-16 21:15,995.7,1672.0,-297.7,436.6,
2016-10-16 21:30,1004.8,1681.5,-288.3,446.4,
2016-10-16 21:45,1013.9,1690.9,-275.8,459.5,
2016-10-16 22:00,1026.0,1700.4,-266.4,469.4,
2016-10-16 22:15,1035.2,1709.9,-257.0,479.2,
2016-10-16 22:30,1044.3,1716.2,-250.8,492.3,
2016-10-16 22:45,1053.4,1722.5,-241.4,498.9,
2016-10-16 23:00,1062.5,1731.9,-232.0,508.7,
2016-10-16 23:15,1068.6,1738.3,-225.8,515.3,
2016-10-16 23:30,1074.6,1744.6,-219.5,521.8,
2016-10-16 23:45,1080.7,1750.9,-213.3,528.4,
2016-10-17 0:00,1086.8,1757.2,-207.0,534.9,
2016-10-17 0:15,1092.9,1760.3,-200.8,541.5,
2016-10-17 0:30,1098.9,1766.7,-194.5,548.1,
2016-10-17 0:45,1105.0,1773.0,-188.3,551.3,
2016-10-17 1:00,1111.1,1776.1,-182.0,557.9,
2016-10-17 1:15,1114.1,1779.3,-178.9,561.2,
2016-10-17 1:30,1120.2,1785.6,-172.7,567.7,
2016-10-17 1:45,1123.3,1788.7,-166.4,571.0,
2016-10-17 2:00,1126.3,1791.9,-163.3,574.3,
2016-10-17 2:15,1132.4,1795.1,-157.0,580.8,
2016-10-17 2:30,1138.4,1801.4,-153.9,584.1,
2016-10-17 2:45,1141.5,1804.5,-147.7,587.4,
2016-10-17 3:00,1144.5,1807.7,-144.5,590.7,
2016-10-17 3:15,1147.6,1810.8,-141.4,594.0,
2016-10-17 3:30,1153.6,1814.0,-138.3,597.2,
2016-10-17 3:45,1156.7,1817.1,-132.0,603.8,
2016-10-17 4:00,1159.7,1823.5,-128.9,607.1,
2016-10-17 4:15,1165.8,1826.6,-125.8,610.4,
2016-10-17 4:30,1168.8,1832.9,-122.7,610.4,
2016-10-17 4:45,1171.9,1836.1,-119.5,613.6,
2016-10-17 5:00,1177.9,1839.2,-116.4,613.6,
2016-10-17 5:15,1181.0,1842.4,-113.3,616.9,
2016-10-17 5:30,1184.0,1845.5,-110.2,616.9,
2016-10-17 5:45,1184.0,1848.7,-110.2,620.2,
2016-10-17 6:00,1187.1,1851.9,-107.0,623.5,
2016-10-17 6:15,1190.1,1855.0,-103.9,623.5,
2016-10-17 6:30,1193.1,1858.2,-100.8,626.7,
2016-10-17 6:45,1196.2,1861.3,-97.7,630.0,
2016-10-17 7:00,1199.2,1861.3,-94.5,633.3,
2016-10-17 7:15,1202.2,1864.5,-91.4,636.6,
2016-10-17 7:30,1208.3,1870.8,-85.2,639.9,
2016-10-17 7:45,1214.4,1877.1,-82.0,646.4,
2016-10-17 8:00,1217.4,1883.4,-78.9,649.7,
2016-10-17 8:15,1220.5,1889.7,-78.9,653.0,
2016-10-17 8:30,1223.5,1892.9,-85.2,653.0,
2016-10-17 8:45,1217.4,1892.9,-97.7,643.1,
2016-10-17 9:00,1211.4,1883.4,-107.0,633.3,
2016-10-17 9:15,1199.2,1880.3,-122.7,616.9,
2016-10-17 9:30,1187.1,1867.6,-135.2,594.0,
2016-10-17 9:45,1177.9,1858.2,-150.8,574.3,
2016-10-17 10:00,1165.8,1848.7,-166.4,557.9,
2016-10-17 10:15,1156.7,1839.2,-178.9,541.5,
2016-10-17 10:30,1144.5,1826.6,-188.3,525.1,
2016-10-17 10:45,1135.4,1817.1,-203.9,512.0,
2016-10-17 11:00,1123.3,1807.7,-216.4,492.3,
2016-10-17 11:15,1108.1,1791.9,-232.0,466.1,
2016-10-17 11:30,1086.8,1773.0,-247.7,439.9,
2016-10-17 11:45,1065.5,1750.9,-263.3,410.3,
2016-10-17 12:00,1044.3,1728.8,-278.9,384.1,
2016-10-17 12:15,1023.0,1706.7,-294.5,364.4,
2016-10-17 12:30,1007.8,1690.9,-310.2,344.8,
2016-10-17 12:45,986.5,1672.0,-328.9,325.1,
2016-10-17 13:00,971.4,1659.4,-341.4,315.3,
2016-10-17 13:15,953.1,1646.7,-353.9,302.1,
2016-10-17 13:30,931.9,1627.8,-369.6,282.5,
2016-10-17 13:45,910.6,1608.9,-385.2,262.8,
2016-10-17 14:00,892.4,1589.9,-394.6,246.4,
2016-10-17 14:15,862.0,1564.7,-410.2,216.9,
2016-10-17 14:30,831.6,1542.6,-428.9,190.7,
2016-10-17 14:45,807.3,1523.7,-450.8,164.4,
2016-10-17 15:00,773.9,1504.7,-472.7,140.8,
2016-10-17 15:15,755.7,1495.3,-485.2,128.7,
2016-10-17 15:30,743.5,1473.2,-491.4,112.3,
2016-10-17 15:45,737.4,1451.1,-491.4,103.4,
2016-10-17 16:00,734.4,1441.6,-500.8,101.8,
2016-10-17 16:15,737.4,1438.5,-500.8,104.8,
2016-10-17 16:30,740.5,1441.6,-494.6,110.3,
2016-10-17 16:45,749.6,1447.9,-491.4,119.5,
2016-10-17 17:00,758.7,1454.2,-485.2,131.0,
2016-10-17 17:15,770.8,1466.9,-475.8,145.4,
2016-10-17 17:30,789.1,1482.7,-463.3,164.4,
2016-10-17 17:45,807.3,1501.6,-453.9,187.4,
2016-10-17 18:00,828.6,1520.5,-441.4,207.1,
2016-10-17 18:15,846.8,1536.3,-432.1,230.0,
2016-10-17 18:30,865.0,1552.1,-419.6,249.7,
2016-10-17 18:45,880.2,1567.9,-407.1,269.4,
2016-10-17 19:00,898.4,1583.6,-394.6,292.3,
2016-10-17 19:15,913.6,1599.4,-382.1,312.0,
2016-10-17 19:30,931.9,1615.2,-366.4,331.7,
2016-10-17 19:45,947.0,1627.8,-353.9,351.3,
2016-10-17 20:00,962.2,1643.6,-338.3,371.0,
2016-10-17 20:15,977.4,1656.2,-328.9,387.4,
2016-10-17 20:30,992.6,1668.8,-316.4,403.8,
2016-10-17 20:45,1004.8,1681.5,-307.0,416.9,
2016-10-17 21:00,1016.9,1690.9,-297.7,430.0,
2016-10-17 21:15,1026.0,1700.4,-288.3,439.9,
2016-10-17 21:30,1035.2,1706.7,-278.9,449.7,
2016-10-17 21:45,1044.3,1716.2,-269.5,459.5,
2016-10-17 22:00,1053.4,1722.5,-260.2,469.4,
2016-10-17 22:15,1059.5,1728.8,-250.8,482.5,
2016-10-17 22:30,1068.6,1738.3,-244.5,492.3,
2016-10-17 22:45,1077.7,1744.6,-235.2,498.9,
2016-10-17 23:00,1083.8,1750.9,-228.9,508.7,
2016-10-17 23:15,1092.9,1757.2,-222.7,515.3,
2016-10-17 23:30,1098.9,1763.5,-216.4,525.1,
2016-10-17 23:45,1105.0,1769.8,-207.0,531.7,
2016-10-18 0:00,1111.1,1776.1,-200.8,538.2,
2016-10-18 0:15,1117.2,1782.4,-194.5,541.5,
2016-10-18 0:30,1123.3,1785.6,-188.3,548.1,
2016-10-18 0:45,1129.3,1791.9,-185.2,554.6,
2016-10-18 1:00,1132.4,1795.1,-178.9,557.9,
2016-10-18 1:15,1135.4,1798.2,-175.8,561.2,
2016-10-18 1:30,1141.5,1804.5,-172.7,564.4,
2016-10-18 1:45,1144.5,1807.7,-166.4,567.7,
2016-10-18 2:00,1147.6,1810.8,-166.4,571.0,
2016-10-18 2:15,1150.6,1814.0,-163.3,574.3,
2016-10-18 2:30,1153.6,1817.1,-160.2,577.6,
2016-10-18 2:45,1156.7,1820.3,-160.2,580.8,
2016-10-18 3:00,1156.7,1820.3,-157.0,580.8,
2016-10-18 3:15,1156.7,1820.3,-157.0,584.1,
2016-10-18 3:30,1159.7,1823.5,-157.0,584.1,
2016-10-18 3:45,1159.7,1826.6,-157.0,587.4,
2016-10-18 4:00,1162.7,1829.8,-157.0,587.4,
2016-10-18 4:15,1162.7,1829.8,-160.2,587.4,
2016-10-18 4:30,1162.7,1829.8,-163.3,587.4,
2016-10-18 4:45,1162.7,1832.9,-166.4,587.4,
2016-10-18 5:00,1162.7,1832.9,-166.4,587.4,
2016-10-18 5:15,1162.7,1836.1,-169.5,587.4,
2016-10-18 5:30,1162.7,1836.1,-172.7,587.4,
2016-10-18 5:45,1165.8,1836.1,-175.8,587.4,
2016-10-18 6:00,1165.8,1836.1,-175.8,590.7,
2016-10-18 6:15,1168.8,1839.2,-175.8,590.7,
2016-10-18 6:30,1168.8,1842.4,-175.8,590.7,
2016-10-18 6:45,1171.9,1842.4,-175.8,590.7,
2016-10-18 7:00,1171.9,1842.4,-178.9,594.0,
2016-10-18 7:15,1171.9,1845.5,-178.9,594.0,
2016-10-18 7:30,1171.9,1845.5,-178.9,594.0,
2016-10-18 7:45,1171.9,1845.5,-182.0,590.7,
2016-10-18 8:00,1165.8,1842.4,-188.3,584.1,
2016-10-18 8:15,1156.7,1836.1,-200.8,574.3,
2016-10-18 8:30,1147.6,1826.6,-213.3,557.9,
2016-10-18 8:45,1135.4,1817.1,-228.9,538.2,
2016-10-18 9:00,1120.2,1804.5,-247.7,512.0,
2016-10-18 9:15,1108.1,1791.9,-260.2,492.3,
2016-10-18 9:30,1098.9,1782.4,-272.7,475.9,
2016-10-18 9:45,1083.8,1769.8,-285.2,449.7,
2016-10-18 10:00,1065.5,1750.9,-300.8,420.2,
2016-10-18 10:15,1047.3,1735.1,-316.4,394.0,
2016-10-18 10:30,1026.0,1719.3,-332.0,367.7,
2016-10-18 10:45,1007.8,1700.4,-344.5,344.8,
2016-10-18 11:00,983.5,1681.5,-360.2,318.5,
2016-10-18 11:15,962.2,1662.5,-375.8,292.3,
2016-10-18 11:30,937.9,1640.4,-391.4,262.8,
2016-10-18 11:45,910.6,1618.3,-410.2,236.6,
2016-10-18 12:00,886.3,1596.3,-425.8,210.3,
2016-10-18 12:15,862.0,1574.2,-441.4,187.4,
2016-10-18 12:30,831.6,1548.9,-460.2,157.9,
2016-10-18 12:45,798.2,1517.4,-482.1,124.8,
2016-10-18 13:00,767.8,1495.3,-507.1,102.1,
2016-10-18 13:15,740.5,1473.2,-525.8,85.1,
2016-10-18 13:30,716.2,1454.2,-538.3,70.0,
2016-10-18 13:45,694.9,1438.5,-550.8,59.2,
2016-10-18 14:00,679.7,1422.7,-557.1,51.0,
2016-10-18 14:15,664.5,1410.1,-560.2,41.8,
2016-10-18 14:30,646.3,1391.1,-566.4,25.4,
2016-10-18 14:45,628.1,1375.4,-575.8,9.0,
2016-10-18 15:00,612.9,1362.7,-585.2,-4.4,
2016-10-18 15:15,600.7,1350.1,-591.4,-18.5,
2016-10-18 15:30,594.6,1337.5,-597.7,-27.0,
2016-10-18 15:45,591.6,1328.0,-597.7,-31.3,
2016-10-18 16:00,594.6,1328.0,-597.7,-28.7,
2016-10-18 16:15,600.7,1331.2,-597.7,-24.4,
2016-10-18 16:30,603.8,1331.2,-594.6,-20.5,
2016-10-18 16:45,612.9,1337.5,-591.4,-10.7,
2016-10-18 17:00,631.1,1353.3,-585.2,4.4,
2016-10-18 17:15,649.3,1372.2,-575.8,22.5,
2016-10-18 17:30,670.6,1391.1,-566.4,40.5,
2016-10-18 17:45,688.8,1410.1,-553.9,60.2,
2016-10-18 18:00,710.1,1429.0,-544.6,79.5,
2016-10-18 18:15,731.3,1447.9,-532.1,99.2,
2016-10-18 18:30,752.6,1463.7,-519.6,118.5,
2016-10-18 18:45,773.9,1485.8,-507.1,139.2,
2016-10-18 19:00,795.1,1504.7,-491.4,161.2,
2016-10-18 19:15,816.4,1526.8,-475.8,184.1,
2016-10-18 19:30,837.7,1545.8,-463.3,203.8,
2016-10-18 19:45,855.9,1561.5,-447.7,223.5,
2016-10-18 20:00,874.1,1580.5,-435.2,239.8,
2016-10-18 20:15,892.4,1596.3,-422.7,259.5,
2016-10-18 20:30,907.6,1608.9,-413.3,272.6,
2016-10-18 20:45,922.7,1621.5,-403.9,289.0,
2016-10-18 21:00,934.9,1634.1,-394.6,302.1,
2016-10-18 21:15,947.0,1646.7,-385.2,315.3,
2016-10-18 21:30,959.2,1656.2,-375.8,325.1,
2016-10-18 21:45,971.4,1665.7,-369.6,334.9,
2016-10-18 22:00,980.5,1675.1,-363.3,341.5,
2016-10-18 22:15,989.6,1681.5,-357.0,351.3,
2016-10-18 22:30,998.7,1684.6,-347.7,361.2,
2016-10-18 22:45,1007.8,1694.1,-338.3,371.0,
2016-10-18 23:00,1016.9,1700.4,-332.0,380.8,
2016-10-18 23:15,1026.0,1709.9,-322.7,390.7,
2016-10-18 23:30,1035.2,1719.3,-313.3,400.5,
2016-10-18 23:45,1044.3,1725.6,-303.9,410.3,
2016-10-19 0:00,1053.4,1735.1,-297.7,416.9,
2016-10-19 0:15,1062.5,1744.6,-291.4,426.7,
2016-10-19 0:30,1068.6,1750.9,-288.3,430.0,
2016-10-19 0:45,1074.6,1757.2,-282.0,436.6,
2016-10-19 1:00,1080.7,1760.3,-278.9,439.9,
2016-10-19 1:15,1083.8,1766.7,-275.8,446.4,
2016-10-19 1:30,1089.8,1769.8,-269.5,449.7,
2016-10-19 1:45,1095.9,1773.0,-263.3,456.2,
2016-10-19 2:00,1098.9,1779.3,-260.2,459.5,
2016-10-19 2:15,1105.0,1782.4,-253.9,466.1,
2016-10-19 2:30,1108.1,1785.6,-247.7,472.6,
2016-10-19 2:45,1114.1,1791.9,-241.4,475.9,
2016-10-19 3:00,1120.2,1795.1,-238.3,482.5,
2016-10-19 3:15,1123.3,1798.2,-232.0,485.8,
2016-10-19 3:30,1129.3,1804.5,-225.8,492.3,
2016-10-19 3:45,1135.4,1807.7,-222.7,498.9,
2016-10-19 4:00,1138.4,1814.0,-216.4,502.2,
2016-10-19 4:15,1144.5,1817.1,-213.3,505.4,
2016-10-19 4:30,1150.6,1820.3,-207.0,512.0,
2016-10-19 4:45,1153.6,1826.6,-203.9,515.3,
2016-10-19 5:00,1159.7,1829.8,-200.8,518.5,
2016-10-19 5:15,1162.7,1836.1,-197.7,521.8,
2016-10-19 5:30,1165.8,1839.2,-194.5,525.1,
2016-10-19 5:45,1168.8,1842.4,-194.5,528.4,
2016-10-19 6:00,1171.9,1845.5,-191.4,528.4,
2016-10-19 6:15,1174.9,1845.5,-188.3,531.7,
2016-10-19 6:30,1177.9,1848.7,-188.3,534.9,
2016-10-19 6:45,1177.9,1848.7,-185.2,538.2,
2016-10-19 7:00,1181.0,1851.9,-182.0,541.5,
2016-10-19 7:15,1184.0,1855.0,-182.0,544.8,
2016-10-19 7:30,1187.1,1858.2,-182.0,544.8,
2016-10-19 7:45,1190.1,1861.3,-185.2,544.8,
2016-10-19 8:00,1187.1,1861.3,-191.4,538.2,
2016-10-19 8:15,1181.0,1858.2,-200.8,531.7,
2016-10-19 8:30,1174.9,1855.0,-207.0,525.1,
2016-10-19 8:45,1168.8,1851.9,-216.4,515.3,
2016-10-19 9:00,1165.8,1845.5,-228.9,502.2,
2016-10-19 9:15,1159.7,1839.2,-238.3,492.3,
2016-10-19 9:30,1150.6,1832.9,-250.8,475.9,
2016-10-19 9:45,1141.5,1823.5,-266.4,459.5,
2016-10-19 10:00,1132.4,1817.1,-275.8,446.4,
2016-10-19 10:15,1123.3,1804.5,-288.3,430.0,
2016-10-19 10:30,1114.1,1795.1,-297.7,416.9,
2016-10-19 10:45,1105.0,1785.6,-307.0,403.8,
2016-10-19 11:00,1092.9,1773.0,-319.5,387.4,
2016-10-19 11:15,1077.7,1760.3,-332.0,367.7,
2016-10-19 11:30,1062.5,1747.7,-341.4,351.3,
2016-10-19 11:45,1050.3,1738.3,-353.9,334.9,
2016-10-19 12:00,1032.1,1722.5,-366.4,318.5,
2016-10-19 12:15,1020.0,1709.9,-375.8,308.7,
2016-10-19 12:30,1007.8,1700.4,-385.2,298.9,
2016-10-19 12:45,992.6,1684.6,-400.8,285.7,
2016-10-19 13:00,974.4,1668.8,-422.7,269.4,
2016-10-19 13:15,950.1,1649.9,-447.7,253.0,
2016-10-19 13:30,928.8,1634.1,-466.4,236.6,
2016-10-19 13:45,901.5,1615.2,-482.1,220.2,
2016-10-19 14:00,868.1,1589.9,-497.7,197.2,
2016-10-19 14:15,840.7,1571.0,-507.1,177.5,
2016-10-19 14:30,807.3,1545.8,-519.6,154.6,
2016-10-19 14:45,786.0,1530.0,-528.9,140.5,
2016-10-19 15:00,786.0,1530.0,-525.8,141.8,
2016-10-19 15:15,792.1,1533.1,-519.6,151.3,
2016-10-19 15:30,798.2,1539.5,-510.2,157.9,
2016-10-19 15:45,801.2,1539.5,-503.9,164.4,
2016-10-19 16:00,804.3,1542.6,-494.6,171.0,
2016-10-19 16:15,810.3,1545.8,-488.3,174.3,
2016-10-19 16:30,813.4,1548.9,-482.1,177.5,
2016-10-19 16:45,816.4,1552.1,-478.9,180.8,
2016-10-19 17:00,822.5,1555.2,-475.8,184.1,
2016-10-19 17:15,834.6,1561.5,-469.6,190.7,
2016-10-19 17:30,846.8,1574.2,-460.2,200.5,
2016-10-19 17:45,865.0,1586.8,-450.8,213.6,
2016-10-19 18:00,883.2,1602.6,-438.3,230.0,
2016-10-19 18:15,904.5,1621.5,-422.7,249.7,
2016-10-19 18:30,925.8,1637.3,-410.2,266.1,
2016-10-19 18:45,944.0,1653.1,-394.6,282.5,
2016-10-19 19:00,959.2,1668.8,-382.1,302.1,
2016-10-19 19:15,977.4,1681.5,-369.6,315.3,
2016-10-19 19:30,989.6,1694.1,-360.2,328.4,
2016-10-19 19:45,1004.8,1706.7,-347.7,341.5,
2016-10-19 20:00,1016.9,1716.2,-341.4,354.6,
2016-10-19 20:15,1029.1,1728.8,-335.2,361.2,
2016-10-19 20:30,1038.2,1735.1,-332.0,367.7,
2016-10-19 20:45,1044.3,1744.6,-328.9,374.3,
2016-10-19 21:00,1050.3,1747.7,-325.8,377.6,
2016-10-19 21:15,1056.4,1750.9,-322.7,384.1,
2016-10-19 21:30,1059.5,1757.2,-316.4,390.7,
2016-10-19 21:45,1065.5,1760.3,-313.3,394.0,
2016-10-19 22:00,1071.6,1763.5,-310.2,400.5,
2016-10-19 22:15,1077.7,1766.7,-303.9,403.8,
2016-10-19 22:30,1083.8,1773.0,-300.8,410.3,
2016-10-19 22:45,1089.8,1776.1,-294.5,416.9,
2016-10-19 23:00,1098.9,1782.4,-285.2,426.7,
2016-10-19 23:15,1105.0,1788.7,-282.0,433.3,
2016-10-19 23:30,1111.1,1791.9,-275.8,436.6,
2016-10-19 23:45,1117.2,1798.2,-269.5,443.1,
2016-10-20 0:00,1120.2,1801.4,-266.4,449.7,
2016-10-20 0:15,1126.3,1807.7,-263.3,453.0,
2016-10-20 0:30,1129.3,1810.8,-260.2,456.2,
2016-10-20 0:45,1135.4,1814.0,-260.2,459.5,
2016-10-20 1:00,1138.4,1817.1,-257.0,462.8,
2016-10-20 1:15,1141.5,1817.1,-253.9,466.1,
2016-10-20 1:30,1144.5,1823.5,-247.7,472.6,
2016-10-20 1:45,1147.6,1826.6,-244.5,475.9,
2016-10-20 2:00,1153.6,1829.8,-241.4,479.2,
2016-10-20 2:15,1156.7,1832.9,-238.3,482.5,
2016-10-20 2:30,1159.7,1836.1,-235.2,485.8,
2016-10-20 2:45,1162.7,1836.1,-232.0,489.0,
2016-10-20 3:00,1165.8,1839.2,-228.9,492.3,
2016-10-20 3:15,1168.8,1842.4,-225.8,495.6,
2016-10-20 3:30,1171.9,1845.5,-222.7,498.9,
2016-10-20 3:45,1174.9,1848.7,-219.5,502.2,
2016-10-20 4:00,1177.9,1848.7,-216.4,505.4,
2016-10-20 4:15,1184.0,1855.0,-213.3,508.7,
2016-10-20 4:30,1187.1,1858.2,-210.2,512.0,
2016-10-20 4:45,1190.1,1858.2,-207.0,515.3,
2016-10-20 5:00,1190.1,1861.3,-203.9,518.5,
2016-10-20 5:15,1193.1,1861.3,-200.8,521.8,
2016-10-20 5:30,1199.2,1864.5,-197.7,525.1,
2016-10-20 5:45,1202.2,1867.6,-194.5,528.4,
2016-10-20 6:00,1205.3,1870.8,-188.3,534.9,
2016-10-20 6:15,1211.4,1873.9,-185.2,538.2,
2016-10-20 6:30,1214.4,1877.1,-182.0,541.5,
2016-10-20 6:45,1220.5,1880.3,-175.8,548.1,
2016-10-20 7:00,1226.5,1886.6,-172.7,551.3,
2016-10-20 7:15,1229.6,1889.7,-169.5,554.6,
2016-10-20 7:30,1235.7,1896.0,-166.4,557.9,
2016-10-20 7:45,1241.7,1902.3,-163.3,561.2,
2016-10-20 8:00,1244.8,1908.7,-163.3,564.4,
2016-10-20 8:15,1247.8,1915.0,-166.4,561.2,
2016-10-20 8:30,1247.8,1911.8,-175.8,554.6,
2016-10-20 8:45,1235.7,1905.5,-191.4,534.9,
2016-10-20 9:00,1220.5,1896.0,-207.0,515.3,
2016-10-20 9:15,1211.4,1886.6,-222.7,495.6,
2016-10-20 9:30,1208.3,1883.4,-235.2,479.2,
2016-10-20 9:45,1199.2,1877.1,-244.5,462.8,
2016-10-20 10:00,1196.2,1870.8,-257.0,446.4,
2016-10-20 10:15,1190.1,1864.5,-269.5,430.0,
2016-10-20 10:30,1181.0,1858.2,-278.9,413.6,
2016-10-20 10:45,1171.9,1848.7,-291.4,390.7,
2016-10-20 11:00,1159.7,1836.1,-303.9,364.4,
2016-10-20 11:15,1141.5,1820.3,-319.5,331.7,
2016-10-20 11:30,1123.3,1804.5,-335.2,302.1,
2016-10-20 11:45,1108.1,1785.6,-350.8,275.9,
2016-10-20 12:00,1092.9,1776.1,-366.4,256.2,
2016-10-20 12:15,1080.7,1760.3,-378.9,233.3,
2016-10-20 12:30,1065.5,1750.9,-391.4,216.9,
2016-10-20 12:45,1053.4,1738.3,-403.9,200.5,
2016-10-20 13:00,1035.2,1725.6,-425.8,184.1,
2016-10-20 13:15,1010.8,1706.7,-447.7,164.4,
2016-10-20 13:30,989.6,1687.8,-466.4,147.4,
2016-10-20 13:45,980.5,1681.5,-475.8,136.9,
2016-10-20 14:00,977.4,1681.5,-482.1,132.0,
2016-10-20 14:15,974.4,1678.3,-482.1,126.7,
2016-10-20 14:30,962.2,1668.8,-485.2,114.6,
2016-10-20 14:45,944.0,1653.1,-494.6,99.2,
2016-10-20 15:00,922.7,1637.3,-500.8,85.4,
2016-10-20 15:15,907.6,1627.8,-510.2,65.7,
2016-10-20 15:30,895.4,1612.0,-513.3,47.7,
2016-10-20 15:45,886.3,1593.1,-516.4,34.9,
2016-10-20 16:00,874.1,1577.3,-525.8,24.4,
2016-10-20 16:15,871.1,1574.2,-525.8,19.2,
2016-10-20 16:30,874.1,1574.2,-522.7,17.9,
2016-10-20 16:45,880.2,1580.5,-519.6,19.5,
2016-10-20 17:00,892.4,1589.9,-513.3,24.4,
2016-10-20 17:15,901.5,1599.4,-503.9,30.0,
2016-10-20 17:30,916.7,1612.0,-494.6,39.2,
2016-10-20 17:45,931.9,1627.8,-485.2,49.3,
2016-10-20 18:00,950.1,1643.6,-472.7,59.8,
2016-10-20 18:15,965.3,1659.4,-463.3,71.0,
2016-10-20 18:30,983.5,1672.0,-453.9,83.1,
2016-10-20 18:45,998.7,1687.8,-444.6,93.3,
