Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,,
2011-10-25 22:00,13.92,83.6,0,0,-1,0.261,,
2011-10-25 22:30,14.07,82.8,0,0,-1,0.277,,
2011-10-25 23:00,14.02,82.9,0,0,-1,0.273,,
2011-10-25 23:30,14.14,82.4,0,0,-1,0.283,,
2011-10-26 0:00,14.34,81.1,0,0,-1,0.308,,
2011-10-26 0:30,14.22,81.8,0,0,-1,0.296,,
2011-10-26 1:00,14.26,81.6,0,0,-1,0.3,,
2011-10-26 1:30,14.17,81.2,0,0,-1,0.304,,
2011-10-26 2:00,13.79,82.1,0,0,-1,0.282,,
2011-10-26 2:30,13.23,83.6,0,0,-1,0.25,,
2011-10-26 3:00,12.33,86.7,0,0,-1,0.19,,
2011-10-26 3:30,12.17,88,0,0,-1,0.17,,
2011-10-26 4:00,12.13,88.3,0,0,-1,0.165,,
2011-10-26 4:30,12.17,88.6,0,0,-1,0.161,,
2011-10-26 5:00,12.14,88.7,0,0,-1,0.159,,
2011-10-26 5:30,12.12,88.6,0,0,-1,0.161,,
2011-10-26 6:00,11.99,88.7,0,0,-1,0.159,,
2011-10-26 6:30,11.81,88.7,0.239,0.204,-1,0.156,,
2011-10-26 7:00,11.62,89,10.41,14.56,-1,0.15,,
2011-10-26 7:30,11.88,88.8,65.52,94.7,1,0.155,,
2011-10-26 8:00,12.64,86.8,118.1,182.8,1,0.194,,
2011-10-26 8:30,13.38,83.7,138.4,226.4,1,0.25,,
2011-10-26 9:00,14.11,82.6,197.7,313.2,1,0.28,,
2011-10-26 9:30,15.52,78.15,183.9,292.7,1,0.386,,
2011-10-26 10:00,16.6,72.02,184.6,293.8,1,0.529,,
2011-10-26 10:30,17.51,65.71,259.1,410.5,1,0.686,,
2011-10-26 11:00,18.6,63.8,459.5,720.7,1,0.776,,
2011-10-26 11:30,19.57,62.77,605.7,942,1,0.848,,
2011-10-26 12:00,20.26,57.3,462.5,719.4,1,1.014,,
2011-10-26 12:30,20.36,55.29,512.6,795.1,1,1.068,,
2011-10-26 13:00,20.77,54.68,536.5,834,1,1.111,,
2011-10-26 13:30,20.39,55.74,359.9,566,1,1.06,,
2011-10-26 14:00,20.39,56.4,312,490.6,1,1.044,,
2011-10-26 14:30,20.55,53.67,303.3,474.7,1,1.121,,
2011-10-26 15:00,20.72,50.96,311.6,480.6,1,1.199,,
2011-10-26 15:30,20.8,50.04,281.5,427.6,1,1.227,,
2011-10-26 16:00,20.5,50.82,179.8,278.8,1,1.186,,
2011-10-26 16:30,20.1,53.7,102.4,160.7,1,1.089,,
2011-10-26 17:00,19.59,57.88,26.91,42.22,1,0.959,,
2011-10-26 17:30,19.3,61.4,6.962,12.45,-1,0.864,,
2011-10-26 18:00,19.02,65.24,0.7,1.348,-1,0.765,,
2011-10-26 18:30,18.8,67.24,0,0,-1,0.711,,
2011-10-26 19:00,18.66,66.92,0,0,-1,0.711,,
2011-10-26 19:30,18.44,68.03,0,0,-1,0.678,,
2011-10-26 20:00,18.46,64.74,0,0,-1,0.749,,
2011-10-26 20:30,18.48,64.23,0,0,-1,0.761,,
2011-10-26 21:00,18.64,62.07,0,0,-1,0.815,,
2011-10-26 21:30,18.74,60.65,0,0,-1,0.85,,
2011-10-26 22:00,19.06,59.84,0,0,-1,0.886,,
2011-10-26 22:30,18.21,66.61,0,0,-1,0.698,,
2011-10-26 23:00,17.29,73.76,0,0,-1,0.518,,
2011-10-26 23:30,17.5,73.77,0,0,-1,0.525,,
2011-10-27 0:00,16.87,79.46,0,0,-1,0.396,,
2011-10-27 0:30,16.93,80.1,0,0,-1,0.383,,
2011-10-27 1:00,16.4,85.7,0,0,-1,0.267,,
2011-10-27 1:30,15.76,89.1,0,0,-1,0.195,,
2011-10-27 2:00,15.52,90.4,0.015,0,-1,0.169,,
2011-10-27 2:30,15.63,90.5,0.047,0,-1,0.169,,
2011-10-27 3:00,15.65,90.6,0,0,-1,0.166,,
2011-10-27 3:30,15.86,91,0,0,-1,0.163,,
2011-10-27 4:00,16.13,91,0,0,-1,0.165,,
2011-10-27 4:30,15.97,91,0,0,-1,0.164,,
2011-10-27 5:00,15.67,90.8,0,0,-1,0.163,,
2011-10-27 5:30,15.28,90.6,0,0,-1,0.163,,
2011-10-27 6:00,14.95,90.4,0,0,-1,0.163,,
2011-10-27 6:30,14.71,89.5,0.077,0.153,-1,0.176,,
2011-10-27 7:00,14.24,88.8,6.388,12.28,-1,0.182,,
2011-10-27 7:30,14.18,88.1,55.88,88,1,0.192,,
2011-10-27 8:00,14.78,85.8,142.3,222.9,1,0.238,,
2011-10-27 8:30,16.19,75.95,190.7,306.5,1,0.444,,
2011-10-27 9:00,17.44,69.29,329.9,533.2,1,0.612,,
2011-10-27 9:30,18.35,66.9,458.7,714.4,1,0.698,,
2011-10-27 10:00,18.14,68.1,187.8,304.3,1,0.664,,
2011-10-27 10:30,18.51,68.1,305.5,483.7,1,0.68,,
2011-10-27 11:00,19,65.61,509.6,813,1,0.756,,
2011-10-27 11:30,19.52,64.8,570.8,892,1,0.799,,
2011-10-27 12:00,19.33,63.92,376.8,592,1,0.809,,
2011-10-27 12:30,19.89,62.31,580.8,902,1,0.875,,
2011-10-27 13:00,20.5,61.26,720.6,1103,1,0.934,,
2011-10-27 13:30,19.92,63.56,475.8,737.3,1,0.849,,
2011-10-27 14:00,19.36,67.66,188.4,302,1,0.732,,
2011-10-27 14:30,17.58,80.9,257.8,420.7,1,0.384,,
2011-10-27 15:00,18.52,76.37,391.7,620.2,1,0.505,,
2011-10-27 15:30,18.97,73.2,137.2,219.2,1,0.588,,
2011-10-27 16:00,16.98,78.64,64.95,119.2,1,0.415,,
2011-10-27 16:30,17.51,75.42,142.9,224.2,1,0.492,,
2011-10-27 17:00,17.78,74.5,94,127.2,1,0.519,,
2011-10-27 17:30,17.64,75.4,25.99,38.38,-1,0.496,,
2011-10-27 18:00,17.33,76.46,1.809,2.415,-1,0.465,,
2011-10-27 18:30,17.33,74.57,0,0,-1,0.503,,
2011-10-27 19:00,16.91,75.81,0,0,-1,0.466,,
2011-10-27 19:30,16.4,76.99,0,0,-1,0.429,,
2011-10-27 20:00,16.03,77.84,0,0,-1,0.404,,
2011-10-27 20:30,15.51,80.4,0,0,-1,0.345,,
2011-10-27 21:00,15.49,79.25,0,0,-1,0.365,,
2011-10-27 21:30,15.51,78.17,0,0,-1,0.384,,
2011-10-27 22:00,15.58,77.6,0,0,-1,0.396,,
2011-10-27 22:30,15.44,78.03,0,0,-1,0.385,,
2011-10-27 23:00,15.24,79.13,0,0,-1,0.361,,
2011-10-27 23:30,14.62,81.4,0,0,-1,0.309,,
2011-10-28 0:00,14.67,79.88,0,0,-1,0.336,,
2011-10-28 0:30,15.09,75.82,0,0,-1,0.415,,
2011-10-28 1:00,14.78,76.69,0,0,-1,0.392,,
2011-10-28 1:30,13.66,81.6,0,0,-1,0.289,,
2011-10-28 2:00,12.91,85.4,0,0,-1,0.218,,
2011-10-28 2:30,12.56,86.5,0,0,-1,0.196,,
2011-10-28 3:00,12.17,87.8,0,0,-1,0.174,,
2011-10-28 3:30,11.86,88.6,0,0,-1,0.159,,
2011-10-28 4:00,11.82,89.1,0,0,-1,0.151,,
2011-10-28 4:30,11.54,89.4,0,0,-1,0.144,,
2011-10-28 5:00,11.59,89.5,0,0,-1,0.143,,
2011-10-28 5:30,11.4,89.5,0,0,-1,0.141,,
2011-10-28 6:00,11.16,89.6,0,0,-1,0.138,,
2011-10-28 6:30,10.94,89.8,0.052,0.105,-1,0.133,,
2011-10-28 7:00,10.77,90.1,7.988,13.19,-1,0.128,,
2011-10-28 7:30,11.1,90.4,62.57,94.8,1,0.127,,
2011-10-28 8:00,12.09,90.1,146.6,227.3,1,0.139,,
2011-10-28 8:30,13.8,87,237.3,376.8,1,0.207,,
2011-10-28 9:00,15.23,76.31,332.1,545.4,1,0.411,,
2011-10-28 9:30,16.04,71.96,440.1,698.5,1,0.511,,
2011-10-28 10:00,16.66,68.92,522.6,821,1,0.589,,
2011-10-28 10:30,17.37,67.44,590.2,919,1,0.646,,
2011-10-28 11:00,18.01,64.5,644.1,998,1,0.733,,
2011-10-28 11:30,18.53,62.04,679.9,1050,1,0.809,,
2011-10-28 12:00,19.24,58.64,701.7,1081,1,0.923,,
2011-10-28 12:30,19.61,57.08,705.6,1084,1,0.979,,
2011-10-28 13:00,20.02,57.55,690.7,1057,1,0.993,,
2011-10-28 13:30,20.07,57.17,665.5,1016,1,1.005,,
2011-10-28 14:00,20.41,55.74,618.1,941,1,1.061,,
2011-10-28 14:30,20.66,55.8,557.5,845,1,1.076,,
2011-10-28 15:00,20.83,54.75,483.9,729.2,1,1.113,,
2011-10-28 15:30,21.06,54.09,396.6,591.1,1,1.145,,
2011-10-28 16:00,21.07,54.34,299.3,438.8,1,1.14,,
2011-10-28 16:30,20.79,55.53,199,285.3,1,1.091,,
2011-10-28 17:00,20.42,57.33,103.7,142.5,1,1.024,,
2011-10-28 17:30,20.04,59.29,23.71,35.89,-1,0.954,,
2011-10-28 18:00,19.26,61.14,1.811,2.452,-1,0.869,,
2011-10-28 18:30,17.99,69.84,0,0,-1,0.624,,
2011-10-28 19:00,17.94,67.33,0,0,-1,0.672,,
2011-10-28 19:30,16.54,76.13,0,0,-1,0.452,,
2011-10-28 20:00,16.02,78.09,0,0,-1,0.399,,
2011-10-28 20:30,16.04,76.89,0,0,-1,0.421,,
2011-10-28 21:00,15.8,78.6,0,0,-1,0.384,,
2011-10-28 21:30,15.85,79.05,0,0,-1,0.377,,
2011-10-28 22:00,16.07,78.26,0,0,-1,0.397,,
2011-10-28 22:30,15.54,80.6,0,0,-1,0.343,,
2011-10-28 23:00,15.06,82,0,0,-1,0.308,,
2011-10-28 23:30,14.51,84.2,0,0,-1,0.261,,
2011-10-29 0:00,13.82,86.4,0,0,-1,0.214,,
2011-10-29 0:30,13.67,87,0,0,-1,0.203,,
2011-10-29 1:00,13.47,87.2,0,0,-1,0.197,,
2011-10-29 1:30,13.29,86.9,0,0,-1,0.199,,
2011-10-29 2:00,12.84,87.6,0,0,-1,0.184,,
2011-10-29 2:30,12.51,88.5,0,0,-1,0.166,,
2011-10-29 3:00,12.08,89,0,0,-1,0.155,,
2011-10-29 3:30,11.71,89.7,0,0,-1,0.141,,
2011-10-29 4:00,11.67,90.2,0,0,-1,0.134,,
2011-10-29 4:30,11.72,90.4,0,0,-1,0.132,,
2011-10-29 5:00,11.71,90.4,0,0,-1,0.132,,
2011-10-29 5:30,11.54,90.4,0,0,-1,0.131,,
2011-10-29 6:00,11.57,90.3,0,0,-1,0.133,,
2011-10-29 6:30,11.52,90.1,0.027,0.077,-1,0.135,,
2011-10-29 7:00,11.33,90.2,6.758,11.55,-1,0.132,,
2011-10-29 7:30,11.33,90,59.52,90.6,1,0.134,,
2011-10-29 8:00,12.35,88.6,145.3,225.3,1,0.164,,
2011-10-29 8:30,13.1,86.2,233.6,371,1,0.208,,
2011-10-29 9:00,14.07,80.2,332,540,1,0.319,,
2011-10-29 9:30,15.11,74.88,438.2,692.5,1,0.431,,
2011-10-29 10:00,16.19,72.51,519.9,814,1,0.506,,
2011-10-29 10:30,17.16,68.13,588.5,915,1,0.624,,
2011-10-29 11:00,18.35,63.56,639.3,988,1,0.769,,
2011-10-29 11:30,19.14,60.3,678.4,1043,1,0.88,,
2011-10-29 12:00,19.91,58.39,700.1,1071,1,0.967,,
2011-10-29 12:30,20.76,55.74,703.9,1074,1,1.084,,
2011-10-29 13:00,21.47,53.08,691.4,1052,1,1.201,,
2011-10-29 13:30,21.89,50.99,664.3,1009,1,1.287,,
2011-10-29 14:00,22.36,48.02,618.2,938,1,1.404,,
2011-10-29 14:30,22.76,46.35,553.3,838,1,1.485,,
2011-10-29 15:00,22.98,44.82,482.3,726.9,1,1.548,,
2011-10-29 15:30,23.25,42.45,400.6,597.5,1,1.641,,
2011-10-29 16:00,23.5,42.15,306.1,449.8,1,1.674,,
2011-10-29 16:30,23.41,42.4,196.5,285.4,1,1.658,,
2011-10-29 17:00,23.07,44.26,111,151.3,1,1.572,,
2011-10-29 17:30,22.07,48.4,31.52,40.55,-1,1.37,,
2011-10-29 18:00,21.21,50.45,2.016,2.173,-1,1.249,,
2011-10-29 18:30,20.93,49.77,0,0,-1,1.243,,
2011-10-29 19:00,20.39,52.81,0,0,-1,1.131,,
2011-10-29 19:30,19.99,53.36,0,0,-1,1.09,,
2011-10-29 20:00,18.83,58.24,0,0,-1,0.908,,
2011-10-29 20:30,18.5,60.76,0,0,-1,0.836,,
2011-10-29 21:00,18.06,62.66,0,0,-1,0.773,,
2011-10-29 21:30,17.52,65.37,0,0,-1,0.694,,
2011-10-29 22:00,16.45,71.11,0,0,-1,0.541,,
2011-10-29 22:30,16.9,68.26,0,0,-1,0.612,,
2011-10-29 23:00,16.27,71.95,0,0,-1,0.518,,
2011-10-29 23:30,16.19,72.35,0,0,-1,0.509,,
2011-10-30 0:00,16.17,71.96,0,0,-1,0.515,,
2011-10-30 0:30,15.84,73.32,0,0,-1,0.48,,
2011-10-30 1:00,15.2,76.47,0,0,-1,0.406,,
2011-10-30 1:30,14.87,77.69,0,0,-1,0.377,,
2011-10-30 2:00,14.59,79.15,0,0,-1,0.347,,
2011-10-30 2:30,13.99,82.7,0,0,-1,0.276,,
2011-10-30 3:00,14.12,83.2,0,0,-1,0.27,,
2011-10-30 3:30,13.72,83.8,0,0,-1,0.254,,
2011-10-30 4:00,13.24,84.5,0,0,-1,0.236,,
2011-10-30 4:30,13.34,83.3,0,0,-1,0.255,,
2011-10-30 5:00,13.29,84.5,0,0,-1,0.236,,
2011-10-30 5:30,13.49,83.8,0,0,-1,0.25,,
2011-10-30 6:00,13.55,83.7,0,0,-1,0.253,,
2011-10-30 6:30,13.36,84.2,0.082,0.103,-1,0.242,,
2011-10-30 7:00,12.77,86.2,10.68,14.12,-1,0.203,,
2011-10-30 7:30,13.04,85.9,64.3,97.2,1,0.212,,
2011-10-30 8:00,13.86,83.4,141.8,224,1,0.263,,
2011-10-30 8:30,14.67,81,239.6,381.8,1,0.317,,
2011-10-30 9:00,15.75,78.2,306.1,487.6,1,0.39,,
2011-10-30 9:30,16.75,75.85,364.5,579.6,1,0.46,,
2011-10-30 10:00,17.62,74.69,456.2,719.2,1,0.51,,
2011-10-30 10:30,18.45,72.03,490.2,774.2,1,0.594,,
2011-10-30 11:00,19.62,68.16,565.6,888,1,0.728,,
2011-10-30 11:30,20.69,65.01,596.5,935,1,0.853,,
2011-10-30 12:00,21.66,60.21,629.2,984,1,1.031,,
2011-10-30 12:30,22.6,57.19,674.7,1051,1,1.174,,
2011-10-30 13:00,23.39,53.74,679.4,1056,1,1.331,,
2011-10-30 13:30,24.22,51.57,654.2,1013,1,1.464,,
2011-10-30 14:00,24.57,48.81,607.4,937,1,1.581,,
2011-10-30 14:30,25,45.68,541.5,832,1,1.721,,
2011-10-30 15:00,24.8,44.2,416.9,640.6,1,1.747,,
2011-10-30 15:30,25.55,42.62,462,690,1,1.879,,
2011-10-30 16:00,25.21,43.39,321.6,473.7,1,1.815,,
2011-10-30 16:30,24.91,43.56,160.1,243.4,1,1.778,,
2011-10-30 17:00,23.81,47.89,57.88,88.3,1,1.537,,
2011-10-30 17:30,23.39,51.27,22.27,32.09,-1,1.401,,
2011-10-30 18:00,22.33,56.76,1.463,1.606,-1,1.172,,
2011-10-30 18:30,21.37,58.89,0,0,-1,1.047,,
2011-10-30 19:00,20.93,59.38,0,0,-1,1.008,,
2011-10-30 19:30,20.03,61.44,0,0,-1,0.903,,
2011-10-30 20:00,19.46,64.1,0,0,-1,0.813,,
2011-10-30 20:30,18.48,69.54,0,0,-1,0.648,,
2011-10-30 21:00,18.02,70.94,0,0,-1,0.601,,
2011-10-30 21:30,17.39,74.61,0,0,-1,0.504,,
2011-10-30 22:00,17.27,76.19,0,0,-1,0.47,,
2011-10-30 22:30,16.87,78.49,0,0,-1,0.413,,
2011-10-30 23:00,16.71,78.92,0,0,-1,0.401,,
2011-10-30 23:30,16.54,79.1,0,0,-1,0.393,,
2011-10-31 0:00,16.77,76.83,0,0,-1,0.443,,
2011-10-31 0:30,15.05,83.9,0,0,-1,0.274,,
2011-10-31 1:00,15.65,81.2,0,0,-1,0.334,,
2011-10-31 1:30,14.72,83.4,0,0,-1,0.278,,
2011-10-31 2:00,13.82,86.5,0,0,-1,0.214,,
2011-10-31 2:30,13.73,87.5,0,0,-1,0.197,,
2011-10-31 3:00,13.78,86.9,0,0,-1,0.206,,
2011-10-31 3:30,13.66,86.9,0,0,-1,0.205,,
2011-10-31 4:00,13.71,86.5,0,0,-1,0.212,,
2011-10-31 4:30,13.39,87,0,0,-1,0.2,,
2011-10-31 5:00,13.14,87.8,0,0,-1,0.184,,
2011-10-31 5:30,13.24,87.5,0,0,-1,0.19,,
2011-10-31 6:00,13.17,87,0,0,-1,0.196,,
2011-10-31 6:30,13.54,86.3,0.029,0.052,-1,0.213,,
2011-10-31 7:00,13.43,85.5,7.719,11.14,-1,0.224,,
2011-10-31 7:30,13.5,85.8,60.48,88,1,0.22,,
2011-10-31 8:00,14.39,83.7,138.8,211.3,1,0.267,,
2011-10-31 8:30,15.45,81.1,210.3,333.6,1,0.331,,
2011-10-31 9:00,16.69,78.02,328.2,523.9,1,0.418,,
2011-10-31 9:30,17.69,75.07,416.2,661.8,1,0.505,,
2011-10-31 10:00,18.78,72.34,495,783.1,1,0.6,,
2011-10-31 10:30,20.07,68.78,561.4,883,1,0.734,,
2011-10-31 11:00,20.67,61.29,624.1,977,1,0.9,,
2011-10-31 11:30,22.07,59.96,650.9,1018,1,1.064,,
2011-10-31 12:00,22.83,55.46,672.1,1050,1,1.238,,
2011-10-31 12:30,23.42,51.87,694.5,1080,1,1.387,,
2011-10-31 13:00,23.58,50.74,462.5,729.4,1,1.433,,
2011-10-31 13:30,23.75,50.14,390.1,612.6,1,1.465,,
2011-10-31 14:00,24.04,50.05,546.1,843,1,1.494,,
2011-10-31 14:30,24.7,47.7,519.9,799,1,1.627,,
2011-10-31 15:00,24.91,46.14,450.8,686.7,1,1.697,,
2011-10-31 15:30,24.95,46.3,323.3,494.1,1,1.696,,
2011-10-31 16:00,24.33,49.79,212.3,320.3,1,1.529,,
2011-10-31 16:30,24.11,50.51,169.6,256.3,1,1.487,,
2011-10-31 17:00,22.96,57.39,48.31,77.47,1,1.195,,
2011-10-31 17:30,22.06,62.52,13.45,20.53,-1,0.994,,
2011-10-31 18:00,21.36,65.92,0.386,0.687,-1,0.866,,
2011-10-31 18:30,20.67,69.25,0,0,-1,0.751,,
2011-10-31 19:00,20.53,67.87,0,0,-1,0.776,,
2011-10-31 19:30,19.8,70.6,0,0,-1,0.68,,
2011-10-31 20:00,19.09,75.64,0,0,-1,0.538,,
2011-10-31 20:30,18.76,79.36,0,0,-1,0.447,,
2011-10-31 21:00,18.39,80.6,0,0,-1,0.409,,
2011-10-31 21:30,18.56,77.92,0,0,-1,0.472,,
2011-10-31 22:00,17.97,80.1,0,0,-1,0.409,,
2011-10-31 22:30,17.29,82.3,0,0,-1,0.349,,
2011-10-31 23:00,16.38,85.2,0,0,-1,0.275,,
2011-10-31 23:30,16.04,87.2,0,0,-1,0.233,,
2011-11-01 0:00,16.13,87.5,0,0,-1,0.229,,
2011-11-01 0:30,16.1,87.7,0,0,-1,0.225,,
2011-11-01 1:00,15.85,87.9,0,0,-1,0.218,,
2011-11-01 1:30,15.74,87.9,0,0,-1,0.215,,
2011-11-01 2:00,15.52,88.2,0,0,-1,0.208,,
2011-11-01 2:30,15.16,88.6,0,0,-1,0.196,,
2011-11-01 3:00,14.61,88.9,0,0,-1,0.184,,
2011-11-01 3:30,14.1,89.5,0,0,-1,0.168,,
2011-11-01 4:00,13.79,90,0,0,-1,0.158,,
2011-11-01 4:30,13.6,90.1,0,0,-1,0.155,,
2011-11-01 5:00,13.48,90.2,0,0,-1,0.151,,
2011-11-01 5:30,13.22,90,0,0,-1,0.152,,
2011-11-01 6:00,13.18,89.9,0,0,-1,0.153,,
2011-11-01 6:30,13.26,89.6,0.01,0.022,-1,0.158,,
2011-11-01 7:00,12.96,89.3,5.016,8.17,-1,0.16,,
2011-11-01 7:30,12.8,89.5,42.65,66.05,1,0.155,,
2011-11-01 8:00,13.6,89.1,119.9,186.6,1,0.169,,
2011-11-01 8:30,14.42,87.1,206.1,326,1,0.212,,
2011-11-01 9:00,15.35,84.3,291,476.1,1,0.274,,
2011-11-01 9:30,16.69,80.3,411.6,653.6,1,0.374,,
2011-11-01 10:00,17.92,77.35,441.6,692.9,1,0.465,,
2011-11-01 10:30,19.48,73.34,525.7,815,1,0.604,,
2011-11-01 11:00,20.75,63.38,584.9,912,1,0.897,,
2011-11-01 11:30,21.07,61.61,619.3,964,1,0.958,,
2011-11-01 12:00,20.87,64.16,440.6,689.7,1,0.885,,
2011-11-01 12:30,21.19,64.9,530.1,817,1,0.883,,
2011-11-01 13:00,21.57,61.95,558.8,847,1,0.98,,
2011-11-01 13:30,22.17,58.46,605.3,914,1,1.11,,
2011-11-01 14:00,22.49,56.17,523.9,790.4,1,1.193,,
2011-11-01 14:30,22.65,54.54,471.6,710.9,1,1.25,,
2011-11-01 15:00,22.7,53.92,374.7,554.1,1,1.272,,
2011-11-01 15:30,22.36,57.48,282,421.2,1,1.149,,
2011-11-01 16:00,22.24,59.2,231.6,347.2,1,1.094,,
2011-11-01 16:30,21.86,60.79,136,201.5,1,1.028,,
2011-11-01 17:00,21.02,64.43,50.43,77.76,1,0.886,,
2011-11-01 17:30,20.13,68.69,10.84,17.07,-1,0.738,,
2011-11-01 18:00,19.51,72.52,0.306,0.566,-1,0.623,,
2011-11-01 18:30,18.9,76.64,0,0,-1,0.51,,
2011-11-01 19:00,18.23,79.61,0,0,-1,0.427,,
2011-11-01 19:30,17.39,82,0,0,-1,0.358,,
2011-11-01 20:00,16.8,83.3,0,0,-1,0.32,,
2011-11-01 20:30,16.21,84.7,0,0,-1,0.281,,
2011-11-01 21:00,15.81,86.6,0,0,-1,0.241,,
2011-11-01 21:30,15.62,87.5,0,0,-1,0.221,,
2011-11-01 22:00,15.28,88.2,0,0,-1,0.205,,
2011-11-01 22:30,15.1,88.8,0,0,-1,0.193,,
2011-11-01 23:00,15.03,88.9,0,0,-1,0.189,,
2011-11-01 23:30,14.97,89.4,0,0,-1,0.181,,
2011-11-02 0:00,15.16,89.6,0,0,-1,0.179,,
2011-11-02 0:30,15.42,89.5,0,0,-1,0.184,,
2011-11-02 1:00,15.08,89.4,0,0,-1,0.181,,
2011-11-02 1:30,14.56,89.8,0,0,-1,0.17,,
2011-11-02 2:00,14.36,90.1,0,0,-1,0.162,,
2011-11-02 2:30,14.43,90.5,0,0,-1,0.157,,
2011-11-02 3:00,14.44,90.6,0,0,-1,0.155,,
2011-11-02 3:30,14.41,90.7,0,0,-1,0.152,,
2011-11-02 4:00,14.36,90.8,0,0,-1,0.151,,
2011-11-02 4:30,14.27,90.9,0,0,-1,0.148,,
2011-11-02 5:00,14.27,91,0,0,-1,0.147,,
2011-11-02 5:30,14.34,91,0,0,-1,0.146,,
2011-11-02 6:00,14.34,91,0,0,-1,0.148,,
2011-11-02 6:30,14.17,91,0,0,-1,0.146,,
2011-11-02 7:00,14.05,91,1.559,2.65,-1,0.145,,
2011-11-02 7:30,14.05,91.1,24.33,36.67,-1,0.143,,
2011-11-02 8:00,14.28,91.1,68.68,107.1,1,0.144,,
2011-11-02 8:30,14.74,91,98.8,156.6,1,0.151,,
2011-11-02 9:00,15.45,90.4,123.1,196.2,1,0.169,,
2011-11-02 9:30,16.01,87.6,136,215.7,1,0.225,,
2011-11-02 10:00,16.55,80,167.8,276.1,1,0.376,,
2011-11-02 10:30,17.36,76.89,216,342.1,1,0.458,,
2011-11-02 11:00,17.83,76.1,201.6,320.2,1,0.488,,
2011-11-02 11:30,18.36,74.96,214.6,339.1,1,0.529,,
2011-11-02 12:00,19.74,70.4,382.4,600.1,1,0.681,,
2011-11-02 12:30,20.41,68.99,362.9,576.9,1,0.743,,
2011-11-02 13:00,20.81,65.02,341.8,539.9,1,0.86,,
2011-11-02 13:30,20.99,64.66,240.1,378,1,0.878,,
2011-11-02 14:00,20.77,66.77,192.4,303.5,1,0.814,,
2011-11-02 14:30,20.8,67.2,302.8,474.6,1,0.806,,
2011-11-02 15:00,20.74,67.23,171.9,273.1,1,0.802,,
2011-11-02 15:30,20.31,69.77,63.43,101.2,1,0.72,,
2011-11-02 16:00,19.8,73.43,59.96,95.1,1,0.614,,
2011-11-02 16:30,19.74,73.91,38.11,59.41,1,0.6,,
2011-11-02 17:00,19.64,74.02,13.4,20.65,1,0.594,,
2011-11-02 17:30,19.34,75.7,3.733,5.45,-1,0.545,,
2011-11-02 18:00,18.37,80.4,0.042,0.102,-1,0.416,,
2011-11-02 18:30,18.18,80.5,0,0,-1,0.408,,
2011-11-02 19:00,18.25,80.5,0,0,-1,0.408,,
2011-11-02 19:30,17.68,84.1,0,0,-1,0.322,,
2011-11-02 20:00,17.6,84.1,0,0,-1,0.32,,
2011-11-02 20:30,17.38,85.9,0,0,-1,0.28,,
2011-11-02 21:00,17.3,87.1,0,0,-1,0.256,,
2011-11-02 21:30,17.11,88.4,0,0,-1,0.226,,
2011-11-02 22:00,17.17,89.1,0,0,-1,0.213,,
2011-11-02 22:30,17.24,88.6,0,0,-1,0.225,,
2011-11-02 23:00,17.4,87.9,0,0,-1,0.241,,
2011-11-02 23:30,17.43,87.5,0,0,-1,0.248,,
2011-11-03 0:00,17.3,86.6,0,0,-1,0.264,,
2011-11-03 0:30,16.98,88.5,0,0,-1,0.222,,
2011-11-03 1:00,16.92,88.2,0,0,-1,0.228,,
2011-11-03 1:30,16.61,88.2,0,0,-1,0.223,,
2011-11-03 2:00,16.51,89.1,0,0,-1,0.204,,
2011-11-03 2:30,16.6,89.3,0,0,-1,0.202,,
2011-11-03 3:00,15.63,88.2,0,0,-1,0.21,,
2011-11-03 3:30,15.19,87.3,0,0,-1,0.219,,
2011-11-03 4:00,15.06,87.3,0,0,-1,0.218,,
2011-11-03 4:30,14.99,87.9,0,0,-1,0.206,,
2011-11-03 5:00,15.01,88.8,0,0,-1,0.191,,
2011-11-03 5:30,15.33,89.1,0,0,-1,0.189,,
2011-11-03 6:00,15.87,89.4,0,0,-1,0.191,,
2011-11-03 6:30,15.99,88.9,0,0,-1,0.202,,
2011-11-03 7:00,16.2,88,2.402,4.343,-1,0.22,,
2011-11-03 7:30,16.34,87.8,56.21,68,-1,0.227,,
2011-11-03 8:00,14.78,88.3,18.06,30.48,1,0.197,,
2011-11-03 8:30,14.2,89.4,64.52,105.9,1,0.172,,
2011-11-03 9:00,14.44,89.6,104.6,174.9,1,0.172,,
2011-11-03 9:30,15.1,88.8,268.7,438.5,1,0.192,,
2011-11-03 10:00,16.14,86.7,330.2,538.1,1,0.244,,
2011-11-03 10:30,16.88,84,374.9,600.8,1,0.308,,
2011-11-03 11:00,18.78,74.37,477.1,751.8,1,0.558,,
2011-11-03 11:30,19.67,68.82,410.1,646.2,1,0.714,,
2011-11-03 12:00,19.98,63.44,435.3,691.1,1,0.854,,
2011-11-03 12:30,20.42,58.98,571.1,889,1,0.985,,
2011-11-03 13:00,20.13,58.64,304.4,479.2,1,0.974,,
2011-11-03 13:30,19.64,62.31,202.4,317.2,1,0.862,,
2011-11-03 14:00,19.54,65.47,244.3,380.7,1,0.785,,
2011-11-03 14:30,19.24,64.23,196.4,303.7,1,0.798,,
2011-11-03 15:00,19.07,65.4,150.5,233.4,1,0.763,,
2011-11-03 15:30,18.86,67.36,118.3,182.6,1,0.711,,
