Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,Precipitaciones
2014-05-25 18:30,20.77,41.52,220,501,-48.22,1.434,0
2014-05-25 19:00,19.74,46.44,115.2,262,-68.48,1.233,0
2014-05-25 19:30,18.69,51.06,32.05,76.53,-71.45,1.055,0
2014-05-25 20:00,17.79,57.01,2.662,5.186,-73.49,0.875,0
2014-05-25 20:30,17.11,62.23,0.049,0.171,-73.25,0.737,0
2014-05-25 21:00,16.6,66.58,0,0.005,-72.03,0.631,0
2014-05-25 21:30,15.89,72.9,0,0.006,-65.42,0.49,0
2014-05-25 22:00,15.13,74.89,0,0,-68.78,0.432,0
2014-05-25 22:30,14.75,73.83,0,0.001,-70.79,0.44,0
2014-05-25 23:00,14.22,74.79,0,0,-70.75,0.409,0
2014-05-25 23:30,13.64,77.56,0,0,-69.68,0.35,0
2014-05-26 0:00,13.09,80.7,0,0,-68.57,0.291,0
2014-05-26 0:30,12.97,77.57,0,0,-70.47,0.335,0
2014-05-26 1:00,13.64,62.99,0,0,-72.48,0.578,0
2014-05-26 1:30,12.9,64.71,0,0,-71.49,0.526,0
2014-05-26 2:00,10.82,80.9,0,0,-67.15,0.25,0
2014-05-26 2:30,9.75,89.2,0,0,-66.17,0.131,0
2014-05-26 3:00,9.3,92.9,0,0,-63.16,0.084,0
2014-05-26 3:30,9.33,93.4,0,0,-62.95,0.077,0
2014-05-26 4:00,9.23,92.6,0,0,-62.92,0.086,0
2014-05-26 4:30,9.1,91.9,0,0,-64.15,0.093,0
2014-05-26 5:00,9.14,90.4,0.406,0.748,-64.99,0.111,0
2014-05-26 5:30,9.86,81.7,12.63,23.12,-52.77,0.223,0
2014-05-26 6:00,10.45,80.1,78.76,132.1,13.14,0.252,0
2014-05-26 6:30,11.78,73.84,174.6,306.4,92.8,0.363,0
2014-05-26 7:00,14.31,62.35,282.2,514,175.3,0.617,0
2014-05-26 7:30,15.6,55.51,389.9,727.7,262.8,0.788,0
2014-05-26 8:00,16.46,54.25,495.1,938,339.5,0.857,0
2014-05-26 8:30,17.33,50.29,596.7,1144,414.3,0.984,0
2014-05-26 9:00,18.36,48.06,691.6,1338,477.7,1.096,0
2014-05-26 9:30,19.63,44.16,516.3,1519,524.1,1.276,0
2014-05-26 10:00,19.61,43.79,776.5,1678,564.4,1.283,0
2014-05-26 10:30,20.21,40.29,923,1816,584.7,1.415,0
2014-05-26 11:00,20.95,36.35,974,1926,606.2,1.578,0
2014-05-26 11:30,21.51,36.18,1011,2012,611.9,1.638,0
2014-05-26 12:00,22.31,34.21,1033,2069,614.3,1.772,0
2014-05-26 12:30,23.03,31.83,1042,2096,601.3,1.918,0
2014-05-26 13:00,23.49,30.18,1037,2095,586.7,2.021,0
2014-05-26 13:30,24.24,28.23,1017,2062,557.8,2.174,0
2014-05-26 14:00,24.89,23.97,991,2015,532.2,2.394,0
2014-05-26 14:30,25.63,20.17,950,1941,489.4,2.626,0
2014-05-26 15:00,25.97,20.74,885,1826,446.3,2.661,0
2014-05-26 15:30,26.03,20.88,811,1685,381.2,2.665,0
2014-05-26 16:00,26.95,21.2,723.1,1520,312.1,2.8,0
2014-05-26 16:30,26.61,21.24,633.6,1346,247.4,2.746,0
2014-05-26 17:00,27.14,21.05,532.8,1145,163.2,2.839,0
2014-05-26 17:30,27.19,20.33,426.9,930,72.93,2.875,0
2014-05-26 18:00,26.66,22.45,320.8,708.2,-6.275,2.71,0
2014-05-26 18:30,24.72,34.59,211.6,477.8,-56.52,2.051,0
2014-05-26 19:00,22.75,43.79,113.1,255.1,-72.74,1.555,0
2014-05-26 19:30,21.64,46.34,25.32,63.47,-74.32,1.388,0
2014-05-26 20:00,20.42,50.18,1.452,3.886,-77.68,1.196,0
2014-05-26 20:30,19.32,54.67,0.056,0.242,-76.57,1.016,0
2014-05-26 21:00,18.3,59.24,0.003,0.114,-74.92,0.857,0
2014-05-26 21:30,17.39,64.66,0.001,0.06,-73.55,0.702,0
2014-05-26 22:00,16.44,68.4,0,0.009,-72.13,0.591,0
2014-05-26 22:30,15.84,71.56,0,0.006,-66.08,0.512,0
2014-05-26 23:00,15.35,73.7,0,0.003,-67.53,0.458,0
2014-05-26 23:30,15.29,74.96,0,0,-68.94,0.435,0
2014-05-27 0:00,15.49,70.51,0,0.001,-71.28,0.519,0
2014-05-27 0:30,14.65,72.17,0,0.002,-70.91,0.464,0
2014-05-27 1:00,14.42,73.99,0,0,-70.95,0.427,0
2014-05-27 1:30,13.84,77.67,0,0,-70.25,0.354,0
2014-05-27 2:00,12.81,83.1,0,0,-67.78,0.25,0
2014-05-27 2:30,12.16,87.4,0,0,-66.33,0.178,0
2014-05-27 3:00,11.41,90.9,0,0,-65.21,0.123,0
2014-05-27 3:30,11.06,92.9,0,0,-62.66,0.093,0
2014-05-27 4:00,10.91,93.4,0,0,-62.55,0.086,0
2014-05-27 4:30,10.65,92.8,0,0,-60.99,0.092,0
2014-05-27 5:00,10.11,94,0.327,0.706,-60.07,0.075,0
2014-05-27 5:30,9.91,95.4,12.11,22.46,-46.94,0.057,0
2014-05-27 6:00,10.67,94.2,75.82,127.1,14.11,0.076,0
2014-05-27 6:30,12.82,79.29,156.7,275.2,77.13,0.309,0
2014-05-27 7:00,14.23,69.09,271.9,503.2,162.7,0.502,0
2014-05-27 7:30,15.91,61.49,374.9,710.9,243.4,0.698,0
2014-05-27 8:00,17.04,55.32,492.7,951,320.9,0.867,0
2014-05-27 8:30,17.95,53.48,512.8,1015,321.9,0.957,0
2014-05-27 9:00,18.03,54.12,530,1058,312.7,0.949,0
2014-05-27 9:30,18.8,50.22,506.5,1054,294.6,1.08,0
2014-05-27 10:00,19.16,48.97,649.7,1304,382,1.133,0
2014-05-27 10:30,19.95,47.82,778.9,1569,457.2,1.216,0
2014-05-27 11:00,20.43,48.55,952,1907,552.2,1.235,0
2014-05-27 11:30,20.68,45.34,799.4,1626,444.3,1.333,0
2014-05-27 12:00,21.86,38.94,1075,2185,609.8,1.602,0
2014-05-27 12:30,22.24,34.62,902,1856,473.5,1.754,0
2014-05-27 13:00,22.21,34.05,677.4,1388,343.6,1.766,0
2014-05-27 13:30,22.68,36.55,523.2,1070,251.4,1.748,0
2014-05-27 14:00,24.42,32.4,903,1868,466.1,2.071,0
2014-05-27 14:30,24.59,31.73,788.8,1639,379.8,2.112,0
2014-05-27 15:00,24.93,30.63,851,1783,397.4,2.188,0
2014-05-27 15:30,25.16,30.25,819,1737,354.6,2.231,0
2014-05-27 16:00,24.33,39.62,744.8,1592,300.3,1.842,0
2014-05-27 16:30,23.62,43.26,619.5,1352,226.6,1.658,0
2014-05-27 17:00,22.88,46.68,516.5,1145,157.8,1.488,0
2014-05-27 17:30,22.88,45.8,415.3,934,78.75,1.511,0
2014-05-27 18:00,22.27,48.67,310.4,708.5,6.538,1.38,0
2014-05-27 18:30,21.35,51.82,186.9,438.4,-42.23,1.225,0
2014-05-27 19:00,20.4,55.19,99.6,235,-59.16,1.074,0
2014-05-27 19:30,19.36,60.01,20.93,55.14,-60.91,0.899,0
2014-05-27 20:00,18.61,65.36,1.778,4.549,-65.29,0.743,0
2014-05-27 20:30,18.01,70.13,0.037,0.146,-65.03,0.617,0
2014-05-27 21:00,17.42,74.04,0,0.018,-61.95,0.516,0
2014-05-27 21:30,17.06,75.57,0.001,0.021,-61.51,0.475,0
2014-05-27 22:00,16.82,76.4,0,0.001,-59.03,0.452,0
2014-05-27 22:30,16.33,77.65,0,0.009,-59.88,0.415,0
2014-05-27 23:00,15.98,77.46,0,0.006,-57.32,0.409,0
2014-05-27 23:30,15.64,76.86,0,0.005,-53.79,0.411,0
2014-05-28 0:00,15.77,74.81,0,0,-52.24,0.451,0
2014-05-28 0:30,15.38,76.83,0,0,-54.22,0.405,0
2014-05-28 1:00,15.24,77.95,0,0.003,-57.66,0.382,0
2014-05-28 1:30,15.1,76.1,0,0,-55.9,0.41,0
2014-05-28 2:00,15.25,74.98,0,0,-47.76,0.433,0
2014-05-28 2:30,15.48,75.98,0,0,-23.78,0.422,0
2014-05-28 3:00,15.29,79.17,0,0,-41.21,0.362,0
2014-05-28 3:30,15.25,80.5,0,0,-25.55,0.338,0
2014-05-28 4:00,15.52,79.66,0,0,-15.35,0.359,0
2014-05-28 4:30,15.57,79.3,0,0,-13.61,0.366,0
2014-05-28 5:00,15.59,80.2,0.123,0.24,-14.33,0.351,0
2014-05-28 5:30,15.81,80.8,2.968,6.4,-8.53,0.344,0
2014-05-28 6:00,16.11,79.89,16.84,33.67,-0.754,0.368,0
2014-05-28 6:30,16.31,79.43,30.71,64.79,7.027,0.381,0
2014-05-28 7:00,16.74,78.79,89.2,190.8,40.17,0.404,0
2014-05-28 7:30,17.14,79.32,91.1,195.3,42.72,0.404,0
2014-05-28 8:00,17.52,79.2,162.1,333,83.7,0.416,0
2014-05-28 8:30,17.97,76.6,190.8,400.1,98.7,0.482,0
2014-05-28 9:00,19.16,70.95,505,1023,324.3,0.648,0
2014-05-28 9:30,20.93,61.59,632.7,1708,565.6,0.952,0
2014-05-28 10:00,20.99,58.69,584.8,1238,379.1,1.028,0
2014-05-28 10:30,21.79,52.35,726.4,1494,444.9,1.244,0
2014-05-28 11:00,22.78,48.08,923,,568.3,1.439,0
2014-05-28 11:30,22.56,49.09,659.4,,387.3,1.393,0
2014-05-28 12:00,22.55,49.54,497.3,,280.2,1.38,0
2014-05-28 12:30,22.41,48.33,450.2,,248.6,1.4,0
2014-05-28 13:00,23.04,45.95,660,,369.6,1.524,0
2014-05-28 13:30,23.63,44.47,771.5,,419,1.621,0
2014-05-28 14:00,24.23,43.01,776.3,,417.7,1.724,0
2014-05-28 14:30,23.9,43.03,544.5,,278.3,1.691,0
2014-05-28 15:00,23.64,43.48,403,843,199.2,1.651,0
2014-05-28 15:30,23.89,43.56,379.3,800,178.4,1.673,0
2014-05-28 16:00,23.31,47.49,314.9,661.5,136.6,1.506,0
2014-05-28 16:30,23.32,50.9,486.5,1038,206,1.407,0
2014-05-28 17:00,22.79,55.18,423.2,929,150.5,1.245,0
2014-05-28 17:30,22.35,57.46,375.3,849,87.7,1.149,0
2014-05-28 18:00,22.18,56.96,291.4,674.6,12.67,1.15,0
2014-05-28 18:30,21.65,59.37,158.4,383.8,-35.13,1.053,0
2014-05-28 19:00,21.1,61.43,94.9,228.7,-55.68,0.965,0
2014-05-28 19:30,20.31,65.4,33.65,85.3,-60.78,0.825,0
2014-05-28 20:00,19.44,69.07,2.905,6.807,-62.15,0.699,0
2014-05-28 20:30,18.98,71.25,0.075,0.191,-63.32,0.631,0
2014-05-28 21:00,18.37,75.54,0.001,0.038,-62.77,0.517,0
2014-05-28 21:30,17.74,78.95,0,0.014,-63.41,0.427,0
2014-05-28 22:00,17.06,82.3,0,0.004,-63.72,0.344,0
2014-05-28 22:30,16.51,84.1,0,0.003,-63.86,0.298,0
2014-05-28 23:00,15.92,87.6,0,0.001,-63.41,0.224,0
2014-05-28 23:30,15.34,90.1,0,0,-62.52,0.172,0
2014-05-29 0:00,14.83,92.1,0,0,-61.09,0.133,0
2014-05-29 0:30,14.59,92.8,0,0,-56.76,0.12,0
2014-05-29 1:00,14.58,89.5,0,0,-56.58,0.174,0
2014-05-29 1:30,14.84,87.5,0,0,-59.6,0.211,0
2014-05-29 2:00,14.76,87.8,0,0,-58.23,0.205,0
2014-05-29 2:30,14.75,86.3,0,0,-57.95,0.23,0
2014-05-29 3:00,13.89,88.9,0,0,-56.85,0.177,0
2014-05-29 3:30,12.92,92.4,0,0,-56.2,0.114,0
2014-05-29 4:00,12.57,94.7,0,0,-57.99,0.077,0
2014-05-29 4:30,12.3,95.3,0,0,-57.28,0.067,0
2014-05-29 5:00,12.03,96.2,0.539,1.025,-57.67,0.053,0
2014-05-29 5:30,11.68,96.9,14.6,27.06,-39.05,0.042,0
2014-05-29 6:00,12.56,97.7,78.99,136.8,21.23,0.034,0
2014-05-29 6:30,14.41,92.2,163.4,296.3,94.9,0.131,0
2014-05-29 7:00,16.72,73.35,270.3,502.9,175.6,0.509,0
2014-05-29 7:30,17.86,65.77,378.2,731.8,255,0.702,0
2014-05-29 8:00,18.83,61.38,482.1,946,329.1,0.84,0
2014-05-29 8:30,19.61,57.52,581.3,1146,399.8,0.971,0
2014-05-29 9:00,20.22,54.39,677.1,1342,459.2,1.081,0
2014-05-29 9:30,21.42,50.3,478,1517,512.2,1.27,0
2014-05-29 10:00,22.08,48.81,695.8,1671,548.9,1.362,0
2014-05-29 10:30,23.13,45.15,901,1810,580,1.553,0
2014-05-29 11:00,23.54,42.37,953,1922,598.1,1.673,0
2014-05-29 11:30,24.16,39.91,989,2003,607.3,1.811,0
2014-05-29 12:00,24.96,36.36,1014,2064,609.4,2.011,0
2014-05-29 12:30,25.41,34.57,1023,2095,598.1,2.124,0
2014-05-29 13:00,25.84,33.9,1020,2101,605.4,2.201,0
2014-05-29 13:30,26.31,32.72,1000,2073,560,2.303,0
2014-05-29 14:00,27.07,32.02,970,2020,538.3,2.435,0
2014-05-29 14:30,27.44,31.57,924,1937,484.6,2.503,0
2014-05-29 15:00,27.52,32.45,865,1828,421.6,2.483,0
2014-05-29 15:30,27.69,32.53,793.7,1689,366.4,2.505,0
2014-05-29 16:00,28.18,31.99,712.3,1531,309.4,2.597,0
2014-05-29 16:30,28.25,32.85,619.9,1350,241.1,2.575,0
2014-05-29 17:00,26.63,43.07,518.9,1149,164.5,1.987,0
2014-05-29 17:30,25.75,46.38,418.1,941,85.4,1.776,0
2014-05-29 18:00,24.83,51.51,316,723.8,11.04,1.522,0
2014-05-29 18:30,24,55.87,213.3,499.7,-40.04,1.317,0
2014-05-29 19:00,23.08,57.78,117.9,278.2,-59.26,1.192,0
2014-05-29 19:30,22.14,60.32,35.77,90.5,-60.53,1.058,0
2014-05-29 20:00,21.1,64.33,3.127,7.363,-60.54,0.893,0
2014-05-29 20:30,20.63,67.28,0.101,0.226,-60.86,0.795,0
2014-05-29 21:00,19.94,70.41,0,0.036,-61.08,0.689,0
2014-05-29 21:30,19.39,73.87,0.001,0.074,-60.18,0.588,0
2014-05-29 22:00,19,74.82,0.001,0.036,-60.05,0.553,0
2014-05-29 22:30,18.57,74.78,0,0.033,-58.89,0.539,0
2014-05-29 23:00,18.12,77.03,0,0.018,-58.17,0.478,0
2014-05-29 23:30,17.46,80.2,0,0.006,-57.45,0.395,0
2014-05-30 0:00,16.95,82,0,0.002,-56.78,0.349,0
2014-05-30 0:30,16.5,84.1,0,0.001,-55.7,0.298,0
2014-05-30 1:00,16.26,85.5,0,0,-56.51,0.269,0
2014-05-30 1:30,15.64,88.5,0,0,-56.27,0.204,0
2014-05-30 2:00,14.97,90.7,0,0,-55.29,0.158,0
2014-05-30 2:30,14.29,93.4,0,0,-54.88,0.108,0
2014-05-30 3:00,13.95,95.3,0,0,-56.85,0.074,0
2014-05-30 3:30,13.49,96.1,0,0,-55.17,0.061,0
2014-05-30 4:00,13.37,96.8,0,0,-56.76,0.049,0
2014-05-30 4:30,13.29,97.4,0,0,-56.41,0.039,0
2014-05-30 5:00,13.43,98,0.565,1.109,-59.42,0.031,0
2014-05-30 5:30,13.42,98.4,14.62,27.51,-41.77,0.025,0
2014-05-30 6:00,14.82,93.8,77.76,136.6,23.24,0.109,0
2014-05-30 6:30,17.5,73.62,166.5,303,99.9,0.53,0
2014-05-30 7:00,18.92,67.23,275.3,521.6,179,0.717,0
2014-05-30 7:30,19.59,62.82,379.6,737.6,260,0.848,0
2014-05-30 8:00,20.22,59.36,483.1,948,337.1,0.964,0
2014-05-30 8:30,20.75,56.48,584.5,1155,407.2,1.066,0
2014-05-30 9:00,21.14,55.18,679.8,1349,461.7,1.125,0
2014-05-30 9:30,21.9,53.42,476.2,1522,512.1,1.224,0
2014-05-30 10:00,22.36,50.87,722.2,1679,538.4,1.327,0
2014-05-30 10:30,23.34,47.68,906,1820,582.8,1.502,0
2014-05-30 11:00,23.8,44.88,959,1933,600.2,1.625,0
2014-05-30 11:30,24.7,43.75,992,2011,602.4,1.752,0
2014-05-30 12:00,24.64,41.16,1017,2072,591.8,1.824,0
2014-05-30 12:30,25.45,38.7,1026,2104,591.3,1.994,0
2014-05-30 13:00,26.27,36.73,1022,2105,576.2,2.162,0
2014-05-30 13:30,27.07,35.61,1005,2082,553.3,2.305,0
2014-05-30 14:00,27.33,35.95,972,2026,522.2,2.328,0
2014-05-30 14:30,27.81,31.96,931,1953,477.8,2.544,0
2014-05-30 15:00,27.96,31.71,870,1842,424.9,2.576,0
2014-05-30 15:30,28.32,33.56,791.7,1688,364.2,2.558,0
2014-05-30 16:00,28.35,34.57,682.1,1470,290.2,2.525,0
2014-05-30 16:30,28.36,33.56,612.4,1334,235.3,2.565,0
2014-05-30 17:00,28.62,33.48,524.9,1162,173.3,2.607,0
2014-05-30 17:30,27.94,37.85,420.3,946,86.4,2.342,0
2014-05-30 18:00,26.99,41.53,314.6,718.2,11.55,2.083,0
2014-05-30 18:30,26.04,44.5,216.1,504.3,-42.96,1.871,0
2014-05-30 19:00,24.84,49.31,119.2,280.2,-64.03,1.592,0
2014-05-30 19:30,23.46,53.71,37.45,94.3,-65.86,1.338,0
2014-05-30 20:00,22.26,55.75,3.387,7.961,-67.47,1.189,0
2014-05-30 20:30,21.34,58.42,0.136,0.262,-68.37,1.056,0
2014-05-30 21:00,20.36,64.78,0.001,0.054,-68.54,0.844,0
2014-05-30 21:30,19.32,72.04,0.001,0.051,-67.3,0.627,0
2014-05-30 22:00,18.57,75.05,0,0.026,-67.2,0.534,0
2014-05-30 22:30,17.99,78.59,0.001,0.028,-65.78,0.442,0
2014-05-30 23:00,17.5,78.55,0.001,0.051,-67.31,0.429,0
2014-05-30 23:30,17.49,77.02,0,0.001,-66.38,0.459,0
2014-05-31 0:00,17.26,75.95,0,0.003,-65.99,0.474,0
2014-05-31 0:30,16.49,78.87,0,0.003,-64.89,0.397,0
2014-05-31 1:00,15.54,83.7,0,0,-64.47,0.288,0
2014-05-31 1:30,14.79,86.9,0,0,-62.87,0.221,0
2014-05-31 2:00,13.6,90.4,0,0,-60.43,0.149,0
2014-05-31 2:30,13.12,93.8,0,0,-59.43,0.094,0
2014-05-31 3:00,13.66,95.1,0,0,-61.5,0.077,0
2014-05-31 3:30,14.6,91.9,0,0,-60.79,0.136,0
2014-05-31 4:00,14.67,90.5,0,0,-61.59,0.159,0
2014-05-31 4:30,14.32,92.2,0,0,-61.89,0.128,0
2014-05-31 5:00,13.69,93.7,0.558,1.09,-60.01,0.099,0
2014-05-31 5:30,13.26,95.2,15,27.71,-41.65,0.072,0
2014-05-31 6:00,13.99,95.5,79.27,137,22.32,0.072,0
2014-05-31 6:30,16.2,85.8,164.7,293.2,92.6,0.266,0
2014-05-31 7:00,18.06,75.44,275.3,507.4,173.2,0.511,0
2014-05-31 7:30,20.04,62.35,386.2,734.4,257,0.885,0
2014-05-31 8:00,21.18,55.5,493.1,949,335.4,1.122,0
2014-05-31 8:30,23.05,47.49,595.8,1157,410.4,1.48,0
2014-05-31 9:00,22.98,47.07,688.7,1351,477.3,1.486,0
2014-05-31 9:30,23.73,44.04,469.8,1525,513.9,1.643,0
2014-05-31 10:00,24.52,43,747.5,1672,544.6,1.755,0
2014-05-31 10:30,24.66,42.85,905,1806,569.1,1.774,0
2014-05-31 11:00,25.29,42.03,958,1923,588.7,1.869,0
2014-05-31 11:30,25.76,40.72,988,1991,593.7,1.965,0
2014-05-31 12:00,26.19,39.32,1004,2035,586.9,2.063,0
2014-05-31 12:30,26.76,37.06,1023,2086,584.3,2.213,0
2014-05-31 13:00,27.22,33.64,1023,2100,578.4,2.398,0
2014-05-31 13:30,27.73,30.99,1009,2082,554.5,2.569,0
2014-05-31 14:00,28.71,29.18,978,2030,534.1,2.792,0
2014-05-31 14:30,28.93,28.05,931,1945,505.7,2.87,0
2014-05-31 15:00,29.34,26.97,862,1810,449.9,2.984,0
2014-05-31 15:30,29.39,25.57,655.9,1390,318.9,3.05,0
2014-05-31 16:00,28.93,27.8,469.3,1015,194.3,2.881,0
2014-05-31 16:30,28.6,31.79,439.7,961,155.4,2.676,0
2014-05-31 17:00,27.86,36.53,389.9,822,146,2.382,0
2014-05-31 17:30,27.57,38.28,352.3,777.7,75.91,2.275,0
2014-05-31 18:00,26.76,41.56,264.4,594.5,15.52,2.057,0
2014-05-31 18:30,25.1,49.46,185.2,393,-1.333,1.611,0
2014-05-31 19:00,24.29,52.22,123.2,256.8,-30.61,1.451,0
2014-05-31 19:30,23.18,56.92,47.51,93.2,-52.52,1.225,0
2014-05-31 20:00,21.83,63.13,4.101,7.786,-64.71,0.966,0
2014-05-31 20:30,20.97,67.62,0.135,0.222,-65.02,0.804,0
2014-05-31 21:00,20.59,69.17,0.007,0.118,-49.52,0.747,0
2014-05-31 21:30,20.14,67.98,0.003,0.115,-62.66,0.755,0
2014-05-31 22:00,19.67,66.28,0.005,0.108,-66.55,0.772,0
2014-05-31 22:30,19.19,70.97,0.002,0.07,-62.41,0.645,0
2014-05-31 23:00,18.58,74.9,0,0.007,-63.53,0.538,0
2014-05-31 23:30,18.06,78.29,0,0.005,-61.01,0.45,0
2014-06-01 0:00,17.08,83.6,0,0.001,-59.24,0.32,0
2014-06-01 0:30,16.08,87.3,0,0,-56.22,0.233,0
2014-06-01 1:00,15.2,91,0,0.001,-55.27,0.156,0
2014-06-01 1:30,15.79,86.8,0,0,-53.72,0.238,0
2014-06-01 2:00,15.48,87.8,0,0,-61.28,0.214,0
2014-06-01 2:30,15.74,84.9,0,0,-64.33,0.27,0
2014-06-01 3:00,15.24,82.2,0,0,-61.62,0.307,0
2014-06-01 3:30,15.15,82.9,0,0,-63.97,0.294,0
2014-06-01 4:00,14.8,85,0,0,-64.5,0.252,0
2014-06-01 4:30,14.02,88.2,0,0,-62.5,0.19,0
2014-06-01 5:00,13.35,91.3,0.461,1.043,-61.97,0.134,0
2014-06-01 5:30,13.08,92.9,8.45,22.2,-54.28,0.107,0
2014-06-01 6:00,14.04,90.6,71.09,124.9,10.37,0.153,0
2014-06-01 6:30,16.14,77.49,163.1,293.3,88.7,0.414,0
2014-06-01 7:00,17.27,72.45,265.8,496,171.1,0.543,0
2014-06-01 7:30,18.66,68.02,371.7,713.6,259.5,0.689,0
2014-06-01 8:00,19.63,65.06,472,919,338.9,0.798,0
2014-06-01 8:30,20.57,59.94,580,1138,419,0.97,0
2014-06-01 9:00,21.51,56.3,644.5,1274,443.9,1.122,0
2014-06-01 9:30,22.62,49.33,487.8,1508,534,1.391,0
2014-06-01 10:00,23.62,45.66,690.5,1663,570.3,1.585,0
2014-06-01 10:30,24.2,42.54,896,1807,601.1,1.735,0
2014-06-01 11:00,24.77,39.51,955,1932,624.7,1.891,0
2014-06-01 11:30,25.13,38.3,977,1989,616.3,1.97,0
2014-06-01 12:00,25.8,35.48,1017,2075,636.1,2.143,0
2014-06-01 12:30,25.98,33.29,1044,2138,640.1,2.24,0
2014-06-01 13:00,26.41,31.16,1041,2140,624.3,2.37,0
2014-06-01 13:30,26.97,29.75,1050,2165,614.7,2.501,0
2014-06-01 14:00,27.15,28.52,869,1817,495.1,2.573,0
2014-06-01 14:30,28.24,25.7,772.5,1598,425.6,2.855,0
2014-06-01 15:00,26.62,28.79,288.2,617.6,115,2.483,0
2014-06-01 15:30,26.89,27.72,506.2,1089,221.1,2.564,0
2014-06-01 16:00,28.33,25.39,739,1576,329.2,2.874,0
2014-06-01 16:30,28.53,25.26,654.4,1405,269.3,2.913,0
2014-06-01 17:00,29.28,23.82,562.6,1207,203.9,3.103,0
2014-06-01 17:30,29.38,23.28,487.4,1050,137.7,3.143,0
2014-06-01 18:00,27.22,28.96,278.6,601,52.64,2.568,0
2014-06-01 18:30,25.51,36.56,99.8,237.2,-39.95,2.078,0
2014-06-01 19:00,23.4,57.04,51.27,124.1,-42.26,1.238,0
2014-06-01 19:30,22.29,59.58,30.44,69.95,-58.79,1.087,0
2014-06-01 20:00,21.29,61.54,3.845,8.57,-66.6,0.974,0
2014-06-01 20:30,20.56,65.33,0.13,0.238,-65.99,0.84,0
2014-06-01 21:00,19.92,70.86,0.007,0.143,-64.3,0.678,0
2014-06-01 21:30,19.45,71.22,0.002,0.101,-64.22,0.65,0
2014-06-01 22:00,19.14,67.68,0.002,0.083,-64.79,0.716,0
2014-06-01 22:30,18.86,67.3,0.001,0.024,-65.58,0.713,0
2014-06-01 23:00,18.33,71.58,0,0.018,-65.36,0.599,0
2014-06-01 23:30,17.41,76.2,0,0.02,-67.37,0.474,0
2014-06-02 0:00,16.36,81,0,0.021,-66.24,0.354,0
2014-06-02 0:30,15.63,81.5,0,0.005,-64.98,0.329,0
2014-06-02 1:00,14.79,83.2,0,0,-61.82,0.282,0
2014-06-02 1:30,13.96,85.6,0,0,-60.9,0.23,0
2014-06-02 2:00,13.36,90.1,0,0,-60.79,0.152,0
2014-06-02 2:30,12.68,92.1,0,0,-57.78,0.116,0
2014-06-02 3:00,12.6,93.4,0,0,-56.61,0.097,0
2014-06-02 3:30,12.29,94.1,0,0,-57.38,0.085,0
2014-06-02 4:00,12.68,92.9,0,0,-57.64,0.104,0
2014-06-02 4:30,12.22,93.3,0,0,-57.38,0.095,0
2014-06-02 5:00,11.6,94.8,0.607,1.185,-57.32,0.071,0
2014-06-02 5:30,11.51,95.8,15.07,28.13,-39.23,0.057,0
2014-06-02 6:00,13.54,93.4,75.46,135.8,21.74,0.105,0
2014-06-02 6:30,16.78,76,161.6,296.7,95.2,0.464,0
2014-06-02 7:00,19.29,66.51,271.4,503.8,171.9,0.751,0
2014-06-02 7:30,19.46,63.81,376.9,719.9,247,0.821,0
2014-06-02 8:00,21,56.72,480.7,931,327.1,1.079,0
2014-06-02 8:30,21.45,52.55,582.8,1140,394.2,1.213,0
2014-06-02 9:00,22.16,49.65,678.1,1337,450.4,1.344,0
2014-06-02 9:30,22.85,46.61,458.7,1514,492.3,1.487,0
2014-06-02 10:00,23.49,44.06,776.8,1671,524.5,1.619,0
2014-06-02 10:30,24.45,41.93,903,1813,558.3,1.78,0
2014-06-02 11:00,25.11,39.32,956,1928,577.4,1.935,0
2014-06-02 11:30,25.72,39.56,993,2013,583.1,1.999,0
2014-06-02 12:00,26.57,38.75,1018,2075,591.2,2.129,0
2014-06-02 12:30,27.57,37.92,1029,2107,586.6,2.289,0
2014-06-02 13:00,28.22,35.7,1023,2107,564.6,2.463,0
2014-06-02 13:30,29.24,30.86,1002,2076,545,2.81,0
2014-06-02 14:00,29.72,25.78,972,2027,515.6,3.1,0
2014-06-02 14:30,30.6,25.31,925,1942,479.8,3.281,0
2014-06-02 15:00,30.7,26.11,864,1827,418.1,3.264,0
2014-06-02 15:30,30.09,29.9,765.5,1642,332.8,2.991,0
2014-06-02 16:00,29.85,30.55,708.9,1533,298.1,2.921,0
2014-06-02 16:30,29.31,30.98,595.4,1303,218.3,2.814,0
2014-06-02 17:00,28.93,28.17,461.5,1021,128.7,2.864,0
2014-06-02 17:30,28.27,29.78,338.4,759.1,50.78,2.706,0
2014-06-02 18:00,26.05,42.09,170.7,396.1,-14.53,1.958,0
2014-06-02 18:30,24.55,49.48,140,312.8,-33.94,1.559,0
2014-06-02 19:00,23.3,53.49,52.39,118.7,-48.65,1.33,0
2014-06-02 19:30,22.8,53.61,21.6,48.44,-61.15,1.288,0
2014-06-02 20:00,21.72,61.29,3.167,6.758,-68.11,1.006,0
2014-06-02 20:30,20.98,65.68,0.141,0.253,-67.33,0.853,0
2014-06-02 21:00,20.29,70.45,0.008,0.119,-64.57,0.703,0
2014-06-02 21:30,19.78,73.52,0.012,0.148,-66.03,0.611,0
