Fecha,LTP Control_1_1,LTP Control_2_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI30_2_1,LTP RDI30_3_2,Estado estimado LTP Control_1_1,Estado estimado LTP Control_1_2,Estado estimado LTP Control_2_1,Estado estimado LTP Control_2_2,Estado estimado LTP Control_3_1,Estado estimado LTP Control_3_2,Estado estimado LTP RDI45_1_1,Estado estimado LTP RDI45_1_2,Estado estimado LTP RDI45_2_1,Estado estimado LTP RDI45_2_2,Estado estimado LTP RDI45_3_1,Estado estimado LTP RDI45_3_2,Estado estimado LTP RDI30_1_1,Estado estimado LTP RDI30_1_2,Estado estimado LTP RDI30_2_1,Estado estimado LTP RDI30_2_2,Estado estimado LTP RDI30_3_1,Estado estimado LTP RDI30_3_2,Estado estimado LTP BOSCH_1_1,Estado estimado LTP BOSCH_1_2,Estado estimado LTP BOSCH_2_1,Estado estimado LTP BOSCH_2_2,Estado estimado LTP BOSCH_3_1,Estado estimado LTP BOSCH_3_2,Estimador de estado LTP Control_1_1,Estimador de estado LTP Control_1_2,Estimador de estado LTP Control_2_1,Estimador de estado LTP Control_2_2,Estimador de estado LTP Control_3_1,Estimador de estado LTP Control_3_2,Estimador de estado LTP RDI45_1_1,Estimador de estado LTP RDI45_1_2,Estimador de estado LTP RDI45_2_1,Estimador de estado LTP RDI45_2_2,Estimador de estado LTP RDI45_3_1,Estimador de estado LTP RDI45_3_2,Estimador de estado LTP RDI30_1_1,Estimador de estado LTP RDI30_1_2,Estimador de estado LTP RDI30_2_1,Estimador de estado LTP RDI30_2_2,Estimador de estado LTP RDI30_3_1,Estimador de estado LTP RDI30_3_2,Estimador de estado LTP BOSCH_1_1,Estimador de estado LTP BOSCH_1_2,Estimador de estado LTP BOSCH_2_1,Estimador de estado LTP BOSCH_2_2,Estimador de estado LTP BOSCH_3_1,Estimador de estado LTP BOSCH_3_2
2019-05-21,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1292587485621681,1.0442829294595335,1.1049415795259614,1.132942300485972,1.221809399047408,1.1456666598482452,1.0878339543532929,1.2081553146856692,1.043535247960177,1.052928120603358,1.1256173286581257,1.1860854533191514,1.1763756285507476,1.1609227680686618,1.1358825939363308,1.0795335326677826,1.0762448584294306,1.3582399933415519,1.1238878339485512,1.0634481153926068,1.053907088214171,1.1082488438455957,1.1526044822939696,1.220566633107558
2019-05-22,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1136101552547208,1.0507940379886325,1.1049128140860889,1.14963489885691,1.1913550938245459,1.13230714672054,1.086842847347759,1.2739097791381988,1.0422078386315605,1.063942273212944,1.113252909409171,1.2068304090075759,1.1924221792165732,1.173435627447281,1.1337326722945218,1.075343837131748,1.0916340925005208,1.4288322415543868,1.1081012432397521,1.0867086510015704,1.0534413669273095,1.1039614402396773,1.28186258490061,1.2642983848509095
2019-05-23,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.108209068608017,1.0447404422006674,1.0986853485748,1.179769992284526,1.1781906920470093,1.110756803256803,1.0908032178070763,1.2221765111956573,1.0437928886529002,1.072110143730015,1.0995831303400085,1.1960365548616618,1.170519130092041,1.1544547516074495,1.1361743924237002,1.0688055256044982,1.0995831303400085,1.4702763993586574,1.1127365229613617,1.1150560986228746,1.0545154969923123,1.102090965734879,1.326336851962551,1.2715323324952563
2019-05-24,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.128464405616739,1.0501747077788242,1.1125744041367243,-24.544500066347027,1.1890158523138346,1.132105603034505,1.1000959015285143,1.1916793816310172,1.0486930903341536,1.0707489134301658,1.1093811617699205,1.2103602097939619,1.1922651704971168,1.1627122928566307,1.1226133009391701,1.0660224890510714,1.108879852870313,1.4630529173093099,1.122523779434115,1.122523779434115,1.0544825908441717,1.1077155591052776,1.2038684857683526,1.1228406761536203
2019-05-25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1153080995321334,1.0461534705430584,1.0969461635566469,1.276669859548094,1.180664630200624,1.1254164536414506,1.0871225502942767,1.138758934277738,1.0445056710127407,1.0759262513261796,1.0964010395814014,1.1892646699079614,1.1413142255527553,1.157873014184409,1.1059870676498527,1.0649351694760174,1.119778202124294,1.098928993363255,1.1064348758851916,1.1769553380292093,1.0538857899729124,1.1003712555297664,1.3372377389004981,1.073539482298999
2019-05-26,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1070505404218436,1.046280444648229,1.100615633072089,1.6879774467335906,1.1589673854678129,1.1137983101412126,1.0779891439434839,1.1394939270412945,1.0459950208644468,1.0831155210636196,1.0605010645572932,1.188075378068046,1.141788680140462,1.153498479209095,1.1029384019636772,1.060099824821167,1.1433473510826269,1.1106191501787916,1.1088784403071452,1.200895895026176,1.0590059293205194,1.1014461630264631,1.4627499427509618,1.0765018774628312
2019-05-27,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0857541094365044,1.043220560410261,1.086536660108923,1.8542480778782313,1.1294961088169244,1.0902832902804587,1.0691965291054863,1.1161180062427687,1.0469212080029584,1.1042811175675686,1.1296030573831974,1.1691019149539765,1.1568477894182114,1.1340022585719483,1.0894158218836332,1.0532241254773214,1.134389575930284,1.1180504155252795,1.097406577146986,1.1838750685700599,1.0570052108609789,1.095572237435434,1.988847326680295,1.0662896625601872
2019-05-28,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1038752368518598,1.0494036063895025,1.091000224226917,2.010377028995452,1.1258753636219938,1.1020324841429765,1.0698170884342282,1.0866927066053091,1.0726777412612647,1.156011018044582,2.07000021910912,1.1934288233723032,1.1671942424032251,1.1471981969582332,1.0890094613132615,1.0501540241172598,1.2496109921010345,1.107097688025959,1.1081997076149628,1.268928109179309,1.0683498780394813,1.0958466640209243,1.467316562696253,1.066371472733398
2019-05-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.114594303633648,1.0487158090188013,1.0918881772553721,1.1118053079693815,1.1421263116996587,1.1264137238505536,1.0657939611258251,1.0919049711976223,1.0694108872516521,1.224295294311616,1.072111334208675,1.1946576015049761,1.1379355575980392,1.1491028857106789,1.078568866478297,1.0591085810012402,1.5415763640875864,1.101108999258521,1.1009709043734555,1.0924286507891903,1.0812039431219793,1.0867794610107508,1.086635961678442,1.0656378917303566
2019-05-30,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1022050316089251,1.0456272844329622,1.0835571794632752,1.1077952232823716,1.12846639883353,1.1603654093770948,1.0734205028535668,1.1327435886344162,1.0601616628502581,1.1925927916399937,1.1032252330869627,1.181909823122743,1.1420609850058114,1.1431867234777953,1.0996833701070883,1.0590986989336288,1.2500844702147338,1.101852921365131,1.0989065952168673,1.2092066463838953,1.0721799020649023,1.0853264924362784,1.1020017534141127,1.0676728684245365
2019-05-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0942804661772496,1.0437489662973272,1.0739534620170366,1.1048939878930328,1.113132634396594,1.1587437696195602,1.0638177934873614,1.0987565379743942,1.0944047445129106,1.2168206919827176,1.0862664869824044,1.175248198879927,1.117713026023828,1.1398729666940652,1.0780851053110487,1.0598441608852525,1.4124208304840637,1.094103492563751,1.101368612482797,1.1536350300640108,1.0821560069460017,1.0811849725851541,1.100559291171416,1.0695016255633132
2019-06-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0883481244468007,1.0430670146113976,1.0777814809826707,1.1357880018836648,1.11207181106871,1.1615006906555376,1.0644196906403904,1.0891374585046298,1.1108065412706498,1.334851296255353,1.0847080416984805,1.1779790895546178,1.1251652512878574,1.1291220044507368,1.074211293643554,1.0492392494045648,1.513728281870646,1.095395182894155,1.109264612524894,1.1657093211881129,1.1014399518075448,1.0718916385551285,1.1102958156436724,1.0783605881139
2019-06-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0819015145328437,1.0400893633910826,1.0707602558980285,1.1239049074559158,1.096529132543949,1.1327665575923567,1.0596899968824336,1.074615218169442,1.0994815475531308,1.2717287759504494,1.0796870262571248,1.1425894284817177,1.1203195630424378,1.1152752364284495,1.069918672036886,1.0414699354549422,1.3907021028420914,1.0935348221129348,1.0967926260385013,1.1451320792737971,1.104992228413733,1.0657628648844968,1.0968484782328032,1.0832271776172067
2019-06-03,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0861618868367413,1.0415573835051144,1.0690611339680876,1.1226699341337745,1.0961291656567158,1.1198054569356477,1.0610862519929938,1.0646415427809488,1.0975986061874403,1.2541231498615126,1.0737301803528447,1.151643631898362,1.1057257050009544,1.1194298308642836,1.0667594914007,1.0452823057396359,1.27179155748121,1.1025778136138487,1.1007090157495758,1.1111217563651723,1.1128928760030274,1.0708676983621295,1.0874887895635557,1.10350229033144
2019-06-04,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1232517679108958,1.0490519910185794,1.105864314605814,1.2134196335210428,1.127406487709752,1.1464503049758725,1.0902833877149771,1.1644702368442867,1.1821225582415171,1.4077464481858968,1.1122197026994876,1.2122485446910192,1.185880617375292,1.1798933641332747,1.166320763767994,1.0515247064166593,1.3452461546704884,1.1499904750089343,1.1407338241389637,1.108280647362447,1.1597140545735996,1.0860353133864145,1.1064019031662407,1.127419405990668
2019-06-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1869149613450647,1.0645850080948105,1.1197627316081444,1.2310929732070723,1.2082702607129356,1.2275464239572442,1.0926448025109015,1.1703782063572756,1.10372713184389,1.1640318051760659,1.109395962116292,1.2894227963251568,1.21186019929299,1.2381444088488256,1.1043277468779045,1.0668800472332267,1.143740085599083,1.1159082304512664,1.163839758936593,1.1518405105643459,1.1653345641837711,1.0929005321087975,1.11485219334121,1.1392514075044466
2019-06-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.117163493780319,1.0446360952996263,1.1043273421422566,1.2235784112940684,1.1655114830950914,1.1715420542447565,1.0830595986107192,1.1977332838513923,1.0690690512678938,1.117256138667887,1.107438288649221,1.2261260621298076,1.192079410405875,1.1761610462571854,1.0867245791723508,1.0576268881382258,1.1474002398711578,1.1195642013904166,1.1281676426858938,1.3849205741704413,1.116578335638147,1.0859863290890455,1.1265140407377665,1.0859716927252676
2019-06-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.119960680130633,1.045629299933856,1.090641364546046,1.196194804131713,1.188581070450755,1.1812757465820072,1.0780618855664508,1.1410629951041074,1.0626604061211855,1.1304215669644193,1.1031122540244787,1.2350610852364903,1.1490455557439896,1.1760964461582764,1.0688811818397734,1.0614072393437146,1.1409843507526214,1.1027152674171623,1.1223970768574287,1.4020123774646278,1.099568350079332,1.0809841752422833,1.0951773533529428,1.0736433025609093
2019-06-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0768987944936732,1.0384331092635048,1.076669922035457,1.1571550160305228,1.1108158398793684,1.1243266377512877,1.0633321017409512,1.1851262028489782,1.0599670232183265,1.097239401147513,1.0971270011408387,1.1660393130030065,1.1350998440765445,1.1198591709287997,1.0732193943658446,1.0428883926218029,1.171095624414874,1.0963106278490695,1.1007169287044216,1.3794096844721386,1.0983817547162364,1.070181974133835,1.1082448025500584,1.0705642476598503
2019-06-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1426412305830183,1.057456196709667,1.1025547063573113,1.2158787642353632,1.1795498726270746,1.185038131034758,1.0871891549924506,1.2171845663363134,1.0926168653567967,1.134781107984069,1.1181096476499288,1.250509532980569,1.2082408053071112,1.184630173497082,1.0755896474662074,1.0546350223433691,1.2672764749254253,1.1090756627111424,1.135121851757471,1.5463715253368895,1.127573676431046,1.0860700607034215,1.1136590972830978,1.0774989400137231
2019-06-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1089702842306424,1.0464053070738635,1.0969778507853387,1.1950162381228437,1.1436304074283585,1.1557904172489541,1.081577228397096,1.2127288531281186,1.0749058354312298,1.1136398713790705,1.113845299552315,1.2060107631513812,1.1794081879819545,1.161177123287701,1.080177717577299,1.043992579401855,1.2032829946180086,1.1029594838063317,1.1168827594843898,1.5128739818403434,1.0980567154043286,1.0865291579253582,1.1177845947978156,1.0699984156438267
2019-06-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1179415590732769,1.0457675694638533,1.094636526544854,1.1942877904551068,1.1452493252028355,1.1530075930531123,1.0812408905908903,1.1998327376061633,1.0671373417037175,1.1260448917102721,1.121878973286377,1.2251767274651646,1.1842737821837328,1.1572652270207842,1.0813794344108953,1.0445979444039182,1.234493598336894,1.1000379826982623,1.1188583984219111,1.5686282113470493,1.0957812204414803,1.0848387277136657,1.1124989198536204,1.0659870449820765
2019-06-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1044796968249784,1.0375614965431326,1.0862638814066834,1.170094141085248,1.1419974776039963,1.1449844573227903,1.0779856744100953,1.2028154221847431,1.0630834876811635,1.107953271471184,1.1005787681812451,1.1882094374111591,1.1454861744687306,1.1350790197075737,1.07558417670169,1.0495573996062082,1.1419655137708675,1.1009726011157819,1.117234663106337,1.4747118170461555,1.084789705640465,1.0800819675574242,1.0961445880277851,1.060234656160979
2019-06-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1382289794363811,1.0517519441575567,1.1047603397194623,1.2023847807066392,1.1578993048216522,1.1673210353253336,1.0881408841843965,1.2361191825212654,1.058600250029283,1.1219148686853504,1.1237664090957216,1.2198933440660125,1.2118469220864267,1.190686120119465,1.07822388460674,1.0484472840248245,1.2297803820614337,1.1069536388413002,1.1359954839082909,1.4933389067018674,1.1016243933104952,1.083782784033563,1.1024808101803372,1.0765844861358758
2019-06-14,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1796116919763973,1.075497378304746,1.138761751836269,1.268945918313621,1.2176569024739694,1.2324957879904717,1.1097747168218342,1.294411459311234,1.106154503477458,1.1436759006740735,1.16525579737464,1.314734628355247,1.2571202490163305,1.2810282563122024,1.0826201080744002,1.0533226484608367,1.2942402085819942,1.123548272887653,1.165853394978795,1.6091519732413415,1.1004188390775942,1.10875878759996,1.1129855146307845,1.0685100895349662
2019-06-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.104966767760186,1.0394544054471027,1.0818976105631855,1.1695273874312375,1.1509186708323822,1.131222848425187,1.0792089493743016,1.2148644271401414,1.0645634825319024,1.1052070654042319,1.1061125307615027,1.2048346300997412,1.1411041942787377,1.1328666525615307,1.0751238277184112,1.0432653844926219,1.1663964536613565,1.1001632916100983,1.1142754892789544,1.395889039121881,1.0768618173457392,1.0734588504809586,1.0870557988932232,1.0606579966714118
2019-06-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.102962474551934,1.0413066407732015,1.0830802464823286,1.1592510993596388,1.1344517629970845,1.1327597325732797,1.0797350000247399,1.2324097959429974,1.0586724571789339,1.1090861982129374,1.1048127742459934,1.1945893413437239,1.1616838911319507,1.1433611447323744,1.0788703331996925,1.0558502270780168,1.161787305475717,1.10043594946515,1.1174669206970334,1.5369747435472945,1.0784692223337706,1.0792385809099139,1.0943976091882797,1.0635994416342012
2019-06-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0994138832136415,1.0420003194283727,1.0828494036209426,1.1605179509258512,1.1205345431795033,1.121287727532221,1.082562790857028,1.2774818087731448,1.0560505327849297,1.1000319503097595,1.109714844277466,1.180944913474669,1.1734144949665335,1.1399623659501004,1.0823477947843476,1.0384059050861463,1.1668163762475587,1.0982730364563142,1.115561438753482,1.4914228130051892,1.0804981132655092,1.0774224044477418,1.1004775981357602,1.0652917308226693
2019-06-18,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1364045349911829,1.0510498287850265,1.1164785077416408,1.2322631823741736,1.1324757144058477,1.1605749270531764,1.106957004548984,1.298301655584963,1.052983015174995,1.0973027345932167,1.1511794992219975,1.1650234291753976,1.207338468461557,1.180511142781104,1.0884610770110499,1.0454367280462142,1.147610907840987,1.1156555773046923,1.140333002754008,1.685848587233682,1.0785980028511446,1.0843161747863772,1.0984025793995573,1.0675984544403136
2019-06-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1373857967060415,1.0542864726428602,1.1090118807763534,1.2029286461095547,1.1513156454448992,1.1700049747166272,1.0877336086810663,1.2836785435764049,1.0583347098017672,1.107914893537327,1.1305923016333892,1.2080268269201424,1.2566499599832477,1.2082498182637238,1.0941532289048903,1.04621264269985,1.1758653323440147,1.1118005005426244,1.1316808193158694,1.5230024629680734,1.0900903488668676,1.084097444324259,1.116807637716096,1.0836124225886123
2019-06-20,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1173904670238424,1.0490925257960986,1.1158344211122218,1.2167657096162894,1.1367320651132633,1.1535394196768824,1.1050937317911165,1.3437958581839047,1.0545844163486446,1.1047322353273614,1.1438075062891007,1.1896061600670313,1.2595355115000193,1.199503713693741,1.1080137308153133,1.0438959338362868,1.1343661097567685,1.1172106700452968,1.1420906770673471,1.5099991342370582,1.095994800458912,1.0875862054023402,1.1151163891204436,1.0934895272402099
2019-06-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1011419400037799,1.0443342869465078,1.0859122986793526,1.1596862273979875,1.123470050545143,1.131978862511317,1.0782782003998348,1.2456940721069814,1.0587840051305908,1.1097912759312678,1.1038934550605481,1.2061777082612763,1.1723697810624472,1.1422214873058483,1.0801419870088507,1.042710098781824,1.1316683245915742,1.0995246813237658,1.12138150618146,1.3533196553661664,1.08450244984393,1.0777933957138952,1.1119772146839517,1.08359267563674
2019-06-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0908192715813874,1.0440124614551556,1.0785816842850615,1.1415953332579065,1.1102250497175594,1.114293112162732,1.0778756456283949,1.2862687728526057,1.0618552320907955,1.103877500979889,1.0973231506451249,1.186980083308116,1.1667996460654564,1.1413170008934759,1.0770549055908922,1.0437935621385612,1.1009990508057808,1.1007969590868065,1.1192243660783603,1.3594285176321292,1.0860915322824378,1.0757021848455763,1.1085523478109218,1.0798000202791809
2019-06-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1040179226508888,1.0485107336825357,1.0864277507265327,1.1740275315376911,1.124586179824698,1.1312230594302377,1.091191766053753,1.3388777074177238,1.0604213256982176,1.1115470273838022,1.1074674490784708,1.2093328957165472,1.2033111187771441,1.1565353354000827,1.0780643577528861,1.055156952660459,1.1024581435421699,1.1090910701909351,1.1361488894656104,1.419365582522601,1.0837161257578578,1.0818865286101398,1.1185396827581533,1.083671872811953
2019-06-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.138549089307873,1.0547424295464873,1.1114175128232098,1.204520344699244,1.1465313339696024,1.159087188824436,1.1170388922162966,1.4068397713983545,1.0561356158084922,1.1040525115947304,1.1307471674930913,1.189334347705968,1.2525903029556018,1.1931738979418225,1.0830170154610448,1.0456269418692092,1.1015756902399771,1.133306674826506,1.1499331349432262,1.5420087284736104,1.0859731490924058,1.0960451279893513,1.1140969957124762,1.0843706976399643
2019-06-25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1155263829858961,1.0491889190355035,1.1041229770325705,1.186447654235624,1.1344479243446515,1.1377539981765887,1.0941761646652703,1.3612942746213101,1.0484625409094077,1.0985307135577995,1.1181896353831613,1.1846308473613443,1.2465011403865474,1.1875159173740444,1.0760892315747281,1.0445202095032269,1.088547656779915,1.1163630775869593,1.1363310688481107,1.3825305148968101,1.0758610711512677,1.0826815782078454,1.1198919329394508,1.08581134939681
2019-06-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1188852760294996,1.048992797997116,1.10482439423997,1.204056933350304,1.1362521920059037,1.1408508638032824,1.1124974316293568,1.4236622412586486,1.049120053812488,1.0931255206743604,1.117219689607145,1.1657832649054944,1.2159837389860588,1.169513909516466,1.0799615497481794,1.0574297224421874,1.086884593671587,1.123674969454818,1.1538009425098794,1.4290704615870706,1.0930160120747563,1.090421272773633,1.1287825433289957,1.0886485161755588
2019-06-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.118389551368293,1.0527001504081646,1.0999774879780397,1.1732333791787979,1.127949106270937,1.1453693388567774,1.0997455536674958,1.3598319215116736,1.0495971773075632,1.0953310605485567,1.1224716245312596,1.1936275667553258,1.2336151737171261,1.1870096849106546,1.0730970853087518,1.0488197424560104,1.086199545247906,1.1093602789168142,1.1396017066599686,1.2771062767449797,1.0885612829692854,1.0831401707745836,1.135309230007433,1.0964066010181512
