Estimador,Ecuación,Factor de olvido,Tamaño de ventana,Control_1_1 en validación,Control_1_1 en calibración,Control_2_1 en validación,Control_2_1 en calibración,RDI45_1_2 en validación,RDI45_2_1 en validación,RDI45_2_1 en calibración,RDI30_2_1 en validación,RDI30_3_2 en validación,RDI30_3_2 en calibración,Global en validación
LTP Max_ma_0.9_4,"max(LTP)-moving_avg(LTP,10D)",0.9,4,-0.11900549995747202,-0.11633572291735614,-0.10773213446368245,0.04820094760120093,0.25966449922766555,0.0004632467480273004,-0.04307502414876782,0.19565889203463063,-0.04860005377567827,-0.32286869642874216,0.02695511958758576
LTP Min_ma_0.9_4,"min(LTP)-moving_avg(LTP,10D)",0.9,4,0.35720523330290116,0.36960233640284706,0.1310950097202495,0.05554717618883664,0.2698906857165451,-0.34429218551350566,-0.5508412819267959,-0.2848220575287151,0.28625841219995585,0.4752001535282398,0.05821111986835481
LTP Area_ma_0.9_4,"mean(LTP)-moving_avg(LTP,10D)",0.9,4,0.15567412807626316,0.1800367518479169,0.024778083696656156,0.12665968343591122,0.4126091052539966,-0.2871895965027051,-0.6338069552018195,0.026387431065824148,0.3470066236383126,0.3361586431494851,0.10811523588076197
LTP Max_mnvu_0.9_4,(max(LTP)-mean(LTP))/var(LTP),0.9,4,0.2494409700801663,0.3568933214044284,0.016855134154763314,0.04372465707339654,-0.19793567695912484,-0.12269198120681477,-0.14283948594226145,-0.13057441304911227,0.4707142594172577,0.7385720110525168,0.03931031005135262
LTP Min_mnvu_0.9_4,(min(LTP)-mean(LTP))/var(LTP),0.9,4,-0.1635674657389355,-7.7925296328112e-17,0.01645863755142282,0.0194223755444669,0.16154723438349314,-0.02458151534819119,0.13354270635375393,-0.2413477863847595,-0.6252171320066422,-0.8125338267768665,-0.1545487050923287
LTP Area_n0_1_0.9_4,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.9,4,-0.1361076096932216,0.00010205233563983184,-0.09438692426280355,-0.055512602416434645,0.1865383942977507,0.20833530716627924,0.10719172763360565,0.4827291237631015,0.5674829638098363,0.6571630112288026,0.21454448006868487
LTP diff_R_Neta_Avg_0.9_4,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.9,4,0.1073511693723223,0.09022186857163361,0.1386255241420727,0.08004081289534587,0.012663104294099746,0.8344605888513115,0.9724148259087855,0.7239302328045931,0.7190259790106887,0.8355632286319048,0.44897293615462275
LTP diff_1h_0.9_4,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.9,4,0.12586968938999663,0.06872586412391941,0.14020019606278483,0.07027456058516465,0.065858832525137,0.8230418203541663,0.9593553192148082,0.762313987568648,0.6852824440197682,0.852284858115163,0.4586901932183415
LTP diff_min_0.9_4,min(LTP(x)-LTP(x-1min)),0.9,4,0.1551305314723063,0.21300085097044516,0.06752884169003054,-0.008932942889049902,-0.0695684406028127,-0.13683019335497695,-0.35652290744786047,-0.3184062837582018,-0.417339437118211,-0.37370184204387336,-0.1267790328582517
LTP diff_R_Neta_Avg_norm_0.9_4,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.9,4,-0.1968099127042391,-8.437791239759601e-17,0.05577342660900137,0.17370087002866,0.2373962386043476,0.5045508007379665,0.7776017193055904,0.6853908075028766,0.5848215465652518,0.751584773606304,0.3691394834329591
LTP diff_1h_norm_0.9_4,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.9,4,-0.3717814147726255,-0.4571183476323919,0.052834056190870005,0.15092056670468137,0.31608640928214127,0.7308007215583799,0.8516312985501321,0.7573662978019775,0.7428591239502662,0.7902253994160392,0.386921339499477
LTP diff_min_norm_0.9_4,min((LTP(x)-LTP(x-1min))/var(LTP)),0.9,4,-0.20207785446150803,-0.2627829778727173,0.0072066239330645454,0.02448545204933728,0.13102234015277556,-0.026840867091902313,0.04306856840708004,-0.22547435478155964,-0.5273221700112325,-0.8438455807682289,-0.14495726536455802
LTP Max_0.9_5,max(LTP),0.9,5,-0.1336246692763805,-0.19529368888405033,-0.11424436113146937,0.045857788410281486,0.17217082747716742,0.22652252951955829,0.20617987871063348,0.6561456188418447,0.5310525950902172,0.6271071791039184,0.2379899921063357
LTP Min_0.9_5,min(LTP),0.9,5,0.20625084218187942,0.1513633145087343,0.053660279308879615,0.08046828702616945,0.03675855100761418,0.15941801878622905,-0.04448355881749282,0.7558639874144478,0.5968731981449458,0.8257943778934138,0.3187666507631853
LTP Area_0.9_5,mean(LTP),0.9,5,0.09241195893644466,0.058441622410920616,-0.06590510797929942,0.06550401420870465,0.07831644132405353,0.20354115131036,0.09871071271024677,0.7135157971270196,0.6944203476573001,0.8647666552274347,0.3066800817894527
LTP Max_n0_0.9_5,max(LTP)-LTP(00:00),0.9,5,-0.2423144497591925,-0.20453046201668126,-0.12803146560432213,0.009469996001128168,0.14965391978663467,-0.4212563003080872,-0.6924442162018406,-0.34109412673527234,-0.5287727359008249,-0.7792135911074013,-0.26044769002242185
LTP Min_n0_0.9_5,min(LTP)-LTP(00:00),0.9,5,0.29524780962302544,0.23001678441699297,0.12331161476826881,0.021330931937969692,-0.24221591303587933,-0.6209935132769309,-0.8767531329856915,-0.7949637373486289,-0.8203230521624896,-0.8979279587771511,-0.35302432535285505
LTP Area_n0_0.9_5,mean(LTP)-LTP(00:00),0.9,5,-0.19837433525079926,-0.15472477552572947,-0.14005630847602668,0.0063409121379691255,0.10733942425154668,-0.7001585936764205,-0.911284076624049,-0.7039527892694469,-0.6068910112568142,-0.8053265311770879,-0.3985388076572773
LTP Max_ma_0.9_5,"max(LTP)-moving_avg(LTP,10D)",0.9,5,-0.1226271668607384,-0.10372665450113362,-0.11403033739525045,0.04076873527587491,0.263651419151507,0.010952232810550733,-0.037120791323251016,0.19926509155399635,-0.030168049824631796,-0.27855742268271855,0.031494484182678896
LTP Min_ma_0.9_5,"min(LTP)-moving_avg(LTP,10D)",0.9,5,0.3673960076187519,0.380959820996727,0.1327699150840611,0.05486960165601528,0.2762548647033726,-0.3315751672310197,-0.5277930423451532,-0.2902406972213628,0.30458941123553085,0.5033788079039183,0.06524820800240201
LTP Area_ma_0.9_5,"mean(LTP)-moving_avg(LTP,10D)",0.9,5,0.17587765093519447,0.20597967885175916,0.020056871092288365,0.11315284130374073,0.42491467085061996,-0.264812338509794,-0.6190571471185453,0.020460112336733425,0.3750587631469378,0.3831454643921591,0.12025365435611932
LTP Max_mnvu_0.9_5,(max(LTP)-mean(LTP))/var(LTP),0.9,5,0.23892042620369183,0.3360189491708421,0.019290439511518948,0.03675553149032176,-0.22037162423543238,-0.11198654033628584,-0.12692065955230422,-0.0993714242800311,0.4772271726835947,0.7441425140151403,0.04408550920046139
LTP Min_mnvu_0.9_5,(min(LTP)-mean(LTP))/var(LTP),0.9,5,-0.20364268783934605,5.674523699292543e-17,0.014453528878298334,0.021215483815850183,0.1810619654883882,-0.042391117010900106,0.08768612435452539,-0.2859178360804206,-0.6264131462429074,-0.8095583470860482,-0.16798367401512257
LTP Area_n0_1_0.9_5,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.9,5,-0.11816319445999644,0.013835406744950863,-0.08621903173411065,-0.05336457405374667,0.17345919179276467,0.213401759567236,0.1089789986092852,0.49002101249069335,0.5760306573913663,0.6841445062509909,0.22014166773499086
LTP diff_R_Neta_Avg_0.9_5,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.9,5,0.09702255784981852,0.06745887798226939,0.14493566290066096,0.09067608000613142,0.011421070129055098,0.8336891149997037,0.9722197669922252,0.7301676920822229,0.7250060303529847,0.8447153463756139,0.44982324334583657
LTP diff_1h_0.9_5,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.9,5,0.12790232489923234,0.06704568123318716,0.1426908605361221,0.06963869170444273,0.060521355586544784,0.811888428977133,0.9574810950521613,0.752887874747365,0.6758237842182055,0.8497478271939701,0.45332526704867615
LTP diff_min_0.9_5,min(LTP(x)-LTP(x-1min)),0.9,5,0.18454546218237436,0.23030578427894507,0.07800144636522857,0.005612055239508101,-0.08592902902575437,-0.13138346902788295,-0.35084800784638737,-0.30866908173792035,-0.4130146375391671,-0.3699773772188518,-0.1193299397943822
LTP diff_R_Neta_Avg_norm_0.9_5,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.9,5,,3.3035954149170155e-17,0.06522694509888442,0.19723768983101297,0.2496030647651537,0.5403537888606245,0.7923641854964881,0.6981745111068132,0.5958761598663994,0.777597467032159,0.4214787633765141
LTP diff_1h_norm_0.9_5,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.9,5,-0.37706248785807167,-0.45155897795768796,0.05216542768085835,0.14561928521689305,0.3371720999963431,0.7582967285820862,0.8599350324740392,0.7647777383863256,0.7420674904044706,0.8008990854938766,0.3936667342865712
LTP diff_min_norm_0.9_5,min((LTP(x)-LTP(x-1min))/var(LTP)),0.9,5,-0.18227862370364406,-0.22860480129482771,0.010105304616177934,0.032453261804967014,0.15311066689798003,-0.045603699228488274,-0.012023318497696505,-0.24827289534216845,-0.5294305271603339,-0.8485505290080565,-0.14764846741506252
LTP Max_0.9_10,max(LTP),0.9,10,-0.1823957813843669,-0.24816444655325945,-0.13666148635684947,0.03029350255064329,0.11508915604353871,0.24102699427611826,0.22343121555441492,0.6492003091567423,0.532353095359876,0.6208371073271626,0.21844131018320884
LTP Min_0.9_10,min(LTP),0.9,10,0.1728548355010422,0.10866440914264514,0.04633551059625969,0.07333378559626695,-0.004229485891398678,0.2070994872228139,0.0688944753505849,0.7568743382259273,0.5480265116854995,0.7804592797371175,0.3063408770389808
LTP Area_0.9_10,mean(LTP),0.9,10,0.06293588377612368,0.005645838576526592,-0.0834775095761307,0.04633281241230292,0.035977484139397435,0.22988013529538454,0.1516553732486211,0.7041725922185845,0.6551559859417341,0.8172517853953992,0.2885193626217179
LTP Max_n0_0.9_10,max(LTP)-LTP(00:00),0.9,10,-0.24510883495435834,-0.2052486778555038,-0.14510248910503537,-0.0012022250038840744,0.15466662227432842,-0.37942998392735433,-0.6532253770656425,-0.3208606469477293,-0.5003758548035491,-0.7731146763704246,-0.24589291964983617
LTP Min_n0_0.9_10,min(LTP)-LTP(00:00),0.9,10,0.3205378768041373,0.23956536740775863,0.15420662528748724,0.06843537849802149,-0.2263842406310048,-0.616405006202741,-0.8335474212221329,-0.8095099425192401,-0.8077827039325163,-0.8908138016137455,-0.33690326502583623
LTP Area_n0_0.9_10,mean(LTP)-LTP(00:00),0.9,10,-0.20956413116276096,-0.1797340132623268,-0.16303202549323814,-0.012923918714310747,0.08956593006071423,-0.622260049822651,-0.8855743873086752,-0.6765475386907377,-0.5650712436352842,-0.8016860668910649,-0.38059810271528355
LTP Max_ma_0.9_10,"max(LTP)-moving_avg(LTP,10D)",0.9,10,-0.13935854315559085,-0.13118721315079482,-0.13688129416285755,0.017202102492589997,0.2260097440663095,0.044252434636597685,0.01262186791641895,0.20971402648555534,0.006871899724169404,-0.3047430602402354,0.03243360134885948
LTP Min_ma_0.9_10,"min(LTP)-moving_avg(LTP,10D)",0.9,10,0.37619956155605405,0.3823083068914042,0.1439631442192196,0.05196589022252679,0.2664922600444684,-0.2823842433266551,-0.4259849122406196,-0.31933122769836414,0.36666432129891047,0.6295226346544438,0.07895733356086788
LTP Area_ma_0.9_10,"mean(LTP)-moving_avg(LTP,10D)",0.9,10,0.19545261798666724,0.16833639603331346,0.006638476771279985,0.054159342073046374,0.4499024478415406,-0.19226863912361425,-0.5330582508364934,-0.012115287721688624,0.4767757559427036,0.5153486205745582,0.14625893553628747
LTP Max_mnvu_0.9_10,(max(LTP)-mean(LTP))/var(LTP),0.9,10,0.32594213387551896,0.4083804154619643,0.05953538614233422,0.05299134446551757,-0.23775852457161467,-0.08602339240892762,0.010824852393045535,0.03574543709380605,0.4850665532395584,0.7939182666065341,0.08839501845566243
LTP Min_mnvu_0.9_10,(min(LTP)-mean(LTP))/var(LTP),0.9,10,,4.581167075534098e-17,-0.003551271964815685,0.01067718418564242,0.15396513508334442,-0.05346252529397158,-0.13535507770363098,-0.41704539173002014,-0.6162531214707175,-0.8186286255590955,-0.1854945439976375
LTP Area_n0_1_0.9_10,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.9,10,-0.11895444610810059,-0.026784847694708448,-0.05654196100808635,-0.06841225251020983,0.11671962927627151,0.22174801022114882,0.11306293947394476,0.4976761660720298,0.5876431523633479,0.7385262519420522,0.21808344171164415
LTP diff_R_Neta_Avg_0.9_10,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.9,10,0.04816666982840181,0.01281585400711325,0.15029848096608003,0.09522867484510902,0.01630982900132201,0.8023349637907504,0.9687697454272948,0.7197261049786486,0.749165173147861,0.8555784440056574,0.4379228671016145
LTP diff_1h_0.9_10,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.9,10,0.13359379351866552,0.07033341240877986,0.1496948291398588,0.07138091760306003,0.06371268458313353,0.7535904267328958,0.9476353050888775,0.7014692720821265,0.6375489592526674,0.8412814155205345,0.4298202999915414
LTP diff_min_0.9_10,min(LTP(x)-LTP(x-1min)),0.9,10,0.19228558467476964,0.21573446983162817,0.0610411127747174,-0.04613779042079114,-0.04814239188717266,-0.09357990687538839,-0.3024253726542433,-0.29208838572603124,-0.3975431332993896,-0.36561156053856303,-0.10087999684185756
LTP diff_R_Neta_Avg_norm_0.9_10,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.9,10,,3.4378433720441445e-17,0.10182979068059306,0.17197564901083637,0.3769437316185878,0.624563456694226,0.8556544128833058,0.7226200392011596,0.6495401069519134,0.7895830082720215,0.4805363742174197
LTP diff_1h_norm_0.9_10,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.9,10,-0.2964668467469728,-1.5715766457483718e-16,0.05293821911605432,0.10304488133544466,0.3678303694198046,0.8086267154124953,0.9105741868599422,0.7642002481681063,0.7152611710922897,0.793418594637945,0.43575217921988707
LTP diff_min_norm_0.9_10,min((LTP(x)-LTP(x-1min))/var(LTP)),0.9,10,-0.2693086913390021,-0.3033661266551609,-0.0045797026855099975,0.02989471011663941,0.18403881386127688,-0.10647184429560112,-0.3374575376163168,-0.3422459657603567,-0.5933549536351204,-0.8250565869288212,-0.1997971134897542
LTP Max_0.9_100,max(LTP),0.9,100,,,-2.3889504933884493e-16,4.6227575326645786e-17,,0.7630078433098383,0.9948148185807019,-0.13800891118348732,0.44678755644115353,0.7858959550535309,0.2861547716997996
LTP Min_0.9_100,min(LTP),0.9,100,,,5.5129626770502685e-17,-1.0567589851203643e-16,,0.7887081787905799,0.9601913000843643,-0.06265634953013888,0.3328139337622743,0.7075505502677507,0.279121095935321
LTP Area_0.9_100,mean(LTP),0.9,100,,,9.188271128417115e-18,-4.020008296935355e-17,,0.7781657804729118,0.9900548943760125,-0.12880624105618024,0.41943943015873125,0.7660738553499199,0.28502817185592705
LTP Max_n0_0.9_100,max(LTP)-LTP(00:00),0.9,100,,,-8.269444015575404e-17,5.4245629043445957e-17,-0.07734549499536383,0.1835586822049208,0.19408560165315794,-0.18750600951221524,-0.24709356094752152,-0.6682466323783094,-0.05721607332846898
LTP Min_n0_0.9_100,min(LTP)-LTP(00:00),0.9,100,,,,,,,,-0.7110023024389718,-0.6978169192629844,,-0.4626474304118175
LTP Area_n0_0.9_100,mean(LTP)-LTP(00:00),0.9,100,,,,,,-0.6223587765049042,-0.9675568863391993,-0.2744793085044515,-0.17650340293250955,-0.6076067043731381,-0.27841958084212004
LTP Max_ma_0.9_100,"max(LTP)-moving_avg(LTP,10D)",0.9,100,,,6.125514085611411e-18,-1.208436800411703e-17,,0.7172666737031431,0.8679677669791166,-0.12879856095257824,0.4359587165007379,-0.022009737038341946,0.2739092071827887
LTP Min_ma_0.9_100,"min(LTP)-moving_avg(LTP,10D)",0.9,100,,,-6.12551408561141e-18,2.693764519390086e-17,,-0.6019856565026411,-0.9880364029012063,0.08939463791784152,0.6193667265577105,0.7559705158344848,0.017951376130590904
LTP Area_ma_0.9_100,"mean(LTP)-moving_avg(LTP,10D)",0.9,100,,,,,,-0.24544936377417872,-0.8889122018800946,-0.051836387790130126,0.6454919161128678,0.5381043125110886,0.09449081771821516
LTP Max_mnvu_0.9_100,(max(LTP)-mean(LTP))/var(LTP),0.9,100,-3.358776484205423e-17,,2.0899053679500405e-16,-2.58747097437473e-16,,-0.572359068465568,,0.05691431990545824,0.1449982589378117,0.545767671683135,-0.06360123534349625
LTP Min_mnvu_0.9_100,(min(LTP)-mean(LTP))/var(LTP),0.9,100,,,1.3987495347505254e-17,3.9196407958275566e-16,-0.038698579087533505,0.5558775183393205,,0.1264063773841184,-0.2170308058373049,-0.5981096919887565,0.05799637930684526
LTP Area_n0_1_0.9_100,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.9,100,,,1.4701233805467383e-16,7.421175523755521e-17,0.05076140182758214,0.555365273012624,0.9869577468675692,-0.12433702367160787,0.45106420248096885,0.7558535246359936,0.20047421379698205
LTP diff_R_Neta_Avg_0.9_100,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.9,100,,,,,,0.7150346275307881,0.9889362421815804,0.3437000649181721,0.6973751865246234,,0.48153941530754846
LTP diff_1h_0.9_100,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.9,100,,,,,,0.70152116309804,0.9837347852042523,0.07252735677663509,0.2678110676526963,0.6955992042390038,0.282221396750564
LTP diff_min_0.9_100,min(LTP(x)-LTP(x-1min)),0.9,100,,,,,0.35459602022203546,,,0.4725572273655245,-0.15381863284703462,-0.6646082837873857,0.0976105355859421
LTP diff_R_Neta_Avg_norm_0.9_100,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.9,100,-7.460937479300511e-17,,1.604748764675924e-16,-2.7538817482977408e-17,0.08474534529032514,0.4207394118950816,,0.26868666533563573,0.28166326365481403,0.5260181237096537,0.21236458997753607
LTP diff_1h_norm_0.9_100,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.9,100,-1.6614393609853597e-16,,-1.9582493486507352e-16,8.600541843945193e-16,0.3267067600820277,0.6719762355427041,,-0.10802340582213175,0.2568901983836715,0.5900734282816975,0.1451721351555609
LTP diff_min_norm_0.9_100,min((LTP(x)-LTP(x-1min))/var(LTP)),0.9,100,,,1.0962673247059362e-16,1.0500386827537422e-16,-0.057960233500327925,0.6160702325550504,,-0.1840508213001139,-0.2872533265120507,-0.6383503154601191,-0.016200846245663553
LTP Max_0.95_1,max(LTP),0.95,1,-0.036589221926269004,-0.09780460089218718,-0.07896024057184403,0.09184062397380362,0.12279486436366822,0.20238290292103986,0.16020796904563275,0.6615595520622575,0.487210480108638,0.5221436548936551,0.2406510629864785
LTP Min_0.95_1,min(LTP),0.95,1,0.21977318556837927,0.15876327998314724,0.06919331540674062,0.10298466689288471,-0.03682616980610323,0.10110550919949779,-0.17619709439678435,0.7236576108108935,0.6259971958812465,0.8587758501995015,0.2984897610895041
LTP Area_0.95_1,mean(LTP),0.95,1,0.11461753710659828,0.07546238733137885,-0.03589158181950427,0.10436295890681231,0.06623596186453272,0.16254259031131324,0.016976574371920825,0.709515752143105,0.6914732816834647,0.8546459880236568,0.3018480336981446
LTP Max_n0_0.95_1,max(LTP)-LTP(00:00),0.95,1,-0.16382398790265673,-0.13281258745425015,-0.09780962330754318,0.04054142034227624,0.030531489078503775,-0.43235592205282103,-0.6983467610928099,-0.3597958599568475,-0.5704616679574217,-0.8014364258092784,-0.2746351224582823
LTP Min_n0_0.95_1,min(LTP)-LTP(00:00),0.95,1,0.26655468881735395,0.250887572189537,0.09123438702391697,-0.008564945965914087,-0.3272563725235938,-0.7228021026198982,-0.9133768377185078,-0.7322531768724887,-0.7178173473225565,-0.7959718893888409,-0.37156049481514003
LTP Area_n0_0.95_1,mean(LTP)-LTP(00:00),0.95,1,-0.13199708416229622,-0.08519817655948467,-0.10633280954252575,0.017083421691400195,-0.0644307767868034,-0.7362000712687312,-0.9112211413809211,-0.676782764821486,-0.6238174890137705,-0.8232389323558083,-0.4096961713835016
LTP Max_ma_0.95_1,"max(LTP)-moving_avg(LTP,10D)",0.95,1,-0.06691610100103089,-0.06330239592220559,-0.07021948014907727,0.094409959514252,0.10992382700724387,-0.026418307799393574,-0.11919968198522651,0.18613602071714394,-0.08279810514031719,-0.4688605136343496,0.009096502230901596
LTP Min_ma_0.95_1,"min(LTP)-moving_avg(LTP,10D)",0.95,1,0.3122860634768956,0.3178276784690335,0.12963845191418213,0.06664229815334927,0.2753610604775615,-0.37929150405456924,-0.6079765790972362,-0.27213227452917255,0.23620590766543986,0.3912929870194609,0.03747026366849911
LTP Area_ma_0.95_1,"mean(LTP)-moving_avg(LTP,10D)",0.95,1,0.12362447346125621,0.15730822658310462,0.05713427444938377,0.17645272656258543,0.38098784679198655,-0.3511722388924189,-0.6582268120111869,0.035258217704359544,0.2654632489649823,0.1573109990301115,0.07516074534985427
LTP Max_mnvu_0.95_1,(max(LTP)-mean(LTP))/var(LTP),0.95,1,0.28342625755928696,0.19842276220218202,0.016640349487276277,0.04998246512724724,-0.12190814723992008,-0.14141574847757069,-0.16737213168833728,-0.1901470644944727,0.45771560223538316,0.7341278359977162,0.04211339633295275
LTP Min_mnvu_0.95_1,(min(LTP)-mean(LTP))/var(LTP),0.95,1,-0.24650888132773208,-0.2025672761742275,-0.1932293243931905,0.032245592117552103,0.07022140055569753,0.004907117998362654,0.21505403092536354,-0.1266465554097764,-0.6051022433204772,-0.8236909621120253,-0.188909030088664
LTP Area_n0_1_0.95_1,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,1,-0.18980711521332105,-0.08520173242311072,-0.10169053570968582,-0.11525443653520001,0.21929048819169975,0.1827700353979038,0.0917316677267168,0.44519615864345924,0.48440871159571475,0.4877755183049031,0.18471828363722656
LTP diff_R_Neta_Avg_0.95_1,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,1,0.07055714413922932,0.13397143138776912,0.12125934362361715,0.07068333352317083,0.14931553491305888,0.8234100832269343,0.9500265116358118,0.6629132065558415,0.6162178924734198,0.6772381972014322,0.42483057477122027
LTP diff_1h_0.95_1,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,1,0.10869663329043129,0.048063283234861504,0.12363821612107996,0.05530195063645077,0.21930788118257757,0.8395175192816866,0.9494881130370644,0.7653613586478724,0.6618677065381875,0.7749714333605031,0.47182889417794627
LTP diff_min_0.95_1,min(LTP(x)-LTP(x-1min)),0.95,1,0.07995892922448297,0.10247549086874971,0.011318030218313081,-0.04940993515233324,-0.036970927490943266,-0.1508369930684246,-0.3371653554057904,-0.35730168642009424,-0.37176994065275265,-0.3553408219376622,-0.1446051310487169
LTP diff_R_Neta_Avg_norm_0.95_1,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,1,-0.1232512814751842,0.15287815208308964,0.054454714881724334,0.15886236011563692,0.16319997362122,0.3703702396046353,0.7091237259469889,0.6173174069813822,0.4234709556552771,0.4672061684828428,0.27413508017785054
LTP diff_1h_norm_0.95_1,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,1,-0.1780849339146703,-0.2633847186518197,-0.09366047613684585,0.07941994563465576,0.2576181599644219,0.5589875651745407,0.8024724126301034,0.705496082304,0.6386000647605693,0.6399115677196545,0.33036805358048005
LTP diff_min_norm_0.95_1,min((LTP(x)-LTP(x-1min))/var(LTP)),0.95,1,-0.14650487598456913,-0.09453369988513739,-0.006600741236211575,-0.014130870240747733,0.011807807658950583,0.0118969002665336,0.11290791294514177,-0.12919682760838655,-0.4890052355795305,-0.7575822182770912,-0.12929542867006272
LTP Max_0.95_2,max(LTP),0.95,2,-0.08261237928454297,-0.1630431961600595,-0.0831109591231667,0.09022852982172203,0.17992200279471984,0.20984628428077842,0.17959468373131807,0.6602562498163786,0.49623631661747325,0.5410782287085701,0.2439894325861528
LTP Min_0.95_2,min(LTP),0.95,2,0.2191396116519447,0.15538230298684771,0.05679231357409199,0.07932637015844994,0.004624001998038292,0.1184138006507772,-0.1397581983448621,0.7339883309168657,0.6172997173575865,0.8548708233094081,0.30793054155409955
LTP Area_0.95_2,mean(LTP),0.95,2,0.10132229386507167,0.05765677922761001,-0.04170599881064596,0.09859332872196182,0.09265974530908641,0.17539951618116767,0.044234466067361776,0.7120235756391721,0.6894899924175,0.8620126945876939,0.3063030764621262
LTP Max_n0_0.95_2,max(LTP)-LTP(00:00),0.95,2,-0.20118723768348765,-0.17169911181577244,-0.0966977618038735,0.05422278446157659,0.08251641570326572,-0.4357604486097075,-0.7045332510734982,-0.3559617328141997,-0.5596849859864866,-0.7974586666215067,-0.2707276849038675
LTP Min_n0_0.95_2,min(LTP)-LTP(00:00),0.95,2,0.30593345063336974,0.29986561562600056,0.10443215147477297,-0.010293087224604378,-0.2960437149740371,-0.6977635965510091,-0.903334732771433,-0.7664228219756059,-0.7782404921013328,-0.8411247593078264,-0.36757576726489716
LTP Area_n0_0.95_2,mean(LTP)-LTP(00:00),0.95,2,-0.16018232788622272,-0.10358459399637389,-0.1002515408353148,0.05472618429660535,0.028439805100691242,-0.738221785262512,-0.9210879249385984,-0.7252867560084689,-0.6336671072788258,-0.8231037611834854,-0.41340512239512683
LTP Max_ma_0.95_2,"max(LTP)-moving_avg(LTP,10D)",0.95,2,-0.09938606629694911,-0.10250135568154381,-0.07348281132541644,0.09921136122155011,0.24897479500570077,-0.017984856195303236,-0.07674374300856579,0.18517347097982964,-0.07519983369390358,-0.4191542652122467,0.023232518651836523
LTP Min_ma_0.95_2,"min(LTP)-moving_avg(LTP,10D)",0.95,2,0.3363108975230023,0.34371620625786786,0.12428199130078064,0.0455016801462973,0.2755553783884377,-0.36740861813835646,-0.5896266495980123,-0.2826377730115465,0.25133323592714757,0.4305445794855046,0.0439974700463451
LTP Area_ma_0.95_2,"mean(LTP)-moving_avg(LTP,10D)",0.95,2,0.12815786374343544,0.16085651667909134,0.056750029857091,0.19173228830178699,0.4026334331103287,-0.33014067678514186,-0.6552678450051801,0.02838225723597336,0.2897466752061939,0.2277277702264387,0.08649021158935129
LTP Max_mnvu_0.95_2,(max(LTP)-mean(LTP))/var(LTP),0.95,2,0.19015088295872754,0.24628389623481345,0.002764424582411238,0.027406449377601998,-0.1744308078454459,-0.13731149375359497,-0.15967375412585544,-0.17748279039275025,0.4625005341813644,0.7346284334300439,0.018435698988433426
LTP Min_mnvu_0.95_2,(min(LTP)-mean(LTP))/var(LTP),0.95,2,-0.3149512361602844,-0.3556625783024204,-0.19315139344155555,0.04117576132475316,0.12361043417513014,-0.0022630829449969752,0.1909857563752266,-0.16265833102929986,-0.6126654678895245,-0.8165129595753047,-0.20023417623855394
LTP Area_n0_1_0.95_2,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,2,-0.18603667057257323,-0.0175238082212529,-0.09691103995749424,-0.057163717336953204,0.2181387656355238,0.1933620190308501,0.10215000649076533,0.4717785286407418,0.5212892912180425,0.5680166403926744,0.19846400729029157
