,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP Control-2L_1,2016-10-06,1.0,1.0,0.0,0.9019875661175939,0.09776205899507787,0.00025037488732814573
LTP Control-2L_1,2016-10-07,1.0,1.0,0.0,0.8751491147065391,0.12425667340907359,0.0005942118843873627
LTP Control-2L_1,2016-10-08,1.0,1.0,0.0,0.9548409750299349,0.04512485707986052,3.4167890204605926e-05
LTP Control-2L_1,2016-10-09,1.0,1.0,0.0,0.8754293091014009,0.12407935480395484,0.0004913360946441523
LTP Control-2L_1,2016-10-10,1.0,1.0,0.0,0.9215579063285438,0.07831004226499984,0.00013205140645621444
LTP Control-2L_1,2016-10-11,1.0,1.0,0.0,0.9354638859142664,0.06449424587485977,4.1868210873754e-05
LTP Control-2L_1,2016-10-12,1.0,1.0,0.0,0.9928935919954623,0.007100969678952766,5.438325584707614e-06
LTP Control-2L_1,2016-10-13,1.0,1.0,0.0,0.9731170849079505,0.026871780466765163,1.1134625284412822e-05
LTP Control-2L_1,2016-10-14,1.0,1.0,0.0,0.9467091668389713,0.053262819944042326,2.801321698634539e-05
LTP Control-2L_1,2016-10-15,1.0,1.0,0.0,0.9379554980639466,0.06196993625890021,7.456567715326426e-05
LTP Control-2L_1,2016-10-16,1.0,1.0,0.0,0.9519837844945651,0.04798986601173169,2.6349493703260197e-05
LTP Control-2L_1,2016-10-17,1.0,1.0,0.0,0.9508990900089122,0.04907834834250568,2.256164858226292e-05
LTP Control-2L_1,2016-10-18,1.0,1.0,0.0,0.9675508887475884,0.032441297751392345,7.813501019337285e-06
LTP Control-2L_1,2016-10-19,1.0,1.0,0.0,0.9653866123372868,0.03460551163787074,7.876024842545246e-06
LTP Control-2L_1,2016-10-20,1.0,1.0,0.0,0.9412101854225229,0.058761290571369626,2.852400610743333e-05
LTP Control-2L_1,2016-10-21,1.0,1.0,0.0,0.9599590661359274,0.040034112154218544,6.821709854025712e-06
LTP Control-2L_1,2016-10-22,1.0,2.0,-1.0,0.44420287584506096,0.44889559708346,0.10690152707147899
LTP Control-2L_1,2016-10-23,1.0,1.0,0.0,0.9877977312305241,0.012200921618974089,1.347150501718952e-06
LTP Control-2L_1,2016-10-24,1.0,1.0,0.0,0.9161877931347479,0.08366473649330448,0.00014747037194755316
LTP Control-2L_1,2016-10-25,1.0,1.0,0.0,0.9719990727286419,0.02799165102450931,9.276246848657387e-06
LTP Control-2L_1,2016-10-26,1.0,1.0,0.0,0.9589545053248635,0.04103815471476076,7.339960375814256e-06
LTP Control-2L_1,2016-10-27,1.0,1.0,0.0,0.9649078968882546,0.03508928115768688,2.8219540584355437e-06
LTP Control-2L_1,2016-10-28,1.0,1.0,0.0,0.9579750935375894,0.0420167713705258,8.135091884799004e-06
LTP Control-2L_1,2016-10-29,1.0,1.0,0.0,0.9326501550479539,0.0672988890577616,5.095589428445341e-05
LTP Control-2L_1,2016-10-30,1.0,1.0,0.0,0.956705275751541,0.043287402316922595,7.321931536455461e-06
LTP Control-2L_1,2016-10-31,1.0,1.0,0.0,0.9602883854586675,0.03970525816862197,6.356372710483023e-06
LTP Control-2L_1,2016-11-01,1.0,1.0,0.0,0.9680739335525388,0.03192349785538044,2.568592080677183e-06
LTP Control-2L_1,2016-11-02,1.0,1.0,0.0,0.9664104719947549,0.03358652012645617,3.0078787888923824e-06
LTP Control-2L_1,2016-11-03,1.0,1.0,0.0,0.9704575312703597,0.029540889925170188,1.5788044701815333e-06
LTP Control-2L_1,2016-11-04,1.0,1.0,0.0,0.9185578282359004,0.08143818083059277,3.99093350686361e-06
LTP Control-2L_2,2016-06-09,1.0,1.0,0.0,0.960630641557101,0.03935312929769818,1.6229145200910286e-05
LTP Control-2L_2,2016-06-10,1.0,1.0,0.0,0.9690688772091284,0.030921542649056635,9.580141814950333e-06
LTP Control-2L_2,2016-06-11,1.0,1.0,0.0,0.943758053741377,0.056162989795100315,7.895646352249755e-05
LTP Control-2L_2,2016-06-12,1.0,1.0,0.0,0.9322764890615376,0.06760018890545877,0.00012332203300366781
LTP Control-2L_2,2016-06-13,1.0,1.0,0.0,0.9363295261673534,0.0635639436368845,0.00010653019576207921
LTP Control-2L_2,2016-06-14,1.0,1.0,0.0,0.9645648102911297,0.035405920446293475,2.9269262576829543e-05
LTP Control-2L_2,2016-06-15,1.0,1.0,0.0,0.9540793170743804,0.04590173337804525,1.8949547574318734e-05
LTP Control-2L_2,2016-06-16,1.0,1.0,0.0,0.9439553804110498,0.05599550262232711,4.9116966623023034e-05
LTP Control-2L_2,2016-06-17,1.0,1.0,0.0,0.9238469084624767,0.07603057372163989,0.0001225178158832941
LTP Control-2L_2,2016-06-18,1.0,1.0,0.0,0.9309143563783786,0.0689692464668821,0.00011639715473934345
LTP Control-2L_2,2016-06-19,1.0,1.0,0.0,0.9314768315952147,0.0684034257609528,0.00011974264383252909
LTP Control-2L_2,2016-06-20,1.0,1.0,0.0,0.9379589487563804,0.06193511993254555,0.00010593131107402483
LTP Control-2L_2,2016-06-21,1.0,1.0,0.0,0.9495674829263174,0.050378557915861516,5.3959157821011505e-05
