Fecha,DDA,Precipitación,ETo,Riego Control,Riego RDI45,Riego RDI30,Riego BOSCH,Estado Control_1,Estado Control_2,Estado Control_3,Estado RDI45_1,Estado RDI45_2,Estado RDI45_3,Estado RDI30_1,Estado RDI30_2,Estado RDI30_3,Estado BOSCH_1,Estado BOSCH_2,Estado BOSCH_3,Area LTP Control_1_1,Area LTP Control_1_2,Area LTP Control_2_1,Area LTP Control_2_2,Area LTP Control_3_1,Area LTP Control_3_2,Area LTP RDI45_1_1,Area LTP RDI45_1_2,Area LTP RDI45_2_1,Area LTP RDI45_2_2,Area LTP RDI45_3_1,Area LTP RDI45_3_2,Area LTP RDI30_1_1,Area LTP RDI30_1_2,Area LTP RDI30_2_1,Area LTP RDI30_2_2,Area LTP RDI30_3_1,Area LTP RDI30_3_2,Area LTP BOSCH_1_1,Area LTP BOSCH_1_2,Area LTP BOSCH_2_1,Area LTP BOSCH_2_2,Area LTP BOSCH_3_1,Area LTP BOSCH_3_2,Area norm LTP Control_1_1,Area norm LTP Control_1_2,Area norm LTP Control_2_1,Area norm LTP Control_2_2,Area norm LTP Control_3_1,Area norm LTP Control_3_2,Area norm LTP RDI45_1_1,Area norm LTP RDI45_1_2,Area norm LTP RDI45_2_1,Area norm LTP RDI45_2_2,Area norm LTP RDI45_3_1,Area norm LTP RDI45_3_2,Area norm LTP RDI30_1_1,Area norm LTP RDI30_1_2,Area norm LTP RDI30_2_1,Area norm LTP RDI30_2_2,Area norm LTP RDI30_3_1,Area norm LTP RDI30_3_2,Area norm LTP BOSCH_1_1,Area norm LTP BOSCH_1_2,Area norm LTP BOSCH_2_1,Area norm LTP BOSCH_2_2,Area norm LTP BOSCH_3_1,Area norm LTP BOSCH_3_2,Maximo diario LTP Control_1_1,Maximo diario LTP Control_1_2,Maximo diario LTP Control_2_1,Maximo diario LTP Control_2_2,Maximo diario LTP Control_3_1,Maximo diario LTP Control_3_2,Maximo diario LTP RDI45_1_1,Maximo diario LTP RDI45_1_2,Maximo diario LTP RDI45_2_1,Maximo diario LTP RDI45_2_2,Maximo diario LTP RDI45_3_1,Maximo diario LTP RDI45_3_2,Maximo diario LTP RDI30_1_1,Maximo diario LTP RDI30_1_2,Maximo diario LTP RDI30_2_1,Maximo diario LTP RDI30_2_2,Maximo diario LTP RDI30_3_1,Maximo diario LTP RDI30_3_2,Maximo diario LTP BOSCH_1_1,Maximo diario LTP BOSCH_1_2,Maximo diario LTP BOSCH_2_1,Maximo diario LTP BOSCH_2_2,Maximo diario LTP BOSCH_3_1,Maximo diario LTP BOSCH_3_2,Estado Area LTP Control_1_1,Estado Area LTP Control_1_2,Estado Area LTP Control_2_1,Estado Area LTP Control_2_2,Estado Area LTP Control_3_1,Estado Area LTP Control_3_2,Estado Area LTP RDI45_1_1,Estado Area LTP RDI45_1_2,Estado Area LTP RDI45_2_1,Estado Area LTP RDI45_2_2,Estado Area LTP RDI45_3_1,Estado Area LTP RDI45_3_2,Estado Area LTP RDI30_1_1,Estado Area LTP RDI30_1_2,Estado Area LTP RDI30_2_1,Estado Area LTP RDI30_2_2,Estado Area LTP RDI30_3_1,Estado Area LTP RDI30_3_2,Estado Area LTP BOSCH_1_1,Estado Area LTP BOSCH_1_2,Estado Area LTP BOSCH_2_1,Estado Area LTP BOSCH_2_2,Estado Area LTP BOSCH_3_1,Estado Area LTP BOSCH_3_2,Estado Area norm LTP Control_1_1,Estado Area norm LTP Control_1_2,Estado Area norm LTP Control_2_1,Estado Area norm LTP Control_2_2,Estado Area norm LTP Control_3_1,Estado Area norm LTP Control_3_2,Estado Area norm LTP RDI45_1_1,Estado Area norm LTP RDI45_1_2,Estado Area norm LTP RDI45_2_1,Estado Area norm LTP RDI45_2_2,Estado Area norm LTP RDI45_3_1,Estado Area norm LTP RDI45_3_2,Estado Area norm LTP RDI30_1_1,Estado Area norm LTP RDI30_1_2,Estado Area norm LTP RDI30_2_1,Estado Area norm LTP RDI30_2_2,Estado Area norm LTP RDI30_3_1,Estado Area norm LTP RDI30_3_2,Estado Area norm LTP BOSCH_1_1,Estado Area norm LTP BOSCH_1_2,Estado Area norm LTP BOSCH_2_1,Estado Area norm LTP BOSCH_2_2,Estado Area norm LTP BOSCH_3_1,Estado Area norm LTP BOSCH_3_2,Estado Maximo diario LTP Control_1_1,Estado Maximo diario LTP Control_1_2,Estado Maximo diario LTP Control_2_1,Estado Maximo diario LTP Control_2_2,Estado Maximo diario LTP Control_3_1,Estado Maximo diario LTP Control_3_2,Estado Maximo diario LTP RDI45_1_1,Estado Maximo diario LTP RDI45_1_2,Estado Maximo diario LTP RDI45_2_1,Estado Maximo diario LTP RDI45_2_2,Estado Maximo diario LTP RDI45_3_1,Estado Maximo diario LTP RDI45_3_2,Estado Maximo diario LTP RDI30_1_1,Estado Maximo diario LTP RDI30_1_2,Estado Maximo diario LTP RDI30_2_1,Estado Maximo diario LTP RDI30_2_2,Estado Maximo diario LTP RDI30_3_1,Estado Maximo diario LTP RDI30_3_2,Estado Maximo diario LTP BOSCH_1_1,Estado Maximo diario LTP BOSCH_1_2,Estado Maximo diario LTP BOSCH_2_1,Estado Maximo diario LTP BOSCH_2_2,Estado Maximo diario LTP BOSCH_3_1,Estado Maximo diario LTP BOSCH_3_2
2019-07-26,207,0.0,21.28,14.77,15.6,15.5,14.33,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,10.514125,22.027048611111127,22.01462361111112,11.50820138888889,14.16569444444444,14.663545138888892,28.253861111111107,8.07151388888889,-22.062541666666675,-22.6053986111111,30.82557083333333,9.981541666666665,8.569298611111112,14.890080555555556,-27.61111805555555,-0.42874166666666724,-32.17975,-7.186951388888893,25.100284722222224,6.767152777777767,-15.98593055555557,-5.096694444444438,-13.241211111111106,-28.157158333333328,0.24148197060174553,0.3258439143655492,0.2897499751390023,0.25751177867283265,0.25187934645171484,0.3506347474626707,0.47589457825688236,0.32119036565415404,-0.7003981481481484,-2.870891365393842,0.5084210924184946,0.42583368885096695,0.3185612866584056,0.4016313469157781,-1.5832063105249745,-0.006475482052056595,-1.9562158054711258,-2.1389736276455045,0.35457387656762573,0.23786125756688117,-1.2277980457415942,-0.23928142931664032,-0.8214150813344356,-1.5618570187116343,43.54,67.6,75.97800000000001,44.69,56.239999999999995,41.82000000000001,59.370000000000005,25.13,31.5,7.873999999999995,60.629999999999995,23.439999999999998,26.900000000000002,37.074,17.439999999999998,66.21000000000001,16.44999999999999,3.3599999999999994,70.78999999999999,28.44999999999999,13.02000000000001,21.299999999999997,16.120000000000005,18.02799999999999,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
2019-07-27,208,0.0,14.19,14.77,15.6,15.5,14.33,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,9.192116666666664,21.515777777777785,16.552298611111112,8.393493055555556,8.649041666666669,11.001805555555556,17.308958333333337,6.305,-24.153638888888878,-19.93384027777779,22.810349305555555,16.017791666666668,7.353965277777778,9.59290138888889,-17.268541666666664,-0.9627722222222275,-14.560104166666676,-5.819687500000001,22.460249999999995,1.040659722222216,-17.44533333333331,-1.3823958333333337,-5.842411111111112,-16.109809722222224,0.24479671549045706,0.27626833304799414,0.3007321695332688,0.2721625504395446,0.18536308758394063,0.2754583263784566,0.35173660502607873,0.2822291853178156,-0.9380053937432574,-1.8770094423519568,0.4506015034087067,0.5117505324813632,0.2726720533102624,0.33780200679234057,-0.8536105618718066,-0.022230816990445813,-1.142865319204606,-1.227782172995782,0.35781822526684715,0.057910947257774965,-1.3492137148749652,-0.07412310098302055,-0.6170691921325637,-1.051966156603253,37.550000000000004,77.88000000000001,55.03999999999999,30.84,46.66,39.940000000000005,49.21000000000001,22.339999999999996,25.75,10.620000000000005,50.62200000000001,31.300000000000004,26.970000000000002,28.39800000000001,20.230000000000018,43.30800000000001,12.739999999999995,4.739999999999995,62.769999999999996,17.97,12.930000000000007,18.650000000000006,9.467999999999996,15.314000000000007,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
2019-07-28,209,0.0,16.61,14.77,15.6,15.5,14.33,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,12.432606944444444,25.515069444444435,20.905513888888887,10.282986111111112,12.585131944444441,14.375020833333334,15.975258333333343,8.367944444444444,-35.7444236111111,-24.694812499999983,22.47728819444444,-0.9387499999999989,8.305479166666668,11.093333333333334,-23.066516666666672,-5.572262499999994,-20.363388888888878,-6.570715277777772,25.314687499999998,-1.2547013888888898,-22.84951388888888,-3.803368055555552,-7.353868055555559,-20.534181944444455,0.2804305261073768,0.3025621895463587,0.297969126124414,0.2997955134434726,0.24720353455989869,0.31393362815753073,0.3524213177439519,0.3056225144062982,-1.2043269410751727,-2.9018581081081094,0.4594703228627236,-0.0283695980658809,0.31211872103219346,0.3641934777850732,-1.3271873801304188,-0.11025450138504145,-1.486378751013785,-1.697859244903815,0.3817051794330519,-0.0632728890009526,-1.8062856829161202,-0.19074062465173283,-0.6617951813854898,-1.2182120280282667,44.334,84.33000000000001,70.16,34.300000000000004,50.91,45.790000000000006,45.33000000000001,27.38,29.67999999999998,8.509999999999991,48.92,33.089999999999996,26.61,30.460000000000008,17.379999999999995,50.53999999999999,13.700000000000017,3.8700000000000045,66.32,19.83,12.649999999999977,19.939999999999998,11.111999999999995,16.855999999999995,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
2019-07-29,210,0.0,19.52,14.77,15.6,15.5,14.33,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,16.18881249999999,27.11463611111111,25.724327777777784,14.336579166666667,15.339541666666666,16.68358333333333,-0.28406388888889467,-2.404791666666668,-7.553340277777778,-6.782659722222235,0.12126736111110858,13.083562499999992,8.37446527777778,8.573187500000003,-14.958379166666646,-1.845756944444446,-10.592986111111102,-2.7540138888888848,12.544715277777776,0.6604513888889016,-7.869722222222208,1.4594652777777668,5.358759722222224,2.7945013888888894,0.2878727594423499,0.3469119256795178,0.3238616112020368,0.30951164004029935,0.29380466704973507,0.35421620665251236,-0.007558509097144766,-0.27704973118279586,-0.19961258662203413,-0.4703647518878114,0.0022328735244173926,0.2520917630057802,0.29007500096216765,0.2855825283144572,-0.5808177046931216,-0.042219610788335374,-0.4793206385118144,-0.26253707234403106,0.20668108734970633,0.028443212269117196,-0.6360913532349013,0.06489396521910926,0.30444038871845386,0.10350005144032924,56.236,78.16,79.42999999999999,46.32,52.209999999999994,47.099999999999994,37.58200000000001,8.68,37.84000000000003,14.419999999999987,54.309999999999995,51.9,28.87,30.019999999999996,25.75399999999999,43.718,22.10000000000001,10.489999999999995,60.696,23.220000000000013,12.372000000000014,22.489999999999995,17.601999999999997,27.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-07-30,211,0.0,18.63,17.62,15.6,15.5,14.33,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,22.10724166666666,32.19496527777778,29.552290277777775,18.799066666666665,19.01361111111111,19.824305555555554,43.112701388888894,8.454006944444444,-29.31761388888887,-20.130484722222207,39.42824652777777,9.45979166666666,12.23942361111111,12.72356111111111,-7.553883333333317,4.541981250000006,-2.1319791666666674,1.3424861111111142,32.45195138888889,13.453437500000007,-17.447624999999988,-2.2158680555555605,-7.097741666666664,-21.665363888888876,0.3615484523381196,0.4041141396517771,0.3840054351435559,0.38868351045500277,0.32879593122900863,0.37968868374234954,0.5317304068683879,0.27818384154144266,-1.4392544864452068,-1.9449743692968327,0.4828342704846654,0.27603710728528336,0.32822267661869425,0.3993584780637509,-0.32322992440450604,0.11776553749222166,-0.10123357866413424,0.07039780341432167,0.32239172848091485,0.43314351255634276,-1.5214182943843706,-0.12482357230484234,-0.5424749057372873,-1.3561194221888382,61.145999999999994,79.668,76.958,48.366,57.827999999999996,52.212,81.08,30.390000000000004,20.370000000000005,10.349999999999994,81.66,34.27,37.290000000000006,31.860000000000014,23.370000000000033,38.56800000000001,21.060000000000002,19.07,100.66,31.060000000000002,11.468000000000018,17.751999999999995,13.083999999999996,15.975999999999999,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-07-31,212,0.0,18.14,17.62,15.6,15.5,14.33,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,21.483776388888884,31.198412500000003,31.947583333333334,16.660763888888887,19.84220138888889,20.950743055555556,25.53284722222223,9.748611111111114,-48.70337916666671,-19.579379861111136,28.575444444444443,22.75083333333334,11.492666666666672,10.103751388888895,-0.655845833333359,10.304513888888891,6.150076388888877,2.0912500000000023,32.19419444444445,4.799826388888889,-18.07272222222224,-0.3519513888888923,4.204461805555553,-3.704655555555547,0.3408500141026318,0.4062928126790645,0.38366258356350824,0.3393230934600588,0.3315875900549614,0.3960442921655114,0.4939610605962899,0.24868905895691615,-5.285801949931269,-2.423790525019955,0.47969522317348406,0.4901084302743071,0.34857951673238313,0.3696674736165993,-0.02659121932100873,0.21748657426949955,0.29496769251265603,0.0965489381348108,0.39326437071783016,0.21408681484785408,-1.3467006126842218,-0.022589947938953296,0.2127764071637426,-0.19597204589269704,63.03,76.788,83.27000000000001,49.1,59.839999999999996,52.900000000000006,51.69000000000001,39.2,9.213999999999999,8.077999999999975,59.56999999999999,46.42000000000001,32.97,27.332000000000008,24.663999999999987,47.38000000000001,20.849999999999994,21.660000000000004,81.864,22.42,13.419999999999987,15.579999999999998,19.759999999999998,18.90400000000001,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-08-01,213,0.0,17.86,17.62,16.27,16.84,12.14,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,14.302613888888892,17.0449097222222,24.471679166666668,12.624888888888886,15.459576388888888,15.05908333333333,3.3006527777777848,-0.913972222222224,-19.37703472222225,-8.404518055555556,3.6067944444444464,-28.344638888888888,4.152420833333338,-0.3661930555555415,19.971805555555534,11.767270833333328,18.545423611111104,3.754194444444437,16.728159722222216,2.8372916666666583,-8.002999999999986,1.0776666666666728,1.7767569444444504,-2.8819263888888855,0.27060608258388946,0.3222709344341502,0.30297980892245474,0.2769223270210328,0.2959903578190482,0.3518477414330218,0.080878529227586,-0.0683088357415713,-0.6502360645041027,-0.5200815628437845,0.07432092405613944,-0.538769034192908,0.18772246081977115,-0.018550813351344557,0.4043694180108431,0.21076967281628745,0.37076016815496016,0.2461766848816024,0.262484853635999,0.1452786311657275,-0.5331778814123901,0.0627206766771431,0.11181604433256453,-0.13880774438343538,52.85399999999999,52.889999999999986,80.77,45.59,52.230000000000004,42.8,40.81,13.379999999999999,29.799999999999983,16.159999999999997,48.529999999999994,52.61,22.12,19.739999999999995,49.389999999999986,55.83,50.019999999999996,15.25,63.730000000000004,19.53,15.01000000000002,17.182000000000002,15.89,20.762,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-08-02,214,0.0,18.63,17.62,16.27,16.84,12.14,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,17.767004166666666,7.781583333333344,27.098716666666668,16.798458333333336,18.11940972222222,18.274131944444445,35.652805555555545,12.279375000000002,-73.93266666666665,-24.285780555555547,35.35069166666666,57.4806076388889,11.648527777777776,19.76600555555555,-30.151451388888887,-2.2950124999999986,-31.332222222222214,-8.54920138888889,32.454680555555555,4.901041666666671,-20.63903472222225,-7.024868055555558,-7.4684124999999995,-20.472750000000005,0.28995045640490025,0.1664509803921571,0.31075797191195925,0.3297695000654365,0.2984584042533721,0.3578952593898246,0.46849941597313466,0.265213282937365,-31.86752873563227,-3.1159585008410975,0.45151214226718095,0.6120818617707262,0.3524090209287159,0.458310275356046,-1.869277829441345,-0.04654253701074829,-4.2803582270795415,-0.5181334175084176,0.3938961642298657,0.1909248798857293,-1.5742970802610394,-0.4149360930629389,-0.5862176216640501,-3.2651913875598115,61.275999999999996,46.75,87.202,50.940000000000005,60.709999999999994,51.06,76.1,46.300000000000004,2.319999999999993,7.794000000000011,78.294,93.91,33.054,43.128,16.129999999999995,49.31,7.319999999999993,16.5,82.394,25.67,13.110000000000014,16.930000000000007,12.740000000000002,6.269999999999996,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-08-03,215,0.0,19.03,17.62,16.27,16.84,12.14,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,13.456586111111115,-5.560916666666657,22.38442916666667,12.465361111111111,13.281888888888886,14.849597222222222,15.660361111111115,10.130388888888895,-69.17897083333332,-23.61715000000001,19.735506944444445,14.538902777777778,12.140236111111115,12.145987500000004,-18.042898611111127,-1.6818486111111213,-11.580583333333351,-4.32073611111111,27.589777777777776,-3.3602638888888947,-22.09195833333331,-2.063777777777787,-2.5993694444444486,-11.933084722222233,0.2702994156980378,-0.21016313932980557,0.2865390318313706,0.30537386357450047,0.2782712945503643,0.3334740000499039,0.3556747924394984,0.33678154550827444,-5.042199040330417,-4.1001996527777855,0.3963749135256968,0.5003063584920089,0.3441695331153573,0.39256585326438304,-1.0113732405331348,-0.0482209017464052,-1.3868962075848335,-0.27140302205471795,0.3738958907409917,-0.29553772109840787,-1.658555430430426,-0.11620370370370428,-0.197101110437098,-1.1596778155706746,49.784000000000006,26.460000000000008,78.12,40.82000000000001,47.72999999999999,44.53,44.03,30.08,13.719999999999999,5.759999999999991,49.79,29.060000000000002,35.274,30.939999999999984,17.840000000000003,34.878000000000014,8.349999999999994,15.920000000000002,73.78999999999999,11.36999999999999,13.320000000000022,17.75999999999999,13.188000000000002,10.289999999999992,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-08-04,216,0.0,18.88,17.62,16.27,16.84,12.14,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,17.927818055555548,-35.26954444444445,24.661870833333335,14.02748611111111,17.29223611111111,18.00821527777778,13.84933333333332,7.18310416666667,-43.630418055555566,-16.770877777777784,15.62874305555556,0.8555138888888933,11.904162499999995,7.180012500000004,-2.4800875000000246,7.462068055555548,3.3979236111111106,1.0631388888888935,28.14076388888889,-3.2231319444444466,-17.617347222222236,1.1088402777777873,5.054730555555558,-0.2396055555555563,0.2884790341382478,-1.5066016422231718,0.2992509687100584,0.30283864661293414,0.30342579594860697,0.34764894358644366,0.3127672387834987,0.26016313533743823,-1.3490327764379304,-0.9570233838037996,0.32404609279609287,0.05367761882851633,0.3210919377461292,0.32171397526660095,-0.06579528572186623,0.1431709143429691,0.11475594769034483,0.04861174617690414,0.37211419508210214,-0.17678433218760678,-0.7578005515408742,0.049475293493565366,0.18817402112856665,-0.007870370370370394,62.145999999999994,23.409999999999997,82.412,46.32,56.989999999999995,51.8,44.27999999999999,27.610000000000003,32.34200000000001,17.524,48.230000000000004,15.938000000000002,37.074,22.318000000000012,37.69399999999999,52.11999999999999,29.61,21.869999999999997,75.624,18.232,23.24799999999999,22.412000000000006,26.862000000000002,30.444000000000003,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
2019-08-05,217,0.0,19.85,17.62,16.27,16.84,12.14,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,17.069923611111115,-46.317458333333335,26.70869444444444,15.106673611111113,18.85628472222222,18.358479166666665,0.35863472222222015,-2.6289722222222203,-19.46265902777776,-3.3898333333333426,-2.232555555555564,-8.00288194444444,15.682999999999996,9.485840277777783,-15.62642569444445,-1.0070333333333394,-8.137722222222237,-2.6221041666666665,15.957312500000008,0.7321458333333339,-6.663402777777804,2.031868055555549,6.672738888888887,5.0217666666666645,0.2664261528189655,-0.8010906349810323,0.27495619061998844,0.280272237682952,0.2900520646396281,0.3459947072496544,0.007791325705457745,-0.1789633915740109,-0.43501696530571654,-0.145299328475497,-0.053538502531308485,-1.074212341536166,0.37331587717210174,0.4204716435185187,-0.6618562344110317,-0.020900612953661937,-0.49529654426185277,-0.14567245370370374,0.2304637853841711,0.04797810179117521,-0.28721563697318137,0.11157979437427509,0.1917563908526032,0.16395999303469586,64.07,57.81800000000001,97.138,53.9,65.00999999999999,53.06,46.030000000000015,14.690000000000001,44.74000000000001,23.329999999999984,41.7,7.450000000000003,42.010000000000005,22.560000000000002,23.609999999999985,48.182,16.429999999999993,17.999999999999993,69.24000000000001,15.260000000000005,23.19999999999999,18.209999999999994,34.798,30.628,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
