TIMESTAMP,RECORD,Vzim_Avg,zim_Avg(1),zim_Avg(2),zim_Avg(3),zim_Avg(4),turgor_Avg(1),turgor_Avg(2),turgor_Avg(3),turgor_Avg(4)
2024-09-29 18:20:00,111818,4227.213,42.01158,73.1067,,,9.169127,64.06118,,
2024-09-29 18:25:00,111819,4226.801,41.96062,72.93562,,,9.079597,63.76384,,
2024-09-29 18:30:00,111820,4226.582,41.898,72.80195,,,8.968946,63.52996,,
2024-09-29 18:35:00,111821,4226.127,41.80093,72.63969,,,8.79765,63.24884,,
2024-09-29 18:40:00,111822,4225.978,41.75545,72.47805,,,8.717244,62.9642,,
2024-09-29 18:45:00,111823,4225.953,41.77043,72.45286,,,8.743871,62.91988,,
2024-09-29 18:50:00,111824,4225.512,41.72721,72.35269,,,8.668067,62.74866,,
2024-09-29 18:55:00,111825,4224.693,41.62545,72.20148,,,8.489106,62.49237,,
2024-09-29 19:00:00,111826,4224.568,41.57894,72.07829,,,8.406787,62.27551,,
2024-09-29 19:05:00,111827,4224.179,41.5516,71.99503,,,8.359023,62.13341,,
2024-09-29 19:10:00,111828,4223.672,41.4663,71.86831,,,8.208545,61.91585,,
2024-09-29 19:15:00,111829,4223.274,41.35422,71.7112,,,8.010288,61.64269,,
2024-09-29 19:20:00,111830,4222.709,41.28151,71.60547,,,7.882203,61.46316,,
2024-09-29 19:25:00,111831,4221.967,41.20845,71.49838,,,7.75382,61.28373,,
2024-09-29 19:30:00,111832,4221.942,41.27267,71.51618,,,7.867946,61.31571,,
2024-09-29 19:35:00,111833,4221.883,41.25283,71.50837,,,7.832818,61.3027,,
2024-09-29 19:40:00,111834,4221.795,41.17741,71.4323,,,7.698993,61.16882,,
2024-09-29 19:45:00,111835,4221.205,41.06651,71.31101,,,7.503014,60.96188,,
2024-09-29 19:50:00,111836,4220.571,40.98591,71.20431,,,7.360924,60.78142,,
2024-09-29 19:55:00,111837,4220.471,40.93756,71.11157,,,7.275194,60.61806,,
2024-09-29 20:00:00,111838,4219.872,40.85535,71.01736,,,7.130094,60.45922,,
2024-09-29 20:05:00,111839,4219.493,40.69072,70.79305,,,6.83812,60.06595,,
2024-09-29 20:10:00,111840,4218.821,40.60824,70.66541,,,6.692579,59.84861,,
2024-09-29 20:15:00,111841,4218.789,40.67484,70.70762,,,6.811026,59.9241,,
2024-09-29 20:20:00,111842,4218.553,40.6757,70.71287,,,6.812944,59.93678,,
2024-09-29 20:25:00,111843,4218.098,40.62235,70.67184,,,6.718808,59.8703,,
2024-09-29 20:30:00,111844,4218.397,40.58829,70.61541,,,6.657791,59.76573,,
2024-09-29 20:35:00,111845,4218.021,40.48071,70.51973,,,6.467082,59.60094,,
2024-09-29 20:40:00,111846,4217.769,40.52436,70.49419,,,6.54509,59.55908,,
2024-09-29 20:45:00,111847,4217.96,40.56389,70.54286,,,6.615088,59.64291,,
2024-09-29 20:50:00,111848,4218.888,40.60352,70.61663,,,6.684082,59.76094,,
2024-09-29 20:55:00,111849,4218.483,40.56895,70.57393,,,6.623273,59.69076,,
2024-09-29 21:00:00,111850,4218.643,40.47308,70.49816,,,6.452578,59.55379,,
2024-09-29 21:05:00,111851,4218.739,40.44199,70.39558,,,6.397152,59.37006,,
2024-09-29 21:10:00,111852,4219.17,40.57141,70.54531,,,6.626555,59.63016,,
2024-09-29 21:15:00,111853,4219.397,40.65986,70.66731,,,6.783424,59.84381,,
2024-09-29 21:20:00,111854,4220.115,40.74333,70.76637,,,6.930604,60.00969,,
2024-09-29 21:25:00,111855,4219.624,40.68736,70.70713,,,6.831924,59.91137,,
2024-09-29 21:30:00,111856,4220.118,40.72398,70.74394,,,6.89621,59.96977,,
2024-09-29 21:35:00,111857,4220.079,40.72746,70.71906,,,6.902472,59.92612,,
2024-09-29 21:40:00,111858,4219.526,40.68665,70.65215,,,6.830822,59.81505,,
2024-09-29 21:45:00,111859,4219.427,40.63504,70.60236,,,6.739267,59.72794,,
2024-09-29 21:50:00,111860,4219.35,40.58262,70.54822,,,6.646205,59.6328,,
2024-09-29 21:55:00,111861,4219.264,40.5158,70.45892,,,6.527563,59.47527,,
2024-09-29 22:00:00,111862,4218.845,40.41331,70.32917,,,6.346013,59.25052,,
2024-09-29 22:05:00,111863,4218.039,40.30061,70.19444,,,6.146838,59.02229,,
2024-09-29 22:10:00,111864,4217.971,40.19509,70.06989,,,5.959306,58.80178,,
2024-09-29 22:15:00,111865,4217.869,40.14551,69.97935,,,5.871292,58.64222,,
2024-09-29 22:20:00,111866,4217.77,40.14983,69.97289,,,5.8791,58.6321,,
2024-09-29 22:25:00,111867,4217.466,40.15163,69.96835,,,5.882732,58.62825,,
2024-09-29 22:30:00,111868,4216.647,40.05973,69.86404,,,5.720412,58.45411,,
2024-09-29 22:35:00,111869,4216.45,40.01163,69.77461,,,5.635135,58.29776,,
2024-09-29 22:40:00,111870,4216.067,39.97572,69.73962,,,5.571754,58.24081,,
2024-09-29 22:45:00,111871,4216.359,40.04735,69.81429,,,5.698776,58.36958,,
2024-09-29 22:50:00,111872,4215.922,40.01312,69.77805,,,5.63848,58.31117,,
2024-09-29 22:55:00,111873,4215.567,39.97221,69.73761,,,5.566164,58.24413,,
2024-09-29 23:00:00,111874,4215.384,39.97057,69.71047,,,5.56349,58.19839,,
2024-09-29 23:05:00,111875,4215.325,39.94732,69.70415,,,5.522206,58.18796,,
2024-09-29 23:10:00,111876,4215.28,39.94641,69.64242,,,5.520661,58.07873,,
2024-09-29 23:15:00,111877,4215.28,39.88296,69.59803,,,5.407755,57.99976,,
2024-09-29 23:20:00,111878,4214.627,39.78148,69.47452,,,5.227992,57.78894,,
2024-09-29 23:25:00,111879,4213.901,39.66444,69.32934,,,5.020599,57.54052,,
2024-09-29 23:30:00,111880,4213.649,39.55751,69.19743,,,4.830566,57.30916,,
2024-09-29 23:35:00,111881,4212.939,39.51789,69.15952,,,4.760851,57.25134,,
2024-09-29 23:40:00,111882,4212.568,39.46965,69.09708,,,4.675375,57.14522,,
2024-09-29 23:45:00,111883,4212.536,39.39336,69.02204,,,4.539599,57.01205,,
2024-09-29 23:50:00,111884,4211.782,39.28132,68.88299,,,4.340893,56.77464,,
2024-09-29 23:55:00,111885,4211.101,39.15021,68.76765,,,4.108088,56.57842,,
2024-09-30 00:00:00,111886,4210.086,39.02999,68.62724,,,3.894922,56.3419,,
2024-09-30 00:05:00,111887,4209.844,38.92466,68.49919,,,3.707481,56.11702,,
2024-09-30 00:10:00,111888,4209.656,38.8797,68.44346,,,3.627555,56.02023,,
2024-09-30 00:15:00,111889,4208.882,38.92397,68.4371,,,3.707114,56.0192,,
2024-09-30 00:20:00,111890,4208.643,38.95882,68.46207,,,3.769426,56.0669,,
2024-09-30 00:25:00,111891,4209.054,39.02977,68.55981,,,3.895477,56.23557,,
2024-09-30 00:30:00,111892,4209.324,39.06099,68.62043,,,3.950851,56.33998,,
2024-09-30 00:35:00,111893,4209.021,39.06859,68.62066,,,3.964686,56.34445,,
2024-09-30 00:40:00,111894,4208.711,39.04819,68.59023,,,3.928612,56.29436,,
2024-09-30 00:45:00,111895,4208.783,38.9959,68.55785,,,3.835367,56.23571,,
2024-09-30 00:50:00,111896,4208.899,38.95493,68.52692,,,3.762269,56.17904,,
2024-09-30 00:55:00,111897,4209.25,38.95143,68.49898,,,3.755705,56.12457,,
2024-09-30 01:00:00,111898,4209.511,38.9413,68.50114,,,3.737435,56.12494,,
2024-09-30 01:05:00,111899,4209.621,38.97521,68.55598,,,3.797743,56.22117,,
2024-09-30 01:10:00,111900,4209.662,38.9516,68.53404,,,3.755651,56.18154,,
2024-09-30 01:15:00,111901,4209.717,38.98051,68.54067,,,3.807113,56.19262,,
2024-09-30 01:20:00,111902,4209.909,39.07264,68.64073,,,3.971053,56.36831,,
2024-09-30 01:25:00,111903,4210.935,39.22689,68.79082,,,4.244822,56.6219,,
2024-09-30 01:30:00,111904,4211.383,39.32963,68.92374,,,4.427339,56.8526,,
2024-09-30 01:35:00,111905,4211.405,39.34134,68.92097,,,4.448177,56.84735,,
2024-09-30 01:40:00,111906,4211.318,39.24419,68.83035,,,4.275247,56.68714,,
2024-09-30 01:45:00,111907,4211.252,39.15632,68.72566,,,4.118825,56.50159,,
2024-09-30 01:50:00,111908,4210.957,39.12345,68.68432,,,4.060562,56.43192,,
2024-09-30 01:55:00,111909,4210.013,38.99514,68.52843,,,3.832898,56.16684,,
2024-09-30 02:00:00,111910,4209.799,38.89658,68.41441,,,3.657495,55.96659,,
2024-09-30 02:05:00,111911,4209.756,38.93791,68.43962,,,3.731174,56.01208,,
2024-09-30 02:10:00,111912,4209.77,38.92247,68.43588,,,3.703647,56.00522,,
2024-09-30 02:15:00,111913,4209.684,38.87205,68.37659,,,3.613896,55.90075,,
2024-09-30 02:20:00,111914,4209.516,38.85433,68.35412,,,3.582478,55.86292,,
2024-09-30 02:25:00,111915,4208.937,38.76042,68.26384,,,3.415631,55.70975,,
2024-09-30 02:30:00,111916,4208.875,38.65924,68.16346,,,3.235387,55.53168,,
2024-09-30 02:35:00,111917,4208.84,38.51548,68.03696,,,2.97924,55.30672,,
2024-09-30 02:40:00,111918,4207.823,38.4603,67.94781,,,2.881593,55.16121,,
2024-09-30 02:45:00,111919,4207.932,38.50243,67.95531,,,2.956606,55.17315,,
2024-09-30 02:50:00,111920,4208.844,38.55319,68.01299,,,3.046418,55.26398,,
2024-09-30 02:55:00,111921,4209.641,38.63494,68.09566,,,3.1915,55.4008,,
2024-09-30 03:00:00,111922,4209.935,38.7284,68.21547,,,3.357775,55.61036,,
2024-09-30 03:05:00,111923,4209.97,38.73363,68.23523,,,3.367054,55.6451,,
2024-09-30 03:10:00,111924,4209.982,38.72761,68.22489,,,3.356321,55.62652,,
2024-09-30 03:15:00,111925,4209.987,38.7334,68.22092,,,3.366635,55.61938,,
2024-09-30 03:20:00,111926,4209.988,38.73635,68.23648,,,3.371894,55.64708,,
2024-09-30 03:25:00,111927,4209.988,38.73294,68.23807,,,3.365825,55.64991,,
2024-09-30 03:30:00,111928,4209.988,38.67253,68.17402,,,3.258202,55.53581,,
2024-09-30 03:35:00,111929,4209.988,38.66549,68.1538,,,3.24566,55.49981,,
2024-09-30 03:40:00,111930,4209.988,38.60576,68.10066,,,3.139251,55.40513,,
2024-09-30 03:45:00,111931,4209.902,38.54728,68.03083,,,3.035133,55.28186,,
2024-09-30 03:50:00,111932,4209.959,38.62722,68.06625,,,3.177507,55.34423,,
2024-09-30 03:55:00,111933,4209.986,38.60508,68.09896,,,3.138039,55.40213,,
2024-09-30 04:00:00,111934,4209.986,38.62439,68.09464,,,3.17243,55.39444,,
2024-09-30 04:05:00,111935,4209.918,38.58975,68.0331,,,3.110778,55.28569,,
2024-09-30 04:10:00,111936,4209.549,38.53059,68.00005,,,3.005648,55.23167,,
2024-09-30 04:15:00,111937,4209.501,38.54751,68.00141,,,3.035826,55.23472,,
2024-09-30 04:20:00,111938,4209.213,38.54966,68.02094,,,3.039879,55.27329,,
2024-09-30 04:25:00,111939,4208.801,38.47801,67.93748,,,2.912488,55.12997,,
2024-09-30 04:30:00,111940,4208.629,38.46109,67.89455,,,2.882457,55.05574,,
2024-09-30 04:35:00,111941,4208.629,38.45632,67.89229,,,2.873958,55.05169,,
2024-09-30 04:40:00,111942,4208.593,38.38036,67.82949,,,2.738601,54.94026,,
2024-09-30 04:45:00,111943,4208.507,38.39091,67.81882,,,2.757476,54.92236,,
2024-09-30 04:50:00,111944,4208.57,38.4042,67.82938,,,2.781112,54.94036,,
2024-09-30 04:55:00,111945,4208.525,38.41079,67.8279,,,2.79288,54.93832,,
2024-09-30 05:00:00,111946,4207.875,38.33732,67.76942,,,2.662359,54.84256,,
2024-09-30 05:05:00,111947,4207.279,38.25068,67.67494,,,2.508287,54.68192,,
2024-09-30 05:10:00,111948,4207.27,38.17453,67.57037,,,2.372548,54.49562,,
2024-09-30 05:15:00,111949,4206.73,38.07084,67.47887,,,2.187979,54.33948,,
2024-09-30 05:20:00,111950,4205.919,37.96186,67.37523,,,1.994087,54.16514,,
2024-09-30 05:25:00,111951,4205.885,37.98347,67.35291,,,2.032643,54.12578,,
2024-09-30 05:30:00,111952,4206.126,38.11601,67.47707,,,2.268847,54.34407,,
2024-09-30 05:35:00,111953,4207.268,38.38649,67.78424,,,2.750411,54.8769,,
2024-09-30 05:40:00,111954,4207.342,38.46445,67.90049,,,2.889327,55.08315,,
2024-09-30 05:45:00,111955,4207.365,38.46826,67.8603,,,2.896099,55.01122,,
2024-09-30 05:50:00,111956,4207.494,38.47045,67.89584,,,2.899914,55.07289,,
2024-09-30 05:55:00,111957,4207.603,38.47637,67.9097,,,2.910393,55.09615,,
2024-09-30 06:00:00,111958,4207.494,38.46941,67.86844,,,2.898049,55.02403,,
2024-09-30 06:05:00,111959,4207.27,38.36654,67.7575,,,2.714838,54.8292,,
2024-09-30 06:10:00,111960,4207.204,38.25749,67.6188,,,2.520484,54.58282,,
2024-09-30 06:15:00,111961,4206.171,38.15716,67.50353,,,2.3422,54.39069,,
2024-09-30 06:20:00,111962,4206.252,38.19936,67.55836,,,2.417403,54.48738,,
2024-09-30 06:25:00,111963,4206.563,38.19875,67.63438,,,2.416139,54.61891,,
2024-09-30 06:30:00,111964,4205.956,38.13222,67.5438,,,2.29785,54.46527,,
2024-09-30 06:35:00,111965,4205.896,38.12518,67.50201,,,2.285318,54.3915,,
2024-09-30 06:40:00,111966,4205.883,38.12841,67.50331,,,2.291101,54.39402,,
2024-09-30 06:45:00,111967,4206.323,38.27565,67.71885,,,2.553365,54.77262,,
2024-09-30 06:50:00,111968,4207.266,38.44143,67.95075,,,2.848335,55.17375,,
2024-09-30 06:55:00,111969,4207.27,38.50403,68.07673,,,2.959932,55.39828,,
2024-09-30 07:00:00,111970,4207.297,38.54356,68.17563,,,3.030368,55.57422,,
2024-09-30 07:05:00,111971,4207.879,38.62743,68.31696,,,3.179435,55.81842,,
2024-09-30 07:10:00,111972,4208.534,38.70275,68.48438,,,3.31318,56.1081,,
2024-09-30 07:15:00,111973,4208.638,38.78373,68.65572,,,3.457399,56.41206,,
2024-09-30 07:20:00,111974,4209.15,38.86256,68.82137,,,3.597433,56.70034,,
2024-09-30 07:25:00,111975,4209.984,38.97383,69.02701,,,3.794964,57.05546,,
2024-09-30 07:30:00,111976,4210.278,39.10503,69.26104,,,4.028411,57.46836,,
2024-09-30 07:35:00,111977,4211.189,39.23837,69.49654,,,4.265005,57.87535,,
2024-09-30 07:40:00,111978,4211.922,39.36609,69.72495,,,4.491678,58.27198,,
2024-09-30 07:45:00,111979,4212.697,39.44688,69.89876,,,4.634709,58.57071,,
2024-09-30 07:50:00,111980,4212.824,39.53832,70.06207,,,4.797346,58.85969,,
2024-09-30 07:55:00,111981,4213.887,39.64474,70.25217,,,4.985556,59.18318,,
2024-09-30 08:00:00,111982,4214.38,39.74865,70.42583,,,5.169882,59.48529,,
2024-09-30 08:05:00,111983,4215.334,39.8482,70.59927,,,5.345834,59.78042,,
2024-09-30 08:10:00,111984,4214.748,39.93563,70.74586,,,5.502165,60.04961,,
2024-09-30 08:15:00,111985,4214.796,40.00993,70.86986,,,5.634314,60.26956,,
2024-09-30 08:20:00,111986,4214.966,40.11747,71.02901,,,5.825441,60.55034,,
2024-09-30 08:25:00,111987,4214.676,40.24556,71.21055,,,6.053776,60.87754,,
2024-09-30 08:30:00,111988,4215.404,40.37055,71.39477,,,6.275115,61.19479,,
2024-09-30 08:35:00,111989,4215.827,40.49798,71.59206,,,6.50117,61.53962,,
2024-09-30 08:40:00,111990,4216.695,40.6675,71.88045,,,6.801357,62.0399,,
2024-09-30 08:45:00,111991,4217.751,40.77163,72.04632,,,6.984806,62.3193,,
2024-09-30 08:50:00,111992,4217.956,40.78299,72.10822,,,7.004669,62.42636,,
2024-09-30 08:55:00,111993,4218.525,40.97252,72.41533,,,7.34068,62.96393,,
2024-09-30 09:00:00,111994,4219.616,41.17706,72.70103,,,7.702344,63.45546,,
2024-09-30 09:05:00,111995,4220.703,41.31694,72.95787,,,7.948923,63.89553,,
2024-09-30 09:10:00,111996,4221.49,41.4983,73.26302,,,8.269639,64.42571,,
2024-09-30 09:15:00,111997,4222.182,41.70443,73.54442,,,8.634449,64.91505,,
2024-09-30 09:20:00,111998,4222.321,41.85082,73.9075,,,8.894197,65.55786,,
2024-09-30 09:25:00,111999,4222.819,42.14226,74.30243,,,9.410726,66.2515,,
2024-09-30 09:30:00,112000,4224.553,43.37645,74.67034,,,11.59797,66.87749,,
2024-09-30 09:35:00,112001,4225.312,44.6337,74.95842,,,13.82751,67.3768,,
2024-09-30 09:40:00,112002,4226.578,44.47655,75.72975,,,13.54456,68.72539,,
2024-09-30 09:45:00,112003,4227.809,44.24667,76.08672,,,13.13275,69.33853,,
2024-09-30 09:50:00,112004,4227.319,43.88643,76.06124,,,12.4952,69.30145,,
2024-09-30 09:55:00,112005,4228.299,43.51851,77.02381,,,11.83971,70.9927,,
2024-09-30 10:00:00,112006,4228.084,43.50352,76.80726,,,11.81371,70.61224,,
2024-09-30 10:05:00,112007,4229.473,43.82416,77.49404,,,12.3784,71.80677,,
2024-09-30 10:10:00,112008,4230.837,44.11113,77.99598,,,12.88314,72.67351,,
2024-09-30 10:15:00,112009,4232.055,44.47303,78.80106,,,13.52077,74.07927,,
2024-09-30 10:20:00,112010,4232.254,44.49159,78.9472,,,13.55305,74.33476,,
2024-09-30 10:25:00,112011,4231.799,45.40856,78.09388,,,15.17964,72.83045,,
2024-09-30 10:30:00,112012,4232.492,45.07626,78.541,,,14.5883,73.61087,,
2024-09-30 10:35:00,112013,4233.188,44.95047,79.42176,,,14.36303,75.15908,,
2024-09-30 10:40:00,112014,4234.521,45.18376,79.92889,,,14.77172,76.03378,,
2024-09-30 10:45:00,112015,4233.628,44.91498,79.06845,,,14.29868,74.52554,,
2024-09-30 10:50:00,112016,4233.75,44.87514,79.81084,,,14.22771,75.83852,,
2024-09-30 10:55:00,112017,4233.166,45.03199,79.75707,,,14.50759,75.75368,,
2024-09-30 11:00:00,112018,4231.488,45.33789,78.0712,,,15.05549,72.79557,,
2024-09-30 11:05:00,112019,4231.079,45.30545,78.03173,,,14.99942,72.73264,,
2024-09-30 11:10:00,112020,4231.456,45.38881,78.46873,,,15.14586,73.50077,,
2024-09-30 11:15:00,112021,4231.396,45.62222,78.28384,,,15.55978,73.17413,,
2024-09-30 11:20:00,112022,4231.529,45.89698,78.50552,,,16.04629,73.56475,,
2024-09-30 11:25:00,112023,4232.86,46.3322,79.22346,,,16.81235,74.81362,,
2024-09-30 11:30:00,112024,4232.767,46.13259,79.18501,,,16.45904,74.7472,,
2024-09-30 11:35:00,112025,4233.488,46.60345,79.87722,,,17.29043,75.96079,,
2024-09-30 11:40:00,112026,4233.266,46.67384,79.23527,,,17.41604,74.82743,,
2024-09-30 11:45:00,112027,4233.17,46.7676,79.11501,,,17.58255,74.61607,,
2024-09-30 11:50:00,112028,4233.541,46.83744,79.41972,,,17.70475,75.14937,,
2024-09-30 11:55:00,112029,4233.153,46.66945,79.01095,,,17.40871,74.43201,,
2024-09-30 12:00:00,112030,4232.819,46.47723,78.99004,,,17.06947,74.40079,,
2024-09-30 12:05:00,112031,4233.42,46.92394,79.19343,,,17.85849,74.7506,,
2024-09-30 12:10:00,112032,4232.729,46.85863,79.02187,,,17.7457,74.45882,,
2024-09-30 12:15:00,112033,4233.12,47.26245,79.37708,,,18.45951,75.08127,,
2024-09-30 12:20:00,112034,4233.212,47.36995,79.35388,,,18.64956,75.03853,,
2024-09-30 12:25:00,112035,4233.154,47.35221,79.42381,,,18.6184,75.16346,,
2024-09-30 12:30:00,112036,4234.156,47.5961,79.63997,,,19.04598,75.52856,,
2024-09-30 12:35:00,112037,4234.045,47.61176,79.60684,,,19.07423,75.47186,,
2024-09-30 12:40:00,112038,4234.542,47.98391,79.82941,,,19.73113,75.85722,,
2024-09-30 12:45:00,112039,4235.062,48.18163,79.83263,,,20.07884,75.85358,,
2024-09-30 12:50:00,112040,4234.515,47.81752,79.62194,,,19.4365,75.49017,,
2024-09-30 12:55:00,112041,4234.379,48.03786,79.82213,,,19.82745,75.84724,,
2024-09-30 13:00:00,112042,4234.56,48.52541,80.11414,,,20.69012,76.36119,,
2024-09-30 13:05:00,112043,4234.786,48.85101,80.2642,,,21.26566,76.62286,,
2024-09-30 13:10:00,112044,4235.391,49.15464,80.37144,,,21.80029,76.80184,,
2024-09-30 13:15:00,112045,4235.982,49.6526,80.7583,,,22.67887,77.47603,,
2024-09-30 13:20:00,112046,4236.625,49.86043,80.58914,,,23.0434,77.16485,,
2024-09-30 13:25:00,112047,4236.278,49.68549,80.41589,,,22.73554,76.86444,,
2024-09-30 13:30:00,112048,4235.535,49.27618,80.41056,,,22.01474,76.8685,,
2024-09-30 13:35:00,112049,4235.499,49.24171,80.39616,,,21.95393,76.84365,,
2024-09-30 13:40:00,112050,4236.122,49.91123,80.72463,,,23.13604,77.41389,,
2024-09-30 13:45:00,112051,4237.21,50.7439,81.0667,,,24.60398,77.99949,,
2024-09-30 13:50:00,112052,4237.168,50.68789,80.94006,,,24.50508,77.77609,,
2024-09-30 13:55:00,112053,4236.949,50.70671,80.90774,,,24.53965,77.72292,,
2024-09-30 14:00:00,112054,4236.718,51.26817,80.93234,,,25.53492,77.77071,,
2024-09-30 14:05:00,112055,4236.649,50.94413,80.90762,,,24.9617,77.72821,,
2024-09-30 14:10:00,112056,4236.678,50.99515,81.00684,,,25.05185,77.90331,,
2024-09-30 14:15:00,112057,4236.791,51.29868,80.98314,,,25.58847,77.85928,,
2024-09-30 14:20:00,112058,4236.813,51.12588,81.08881,,,25.28246,78.04594,,
2024-09-30 14:25:00,112059,4236.931,51.14243,81.33587,,,25.31104,78.48107,,
2024-09-30 14:30:00,112060,4237.695,51.7683,81.87398,,,26.41416,79.41931,,
2024-09-30 14:35:00,112061,4238.172,52.36786,81.55696,,,27.47222,78.84937,,
2024-09-30 14:40:00,112062,4238.183,52.41252,81.34627,,,27.55113,78.47632,,
2024-09-30 14:45:00,112063,4238.547,53.58516,81.23658,,,29.62376,78.27549,,
2024-09-30 14:50:00,112064,4238.323,52.7063,81.10373,,,28.07005,78.04453,,
2024-09-30 14:55:00,112065,4238.176,52.16111,80.96434,,,27.1061,77.80055,,
2024-09-30 15:00:00,112066,4237.24,51.77871,80.76421,,,26.43541,77.46352,,
2024-09-30 15:05:00,112067,4237.109,50.94928,80.83993,,,24.9681,77.59995,,
2024-09-30 15:10:00,112068,4237.205,51.66123,80.83971,,,26.22771,77.59782,,
2024-09-30 15:15:00,112069,4236.924,50.59108,80.93538,,,24.33507,77.7723,,
2024-09-30 15:20:00,112070,4236.481,49.84663,80.7378,,,23.01974,77.43064,,
2024-09-30 15:25:00,112071,4235.886,49.52893,80.48969,,,22.46045,77.00223,,
2024-09-30 15:30:00,112072,4235.62,49.28941,80.44123,,,22.03776,76.92126,,
2024-09-30 15:35:00,112073,4235.303,49.01313,80.25807,,,21.55017,76.60268,,
2024-09-30 15:40:00,112074,4235.308,48.90076,80.23098,,,21.35115,76.55462,,
2024-09-30 15:45:00,112075,4235.244,48.77713,80.22725,,,21.13255,76.54916,,
2024-09-30 15:50:00,112076,4234.978,48.41412,79.92627,,,20.49098,76.02094,,
2024-09-30 15:55:00,112077,4234.869,48.17149,79.77775,,,20.06181,75.75986,,
2024-09-30 16:00:00,112078,4235.204,48.11536,79.70688,,,19.96083,75.62838,,
2024-09-30 16:05:00,112079,4234.848,47.86173,79.53364,,,19.51332,75.32791,,
2024-09-30 16:10:00,112080,4234.439,47.44381,79.26595,,,18.77497,74.86104,,
2024-09-30 16:15:00,112081,4234.746,47.31919,79.22694,,,18.55294,74.78656,,
2024-09-30 16:20:00,112082,4235.092,47.3158,79.22604,,,18.54539,74.77882,,
2024-09-30 16:25:00,112083,4234.651,47.07841,79.04568,,,18.12689,74.46719,,
2024-09-30 16:30:00,112084,4234.581,46.79799,78.82983,,,17.63053,74.08614,,
2024-09-30 16:35:00,112085,4234.445,46.49746,78.59956,,,17.09882,73.68066,,
2024-09-30 16:40:00,112086,4234.267,46.22837,78.38503,,,16.62289,73.30377,,
2024-09-30 16:45:00,112087,4233.779,45.93086,78.13534,,,16.09777,72.86989,,
2024-09-30 16:50:00,112088,4233.372,45.62054,77.87586,,,15.54955,72.41721,,
2024-09-30 16:55:00,112089,4233.096,45.30161,77.58909,,,14.98549,71.91383,,
2024-09-30 17:00:00,112090,4233.031,44.99733,77.30418,,,14.44662,71.41014,,
2024-09-30 17:05:00,112091,4232.531,44.70036,77.0198,,,13.92209,70.91467,,
2024-09-30 17:10:00,112092,4232.32,44.44914,76.78443,,,13.47761,70.50109,,
2024-09-30 17:15:00,112093,4231.821,44.23585,76.55316,,,13.10118,70.09953,,
2024-09-30 17:20:00,112094,4231.538,44.02001,76.31963,,,12.7195,69.69032,,
2024-09-30 17:25:00,112095,4231.087,43.68644,75.91315,,,12.12957,68.9772,,
2024-09-30 17:30:00,112096,4230.48,43.4815,75.67039,,,11.76798,68.55675,,
2024-09-30 17:35:00,112097,4229.993,43.24478,75.36823,,,11.34963,68.02892,,
2024-09-30 17:40:00,112098,4229.812,43.05758,75.09775,,,11.01817,67.55219,,
2024-09-30 17:45:00,112099,4228.742,42.78688,74.68559,,,10.54085,66.8383,,
2024-09-30 17:50:00,112100,4228.232,42.58012,74.35549,,,10.17537,66.2608,,
2024-09-30 17:55:00,112101,4227.945,42.35163,73.97366,,,9.770761,65.58802,,
2024-09-30 18:00:00,112102,4227.487,42.17099,73.66413,,,9.451338,65.04594,,
2024-09-30 18:05:00,112103,4227.027,42.02879,73.37094,,,9.200055,64.53284,,
2024-09-30 18:10:00,112104,4226.622,41.90415,73.13202,,,8.979779,64.11506,,
2024-09-30 18:15:00,112105,4226.047,41.78148,72.89693,,,8.763296,63.70659,,
2024-09-30 18:20:00,112106,4225.119,41.58527,72.60611,,,8.416923,63.20432,,
2024-09-30 18:25:00,112107,4224.527,41.50246,72.3878,,,8.271095,62.82561,,
2024-09-30 18:30:00,112108,4224.484,41.51677,72.35136,,,8.296584,62.76154,,
2024-09-30 18:35:00,112109,4224.548,41.55407,72.26711,,,8.362671,62.61103,,
2024-09-30 18:40:00,112110,4224.116,41.45518,72.12853,,,8.187941,62.3714,,
2024-09-30 18:45:00,112111,4223.415,41.35115,71.93932,,,8.00458,62.04575,,
2024-09-30 18:50:00,112112,4223.283,41.36182,71.87772,,,8.023767,61.93828,,
2024-09-30 18:55:00,112113,4223.413,41.44656,71.908,,,8.174001,61.99018,,
2024-09-30 19:00:00,112114,4223.521,41.46732,71.87171,,,8.210656,61.92412,,
2024-09-30 19:05:00,112115,4223.709,41.48819,71.88669,,,8.247356,61.94796,,
2024-09-30 19:10:00,112116,4223.417,41.40488,71.75735,,,8.099983,61.72258,,
2024-09-30 19:15:00,112117,4223.277,41.35022,71.63015,,,8.003181,61.49872,,
2024-09-30 19:20:00,112118,4223.266,41.30709,71.56602,,,7.926617,61.385,,
2024-09-30 19:25:00,112119,4223.15,41.28424,71.51138,,,7.886251,61.28963,,
2024-09-30 19:30:00,112120,4222.385,41.19672,71.40723,,,7.732219,61.11573,,
2024-09-30 19:35:00,112121,4221.845,41.09939,71.26837,,,7.560299,60.8769,,
2024-09-30 19:40:00,112122,4221.804,41.08707,71.23666,,,7.53849,60.82114,,
2024-09-30 19:45:00,112123,4221.718,41.07023,71.16801,,,7.508721,60.70042,,
2024-09-30 19:50:00,112124,4221.295,41.00841,71.08566,,,7.399637,60.5602,,
2024-09-30 19:55:00,112125,4220.987,40.99162,71.04913,,,7.370338,60.49969,,
