Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg
2019-07-21 3:00,23.18,66.55,0.131,0.247,-56.6,0.95
2019-07-21 3:30,22.93,68.88,0.13,0.24,-54.67,0.87
2019-07-21 4:00,22.45,70.18,0.162,0.273,-52.17,0.81
2019-07-21 4:30,22.25,69.13,0.181,0.291,-49.77,0.829
2019-07-21 5:00,21.92,70.24,0.27,0.316,-45.36,0.782
2019-07-21 5:30,21.47,71.49,3.546,7.231,-42.17,0.73
2019-07-21 6:00,21.8,72.18,30.86,57.62,-36.16,0.726
2019-07-21 6:30,22.56,71.9,90.2,169.2,-22.87,0.768
2019-07-21 7:00,23.39,73.63,173.4,333.6,3.647,0.758
2019-07-21 7:30,24.33,70.96,273.7,532.9,56.94,0.884
2019-07-21 8:00,25,68.7,372.5,732,122.6,0.992
2019-07-21 8:30,25.58,67.01,475.7,942,189,1.082
2019-07-21 9:00,26.38,63.7,572.6,1143,258.3,1.249
2019-07-21 9:30,27.51,58.96,671.2,1345,342,1.509
2019-07-21 10:00,28.49,54.09,754.9,1522,421,1.787
2019-07-21 10:30,29.11,50.52,822,1663,492.8,1.997
2019-07-21 11:00,30.06,47.41,876,1778,542.8,2.239
2019-07-21 11:30,30.86,45.77,913,1859,564.7,2.418
2019-07-21 12:00,31.3,44.95,942,1923,598.2,2.516
2019-07-21 12:30,32.08,42.17,956,1958,610.8,2.763
2019-07-21 13:00,32.48,42.9,953,1953,618,2.789
2019-07-21 13:30,33.11,41.01,937,1925,604.6,2.987
2019-07-21 14:00,33.8,38.67,910,1873,584.6,3.227
2019-07-21 14:30,34.05,37.75,868,1790,563.7,3.322
2019-07-21 15:00,34.48,35.83,811,1680,513.7,3.508
2019-07-21 15:30,34.24,36.68,741.9,1541,465.4,3.415
2019-07-21 16:00,34.6,34.9,659.8,1374,403.5,3.58
2019-07-21 16:30,34.55,32.85,571.6,1156,333.9,3.684
2019-07-21 17:00,34.15,33.29,475.5,833,257.9,3.58
2019-07-21 17:30,33.53,38.87,371.3,780.5,181.6,3.169
2019-07-21 18:00,32.86,40.61,272.1,574,105.2,2.965
2019-07-21 18:30,32,43.86,174.4,368.5,39.41,2.671
2019-07-21 19:00,30.88,46.24,91,189.7,-13.89,2.4
2019-07-21 19:30,29.77,50.49,28.15,60.02,-49.51,2.075
2019-07-21 20:00,28.79,53.2,3.404,7.419,-63.69,1.853
2019-07-21 20:30,27.89,56.8,0.23,0.301,-63.11,1.623
2019-07-21 21:00,26.98,60.4,0.168,0.278,-60.91,1.411
2019-07-21 21:30,26.34,62.05,0.15,0.26,-60.72,1.302
2019-07-21 22:00,25.81,63.67,0.165,0.281,-57.86,1.208
2019-07-21 22:30,24.92,68.69,0.174,0.283,-56.16,0.988
2019-07-21 23:00,24.11,70.15,0.188,0.302,-55.83,0.896
2019-07-21 23:30,23.84,66.96,0.2,0.316,-54.37,0.976
2019-07-22 0:00,23.79,65.76,0.201,0.319,-51.97,1.009
2019-07-22 0:30,23.68,65.07,0.202,0.321,-49.34,1.022
2019-07-22 1:00,23.51,64.66,0.154,0.318,-46.46,1.024
2019-07-22 1:30,23.3,65.38,0.179,0.322,-43.28,0.991
2019-07-22 2:00,23.3,64.79,0.129,0.313,-44.02,1.007
2019-07-22 2:30,23.47,64.26,0.142,0.315,-44,1.033
2019-07-22 3:00,23.49,64.98,0.146,0.319,-44.27,1.013
2019-07-22 3:30,23.15,65.29,0.127,0.313,-44.52,0.985
2019-07-22 4:00,22.24,69.92,0.124,0.301,-43.81,0.807
2019-07-22 4:30,21.96,71.17,0.112,0.304,-41.38,0.76
2019-07-22 5:00,21.54,72.14,0.202,0.323,-38.65,0.717
2019-07-22 5:30,21.28,73.11,3.361,7.088,-37.55,0.68
2019-07-22 6:00,21.26,72.34,31.04,61.31,-30.04,0.699
2019-07-22 6:30,22.64,68.67,98.2,187.3,-22.87,0.863
2019-07-22 7:00,24.4,63.67,187.8,363.8,-0.344,1.113
2019-07-22 7:30,26.14,58.28,290.6,570.1,54.37,1.415
2019-07-22 8:00,26.93,56.56,394.2,782,123.3,1.543
2019-07-22 8:30,27.89,54.09,491.7,984,190,1.725
2019-07-22 9:00,28.83,51.08,584.1,1176,260.6,1.942
2019-07-22 9:30,30.18,46.64,670.6,1356,331.1,2.289
2019-07-22 10:00,30.93,44.15,747.3,1516,413.7,2.5
2019-07-22 10:30,31.89,41.63,811,1651,472.3,2.763
2019-07-22 11:00,32.66,39.68,861,1756,510.9,2.978
2019-07-22 11:30,32.66,41.82,894,1829,552.8,2.872
2019-07-22 12:00,33.04,40.03,919,1888,580.4,3.024
2019-07-22 12:30,33.57,38.41,935,1924,594.9,3.2
2019-07-22 13:00,34.22,36.86,929,1912,588.7,3.401
2019-07-22 13:30,34.95,35.21,913,1885,593.3,3.634
2019-07-22 14:00,35.12,34.48,878,1819,569.7,3.71
2019-07-22 14:30,35.2,34.51,837,1736,549.6,3.723
2019-07-22 15:00,35.43,33.75,786.1,1634,511.1,3.815
2019-07-22 15:30,35.57,33.14,705.8,1468,453.8,3.88
2019-07-22 16:00,35.74,32.18,624.6,1296,386.2,3.972
2019-07-22 16:30,36.09,31.25,537.2,1073,314.9,4.105
2019-07-22 17:00,36,31.59,436.8,786.5,238.7,4.066
2019-07-22 17:30,36.05,31.36,340.4,708.7,165.9,4.089
2019-07-22 18:00,35.85,31.19,242.5,507.3,95,4.054
2019-07-22 18:30,35.6,31.61,157.7,327.4,34.88,3.975
2019-07-22 19:00,34.42,36.5,80.6,165.1,-11.9,3.471
2019-07-22 19:30,31.5,47.21,25.89,54.18,-42.65,2.443
2019-07-22 20:00,29.54,50.66,2.956,6.407,-55.76,2.04
2019-07-22 20:30,28.5,52.74,0.241,0.31,-56.62,1.84
2019-07-22 21:00,27.64,57.07,0.166,0.279,-55.78,1.59
2019-07-22 21:30,26.88,61.03,0.164,0.308,-53.95,1.38
2019-07-22 22:00,26.35,63.44,0.172,0.299,-52.36,1.254
2019-07-22 22:30,26.12,63.71,0.192,0.308,-51.81,1.228
2019-07-22 23:00,25.99,63.33,0.185,0.315,-51.13,1.232
2019-07-22 23:30,25.9,63.23,0.183,0.319,-48.92,1.229
2019-07-23 0:00,25.63,63.64,0.172,0.325,-43.63,1.195
2019-07-23 0:30,25.33,64.32,0.212,0.321,-42.01,1.152
2019-07-23 1:00,24.92,65.83,0.146,0.308,-40.22,1.078
2019-07-23 1:30,24.3,68.39,0.139,0.307,-43.49,0.96
2019-07-23 2:00,24.07,69.66,0.113,0.306,-41.12,0.909
2019-07-23 2:30,23.98,69.96,0.137,0.308,-42.64,0.895
2019-07-23 3:00,23.58,72.21,0.138,0.31,-43.63,0.809
2019-07-23 3:30,23.37,73.66,0.128,0.308,-44.94,0.756
2019-07-23 4:00,22.91,75.9,0.121,0.305,-45.89,0.673
2019-07-23 4:30,22.72,77.85,0.102,0.298,-45.88,0.612
2019-07-23 5:00,22.55,79.32,0.191,0.321,-43.91,0.565
2019-07-23 5:30,22.26,80.1,3.155,6.656,-41.69,0.534
2019-07-23 6:00,22.22,80.7,30.4,59.96,-30.71,0.517
2019-07-23 6:30,23.03,78.5,94.4,181.3,-20.63,0.606
2019-07-23 7:00,24.4,72.53,181.5,351.6,1.539,0.84
2019-07-23 7:30,25.59,67.28,275.6,540.4,53.65,1.075
2019-07-23 8:00,26.55,61.33,371.8,736,116.5,1.343
2019-07-23 8:30,27.4,56.88,469.9,936,178.6,1.575
2019-07-23 9:00,28.69,50.37,576.6,1155,253,1.954
2019-07-23 9:30,29.72,45.5,668.2,1346,326,2.276
2019-07-23 10:00,30.61,39.38,757.1,1528,406.2,2.665
2019-07-23 10:30,31.41,34.75,824,1665,467.2,3.002
2019-07-23 11:00,32.41,32.42,875,1773,517.6,3.29
2019-07-23 11:30,33.06,31.36,912,1856,555.4,3.466
2019-07-23 12:00,33.61,31.67,936,1911,579.3,3.556
2019-07-23 12:30,33.71,35.64,945,1938,607.9,3.37
2019-07-23 13:00,34.1,34.49,945,1943,606.6,3.507
2019-07-23 13:30,34.51,31.13,933,1922,603.4,3.771
2019-07-23 14:00,34.98,30.37,905,1867,581.4,3.913
2019-07-23 14:30,35.13,31.85,861,1782,559.9,3.86
2019-07-23 15:00,34.84,34.08,802,1667,516.5,3.674
2019-07-23 15:30,34.9,35.96,727.3,1519,461.2,3.582
2019-07-23 16:00,34.37,39.79,647.3,1355,401.7,3.272
2019-07-23 16:30,33.32,44.85,557.7,1108,335.1,2.826
2019-07-23 17:00,32.74,45.48,462.6,753.2,264.4,2.703
2019-07-23 17:30,32.03,46.52,364.3,769.1,185.1,2.547
2019-07-23 18:00,31.21,48.11,268.1,569.1,115.4,2.36
2019-07-23 18:30,30.55,50.32,177.2,377.2,48.17,2.176
2019-07-23 19:00,29.92,52.8,95,199.7,-6.36,1.994
2019-07-23 19:30,29.11,57.17,31.1,65.33,-43.24,1.727
2019-07-23 20:00,28.29,60.22,3.266,6.87,-60.16,1.529
2019-07-23 20:30,27.48,63.89,0.248,0.315,-60.37,1.325
2019-07-23 21:00,26.57,67.56,0.177,0.287,-58.36,1.128
2019-07-23 21:30,25.89,69.6,0.186,0.288,-57.17,1.015
2019-07-23 22:00,25.42,71.25,0.182,0.302,-57.43,0.934
2019-07-23 22:30,24.91,74.04,0.186,0.309,-56.51,0.818
2019-07-23 23:00,24.36,76.5,0.183,0.313,-54.94,0.716
2019-07-23 23:30,23.97,78.12,0.147,0.312,-53.77,0.651
2019-07-24 0:00,23.64,80.2,0.15,0.307,-55.67,0.579
2019-07-24 0:30,23.32,81.6,0.155,0.313,-52.93,0.528
2019-07-24 1:00,23.09,82.8,0.119,0.307,-51.69,0.484
2019-07-24 1:30,22.89,83.6,0.158,0.315,-51.39,0.457
2019-07-24 2:00,22.82,83.5,0.106,0.304,-51.83,0.459
2019-07-24 2:30,22.74,82.5,0.113,0.296,-51.35,0.484
2019-07-24 3:00,22.61,82.7,0.107,0.296,-50.51,0.474
2019-07-24 3:30,22.61,82.8,0.09,0.29,-52.76,0.473
2019-07-24 4:00,22.58,81.2,0.11,0.301,-54.07,0.515
2019-07-24 4:30,22.23,81.3,0.115,0.308,-51.65,0.502
2019-07-24 5:00,21.74,82.6,0.222,0.325,-49.06,0.452
2019-07-24 5:30,21.26,83.5,2.727,6.22,-46.01,0.418
2019-07-24 6:00,20.89,84.8,30.52,57.03,-37.11,0.375
2019-07-24 6:30,22.23,83.3,101.2,187.4,-31.15,0.449
2019-07-24 7:00,24.04,75.2,191.2,362.8,-11.74,0.746
2019-07-24 7:30,25.46,68.36,292.9,564.6,48.1,1.03
2019-07-24 8:00,25.98,65.54,399.8,782.1,124.2,1.158
2019-07-24 8:30,26.77,61.59,499.4,985,195.5,1.352
2019-07-24 9:00,27.66,57.35,598.3,1190,271.1,1.582
2019-07-24 9:30,28.59,54.64,686.2,1373,345,1.776
2019-07-24 10:00,29.23,52.52,765.8,1538,432.1,1.927
2019-07-24 10:30,29.99,49.08,835,1681,494.6,2.161
2019-07-24 11:00,30.69,46.84,890,1797,533,2.347
2019-07-24 11:30,31.19,46.26,929,1883,568.8,2.441
2019-07-24 12:00,32.06,41.94,954,1938,591.8,2.771
2019-07-24 12:30,32.79,37.32,971,1978,611.8,3.119
2019-07-24 13:00,33.57,33.04,972,1983,618.2,3.477
2019-07-24 13:30,34.21,30.45,958,1958,611.4,3.746
2019-07-24 14:00,35.06,29.51,927,1899,594.4,3.978
2019-07-24 14:30,35.06,31.14,884,1815,571.2,3.884
2019-07-24 15:00,34.72,33.5,827,1703,534.5,3.682
2019-07-24 15:30,34.8,34.19,755.3,1561,475.1,3.659
2019-07-24 16:00,35.2,33.76,675,1399,414.5,3.766
2019-07-24 16:30,35.22,32.41,588.9,1167,339.4,3.847
2019-07-24 17:00,35.32,32.29,493,674.9,261.3,3.877
2019-07-24 17:30,34.59,36.47,389.3,813,187.1,3.496
2019-07-24 18:00,33.38,41.97,287,600.5,106.6,2.984
2019-07-24 18:30,32.34,44.41,188.5,393.9,35.32,2.695
2019-07-24 19:00,31.01,49.2,99.8,205.5,-19.43,2.286
2019-07-24 19:30,29.74,52.46,31.44,65.91,-57.21,1.988
2019-07-24 20:00,28.71,54.68,3.729,6.898,-72.52,1.786
2019-07-24 20:30,27.61,59.88,0.221,0.294,-69.65,1.483
2019-07-24 21:00,26.25,65.01,0.091,0.19,-67.54,1.194
2019-07-24 21:30,25.39,67.47,0.186,0.287,-65.74,1.055
2019-07-24 22:00,24.83,69.21,0.187,0.3,-66.2,0.965
2019-07-24 22:30,24.43,70.6,0.197,0.309,-66.77,0.9
2019-07-24 23:00,23.94,72.68,0.168,0.316,-65.9,0.812
2019-07-24 23:30,23.39,75.71,0.18,0.319,-61.78,0.699
2019-07-25 0:00,22.93,77.98,0.172,0.315,-59.58,0.616
2019-07-25 0:30,22.52,80.2,0.17,0.317,-57.8,0.541
2019-07-25 1:00,22.26,81,0.132,0.308,-56.1,0.509
2019-07-25 1:30,22.1,81.3,0.086,0.28,-54.08,0.496
2019-07-25 2:00,21.84,82.3,0.064,0.26,-53.03,0.463
2019-07-25 2:30,21.76,82.9,0.063,0.265,-57.05,0.446
2019-07-25 3:00,21.47,83.8,0.062,0.256,-60.28,0.416
2019-07-25 3:30,21.21,84.6,0.079,0.277,-57.22,0.389
2019-07-25 4:00,21.05,85.8,0.034,0.227,-55.92,0.354
2019-07-25 4:30,21.11,86.2,0.058,0.252,-57.25,0.346
2019-07-25 5:00,21.05,85.9,0.185,0.317,-59.42,0.353
2019-07-25 5:30,20.45,85.9,2.749,5.619,-52.96,0.34
2019-07-25 6:00,19.91,86.5,27.89,53.83,-44.73,0.313
2019-07-25 6:30,20.78,84.4,96.7,182.6,-44.48,0.383
2019-07-25 7:00,22.22,77.56,192.7,368.4,-18.5,0.603
2019-07-25 7:30,23.67,72.13,292.6,574.5,42.45,0.816
2019-07-25 8:00,25.33,64.63,395,788.9,119.2,1.143
2019-07-25 8:30,26.24,60,493.2,996,194.3,1.365
2019-07-25 9:00,27.32,54.94,592,1207,272.8,1.638
2019-07-25 9:30,28.11,51.56,666,1366,347.3,1.843
2019-07-25 10:00,28.77,49.14,740,1519,416.8,2.01
2019-07-25 10:30,29.6,48.37,821,1692,504.3,2.14
2019-07-25 11:00,29.84,48.53,874,1809,550.1,2.166
2019-07-25 11:30,30.33,47.18,937,1946,594.5,2.284
2019-07-25 12:00,30.66,45.33,966,2007,622.6,2.409
2019-07-25 12:30,31.26,43.59,956,1996,627.1,2.572
2019-07-25 13:00,32.03,41.31,944,1976,621.2,2.798
2019-07-25 13:30,32.15,39.12,917,1928,609.4,2.92
2019-07-25 14:00,31.78,42.86,904,1908,608.8,2.684
2019-07-25 14:30,31.83,42.58,859,1819,574.4,2.705
2019-07-25 15:00,31.89,41.4,801,1704,529,2.77
2019-07-25 15:30,31.81,39.92,731.7,1564,477.7,2.827
2019-07-25 16:00,31.64,41.7,654.2,1407,417.4,2.717
2019-07-25 16:30,31.44,40.7,577.7,1221,346.1,2.732
2019-07-25 17:00,31.28,39.34,485.2,574.7,265.3,2.769
2019-07-25 17:30,31.15,38.23,384.6,834,182.5,2.799
2019-07-25 18:00,30.08,44.44,256.6,562.3,84.9,2.377
2019-07-25 18:30,27.94,55.23,198.4,424.7,34.91,1.689
2019-07-25 19:00,26.53,60.4,107.7,227.3,-26.08,1.376
2019-07-25 19:30,25.29,64.15,26.59,63.71,-67.86,1.156
2019-07-25 20:00,24.58,66.33,2.271,5.235,-80.9,1.04
2019-07-25 20:30,24.14,66.86,0.24,0.301,-78.85,0.997
2019-07-25 21:00,23.4,71.23,0.181,0.287,-73.38,0.829
2019-07-25 21:30,22.84,74.38,0.19,0.303,-68.78,0.713
2019-07-25 22:00,22.71,72.91,0.188,0.309,-63.11,0.748
2019-07-25 22:30,22.61,70.97,0.188,0.298,-68.13,0.796
2019-07-25 23:00,22.58,69.34,0.177,0.309,-70.17,0.839
2019-07-25 23:30,22.34,71.5,0.166,0.31,-64.97,0.769
2019-07-26 0:00,22.02,72.85,0.145,0.307,-61.71,0.718
2019-07-26 0:30,21.83,74.38,0.159,0.311,-60.98,0.67
2019-07-26 1:00,21.55,76.13,0.176,0.307,-60.42,0.614
2019-07-26 1:30,21.3,78.09,0.109,0.298,-58.77,0.555
2019-07-26 2:00,21.04,80.1,0.132,0.303,-56.97,0.496
2019-07-26 2:30,20.92,81.4,0.142,0.308,-56.35,0.459
2019-07-26 3:00,20.72,82.5,0.133,0.308,-55.95,0.427
2019-07-26 3:30,20.53,83.6,0.118,0.303,-56.49,0.395
2019-07-26 4:00,20.36,84.2,0.127,0.306,-56.47,0.377
2019-07-26 4:30,20.19,85,0.138,0.309,-56.83,0.355
2019-07-26 5:00,20.03,85.6,0.195,0.318,-54.71,0.336
2019-07-26 5:30,19.86,86.4,2.492,4.994,-53.77,0.315
2019-07-26 6:00,19.82,86.9,23.31,48.76,-46.31,0.304
2019-07-26 6:30,20.31,85.7,112.3,214.8,-1.222,0.342
2019-07-26 7:00,21,83,138.3,285.4,-1.38,0.422
2019-07-26 7:30,21.97,79.28,263.9,540.8,51.51,0.548
2019-07-26 8:00,22.59,74.34,328.7,684.1,111.5,0.704
2019-07-26 8:30,23.57,68.8,447.5,921,205.8,0.908
2019-07-26 9:00,23.74,66.89,426.7,894,206.7,0.973
2019-07-26 9:30,24.82,62.85,683,1431,368.9,1.165
2019-07-26 10:00,25.65,58.9,734.7,1536,432.8,1.354
2019-07-26 10:30,26.34,57.1,836,1735,523.2,1.471
2019-07-26 11:00,26.58,54.6,784.2,1627,486.3,1.579
2019-07-26 11:30,26.95,47.58,859,1779,534.6,1.864
2019-07-26 12:00,27.65,39.57,906,1861,567,2.239
2019-07-26 12:30,27.96,33.23,1029,2114,652,2.518
2019-07-26 13:00,28.43,34.4,918,1902,580.1,2.544
2019-07-26 13:30,29.45,27.44,992,2058,633.8,2.985
2019-07-26 14:00,30.48,20.66,932,1952,596.8,3.462
2019-07-26 14:30,31.13,15.77,895,1877,566.3,3.813
2019-07-26 15:00,31.13,20.58,761.5,1612,475.3,3.598
2019-07-26 15:30,30.13,31.84,667.8,1421,412.4,2.914
2019-07-26 16:00,28.51,39.88,612.1,1299,368.1,2.343
2019-07-26 16:30,28.58,39.3,579.4,1250,343.2,2.372
2019-07-26 17:00,27.87,41.09,440.3,482,236.2,2.211
2019-07-26 17:30,27.67,42.64,404.1,871,204.7,2.128
2019-07-26 18:00,26.97,44.15,292.1,640.9,111,1.988
2019-07-26 18:30,26.27,45.55,192.1,422.5,36.77,1.86
2019-07-26 19:00,25.75,45.73,101.2,220.1,-23.86,1.797
2019-07-26 19:30,25.07,47.05,26.63,62.12,-64.16,1.685
2019-07-26 20:00,24.27,50,2.587,5.402,-78.79,1.516
2019-07-26 20:30,23.65,52.83,0.268,0.317,-80,1.378
2019-07-26 21:00,22.84,57.29,0.156,0.269,-77.05,1.19
2019-07-26 21:30,22.32,62.43,0.17,0.282,-77.78,1.013
2019-07-26 22:00,22.21,63.58,0.175,0.302,-75.5,0.975
2019-07-26 22:30,21.93,66.24,0.149,0.309,-73.41,0.888
2019-07-26 23:00,21.33,68.73,0.147,0.312,-72.07,0.793
2019-07-26 23:30,20.91,70.35,0.145,0.312,-73.24,0.733
2019-07-27 0:00,20.19,73.43,0.112,0.299,-69.31,0.629
2019-07-27 0:30,19.47,75.55,0.091,0.284,-63.96,0.553
2019-07-27 1:00,18.95,76.27,0.107,0.287,-59.19,0.52
2019-07-27 1:30,18.44,74.61,0.031,0.198,-61.3,0.539
2019-07-27 2:00,18.59,69.18,0.025,0.194,-63.77,0.66
2019-07-27 2:30,18.92,60.83,0.027,0.218,-68.03,0.858
2019-07-27 3:00,18.56,59.37,0.05,0.248,-66.18,0.869
2019-07-27 3:30,17.97,61.12,0.061,0.255,-68.63,0.801
2019-07-27 4:00,17.46,63.4,0.039,0.231,-69.62,0.73
2019-07-27 4:30,16.89,68.53,0.057,0.248,-69.08,0.605
2019-07-27 5:00,16.61,71.6,0.124,0.297,-67.9,0.537
2019-07-27 5:30,16.69,71.69,2.885,5.914,-64.8,0.537
2019-07-27 6:00,16.52,73.15,38.98,71.4,-56.05,0.504
2019-07-27 6:30,17.52,68.46,128.5,240.7,-47.27,0.633
2019-07-27 7:00,19.08,59.5,212.4,423.3,-18.45,0.895
2019-07-27 7:30,20.36,53.83,301.7,623.1,52.18,1.104
2019-07-27 8:00,21.38,48.97,400.1,839,132.7,1.299
2019-07-27 8:30,22.06,46.41,472.9,999,192.6,1.422
2019-07-27 9:00,22.65,44.34,557.8,1183,263.9,1.53
2019-07-27 9:30,22.92,44.65,661.7,1405,361.4,1.548
2019-07-27 10:00,23.38,44.66,750.5,1592,450.6,1.59
2019-07-27 10:30,23.97,43.68,818,1730,511.7,1.677
2019-07-27 11:00,24.23,45.41,829,1763,529.8,1.651
2019-07-27 11:30,25.07,44.66,965,2038,630.1,1.76
2019-07-27 12:00,25.82,44.49,805,NAN,526.8,1.847
2019-07-27 12:30,26.73,44.52,898,1911,603.2,1.947
2019-07-27 13:00,26.29,48.27,761,NAN,510.4,1.769
2019-07-27 13:30,25.87,50.86,673.5,1428,447.2,1.64
2019-07-27 14:00,25.92,51.56,664.8,NAN,435.1,1.621
2019-07-27 14:30,25.61,53.16,521.9,1086,328.7,1.538
2019-07-27 15:00,25.8,52.83,523.2,1108,339.6,1.567
2019-07-27 15:30,25.85,53.81,674.2,1472,452.6,1.539
2019-07-27 16:00,25.45,57.14,518.5,1137,339.6,1.395
2019-07-27 16:30,24.91,62.01,418,880,267.1,1.197
2019-07-27 17:00,23.98,67.94,293.2,605.3,178.3,0.956
2019-07-27 17:30,23.57,69.91,196.2,410.5,112.1,0.875
2019-07-27 18:00,23.34,71.36,167.4,351.8,87.4,0.821
2019-07-27 18:30,23.3,70.92,153.9,332.5,53.65,0.831
2019-07-27 19:00,23.21,71.05,120.9,249.5,24,0.824
2019-07-27 19:30,22.52,74.26,23.47,57.62,-42.81,0.702
2019-07-27 20:00,22.07,75.86,2.588,5.536,-57.19,0.641
2019-07-27 20:30,21.63,76.37,0.262,0.318,-58.91,0.611
2019-07-27 21:00,21.25,77.64,0.183,0.299,-58.75,0.564
2019-07-27 21:30,20.89,78.65,0.181,0.29,-59.5,0.527
2019-07-27 22:00,20.59,80,0.178,0.285,-61.15,0.484
2019-07-27 22:30,20.5,79.95,0.177,0.294,-62.51,0.483
2019-07-27 23:00,20.5,79.65,0.181,0.294,-62.18,0.491
2019-07-27 23:30,20.3,80,0.177,0.294,-61.92,0.476
2019-07-28 0:00,20.07,80.7,0.179,0.309,-62.84,0.454
2019-07-28 0:30,19.84,80.8,0.167,0.314,-61.61,0.444
2019-07-28 1:00,19.61,81.1,0.159,0.314,-61.13,0.431
2019-07-28 1:30,19.44,81.2,0.131,0.31,-60.37,0.424
2019-07-28 2:00,19.23,81.8,0.158,0.312,-60.87,0.405
2019-07-28 2:30,18.97,82.5,0.154,0.312,-59.37,0.384
2019-07-28 3:00,18.8,82.5,0.144,0.311,-47.17,0.379
2019-07-28 3:30,18.54,81.9,0.073,0.28,-48.51,0.387
2019-07-28 4:00,18.42,81.5,0.117,0.297,-17.09,0.391
2019-07-28 4:30,18.5,79.89,0.151,0.314,-15.03,0.428
2019-07-28 5:00,18.21,80.7,0.234,0.326,-32.5,0.402
2019-07-28 5:30,17.89,80.8,1.291,2.674,-29.02,0.393
2019-07-28 6:00,18.02,80.5,14.78,30.24,-4.92,0.403
2019-07-28 6:30,18.41,78.16,60.65,121.1,14.1,0.463
2019-07-28 7:00,18.86,75.61,88.8,183.1,34.14,0.531
2019-07-28 7:30,19.59,72.67,202.7,407,83.3,0.624
2019-07-28 8:00,20.76,68.32,405.5,830,138.1,0.777
2019-07-28 8:30,22.21,62.76,498.7,1031,199.7,0.998
2019-07-28 9:00,23.28,58.8,592.5,1227,270.5,1.178
2019-07-28 9:30,23.83,56.81,680.2,1414,352.9,1.276
2019-07-28 10:00,24.44,54.85,756.9,1577,431.3,1.383
2019-07-28 10:30,25.52,51.74,825,1720,498.5,1.577
2019-07-28 11:00,25.82,50.73,818,1712,494.2,1.638
2019-07-28 11:30,26.82,48.07,946,1976,598.2,1.832
2019-07-28 12:00,26.86,47.64,661.3,1385,398.6,1.851
2019-07-28 12:30,27.68,45.49,1007,2102,661.1,2.024
2019-07-28 13:00,28.34,43.43,976,2051,640.4,2.181
2019-07-28 13:30,28.68,42.77,939,1982,616.7,2.251
2019-07-28 14:00,29.15,41.34,934,1972,619,2.37
2019-07-28 14:30,29.55,39.9,893,1891,599.2,2.485
2019-07-28 15:00,29.79,38.25,818,1743,538.9,2.589
2019-07-28 15:30,30.12,36.72,743,1591,473.6,2.704
2019-07-28 16:00,30.32,36.66,659.9,1422,413.7,2.737
2019-07-28 16:30,29.82,42.47,572.8,1242,349.3,2.417
2019-07-28 17:00,28.87,45.78,478.1,620,274,2.156
2019-07-28 17:30,28.37,47.21,377.5,827,192,2.039
2019-07-28 18:00,27.26,49.69,278.7,611.6,111.3,1.821
2019-07-28 18:30,26.4,50.94,181.1,395.6,38.75,1.689
2019-07-28 19:00,25.43,54.12,93.3,200.1,-20.51,1.491
2019-07-28 19:30,24.16,59.23,23.85,55.68,-55.97,1.229
2019-07-28 20:00,23.21,61.68,2.323,4.772,-66.78,1.091
2019-07-28 20:30,22.59,64.24,0.168,0.269,-65.92,0.98
2019-07-28 21:00,21.94,66.79,0.096,0.199,-65.05,0.875
2019-07-28 21:30,21.43,69.02,0.171,0.273,-63.62,0.791
2019-07-28 22:00,21.06,72,0.143,0.25,-61.55,0.699
2019-07-28 22:30,20.7,73.68,0.163,0.27,-61.83,0.642
2019-07-28 23:00,20.47,74.11,0.197,0.298,-60.76,0.623
2019-07-28 23:30,20.24,74.99,0.198,0.296,-60.89,0.593
2019-07-29 0:00,20.05,75.57,0.189,0.309,-60.2,0.573
2019-07-29 0:30,20.07,74.51,0.193,0.314,-60.48,0.598
2019-07-29 1:00,19.99,73.7,0.152,0.314,-61.31,0.614
2019-07-29 1:30,19.69,75.41,0.136,0.314,-60.3,0.564
2019-07-29 2:00,19.33,77.33,0.131,0.315,-57.63,0.508
2019-07-29 2:30,18.89,78.9,0.093,0.298,-53.21,0.46
2019-07-29 3:00,18.29,80.2,0.07,0.289,-50.29,0.416
2019-07-29 3:30,17.89,82.4,0.073,0.284,-48.13,0.36
2019-07-29 4:00,17.59,83.6,0.094,0.307,-48.38,0.33
2019-07-29 4:30,17.22,83.8,0.086,0.294,-47.88,0.317
2019-07-29 5:00,17.21,84.9,0.159,0.294,-48.21,0.297
2019-07-29 5:30,17.3,85.9,2.38,4.469,-48.35,0.279
2019-07-29 6:00,17.74,86.6,27.31,52.07,-44.81,0.273
2019-07-29 6:30,19.02,84.8,97.5,180.5,-46.76,0.335
2019-07-29 7:00,20.11,81.1,183.4,354,-15.92,0.446
2019-07-29 7:30,21.02,78.02,283.3,559.7,62.49,0.547
2019-07-29 8:00,21.85,75.91,386.4,783,128.6,0.631
2019-07-29 8:30,22.61,72.57,484.7,994,200.3,0.754
2019-07-29 9:00,23.63,67.41,581.5,1201,275.5,0.952
2019-07-29 9:30,24.72,61.74,669.8,1388,347.6,1.193
2019-07-29 10:00,25.72,57.1,750.7,1557,431.6,1.419
2019-07-29 10:30,26.64,52.41,818,1697,492.5,1.662
2019-07-29 11:00,27.62,48.74,877,1819,540.6,1.898
2019-07-29 11:30,28.77,43.46,919,1913,579.4,2.236
2019-07-29 12:00,29.09,41.57,943,1967,601,2.353
2019-07-29 12:30,29.74,39.12,954,1993,622.5,2.545
