id,date,pk,bk,ctend,bk1,T_Amb_Avg,H_Relat_Avg,R_Neta_Avg,VPD_Avg,Y
TDV 45SDI-2L_2,2016-08-08,-5.0,0.038595200342955445,-194.8,0.0,29.455461805555554,31.293777777777777,127.16295138889096,3.070662847222222,1.0
TDV Control-2L_1,2016-08-09,1.0,1.1755477231206088,-1.3000000000000114,1.0,27.797607638888888,37.33360069444445,116.07843749997917,2.6808711805555556,0.0
TDV Control-2L_2,2016-08-09,1.0,1.1755479913424198,-16.100000000000023,1.0,27.797607638888888,37.33360069444445,116.07843749997917,2.6808711805555556,0.0
TDV 45SDI-2L_1,2016-08-09,1.0,1.174571037671477,-46.30000000000001,1.0,27.797607638888888,37.33360069444445,116.07843749997917,2.6808711805555556,0.0
TDV 45SDI-2L_2,2016-08-09,1.0,1.0192976001714777,-166.2,1.0,27.797607638888888,37.33360069444445,116.07843749997917,2.6808711805555556,0.0
TDV Control-2L_1,2016-08-10,2.0,1.5877738615603043,15.400000000000034,1.0,26.979006944444443,43.49850694444444,108.03701041666457,2.245604166666667,0.0
TDV Control-2L_2,2016-08-10,2.0,1.5877739956712098,27.600000000000023,1.0,26.979006944444443,43.49850694444444,108.03701041666457,2.245604166666667,0.0
TDV 45SDI-2L_1,2016-08-10,-1.0,0.5872855188357385,-21.0,0.0,26.979006944444443,43.49850694444444,108.03701041666457,2.245604166666667,1.0
TDV 45SDI-2L_2,2016-08-10,-1.0,0.5096488000857389,-19.999999999999993,0.0,26.979006944444443,43.49850694444444,108.03701041666457,2.245604166666667,1.0
TDV Control-2L_1,2016-08-11,3.0,1.7938869307801522,67.40000000000003,1.0,28.310170138888886,41.33188194444445,124.57328472222223,2.4944187500000004,0.0
TDV Control-2L_2,2016-08-11,3.0,1.793886997835605,69.39999999999998,1.0,28.310170138888886,41.33188194444445,124.57328472222223,2.4944187500000004,0.0
TDV 45SDI-2L_1,2016-08-11,1.0,1.2936427594178692,7.600000000000023,1.0,28.310170138888886,41.33188194444445,124.57328472222223,2.4944187500000004,0.0
TDV 45SDI-2L_2,2016-08-11,1.0,1.2548244000428694,18.699999999999996,1.0,28.310170138888886,41.33188194444445,124.57328472222223,2.4944187500000004,0.0
TDV Control-2L_1,2016-08-12,-1.0,0.8969434653900761,57.5,0.0,28.611045138888887,33.15673611111111,120.24995833333334,2.8690475694444446,1.0
TDV Control-2L_2,2016-08-12,-1.0,0.8969434989178025,57.10000000000002,0.0,28.611045138888887,33.15673611111111,120.24995833333334,2.8690475694444446,1.0
TDV 45SDI-2L_1,2016-08-12,-1.0,0.6468213797089346,-26.700000000000045,0.0,28.611045138888887,33.15673611111111,120.24995833333334,2.8690475694444446,1.0
TDV 45SDI-2L_2,2016-08-12,-1.0,0.6274122000214347,-17.300000000000004,0.0,28.611045138888887,33.15673611111111,120.24995833333334,2.8690475694444446,1.0
TDV Control-2L_1,2016-08-13,1.0,1.448471732695038,13.600000000000023,1.0,27.69289583333333,33.31414930555555,109.35455902777778,2.7367118055555553,0.0
TDV Control-2L_2,2016-08-13,-2.0,0.4484717494589012,-7.7000000000000455,0.0,27.69289583333333,33.31414930555555,109.35455902777778,2.7367118055555553,1.0
TDV 45SDI-2L_1,2016-08-13,-2.0,0.3234106898544673,-19.099999999999966,0.0,27.69289583333333,33.31414930555555,109.35455902777778,2.7367118055555553,1.0
TDV 45SDI-2L_2,2016-08-13,-2.0,0.31370610001071736,-2.700000000000003,0.0,27.69289583333333,33.31414930555555,109.35455902777778,2.7367118055555553,1.0
TDV Control-2L_1,2016-08-14,2.0,1.724235866347519,27.80000000000001,1.0,27.254864583333333,43.58921875,100.74924305553472,2.27308125,0.0
TDV Control-2L_2,2016-08-14,1.0,1.2242358747294506,24.399999999999977,1.0,27.254864583333333,43.58921875,100.74924305553472,2.27308125,0.0
TDV 45SDI-2L_1,2016-08-14,1.0,1.1617053449272337,-3.7999999999999545,1.0,27.254864583333333,43.58921875,100.74924305553472,2.27308125,0.0
TDV 45SDI-2L_2,2016-08-14,-3.0,0.15685305000535868,-4.700000000000003,0.0,27.254864583333333,43.58921875,100.74924305553472,2.27308125,1.0
TDV Control-2L_1,2016-08-15,3.0,1.8621179331737596,72.30000000000001,1.0,26.562538194444446,52.217333333333336,64.63228819446944,1.786232638888889,0.0
TDV Control-2L_2,2016-08-15,2.0,1.6121179373647254,38.60000000000002,1.0,26.562538194444446,52.217333333333336,64.63228819446944,1.786232638888889,0.0
TDV 45SDI-2L_1,2016-08-15,2.0,1.580852672463617,13.899999999999977,1.0,26.562538194444446,52.217333333333336,64.63228819446944,1.786232638888889,0.0
TDV 45SDI-2L_2,2016-08-15,1.0,1.0784265250026794,18.0,1.0,26.562538194444446,52.217333333333336,64.63228819446944,1.786232638888889,0.0
TDV Control-2L_1,2016-08-16,4.0,1.9310589665868798,184.20000000000005,1.0,27.059302083333332,57.8009375,98.3770277777986,1.7315260416666667,0.0
TDV Control-2L_2,2016-08-16,3.0,1.8060589686823627,161.80000000000007,1.0,27.059302083333332,57.8009375,98.3770277777986,1.7315260416666667,0.0
TDV 45SDI-2L_1,2016-08-16,3.0,1.7904263362318085,103.59999999999997,1.0,27.059302083333332,57.8009375,98.3770277777986,1.7315260416666667,0.0
TDV 45SDI-2L_2,2016-08-16,2.0,1.5392132625013397,130.7,1.0,27.059302083333332,57.8009375,98.3770277777986,1.7315260416666667,0.0
TDV Control-2L_1,2016-08-17,5.0,1.96552948329344,200.89999999999998,1.0,26.025989583333335,57.64469097222222,107.71536805555765,1.7952461805555555,0.0
TDV Control-2L_2,2016-08-17,-1.0,0.9030294843411814,147.69999999999993,0.0,26.025989583333335,57.64469097222222,107.71536805555765,1.7952461805555555,1.0
TDV 45SDI-2L_1,2016-08-17,4.0,1.8952131681159043,141.7,1.0,26.025989583333335,57.64469097222222,107.71536805555765,1.7952461805555555,0.0
TDV 45SDI-2L_2,2016-08-17,3.0,1.76960663125067,170.8,1.0,26.025989583333335,57.64469097222222,107.71536805555765,1.7952461805555555,0.0
TDV Control-2L_1,2016-08-18,-1.0,0.98276474164672,178.70000000000005,0.0,26.51080902777778,51.21649305555555,108.13543749998124,1.9042451388888888,1.0
TDV Control-2L_2,2016-08-18,-2.0,0.4515147421705907,-21.09999999999991,0.0,26.51080902777778,51.21649305555555,108.13543749998124,1.9042451388888888,1.0
TDV 45SDI-2L_1,2016-08-18,-1.0,0.9476065840579522,110.59999999999997,0.0,26.51080902777778,51.21649305555555,108.13543749998124,1.9042451388888888,1.0
TDV 45SDI-2L_2,2016-08-18,4.0,1.884803315625335,184.10000000000002,1.0,26.51080902777778,51.21649305555555,108.13543749998124,1.9042451388888888,0.0
TDV Control-2L_1,2016-08-19,1.0,1.49138237082336,7.399999999999977,1.0,26.066600694444443,54.53814236111111,104.73086458335207,1.7778260416666667,0.0
TDV Control-2L_2,2016-08-19,1.0,1.2257573710852954,-18.59999999999991,1.0,26.066600694444443,54.53814236111111,104.73086458335207,1.7778260416666667,0.0
TDV 45SDI-2L_1,2016-08-19,1.0,1.473803292028976,14.0,1.0,26.066600694444443,54.53814236111111,104.73086458335207,1.7778260416666667,0.0
TDV 45SDI-2L_2,2016-08-19,5.0,1.9424016578126675,198.10000000000002,1.0,26.066600694444443,54.53814236111111,104.73086458335207,1.7778260416666667,0.0
TDV Control-2L_1,2016-08-20,2.0,1.7456911854116801,32.10000000000002,1.0,26.60461111111111,53.70427083333333,108.6813958333104,1.8484809027777778,0.0
TDV Control-2L_2,2016-08-20,2.0,1.6128786855426478,16.700000000000045,1.0,26.60461111111111,53.70427083333333,108.6813958333104,1.8484809027777778,0.0
TDV 45SDI-2L_1,2016-08-20,2.0,1.7369016460144882,25.5,1.0,26.60461111111111,53.70427083333333,108.6813958333104,1.8484809027777778,0.0
TDV 45SDI-2L_2,2016-08-20,6.0,1.9712008289063339,240.2,1.0,26.60461111111111,53.70427083333333,108.6813958333104,1.8484809027777778,0.0
TDV Control-2L_1,2016-08-21,3.0,1.87284559270584,239.69999999999993,1.0,25.514805555555554,49.60064583333333,106.86667013888889,2.065967013888889,0.0
TDV Control-2L_2,2016-08-21,3.0,1.806439342771324,61.200000000000045,1.0,25.514805555555554,49.60064583333333,106.86667013888889,2.065967013888889,0.0
TDV 45SDI-2L_1,2016-08-21,3.0,1.868450823007244,35.0,1.0,25.514805555555554,49.60064583333333,106.86667013888889,2.065967013888889,0.0
TDV 45SDI-2L_2,2016-08-21,7.0,1.985600414453167,248.8,1.0,25.514805555555554,49.60064583333333,106.86667013888889,2.065967013888889,0.0
TDV Control-2L_1,2016-08-22,-1.0,0.93642279635292,215.5,0.0,28.70791666666667,49.37194791666666,114.43854513886805,2.252996875,1.0
TDV Control-2L_2,2016-08-22,4.0,1.903219671385662,62.5,1.0,28.70791666666667,49.37194791666666,114.43854513886805,2.252996875,0.0
TDV 45SDI-2L_1,2016-08-22,-1.0,0.934225411503622,-6.899999999999977,0.0,28.70791666666667,49.37194791666666,114.43854513886805,2.252996875,1.0
TDV 45SDI-2L_2,2016-08-22,-1.0,0.9928002072265835,247.39999999999998,0.0,28.70791666666667,49.37194791666666,114.43854513886805,2.252996875,1.0
TDV Control-2L_1,2016-08-23,-2.0,0.46821139817646,-20.100000000000023,0.0,29.021854166666667,42.34462847222222,103.3015312500021,2.6502881944444443,1.0
TDV Control-2L_2,2016-08-23,-1.0,0.951609835692831,41.0,0.0,29.021854166666667,42.34462847222222,103.3015312500021,2.6502881944444443,1.0
TDV 45SDI-2L_1,2016-08-23,-2.0,0.467112705751811,-27.5,0.0,29.021854166666667,42.34462847222222,103.3015312500021,2.6502881944444443,1.0
TDV 45SDI-2L_2,2016-08-23,-2.0,0.49640010361329173,-22.599999999999994,0.0,29.021854166666667,42.34462847222222,103.3015312500021,2.6502881944444443,1.0
TDV Control-2L_1,2016-08-24,-3.0,0.23410569908823,-47.39999999999998,0.0,27.64810763888889,41.460875,99.78471180553682,2.4885211805555554,1.0
TDV Control-2L_2,2016-08-24,-2.0,0.4758049178464155,-37.09999999999991,0.0,27.64810763888889,41.460875,99.78471180553682,2.4885211805555554,1.0
TDV 45SDI-2L_1,2016-08-24,-3.0,0.2335563528759055,-47.10000000000002,0.0,27.64810763888889,41.460875,99.78471180553682,2.4885211805555554,1.0
TDV 45SDI-2L_2,2016-08-24,-3.0,0.24820005180664587,-56.0,0.0,27.64810763888889,41.460875,99.78471180553682,2.4885211805555554,1.0
TDV Control-2L_1,2016-08-25,1.0,1.117052849544115,-42.200000000000045,1.0,28.00186805555556,33.98409722222222,91.25734722222221,2.7904270833333333,0.0
TDV Control-2L_2,2016-08-25,-3.0,0.23790245892320774,-39.09999999999991,0.0,28.00186805555556,33.98409722222222,91.25734722222221,2.7904270833333333,0.0
TDV 45SDI-2L_1,2016-08-25,-4.0,0.11677817643795275,-84.0,0.0,28.00186805555556,33.98409722222222,91.25734722222221,2.7904270833333333,1.0
TDV 45SDI-2L_2,2016-08-25,-4.0,0.12410002590332293,-72.6,0.0,28.00186805555556,33.98409722222222,91.25734722222221,2.7904270833333333,1.0
TDV Control-2L_1,2016-08-26,-1.0,0.5585264247720575,-20.899999999999977,0.0,29.066961805555557,34.141625000000005,67.52899305555556,2.919967708333333,1.0
TDV Control-2L_2,2016-08-26,1.0,1.118951229461604,-28.59999999999991,1.0,29.066961805555557,34.141625000000005,67.52899305555556,2.919967708333333,0.0
TDV 45SDI-2L_1,2016-08-26,-5.0,0.05838908821897638,-129.7,0.0,29.066961805555557,34.141625000000005,67.52899305555556,2.919967708333333,1.0
TDV 45SDI-2L_2,2016-08-26,-5.0,0.062050012951661467,-94.69999999999999,0.0,29.066961805555557,34.141625000000005,67.52899305555556,2.919967708333333,1.0
TDV Control-2L_1,2016-08-27,-2.0,0.27926321238602875,-161.10000000000002,0.0,29.081586805555556,43.080875,87.81542361110903,2.619215972222222,1.0
TDV Control-2L_2,2016-08-27,-1.0,0.559475614730802,-23.40000000000009,0.0,29.081586805555556,43.080875,87.81542361110903,2.619215972222222,1.0
TDV 45SDI-2L_1,2016-08-27,1.0,1.0291945441094883,-91.0,1.0,29.081586805555556,43.080875,87.81542361110903,2.619215972222222,0.0
TDV 45SDI-2L_2,2016-08-27,1.0,1.0310250064758308,-75.29999999999998,1.0,29.081586805555556,43.080875,87.81542361110903,2.619215972222222,0.0
TDV Control-2L_1,2016-08-28,1.0,1.1396316061930143,-154.29999999999995,1.0,27.727427083333335,54.702447916666664,79.1102465277757,1.957425,0.0
TDV Control-2L_2,2016-08-28,1.0,1.279737807365401,14.200000000000045,1.0,27.727427083333335,54.702447916666664,79.1102465277757,1.957425,0.0
TDV 45SDI-2L_1,2016-08-28,2.0,1.5145972720547443,29.899999999999977,1.0,27.727427083333335,54.702447916666664,79.1102465277757,1.957425,0.0
TDV 45SDI-2L_2,2016-08-28,2.0,1.5155125032379155,10.699999999999989,1.0,27.727427083333335,54.702447916666664,79.1102465277757,1.957425,0.0
TDV Control-2L_1,2016-08-29,2.0,1.5698158030965073,16.699999999999932,1.0,27.009274305555557,44.51470138888889,83.67374652775486,2.357949652777778,0.0
TDV Control-2L_2,2016-08-29,-1.0,0.6398689036827006,-7.100000000000136,0.0,27.009274305555557,44.51470138888889,83.67374652775486,2.357949652777778,1.0
TDV 45SDI-2L_1,2016-08-29,3.0,1.7572986360273721,42.0,1.0,27.009274305555557,44.51470138888889,83.67374652775486,2.357949652777778,0.0
TDV 45SDI-2L_2,2016-08-29,-1.0,0.7577562516189578,8.0,0.0,27.009274305555557,44.51470138888889,83.67374652775486,2.357949652777778,0.0
TDV Control-2L_1,2016-08-30,-1.0,0.7849079015482536,-24.100000000000023,0.0,25.15042013888889,52.41030902777778,77.3977916666875,1.6965173611111113,1.0
TDV Control-2L_2,2016-08-30,-2.0,0.3199344518413503,-14.0,0.0,25.15042013888889,52.41030902777778,77.3977916666875,1.6965173611111113,1.0
TDV 45SDI-2L_1,2016-08-30,-1.0,0.8786493180136861,-15.300000000000011,0.0,25.15042013888889,52.41030902777778,77.3977916666875,1.6965173611111113,1.0
TDV 45SDI-2L_2,2016-08-30,-2.0,0.3788781258094789,-37.400000000000006,0.0,25.15042013888889,52.41030902777778,77.3977916666875,1.6965173611111113,1.0
TDV Control-2L_1,2016-08-31,1.0,1.3924539507741267,69.19999999999993,1.0,23.458906992902776,55.43141626291667,156.71936006131736,1.641056314598611,0.0
TDV Control-2L_2,2016-08-31,1.0,1.159967225920675,48.200000000000045,1.0,23.458906992902776,55.43141626291667,156.71936006131736,1.641056314598611,0.0
TDV 45SDI-2L_1,2016-08-31,1.0,1.439324659006843,70.6,1.0,23.458906992902776,55.43141626291667,156.71936006131736,1.641056314598611,0.0
TDV 45SDI-2L_2,2016-08-31,1.0,1.1894390629047393,-26.0,1.0,23.458906992902776,55.43141626291667,156.71936006131736,1.641056314598611,0.0
TDV Control-2L_1,2016-09-01,2.0,1.6962269753870634,48.80000000000007,1.0,20.99994717376389,33.68831290375,196.58100104979167,2.4273929909569443,0.0
TDV Control-2L_2,2016-09-01,2.0,1.5799836129603375,61.600000000000136,1.0,20.99994717376389,33.68831290375,196.58100104979167,2.4273929909569443,0.0
TDV 45SDI-2L_1,2016-09-01,-1.0,0.7196623295034215,0.0,0.0,20.99994717376389,33.68831290375,196.58100104979167,2.4273929909569443,0.0
TDV 45SDI-2L_2,2016-09-01,2.0,1.5947195314523697,66.69999999999999,1.0,20.99994717376389,33.68831290375,196.58100104979167,2.4273929909569443,0.0
TDV Control-2L_1,2016-09-02,-1.0,0.8481134876935317,-4.2999999999999545,0.0,27.850187499999997,54.048309027777776,100.5849618055368,2.089667013888889,1.0
TDV Control-2L_2,2016-09-02,-1.0,0.7899918064801688,9.600000000000136,0.0,27.850187499999997,54.048309027777776,100.5849618055368,2.089667013888889,1.0
TDV 45SDI-2L_1,2016-09-02,-2.0,0.35983116475171073,-36.79999999999998,0.0,27.850187499999997,54.048309027777776,100.5849618055368,2.089667013888889,1.0
TDV 45SDI-2L_2,2016-09-02,-1.0,0.7973597657261848,-12.700000000000003,0.0,27.850187499999997,54.048309027777776,100.5849618055368,2.089667013888889,1.0
TDV Control-2L_1,2016-09-03,-2.0,0.42405674384676584,-50.700000000000045,0.0,29.043197916666667,47.56349652777778,80.93660763888889,2.6452135416666667,1.0
TDV Control-2L_2,2016-09-03,-2.0,0.3949959032400844,-47.5,0.0,29.043197916666667,47.56349652777778,80.93660763888889,2.6452135416666667,1.0
TDV 45SDI-2L_1,2016-09-03,-3.0,0.17991558237585537,-81.4,0.0,29.043197916666667,47.56349652777778,80.93660763888889,2.6452135416666667,1.0
TDV 45SDI-2L_2,2016-09-03,-2.0,0.3986798828630924,-42.1,0.0,29.043197916666667,47.56349652777778,80.93660763888889,2.6452135416666667,1.0
TDV Control-2L_1,2016-09-04,-3.0,0.21202837192338292,-110.60000000000002,0.0,30.45667361111111,36.87977430555556,85.69080902779444,3.2231586805555557,1.0
TDV Control-2L_2,2016-09-04,-3.0,0.1974979516200422,-104.0,0.0,30.45667361111111,36.87977430555556,85.69080902779444,3.2231586805555557,1.0
TDV 45SDI-2L_1,2016-09-04,-4.0,0.08995779118792768,-132.20000000000002,0.0,30.45667361111111,36.87977430555556,85.69080902779444,3.2231586805555557,2.0
TDV 45SDI-2L_2,2016-09-04,-3.0,0.1993399414315462,-76.10000000000001,0.0,30.45667361111111,36.87977430555556,85.69080902779444,3.2231586805555557,1.0
TDV Control-2L_1,2016-09-05,-4.0,0.10601418596169146,-210.8,0.0,30.82657638888889,34.11032638888889,82.12047916668958,3.6447413194444445,1.0
TDV Control-2L_2,2016-09-05,-4.0,0.0987489758100211,-205.5000000000001,0.0,30.82657638888889,34.11032638888889,82.12047916668958,3.6447413194444445,1.0
TDV 45SDI-2L_1,2016-09-05,-5.0,0.04497889559396384,-177.4,0.0,30.82657638888889,34.11032638888889,82.12047916668958,3.6447413194444445,2.0
TDV 45SDI-2L_2,2016-09-05,-4.0,0.0996699707157731,-142.8,0.0,30.82657638888889,34.11032638888889,82.12047916668958,3.6447413194444445,1.0
TDV Control-2L_1,2016-09-06,-5.0,0.05300709298084573,-396.2,0.0,29.900187499999998,34.11038888888889,67.83878125000209,3.262641319444444,1.0
TDV Control-2L_2,2016-09-06,-5.0,0.04937448790501055,-329.9000000000001,0.0,29.900187499999998,34.11038888888889,67.83878125000209,3.262641319444444,1.0
TDV 45SDI-2L_1,2016-09-06,-6.0,0.02248944779698192,-233.29999999999998,0.0,29.900187499999998,34.11038888888889,67.83878125000209,3.262641319444444,2.0
TDV 45SDI-2L_2,2016-09-06,-5.0,0.04983498535788655,-232.2,0.0,29.900187499999998,34.11038888888889,67.83878125000209,3.262641319444444,2.0
TDV Control-2L_1,2016-09-07,1.0,1.0265035464904229,-272.0,1.0,26.41569791666667,54.91170486111111,68.29902083333542,1.7733013888888889,0.0
TDV Control-2L_2,2016-09-07,1.0,1.0246872439525052,-247.10000000000014,1.0,26.41569791666667,54.91170486111111,68.29902083333542,1.7733013888888889,0.0
TDV 45SDI-2L_1,2016-09-07,1.0,1.011244723898491,-217.99999999999997,1.0,26.41569791666667,54.91170486111111,68.29902083333542,1.7733013888888889,1.0
TDV 45SDI-2L_2,2016-09-07,1.0,1.0249174926789433,-231.39999999999998,1.0,26.41569791666667,54.91170486111111,68.29902083333542,1.7733013888888889,2.0
TDV Control-2L_1,2016-09-08,2.0,1.5132517732452113,215.29999999999995,1.0,24.419868055555558,65.34290277777778,69.89109375002083,1.2682361111111111,0.0
TDV Control-2L_2,2016-09-08,2.0,1.5123436219762527,172.9000000000001,1.0,24.419868055555558,65.34290277777778,69.89109375002083,1.2682361111111111,0.0
TDV 45SDI-2L_1,2016-09-08,2.0,1.5056223619492455,73.29999999999995,1.0,24.419868055555558,65.34290277777778,69.89109375002083,1.2682361111111111,0.0
TDV 45SDI-2L_2,2016-09-08,2.0,1.5124587463394716,95.89999999999999,1.0,24.419868055555558,65.34290277777778,69.89109375002083,1.2682361111111111,1.0
TDV Control-2L_1,2016-09-09,3.0,1.7566258866226057,273.1,1.0,22.70051388888889,50.96590972222222,69.71164236109027,1.541892013888889,0.0
TDV Control-2L_2,2016-09-09,3.0,1.7561718109881264,217.10000000000014,1.0,22.70051388888889,50.96590972222222,69.71164236109027,1.541892013888889,0.0
TDV 45SDI-2L_1,2016-09-09,-1.0,0.7528111809746227,51.009756100000004,0.0,22.70051388888889,50.96590972222222,69.71164236109027,1.541892013888889,0.0
TDV 45SDI-2L_2,2016-09-09,3.0,1.7562293731697358,207.29999999999998,1.0,22.70051388888889,50.96590972222222,69.71164236109027,1.541892013888889,0.0
TDV Control-2L_1,2016-09-10,4.0,1.8783129433113028,315.6,1.0,23.41131597222222,55.63681944444445,78.52330208335417,1.596853125,0.0
TDV Control-2L_2,2016-09-10,4.0,1.8780859054940633,286.5,1.0,23.41131597222222,55.63681944444445,78.52330208335417,1.596853125,0.0
TDV 45SDI-2L_1,2016-09-10,1.0,1.3764055904873114,112.9902439,1.0,23.41131597222222,55.63681944444445,78.52330208335417,1.596853125,0.0
TDV 45SDI-2L_2,2016-09-10,4.0,1.878114686584868,263.1,1.0,23.41131597222222,55.63681944444445,78.52330208335417,1.596853125,0.0
TDV Control-2L_1,2016-09-11,5.0,1.9391564716556515,318.6,1.0,23.99017361111111,58.82192708333333,79.63271180555556,1.4799361111111113,0.0
TDV Control-2L_2,2016-09-11,5.0,1.9390429527470316,292.79999999999995,1.0,23.99017361111111,58.82192708333333,79.63271180555556,1.4799361111111113,0.0
TDV 45SDI-2L_1,2016-09-11,-1.0,0.6882027952436557,-18.80000000000001,0.0,23.99017361111111,58.82192708333333,79.63271180555556,1.4799361111111113,1.0
TDV 45SDI-2L_2,2016-09-11,5.0,1.939057343292434,266.4,1.0,23.99017361111111,58.82192708333333,79.63271180555556,1.4799361111111113,0.0
TDV Control-2L_1,2016-09-12,6.0,1.9695782358278258,364.20000000000005,1.0,24.239506944444443,65.06925,84.4862048611111,1.2441631944444445,0.0
TDV Control-2L_2,2016-09-12,6.0,1.9695214763735158,371.70000000000005,1.0,24.239506944444443,65.06925,84.4862048611111,1.2441631944444445,0.0
TDV 45SDI-2L_1,2016-09-12,1.0,1.344101397621828,34.39999999999998,1.0,24.239506944444443,65.06925,84.4862048611111,1.2441631944444445,0.0
TDV 45SDI-2L_2,2016-09-12,6.0,1.969528671646217,322.1,1.0,24.239506944444443,65.06925,84.4862048611111,1.2441631944444445,0.0
TDV Control-2L_1,2016-09-13,7.0,1.984789117913913,382.4,1.0,21.347628472222222,73.62452430555555,20.24072222222222,0.7108767361111111,0.0
TDV Control-2L_2,2016-09-13,7.0,1.984760738186758,463.20000000000005,1.0,21.347628472222222,73.62452430555555,20.24072222222222,0.7108767361111111,0.0
TDV 45SDI-2L_1,2016-09-13,2.0,1.672050698810914,3.1000000000000227,1.0,21.347628472222222,73.62452430555555,20.24072222222222,0.7108767361111111,0.0
TDV 45SDI-2L_2,2016-09-13,7.0,1.9847643358231086,351.6,1.0,21.347628472222222,73.62452430555555,20.24072222222222,0.7108767361111111,0.0
TDV Control-2L_1,2016-09-14,8.0,1.9923945589569565,534.3,1.0,18.319545138888888,62.02227777777778,65.4332951388868,0.9140211805555555,0.0
TDV Control-2L_2,2016-09-14,8.0,1.992380369093379,633.6000000000001,1.0,18.319545138888888,62.02227777777778,65.4332951388868,0.9140211805555555,0.0
TDV 45SDI-2L_1,2016-09-14,3.0,1.836025349405457,281.3,1.0,18.319545138888888,62.02227777777778,65.4332951388868,0.9140211805555555,0.0
TDV 45SDI-2L_2,2016-09-14,8.0,1.9923821679115543,800.8,1.0,18.319545138888888,62.02227777777778,65.4332951388868,0.9140211805555555,0.0
TDV Control-2L_1,2016-09-15,-1.0,0.9961972794784782,528.4,0.0,18.457288194444445,60.62895833333333,89.1333125,0.979703125,1.0
TDV Control-2L_2,2016-09-15,-1.0,0.9961901845466895,611.0,0.0,18.457288194444445,60.62895833333333,89.1333125,0.979703125,1.0
TDV 45SDI-2L_1,2016-09-15,-1.0,0.9180126747027285,212.5,0.0,18.457288194444445,60.62895833333333,89.1333125,0.979703125,1.0
TDV 45SDI-2L_2,2016-09-15,-1.0,0.9961910839557772,723.7,0.0,18.457288194444445,60.62895833333333,89.1333125,0.979703125,1.0
TDV Control-2L_1,2016-09-16,-2.0,0.4980986397392391,0.0,0.0,20.706288194444443,56.00831597222223,97.65844444442153,1.315335763888889,0.0
TDV Control-2L_2,2016-09-16,1.0,1.4980950922733447,15.799999999999955,1.0,20.706288194444443,56.00831597222223,97.65844444442153,1.315335763888889,0.0
TDV 45SDI-2L_1,2016-09-16,1.0,1.4590063373513642,31.299999999999997,1.0,20.706288194444443,56.00831597222223,97.65844444442153,1.315335763888889,0.0
TDV 45SDI-2L_2,2016-09-16,1.0,1.4980955419778885,49.200000000000045,1.0,20.706288194444443,56.00831597222223,97.65844444442153,1.315335763888889,0.0
TDV Control-2L_1,2016-09-17,-3.0,0.24904931986961956,-27.399999999999977,0.0,23.389868055555556,40.09477777777778,89.01902083335625,2.0793822916666667,1.0
TDV Control-2L_2,2016-09-17,-1.0,0.7490475461366723,-47.299999999999955,0.0,23.389868055555556,40.09477777777778,89.01902083335625,2.0793822916666667,1.0
TDV 45SDI-2L_1,2016-09-17,-1.0,0.7295031686756821,-93.80000000000001,0.0,23.389868055555556,40.09477777777778,89.01902083335625,2.0793822916666667,1.0
TDV 45SDI-2L_2,2016-09-17,-1.0,0.7490477709889443,-45.90000000000009,0.0,23.389868055555556,40.09477777777778,89.01902083335625,2.0793822916666667,1.0
TDV Control-2L_1,2016-09-18,1.0,1.1245246599348098,-12.199999999999932,1.0,22.50886111111111,49.04377777777778,82.89982638888888,1.7703625,0.0
TDV Control-2L_2,2016-09-18,-2.0,0.3745237730683362,0.0,0.0,22.50886111111111,49.04377777777778,82.89982638888888,1.7703625,0.0
TDV 45SDI-2L_1,2016-09-18,1.0,1.364751584337841,34.400000000000006,1.0,22.50886111111111,49.04377777777778,82.89982638888888,1.7703625,0.0
TDV 45SDI-2L_2,2016-09-18,1.0,1.3745238854944721,3.300000000000068,1.0,22.50886111111111,49.04377777777778,82.89982638888888,1.7703625,0.0
TDV Control-2L_1,2016-09-19,2.0,1.562262329967405,30.399999999999977,1.0,20.937395833333333,62.372468749999996,62.695569444444445,1.0066090277777777,0.0
TDV Control-2L_2,2016-09-19,1.0,1.1872618865341682,53.600000000000136,1.0,20.937395833333333,62.372468749999996,62.695569444444445,1.0066090277777777,0.0
TDV 45SDI-2L_1,2016-09-19,-1.0,0.6823757921689205,-3.0999999999999943,0.0,20.937395833333333,62.372468749999996,62.695569444444445,1.0066090277777777,1.0
TDV 45SDI-2L_2,2016-09-19,2.0,1.6872619427472362,29.5,1.0,20.937395833333333,62.372468749999996,62.695569444444445,1.0066090277777777,0.0
TDV Control-2L_1,2016-09-20,3.0,1.7811311649837025,106.29999999999995,1.0,21.681795138888887,69.00684027777778,67.78457638888888,0.9572440972222221,0.0
TDV Control-2L_2,2016-09-20,2.0,1.593630943267084,104.19999999999982,1.0,21.681795138888887,69.00684027777778,67.78457638888888,0.9572440972222221,0.0
TDV 45SDI-2L_1,2016-09-20,1.0,1.3411878960844603,112.5,1.0,21.681795138888887,69.00684027777778,67.78457638888888,0.9572440972222221,0.0
TDV 45SDI-2L_2,2016-09-20,3.0,1.843630971373618,111.39999999999998,1.0,21.681795138888887,69.00684027777778,67.78457638888888,0.9572440972222221,0.0
TDV Control-2L_1,2016-09-21,4.0,1.8905655824918512,127.59999999999991,1.0,20.317899305555557,71.59684027777777,61.19289583333126,0.9095614583333332,0.0
