Sensor,Fecha,slope1,slope2,max1,pmax1,rat1,max2,pmax2,rat2,Y
LTP 45RDI-CC_1,2014-06-03,-0.30778734834941623,-3.4601235015539413,17.9,6.083333333333336,1.3724892644410582,8.616666666666667,2.25,1.3438524626979638,2.0
LTP 45RDI-CC_1,2014-06-04,-0.08285830042843965,4.9946908367427785,10.066666666666666,5.050000000000001,1.503360099252162,0.0,6.916666666666667,1.215557718950088,3.0
LTP 45RDI-CC_1,2014-06-05,-4.552134756100977,5.0865499052356675,9.25,4.216666666666667,1.8245931916713651,1.1666666666666667,5.766666666666667,1.1189845383481507,3.0
LTP 45RDI-CC_1,2014-06-06,-3.689509524616705,-7.13249889720098,12.616666666666667,11.366666666666667,2.7824583370598934,8.316666666666666,2.0999999999999996,1.3042737016194852,2.0
LTP 45RDI-CC_1,2014-06-07,-7.41428261848579,-7.5333390820511035,15.933333333333334,8.05,3.106512002866357,4.683333333333334,2.3999999999999995,1.1659707252362934,1.0
LTP 45RDI-CC_1,2014-06-08,-7.367083715794975,-7.492322392071299,16.7,7.283333333333335,3.3221473029045643,0.0,2.3166666666666664,1.0612458392772228,1.0
LTP 45RDI-CC_1,2014-06-09,5.504932646083874,-7.647570718537996,16.583333333333332,7.400000000000002,3.231086513364705,2.0166666666666666,4.3,1.3289053553384977,1.0
LTP 45RDI-CC_1,2014-06-10,8.350731469105968,-7.084100100731852,19.1,3.583333333333332,2.231114637463816,16.05,2.966666666666665,1.4000781708032048,1.0
LTP 45RDI-CC_1,2014-06-11,6.439541445422159,-8.471527261573417,17.166666666666668,6.816666666666666,2.778591592814708,2.45,3.3499999999999996,1.3281084889045438,1.0
LTP 45RDI-CC_1,2014-06-12,5.749160798121108,-8.981557889309522,17.133333333333333,6.583333333333332,2.6867906533142585,0.0,2.0166666666666666,1.2886781859016154,1.0
LTP 45RDI-CC_1,2014-06-13,6.673261498056712,-8.03875818959549,17.733333333333334,6.25,2.3475397277181633,0.9833333333333333,3.2666666666666666,1.4307463493780423,1.0
LTP 45RDI-CC_1,2014-06-14,5.425848498404412,-6.7364657158406755,18.183333333333334,5.800000000000001,1.9453254088686558,0.0,6.166666666666667,1.5639909614695118,1.0
LTP 45RDI-CC_1,2014-06-15,6.2897247288627245,-8.180745554192297,17.05,6.933333333333334,2.1925606228315764,0.0,5.216666666666667,1.4911292859389744,1.0
LTP 45RDI-CC_1,2014-06-16,-7.170244205369108,-8.248262766450079,16.9,7.083333333333336,2.48374922514069,0.0,3.9166666666666665,1.2087725914210294,1.0
LTP 45RDI-CC_1,2014-06-17,7.164559860874435,-8.576615600070644,16.416666666666668,7.566666666666666,2.895430660754319,2.0,4.333333333333333,1.210303225468243,1.0
LTP 45RDI-CC_1,2014-06-18,9.38906921228498,-8.830668781239993,16.416666666666668,7.566666666666666,3.1727089747567563,13.15,1.549999999999999,1.1112103691118846,1.0
LTP 45RDI-CC_1,2014-06-19,-10.610929154447406,-10.420658582497468,16.733333333333334,7.25,3.655945589077954,5.183333333333334,1.6166666666666663,1.0502192691029901,1.0
LTP 45RDI-CC_1,2014-06-20,6.419823937564332,-9.912311752686572,16.1,7.883333333333333,3.8652864224218257,0.0,2.25,1.1323637390567638,1.0
LTP 45RDI-CC_1,2014-06-21,6.143847592663039,-10.52716583089459,17.716666666666665,6.266666666666669,3.73607781670662,9.733333333333333,0.8666666666666671,1.1452543781158124,1.0
LTP 45RDI-CC_1,2014-06-22,7.536383349215977,-9.933098489976935,16.55,7.433333333333334,4.151049009038892,13.716666666666667,1.2833333333333332,1.0611806093644502,1.0
LTP 45RDI-CC_1,2014-06-23,6.925049895713905,-8.528294997780074,17.75,6.233333333333334,3.2932526678430385,15.066666666666666,1.8333333333333321,1.179194316089358,1.0
LTP 45RDI-CC_1,2014-06-24,4.71187717237768,-4.04424441320112,14.216666666666667,3.3666666666666654,2.1693088448525857,19.3,4.366666666666667,2.4287272785612295,1.0
LTP 45RDI-CC_1,2014-06-25,5.8687332960614516,-9.861732512042458,16.75,7.233333333333334,3.277622491961039,14.066666666666666,2.083333333333332,1.0845577304114307,1.0
LTP 45RDI-CC_1,2014-06-26,9.612308384823653,-10.305798652771069,16.05,7.933333333333334,3.415778056158148,1.9833333333333334,2.25,1.0742849219877824,1.0
LTP 45RDI-CC_1,2014-06-27,7.354493687886115,-9.666530041008834,18.133333333333333,5.850000000000001,2.6229814757777095,0.0,1.9,1.0969744247884112,1.0
LTP 45RDI-CC_1,2014-06-28,6.691608008633588,-8.291788640692797,17.883333333333333,6.100000000000001,2.1467539671793174,2.3833333333333333,4.366666666666667,1.4707622028901104,1.0
LTP 45RDI-CC_1,2014-06-29,4.953183469161525,-7.977438391250163,17.933333333333334,6.050000000000001,2.01817819652212,0.0,6.95,1.3746835443037977,1.0
LTP 45RDI-CC_1,2014-06-30,6.576840578112459,-6.613813551537941,19.383333333333333,4.600000000000001,1.7579290608799443,0.0,5.533333333333333,1.5044099118017642,1.0
LTP 45RDI-CC_1,2014-07-01,-4.906054154333216,-9.670795084667263,16.816666666666666,7.166666666666668,2.694417514945872,0.8333333333333334,6.300000000000001,1.277522946548041,1.0
LTP 45RDI-CC_1,2014-07-02,6.702312575058503,-9.674966028061691,17.2,6.783333333333335,2.9298257283490754,0.7166666666666667,4.716666666666667,1.359046720603754,1.0
LTP 45RDI-CC_1,2014-07-03,9.615593559884603,-10.464758420658141,15.816666666666666,8.166666666666668,3.2407001571407434,0.8833333333333333,6.166666666666666,1.2928963623884697,1.0
LTP 45RDI-CC_1,2014-07-04,7.137613563657123,-10.822738157323098,17.583333333333332,6.400000000000002,3.04992639220265,2.85,2.2833333333333337,1.1402854877081683,1.0
LTP 45RDI-CC_1,2014-07-05,17.803135645235542,1.247259444685798,11.85,3.2666666666666675,1.1330972399926889,21.366666666666667,2.616666666666667,1.1146891142496838,2.0
LTP 45RDI-CC_1,2014-07-06,16.87759928117106,5.777859629440434,9.766666666666667,4.833333333333332,1.4826374825382918,0.0,6.916666666666667,1.2965271488173895,2.0
LTP 45RDI-CC_1,2014-07-07,-4.036239879163653,4.218989941136312,9.066666666666666,5.5166666666666675,1.7123530116668866,0.25,6.8,1.0969811920529802,2.0
LTP 45RDI-CC_1,2014-07-08,-16.920423374819713,-0.3563574133395687,7.916666666666667,3.2,1.6593839835728952,18.9,1.9333333333333336,1.091467391456475,3.0
LTP 45RDI-CC_1,2014-07-09,-2.3301138643541126,-0.8483267870356642,7.916666666666667,3.3,1.5888740586946133,17.05,3.2833333333333314,1.3788124349532458,3.0
LTP 45RDI-CC_1,2014-07-10,9.05570372637987,-2.767616318083514,8.433333333333334,2.283333333333333,1.502404885244777,20.133333333333333,3.8500000000000014,1.2296265256640984,2.0
LTP 45RDI-CC_1,2014-07-11,-4.141239607708953,1.6408246463643443,9.55,6.416666666666666,1.593080801073031,0.0,6.833333333333333,1.2810412454697062,2.0
LTP 45RDI-CC_1,2014-07-12,-3.325797041672585,1.0199644125327614,8.316666666666666,3.583333333333334,1.9012592901744867,16.15,4.0,1.3533509488349749,3.0
LTP 45RDI-CC_1,2014-07-13,-3.1057687963108815,0.6745990666787609,8.75,3.466666666666667,2.087565657061509,16.283333333333335,1.8833333333333329,1.216278399325845,3.0
LTP 45RDI-CC_1,2014-07-14,-1.4955767581588681,-2.9011738483866156,8.7,2.6833333333333336,1.8476915520628685,17.083333333333332,3.866666666666667,1.7026275213191104,3.0
LTP 45RDI-CC_1,2014-07-15,3.2344917093372576,1.5467832116753495,8.716666666666667,1.6833333333333336,1.2005900486701822,17.016666666666666,2.366666666666667,1.0706440133663153,2.0
LTP 45RDI-CC_1,2014-07-16,-3.808546566148576,-1.1781378933197104,8.616666666666667,4.0,1.7612615566192382,17.066666666666666,3.5,1.5374959656396632,3.0
LTP 45RDI-CC_1,2014-07-17,-2.1911843382923033,-1.5517139320274762,7.983333333333333,3.249999999999999,2.0470303057762775,16.466666666666665,4.350000000000001,1.9882603247752555,3.0
LTP 45RDI-CC_1,2014-07-18,3.72025166175932,0.806964133252494,21.283333333333335,2.6999999999999993,1.079255528896614,17.216666666666665,0.3833333333333364,1.0095050254078157,2.0
LTP 45RDI-CC_1,2014-07-19,-6.593089389881017,4.003964922875677,9.4,6.166666666666666,2.7296531624027436,0.0,7.083333333333333,1.1616671036581891,3.0
LTP 45RDI-CC_1,2014-07-20,-3.3606756469883408,0.2905030157494989,8.466666666666667,3.3000000000000007,2.257567563138142,17.2,2.633333333333333,1.750381935387711,3.0
LTP 45RDI-CC_1,2014-07-21,-1.1727817661508875,-3.0521647748810046,8.666666666666666,2.583333333333334,1.8880585879445877,17.85,3.583333333333332,1.7760908353609084,2.0
LTP 45RDI-CC_1,2014-07-22,4.184682711505698,2.2300224636816304,17.816666666666666,1.6999999999999993,1.0897877235354787,15.55,1.4166666666666643,1.037714208608825,2.0
LTP 45RDI-CC_1,2014-07-23,-4.443758671278206,-0.35095276726166735,8.1,4.833333333333334,1.9637972477193182,17.9,2.3833333333333364,1.4181433015123885,3.0
LTP 45RDI-CC_1,2014-07-24,-3.883311111701041,0.7823362940224472,8.466666666666667,4.616666666666667,2.206800033927468,16.15,2.9333333333333336,2.1624466137888954,3.0
LTP 45RDI-CC_1,2014-07-25,3.8478392845077,2.663998774031234,17.85,1.1833333333333336,1.0591242050171064,16.133333333333333,0.8166666666666664,1.038087730502116,2.0
LTP 45RDI-CC_1,2014-07-26,-5.686262241640259,1.184570286489041,8.85,5.75,2.5011204000862866,17.233333333333334,2.4333333333333336,1.2953783629830866,3.0
LTP 45RDI-CC_1,2014-07-27,-4.367936338720109,0.7947081005599923,8.633333333333333,3.8000000000000007,2.218746818402923,16.05,3.5333333333333314,2.2278265661878347,3.0
LTP 45RDI-CC_1,2014-07-28,-3.609230702639966,1.1677063069600453,8.75,4.4,2.8081957626737437,17.833333333333332,2.0500000000000007,1.9415094339622643,3.0
LTP 45RDI-CC_1,2014-07-29,4.829801191294422,0.794281502098183,20.733333333333334,3.25,1.104132432828688,16.633333333333333,0.2666666666666657,1.0049388018037362,1.0
LTP 45RDI-CC_1,2014-07-30,-2.140860004624508,1.797945684523098,10.933333333333334,4.016666666666666,1.7035024901533151,0.0,7.916666666666667,1.3105638781265847,2.0
LTP 45RDI-CC_1,2014-07-31,-6.256029499041808,1.2170099485837855,8.683333333333334,6.416666666666666,2.4078126744612636,17.9,1.7666666666666693,1.2692096830238215,3.0
LTP 45RDI-CC_1,2014-08-01,4.048998661972085,-3.366398313815537,19.85,4.133333333333333,1.3464888998426452,15.983333333333333,0.5500000000000025,1.0141586991163263,3.0
LTP 45RDI-CC_1,2014-08-02,-5.8052500525378,4.669240978292521,10.166666666666666,4.916666666666668,1.817890393781475,0.0,7.466666666666667,1.4045854438816314,1.0
LTP 45RDI-CC_1,2014-08-03,-3.1759917304819076,-1.3528875674927303,8.15,3.7333333333333325,1.794261253177808,16.466666666666665,4.116666666666667,1.4860746655901218,2.0
LTP 45RDI-CC_1,2014-08-04,-2.5856039392101366,-1.2325549303708918,8.85,3.0666666666666664,1.870104428329937,16.166666666666668,4.099999999999998,2.0768987869165936,3.0
LTP 45RDI-CC_1,2014-08-05,4.1608612703908125,1.7600606630161317,17.383333333333333,2.116666666666667,1.1055359392099775,9.316666666666666,0.9833333333333343,1.103384603953039,3.0
LTP 45RDI-CC_1,2014-08-06,-4.738058320174991,-1.5542723870585797,8.366666666666667,5.25,1.9369681188873364,16.516666666666666,4.233333333333334,1.5068256517516994,1.0
LTP 45RDI-CC_1,2014-08-07,-1.5772989811454414,-3.6826299054266274,8.983333333333333,2.833333333333334,1.873163612257554,16.283333333333335,4.849999999999998,2.3263183554074915,3.0
LTP 45RDI-CC_1,2014-08-08,4.211743213246017,1.4291451679739546,16.05,3.5,1.1765449365449363,1.3,1.883333333333333,1.0644604069545998,3.0
LTP 45RDI-CC_1,2014-08-09,-5.937679432794539,-0.827182546654125,8.3,6.766666666666666,2.218209036574121,16.3,4.050000000000001,1.7411033299985708,3.0
LTP 45RDI-CC_1,2014-08-10,-3.173381515123653,-1.1105609508896377,8.883333333333333,2.9000000000000004,1.9591812305482406,16.183333333333334,4.050000000000001,4.027600935624936,3.0
LTP 45RDI-CC_1,2014-08-11,-2.5381791368706654,-0.8381738321549453,9.233333333333333,2.6833333333333336,2.5751611356735733,17.5,2.533333333333335,5.370661593743395,3.0
LTP 45RDI-CC_1,2014-08-12,3.94500787593065,1.3625593095809851,16.283333333333335,3.3999999999999986,1.2613714547817445,9.383333333333333,1.2166666666666668,1.1125818677267614,2.0
LTP 45RDI-CC_1,2014-08-13,-4.587977420446516,-3.780774998448439,8.333333333333334,3.883333333333333,2.2440640134765215,16.333333333333332,4.466666666666669,2.0826653867690585,3.0
LTP 45RDI-CC_1,2014-08-14,-1.4558089918661514,-4.256682323707311,16.833333333333332,4.150000000000002,3.1523322152461226,9.1,2.033333333333333,1.8137276988481525,3.0
LTP 45RDI-CC_1,2014-08-15,6.457332336262495,0.13332683334367756,16.166666666666668,3.6999999999999993,1.2141811216345642,2.0,1.7666666666666666,1.3232105197866268,2.0
LTP 45RDI-CC_1,2014-08-16,-4.301197284760817,-3.7226452639317844,8.633333333333333,3.616666666666667,1.9946150493323296,17.033333333333335,3.75,2.1750233572095916,3.0
LTP 45RDI-CC_1,2014-08-17,-1.6136921223343483,-1.905605783249866,9.033333333333333,2.5,1.9730700844569566,15.45,4.966666666666669,2.3766323750469747,3.0
LTP 45RDI-CC_1,2014-08-18,-1.7576755547929976,-0.37397555414456735,16.033333333333335,3.966666666666665,121.88605108055008,8.566666666666666,3.283333333333333,1.9763597924274454,3.0
LTP 45RDI-CC_1,2014-08-19,4.860958377439419,2.963802215146062,9.533333333333333,0.25,1.0131952999147165,10.083333333333334,0.14999999999999858,1.00696921113765,2.0
LTP 45RDI-CC_1,2014-08-20,-6.744558794926953,-2.82798163672559,9.0,6.066666666666666,2.8178166112125798,17.883333333333333,2.8500000000000014,1.7478381943426646,3.0
LTP 45RDI-CC_1,2014-08-21,-2.553001846607583,-3.2847895043133244,15.583333333333334,4.85,5.105162523900574,9.283333333333333,2.166666666666666,1.5413682902290344,2.0
LTP 45RDI-CC_1,2014-08-22,5.628921299181103,2.2498072321654505,16.1,3.0,1.1325704985807725,10.266666666666667,0.1833333333333318,1.0090422075070697,2.0
LTP 45RDI-CC_1,2014-08-23,-6.039698650697493,-3.454038361173834,8.666666666666666,5.350000000000001,2.1300269656495527,17.233333333333334,3.3000000000000007,1.86190169426013,3.0
LTP 45RDI-CC_1,2014-08-24,-5.472490584042336,-5.316186533439629,16.216666666666665,5.800000000000001,2.7899086689624197,9.233333333333333,1.9333333333333336,1.4452300292522748,2.0
LTP 45RDI-CC_1,2014-08-25,-7.5393007916694055,-5.926823069982378,17.616666666666667,4.416666666666668,4.513234344738541,9.316666666666666,2.6500000000000004,1.6951859087114056,2.0
LTP 45RDI-CC_1,2014-08-26,14.109806186908944,-0.4030843106551353,16.966666666666665,2.75,1.1189132514693083,4.366666666666666,1.7166666666666668,1.9415261926364544,2.0
LTP 45RDI-CC_1,2014-08-27,5.938715484467163,0.8880700162794168,17.15,2.3500000000000014,1.0745436443217895,9.4,1.0166666666666657,1.0326027753811446,3.0
LTP 45RDI-CC_1,2014-08-28,-2.8301232143578385,1.6977935187881632,12.8,6.050000000000001,1.208792079973703,9.383333333333333,1.8000000000000007,1.0673014853472502,3.0
LTP 45RDI-CC_1,2014-08-29,-2.10408353267393,-1.1134072880214976,20.45,3.533333333333335,1.2275363676162139,12.7,4.166666666666668,1.187689494200876,2.0
LTP 45RDI-CC_1,2014-08-30,-4.27558998551445,-5.587783909159909,19.566666666666666,4.416666666666668,1.548286407739137,0.0,7.466666666666667,1.2441757049891538,2.0
LTP 45RDI-CC_1,2014-08-31,10.318901933668702,-7.7086603269249965,19.283333333333335,4.699999999999999,1.8384106969127274,13.533333333333333,3.466666666666667,1.0785221825404403,1.0
LTP 45RDI-CC_1,2014-09-01,9.557090823031816,-8.71089755617829,18.65,5.333333333333336,2.0728226575684205,0.0,5.3,1.3150357124950434,1.0
LTP 45RDI-CC_1,2014-09-02,-10.31571021098732,-10.323607424558512,16.233333333333334,7.75,3.0627797211790733,2.283333333333333,5.083333333333333,1.283601756954612,1.0
LTP 45RDI-CC_1,2014-09-03,-11.176058896776329,-10.878622426921652,16.733333333333334,7.216666666666665,3.6297846403900857,4.333333333333333,2.366666666666667,1.107287224179492,1.0
LTP 45RDI-CC_1,2014-09-04,7.28232105815474,-10.22464944549737,16.716666666666665,7.266666666666669,3.499646384384334,0.18333333333333332,5.35,1.2342513770655987,1.0
LTP 45RDI-CC_1,2014-09-05,7.415731883755259,-9.794091297913265,16.133333333333333,7.850000000000001,3.857849601047191,0.0,4.65,1.2524918675452497,1.0
LTP 45RDI-CC_1,2014-09-06,7.906144279716583,-9.399699581318286,17.133333333333333,6.850000000000001,4.040535788849087,2.95,4.666666666666667,1.1825440528634361,1.0
LTP 45RDI-CC_1,2014-09-07,-8.880888023046952,-8.759935751216176,18.383333333333333,5.600000000000001,3.367633223168408,15.716666666666667,2.6166666666666654,1.4036396854681257,1.0
LTP 45RDI-CC_1,2014-09-08,4.71079458685481,-9.44737351229548,17.45,6.533333333333335,4.104528191644757,14.633333333333333,0.75,1.046840339771682,1.0
LTP 45RDI-CC_1,2014-09-09,4.824690245800739,-9.83489789035981,16.233333333333334,7.75,4.497374684543529,4.8,1.7999999999999998,1.0812658676270883,1.0
LTP 45RDI-CC_1,2014-09-10,4.595820004321477,-8.926294158984462,16.2,6.083333333333336,4.012924424972618,3.5,1.7000000000000002,1.0358065450333043,1.0
LTP 45RDI-CC_1,2014-09-11,-8.728868986429726,-8.992860828674676,16.55,7.433333333333334,4.035516056193898,6.983333333333333,1.1499999999999995,1.076520115818348,1.0
LTP 45RDI-CC_1,2014-09-12,4.6190403575290775,-9.673323555022979,16.35,7.566666666666666,4.501194403367081,14.066666666666666,0.5999999999999996,1.0545672290472945,1.0
LTP 45RDI-CC_1,2014-09-13,-11.042579298472447,-10.562455235908272,16.45,7.266666666666666,4.86216167772002,4.15,3.55,1.155403450194769,1.0
LTP 45RDI-CC_1,2014-09-14,7.835902825867433,-9.00463073180978,15.683333333333334,8.266666666666666,4.215987494609745,1.6666666666666665,3.9500000000000006,1.1739870967741934,1.0
LTP 45RDI-CC_1,2014-09-15,-9.551613950229866,-9.556925515713685,16.216666666666665,7.766666666666669,4.715898000550536,14.016666666666667,0.5999999999999996,1.0361698263457162,1.0
LTP 45RDI-CC_1,2014-09-16,2.988401259995971,-3.15247924112151,16.216666666666665,1.8500000000000014,2.981734913308321,11.35,1.8499999999999996,2.693964560110139,1.0
LTP 45RDI-CC_1,2014-09-17,6.326684546298895,-9.774301588317007,16.883333333333333,6.683333333333334,2.994899952701174,12.4,1.299999999999999,1.1766465885445185,1.0
LTP 45RDI-CC_1,2014-09-18,6.515115680134359,-10.662342887423781,16.566666666666666,7.033333333333335,2.9856754859776014,2.3666666666666667,1.8333333333333335,1.0970300682530898,1.0
LTP 45RDI-CC_1,2014-09-19,4.509355516380326,-10.094284038535893,15.583333333333334,8.4,2.951997261034077,5.716666666666667,2.3499999999999996,1.2504919016863612,1.0
LTP 45RDI-CC_1,2014-09-20,-9.298755452844581,-9.982057667317514,16.45,7.533333333333335,2.9444757036309874,14.633333333333333,1.8000000000000007,1.0858728577527494,1.0
LTP 45RDI-CC_1,2014-09-21,12.097043441710085,-5.6849097165663265,13.366666666666667,2.2333333333333325,1.8053581511263408,17.483333333333334,3.7833333333333314,1.9413838246702868,2.0
LTP 45RDI-CC_1,2014-09-22,5.192844960050428,-9.015982874629408,17.666666666666668,5.75,1.9491709018794197,14.733333333333333,1.416666666666666,1.124588865124907,2.0
LTP 45RDI-CC_1,2014-09-23,-6.035229267243866,-8.665508163577073,17.3,6.683333333333334,2.4392655438012723,14.3,1.1999999999999993,1.0921020170028337,1.0
LTP 45RDI-CC_1,2014-09-24,4.197662468608893,-8.823964492258916,18.183333333333334,5.800000000000001,2.47945080443315,15.033333333333333,1.4833333333333325,1.11997095304466,2.0
LTP 45RDI-CC_1,2014-09-25,10.975206737778313,-8.43423952603512,18.533333333333335,5.333333333333332,1.8935096604764583,14.45,2.7333333333333343,1.0875872127399582,1.0
LTP 45RDI-CC_1,2014-09-26,-8.094851389121583,-8.961334835558816,16.35,5.633333333333333,2.964332399626517,1.8,4.316666666666666,1.24896628216504,1.0
LTP 45RDI-CC_1,2014-09-27,5.449564586328533,-1.3228725651295883,13.716666666666667,4.366666666666665,2.398651111080357,5.9,2.383333333333333,1.2326493571968742,1.0
LTP 45RDI-CC_1,2014-09-28,-9.501218789791494,-10.541659186411216,17.55,6.433333333333334,2.5605126082655305,14.433333333333334,1.9166666666666679,1.12883034197215,1.0
LTP 45RDI-CC_1,2014-09-29,-11.979377699007074,-12.062157182276914,14.95,7.733333333333334,2.9846912163571875,3.95,1.833333333333333,1.0545873910814965,1.0
LTP 45RDI-CC_1,2014-09-30,-8.504140295109373,-9.351748784772772,16.216666666666665,5.900000000000002,2.562469035943583,13.583333333333334,1.6333333333333329,1.0690027074620743,1.0
LTP 45RDI-CC_1,2014-10-01,7.286342829125034,-11.122155684666307,17.716666666666665,6.266666666666669,2.777473674954385,0.9,1.9666666666666668,1.2208507032706322,1.0
LTP 45RDI-CC_1,2014-10-02,8.708132700484613,-9.41081896050451,17.8,6.183333333333334,2.2457895955016403,13.133333333333333,1.9333333333333336,1.040127534220105,1.0
LTP 45RDI-CC_1,2014-10-03,-8.436039914760109,-8.437341583638462,16.266666666666666,4.766666666666669,2.3132002444489714,22.233333333333334,1.75,1.2321899426249245,1.0
LTP 45RDI-CC_1,2014-10-04,12.936576523443252,-9.606347255653624,17.366666666666667,6.616666666666667,2.3686148728914227,14.8,1.716666666666665,1.0426699723851565,1.0
LTP 45RDI-CC_1,2014-10-05,17.180964298430183,-5.048389149603514,19.3,4.683333333333334,1.6491683250358278,13.133333333333333,3.783333333333335,1.1962726008344924,2.0
LTP 45RDI-CC_1,2014-10-06,17.550328451901997,-3.1020151026175906,19.783333333333335,4.199999999999999,1.4623136896568092,12.7,4.466666666666669,1.2460794518863048,2.0
LTP 45RDI-CC_1,2014-10-07,-9.599357570561057,-10.722446851293988,16.033333333333335,7.949999999999999,3.1494546997927064,0.0,5.383333333333334,1.294936811063735,1.0
LTP 45RDI-CC_1,2014-10-08,10.530602643182295,-9.322687760840601,17.55,6.433333333333334,2.0970916060666487,15.616666666666667,1.6833333333333336,1.0412279815693983,1.0
LTP 45RDI-CC_1,2014-10-09,13.780136867334305,-0.7483732597497428,12.933333333333334,4.233333333333334,1.2936591591914586,20.133333333333333,3.8500000000000014,1.3079972554700006,2.0
LTP 45RDI-CC_1,2014-10-10,-7.186973421267293,-7.324810432192176,16.583333333333332,5.5,2.0080269892973472,11.35,2.200000000000001,1.3632708316495596,1.0
LTP 45RDI-CC_1,2014-10-11,-12.158511374024965,-8.3746843693756,14.2,5.933333333333334,2.9892080879806024,2.3166666666666664,4.05,1.1700445198219207,1.0
LTP 45RDI-CC_1,2014-10-12,6.6431934880444565,-9.211664223958895,16.633333333333333,7.350000000000001,2.405919424339258,13.333333333333334,1.2833333333333332,1.1942311242385084,1.0
LTP 45RDI-CC_1,2014-10-13,10.750647371591564,-6.391435451885018,15.366666666666667,4.916666666666668,1.8682935013608741,21.7,2.283333333333335,1.3593288229978262,1.0
LTP 45RDI-CC_1,2014-10-14,5.701519668887751,-10.804245946616877,16.55,6.866666666666667,2.6656422651933704,0.0,1.8333333333333335,1.1037769949125753,1.0
LTP 45RDI-CC_1,2014-10-15,4.679511378571409,-2.5275383000663543,12.3,3.5166666666666657,1.4785838166039937,18.216666666666665,3.06666666666667,1.3572495292513473,2.0
LTP 45RDI-CC_1,2014-10-16,10.825887946229717,-8.945308486300934,14.633333333333333,9.350000000000001,2.057975941956059,3.4833333333333334,3.6833333333333336,1.1107294402909678,1.0
LTP 45RDI-CC_1,2014-10-17,5.546253148098031,-9.680927239612911,15.2,8.0,2.1157857269976867,6.216666666666667,2.0166666666666657,1.0700968161848456,1.0
LTP 45RDI-CC_1,2014-10-18,-9.39952061992105,-9.721593182219621,14.883333333333333,8.133333333333333,2.250283759620617,4.05,1.7999999999999998,1.0627379292148809,1.0
LTP 45RDI-CC_1,2014-10-19,-9.80223150220245,-10.832174446094118,13.116666666666667,10.183333333333334,3.6438261895399133,2.6166666666666667,1.25,1.0240793201133145,1.0
LTP 45RDI-CC_1,2014-10-20,12.405185523414156,-11.009287975671578,16.983333333333334,5.649999999999999,2.9156223534176973,3.966666666666667,2.25,1.2146690240122122,1.0
LTP 45RDI-CC_1,2014-10-21,-10.309516159585984,-10.309516159585984,16.25,7.433333333333334,3.7421473148626614,0.0,1.5333333333333332,1.0531401282219024,1.0
LTP 45RDI-CC_1,2014-10-22,10.73670487219007,-10.810052163347919,17.433333333333334,6.550000000000001,3.057924329767799,2.4833333333333334,1.5,1.1773065912315128,1.0
LTP 45RDI-CC_1,2014-10-23,13.666944789544758,-9.886773508476265,17.95,6.033333333333335,2.726783660027519,1.65,2.65,1.2736271429269166,2.0
LTP 45RDI-CC_1,2014-10-24,-11.442899088963715,-11.274179763399477,16.116666666666667,5.466666666666665,3.28575766778014,0.36666666666666664,1.8666666666666667,1.137472010384553,1.0
LTP 45RDI-CC_1,2014-10-25,14.137151226996334,-9.727604235989428,18.183333333333334,5.800000000000001,2.8458329470659125,14.033333333333333,2.583333333333334,1.084580700465901,2.0
LTP 45RDI-CC_1,2014-10-26,12.528619775793072,-7.910602627144119,17.866666666666667,6.116666666666667,2.286037185924666,11.983333333333333,3.3500000000000014,1.2232186200538129,2.0
LTP 45RDI-CC_1,2014-10-27,21.295542597846232,-6.023255596346913,18.183333333333334,5.800000000000001,1.9239079813546023,12.05,3.6166666666666654,1.331278717627402,2.0
LTP 45RDI-CC_1,2014-10-28,19.321320996599972,-3.6343915117894414,18.666666666666668,5.316666666666666,1.569681784667985,10.9,4.25,1.4559847622987556,2.0
LTP 45RDI-CC_1,2014-10-29,19.146332933526928,-1.0667625664185714,10.7,5.100000000000001,1.470495578059845,19.5,4.483333333333334,1.4119158626407635,2.0
LTP 45RDI-CC_1,2014-10-30,-7.127876773306485,-8.29680731571082,15.8,5.050000000000001,2.6012496732026147,0.0,4.033333333333333,1.210999483915362,1.0
LTP 45RDI-CC_1,2014-10-31,17.762447329978897,-8.086466509283074,17.533333333333335,6.449999999999999,2.185759644314626,12.15,3.1500000000000004,1.1864008955331673,1.0
LTP 45RDI-CC_1,2014-11-01,-9.010756750043468,-7.076982806360898,15.783333333333333,5.35,3.3906077623328272,5.016666666666667,1.2166666666666668,1.0938703081418175,2.0
LTP 45RDI-CC_1,2014-11-02,-13.748341646154678,-5.255775336926579,14.7,5.116666666666667,4.257645655013013,0.0,0.9333333333333333,1.0632154717718303,1.0
LTP 45RDI-CC_1,2014-11-03,14.300868488182784,-5.526976421106899,14.366666666666667,6.599999999999998,3.997866577774074,23.0,0.9833333333333343,1.0416146916146916,1.0
LTP 45RDI-CC_1,2014-11-04,9.87973776406863,-8.704589849475084,15.316666666666666,8.666666666666668,3.9087293493779325,5.016666666666667,1.7166666666666668,1.3057083549558899,1.0
LTP 45RDI-CC_1,2014-11-05,9.655615260148448,-8.955269082958166,14.55,6.133333333333333,3.9760874948411065,1.7666666666666666,3.333333333333333,1.1205414697034808,1.0
LTP 45RDI-CC_1,2014-11-06,-11.869740012654285,-6.925860515021452,14.683333333333334,7.383333333333333,4.214846669927373,8.016666666666667,0.5833333333333321,1.0034088630439142,1.0
